Feb 12 17:14:46 np0000000049 systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 12 17:14:46 np0000000049 dstat.sh[58910]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 12 17:14:46 np0000000049 dstat.sh[58910]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 12 17:23:19 np0000000049 dstat.sh[58910]: 12-02 17:23:19| 15   2  82   0   0|5025M  331M  182M 2279M|4262B 1621B|  44k 8195B|8.00  2.00 |1998  1934 |1.61 1.56 1.04|3.0   0  18|   0     0 |           | 18  290    1   27    0
Feb 12 17:23:20 np0000000049 dstat.sh[58910]: 12-02 17:23:20|  2   1  97   0   0|5023M  333M  182M 2279M|4804B 1621B|   0     0 |   0     0 | 987  1452 |1.61 1.56 1.04|1.0   0   0|   0     0 |           | 18  290    1   27    0
Feb 12 17:23:21 np0000000049 dstat.sh[58910]: 12-02 17:23:21|  1   1  97   0   0|5013M  343M  182M 2279M|4140B 1620B|   0     0 |   0     0 |1106  1545 |1.61 1.56 1.04|1.0   0   0|   0     0 |           | 18  290    1   27    0
Feb 12 17:23:22 np0000000049 dstat.sh[58910]: 12-02 17:23:22|  2   1  96   0   0|5008M  348M  182M 2279M|4577B 1620B|   0   528k|   0  74.0 |1147  1592 |1.56 1.55 1.04|1.0   0   0|   0     0 |           | 18  290    1   27    0
Feb 12 17:23:23 np0000000049 dstat.sh[58910]: 12-02 17:23:23|  2   1  97   0   0|5006M  350M  182M 2279M|4086B 1622B|   0    48k|   0  6.01 |1005  1509 |1.56 1.55 1.04|1.0   0   0|   0     0 |           | 18  290    1   27    0
Feb 12 17:23:24 np0000000049 dstat.sh[58910]: 12-02 17:23:24|  1   1  97   0   0|5004M  352M  182M 2279M|4342B 1459B|   0    16k|   0  2.00 |1100  1553 |1.56 1.55 1.04|1.0   0   0|   0     0 |           | 18  290    1   27    0
Feb 12 17:23:25 np0000000049 dstat.sh[58910]: 12-02 17:23:25|  2   1  96   0   0|5003M  353M  182M 2279M|4497B 1619B|   0   108k|   0  12.0 |1355  1981 |1.56 1.55 1.04|1.0   0   0|   0     0 |           | 18  290    1   22    0
Feb 12 17:23:26 np0000000049 dstat.sh[58910]: 12-02 17:23:26|  2   1  96   0   0|5002M  354M  182M 2279M|4139B 1619B|   0  2667k|   0   194 |1113  1581 |1.56 1.55 1.04|1.0   0   0|   0     0 |           | 18  290    1   22    0
Feb 12 17:23:27 np0000000049 dstat.sh[58910]: 12-02 17:23:27|  1   1  96   0   0|5002M  354M  182M 2279M|4510B 1617B|   0   659k|   0   131 |1396  1980 |1.51 1.54 1.04|1.0   0 2.0|   0     0 |           | 18  290    1   22    0
Feb 12 17:23:28 np0000000049 dstat.sh[58910]: 12-02 17:23:28|  2   1  96   0   0|5002M  354M  182M 2279M|4506B 1622B|   0   276k|   0  25.0 |1232  1889 |1.51 1.54 1.04|1.0   0 1.0|   0     0 |           | 18  290    1   22    0
Feb 12 17:23:29 np0000000049 dstat.sh[58910]: 12-02 17:23:29|  1   0  97   0   0|5002M  354M  182M 2279M|4201B 1620B|   0     0 |   0     0 |1007  1426 |1.51 1.54 1.04|1.0   0   0|   0     0 |           | 18  290    1   20    0
Feb 12 17:23:30 np0000000049 dstat.sh[58910]: 12-02 17:23:30|  1   1  97   0   0|5002M  354M  182M 2279M|3956B 1618B|   0  8184B|   0  1.00 |1091  1565 |1.51 1.54 1.04|1.0   0   0|   0     0 |           | 18  290    1   20    0
Feb 12 17:23:31 np0000000049 dstat.sh[58910]: 12-02 17:23:31|  1   0  96   0   0|5002M  354M  182M 2279M|4457B 1458B|   0   264k|   0  17.0 |1108  1603 |1.51 1.54 1.04|1.0   0   0|   0     0 |           | 18  290    1   20    0
Feb 12 17:23:32 np0000000049 dstat.sh[58910]: 12-02 17:23:32|  1   0  96   0   0|5002M  354M  182M 2279M|5237B 1620B|   0    80k|   0  4.00 |1110  1568 |1.39 1.51 1.04|1.0   0   0|   0     0 |           | 18  290    1   20    0
Feb 12 17:23:33 np0000000049 dstat.sh[58910]: 12-02 17:23:33|  1   1  97   0   0|5002M  354M  182M 2279M|5101B 1620B|   0     0 |   0     0 |1028  1510 |1.39 1.51 1.04|1.0   0   0|   0     0 |           | 18  290    1   11    0
Feb 12 17:23:34 np0000000049 dstat.sh[58910]: 12-02 17:23:34|  1   1  97   0   0|5002M  354M  182M 2279M|5221B 1620B|   0  4096B|   0  1.00 |1042  1529 |1.39 1.51 1.04|1.0   0   0|   0     0 |           | 18  290    1   11    0
Feb 12 17:23:35 np0000000049 dstat.sh[58910]: 12-02 17:23:35|  3   1  95   1   0|5002M  354M  182M 2279M|5650B 1623B|   0   224k|   0  36.1 |1684  2506 |1.39 1.51 1.04|1.0   0 2.0|   0     0 |           | 18  290    1   11    0
Feb 12 17:23:36 np0000000049 dstat.sh[58910]: 12-02 17:23:36|  1   1  96   0   0|5002M  354M  182M 2279M|5377B 1619B|   0   292k|   0  18.0 |1163  1641 |1.39 1.51 1.04|1.0   0   0|   0     0 |           | 18  290    1   11    0
Feb 12 17:23:37 np0000000049 dstat.sh[58910]: 12-02 17:23:37|  3   1  95   0   0|5002M  354M  182M 2280M|4989B 1687B|   0   651k|   0   121 |1351  1717 |1.44 1.52 1.04|1.0   0 1.0|   0     0 |           | 18  290    1    5    0
Feb 12 17:23:38 np0000000049 dstat.sh[58910]: 12-02 17:23:38|  1   1  96   0   0|5002M  354M  182M 2280M|4095B 1499B|   0    48k|   0  6.00 |1069  1590 |1.44 1.52 1.04|1.0   0   0|   0     0 |           | 18  290    1    5    0
Feb 12 17:23:39 np0000000049 dstat.sh[58910]: 12-02 17:23:39|  1   0  97   0   0|5002M  354M  182M 2280M|4747B 1622B|   0     0 |   0     0 |1013  1496 |1.44 1.52 1.04|1.0   0   0|   0     0 |           | 18  290    1    5    0
Feb 12 17:23:40 np0000000049 dstat.sh[58910]: 12-02 17:23:40|  7   4  90   0   0|5023M  333M  182M 2283M|5072B 1630B|   0  8244B|   0  1.01 |2201    12k|1.44 1.52 1.04|4.0   0  36|   0     0 |           | 19  291    1    5    0
Feb 12 17:23:41 np0000000049 dstat.sh[58910]: 12-02 17:23:41|  1   0  96   0   0|4986M  370M  182M 2279M|5072B 1611B|   0     0 |   0     0 |1194  1870 |1.44 1.52 1.04|1.0   0 3.0|   0     0 |           | 18  290    0    6    0
Feb 12 17:23:42 np0000000049 dstat.sh[58910]: 12-02 17:23:42|  3   1  94   0   0|4980M  377M  182M 2279M|4694B 1619B|   0   300k|   0  31.0 |1681  2417 |1.49 1.53 1.05|2.0   0 1.0|   0     0 |           | 18  290    0    5    0
Feb 12 17:23:43 np0000000049 dstat.sh[58910]: 12-02 17:23:43|  2   1  95   0   0|4980M  377M  182M 2279M|4253B 1617B|   0   363k|   0  29.9 |1423  2187 |1.49 1.53 1.05|1.0   0 1.0|   0     0 |           | 18  290    0    5    0
Feb 12 17:23:44 np0000000049 dstat.sh[58910]: 12-02 17:23:44|  2   1  97   0   0|4980M  377M  182M 2279M|4629B 1665B|   0     0 |   0     0 |1031  1498 |1.49 1.53 1.05|1.0   0   0|   0     0 |           | 18  290    0    5    0
Feb 12 17:23:45 np0000000049 dstat.sh[58910]: 12-02 17:23:45|  3   1  96   0   0|4980M  377M  182M 2280M|4446B 1622B|   0   172k|   0  24.0 |1401  1983 |1.49 1.53 1.05|1.0   0   0|   0     0 |           | 18  290    0    5    0
Feb 12 17:23:46 np0000000049 dstat.sh[58910]: 12-02 17:23:46|  2   0  96   0   0|4980M  377M  182M 2280M|4035B 1457B|   0   448k|   0  36.0 |1206  1830 |1.49 1.53 1.05|1.0   0   0|   0     0 |           | 18  290    0    4    0
Feb 12 17:23:47 np0000000049 dstat.sh[58910]: 12-02 17:23:47|  1   1  96   0   0|4980M  377M  182M 2280M|4456B 1620B|   0  6890k|   0   187 |1300  1846 |1.45 1.52 1.05|1.0   0 1.0|   0     0 |           | 18  290    0    4    0
Feb 12 17:23:48 np0000000049 dstat.sh[58910]: 12-02 17:23:48|  1   0  97   0   0|4980M  377M  182M 2280M|4797B 1619B|   0     0 |   0     0 |1013  1506 |1.45 1.52 1.05|1.0   0   0|   0     0 |           | 18  290    0    4    0
Feb 12 17:23:49 np0000000049 dstat.sh[58910]: 12-02 17:23:49|  7   3  87   1   0|5000M  355M  182M 2281M|4018B 1712B|1246k  200k| 184  11.0 |1725  2070 |1.45 1.52 1.05|3.0   0 5.0|   0     0 |           | 18  290    0    4    0
Feb 12 17:23:50 np0000000049 dstat.sh[58910]: 12-02 17:23:50| 14   3  80   2   0|5006M  345M  182M 2282M|  12k 9884B|1497k  292k| 361  4.00 |3099  4242 |1.45 1.52 1.05|2.0   0   0|   0     0 |           | 18  293    0    4    0
Feb 12 17:23:51 np0000000049 dstat.sh[58910]: 12-02 17:23:51| 18   4  78   0   0|5022M  329M  182M 2282M|  10k 8717B|  96k  710k|3.99  12.0 |2439  2380 |1.45 1.52 1.05|1.0   0 5.0|   0     0 |           | 18  295    0    5    0
Feb 12 17:23:52 np0000000049 dstat.sh[58910]: 12-02 17:23:52| 20   4  74   1   0|5032M  318M  182M 2283M|9552B 5869B|  20k   54M|2.00  93.1 |3001  3016 |1.41 1.51 1.05|3.0   0 5.0|   0     0 |           | 18  298    0    6    0
Feb 12 17:23:53 np0000000049 dstat.sh[58910]: 12-02 17:23:53| 16   4  77   0   0|5037M  314M  182M 2283M|  14k   12k|   0  2712k|   0   162 |4632  6562 |1.41 1.51 1.05|2.0   0 6.0|   0     0 |           | 18  298    0    7    0
Feb 12 17:23:54 np0000000049 dstat.sh[58910]: 12-02 17:23:54| 16   3  78   0   0|5015M  336M  182M 2283M|  14k   11k|  16k  236k|1.00  28.0 |3142  3355 |1.41 1.51 1.05|2.0   0 5.0|   0     0 |           | 18  298    0    8    0
Feb 12 17:23:55 np0000000049 dstat.sh[58910]: 12-02 17:23:55| 15   3  81   0   0|5020M  330M  182M 2283M|  16k   12k|   0   316k|   0  35.0 |2877  3180 |1.41 1.51 1.05|3.0   0 5.0|   0     0 |           | 18  298    0    9    0
Feb 12 17:23:56 np0000000049 dstat.sh[58910]: 12-02 17:23:56| 14   4  81   0   0|5023M  328M  182M 2283M|  16k   12k|   0   317k|   0  33.1 |2871  3104 |1.41 1.51 1.05|4.0   0  20|   0     0 |           | 18  298    0   10    0
Feb 12 17:23:57 np0000000049 dstat.sh[58910]: 12-02 17:23:57| 46   4  48   0   0|4848M  503M  182M 2283M|5704B 1616B|   0  1349k|   0   116 |3644  2765 |1.46 1.52 1.05|4.0   0 4.0|   0     0 |           | 18  290    0   12    0
Feb 12 17:23:58 np0000000049 dstat.sh[58910]: 12-02 17:23:58| 67   9  23   0   0|4978M  372M  182M 2283M|4430B 1616B|   0  2846k|   0   407 |4512  2846 |1.46 1.52 1.05|3.0   0 3.0|   0     0 |           | 18  292    0   15    0
Feb 12 17:23:59 np0000000049 dstat.sh[58910]: 12-02 17:23:59| 60   5  34   0   0|4943M  407M  182M 2283M|5336B 1619B|   0   392k|   0  15.0 |3794  2082 |1.46 1.52 1.05|4.0   0 5.0|   0     0 |           | 18  288    0   15    0
Feb 12 17:24:00 np0000000049 dstat.sh[58910]: 12-02 17:24:00| 41   7  52   0   0|4944M  405M  182M 2284M|4384B 1622B|   0  4100B|   0  1.00 |3503  4479 |1.46 1.52 1.05|2.0   0 2.0|   0     0 |           | 18  286    0   19    0
Feb 12 17:24:01 np0000000049 dstat.sh[58910]: 12-02 17:24:01| 41   7  52   0   0|4965M  384M  182M 2285M|4040B 1459B|   0  1040k|   0  75.0 |4914  7941 |1.46 1.52 1.05|2.0   0 8.0|   0     0 |           | 18  286    0   20    0
Feb 12 17:24:02 np0000000049 dstat.sh[58910]: 12-02 17:24:02| 23   4  72   0   0|5025M  324M  182M 2285M|5024B 1629B|   0  8237B|   0  1.01 |2189  1742 |1.66 1.56 1.07|2.0   0 1.0|   0     0 |           | 18  288    0   20    0
Feb 12 17:24:03 np0000000049 dstat.sh[58910]: 12-02 17:24:03| 11   2  85   0   0|5019M  328M  182M 2286M|4715B 1611B|   0   346k|   0  15.9 |5107  7552 |1.66 1.56 1.07|1.0   0   0|   0     0 |           | 18  290    0   22    0
Feb 12 17:24:04 np0000000049 dstat.sh[58910]: 12-02 17:24:04|  2   1  96   0   0|5006M  342M  182M 2286M|5102B 1621B|   0   332k|   0  24.0 |1174  1645 |1.66 1.56 1.07|1.0   0   0|   0     0 |           | 18  290    0   22    0
Feb 12 17:24:05 np0000000049 dstat.sh[58910]: 12-02 17:24:05|  4   1  94   0   0|5001M  347M  182M 2286M|4492B 1617B|   0   268k|   0  41.9 |1799  2583 |1.66 1.56 1.07|1.0   0 6.0|   0     0 |           | 18  290    0   22    0
Feb 12 17:24:06 np0000000049 dstat.sh[58910]: 12-02 17:24:06|  7   2  89   1   0|5002M  346M  182M 2286M|4748B 1623B|   0   769k|   0  69.1 |2586  3701 |1.66 1.56 1.07|1.0   0   0|   0     0 |           | 18  290    0   22    0
Feb 12 17:24:07 np0000000049 dstat.sh[58910]: 12-02 17:24:07|  1   1  97   0   0|4998M  349M  182M 2286M|4578B 1620B|   0     0 |   0     0 |1108  1565 |1.53 1.54 1.06|1.0   0 1.0|   0     0 |           | 18  290    0   22    0
Feb 12 17:24:08 np0000000049 dstat.sh[58910]: 12-02 17:24:08|  2   1  97   0   0|4995M  353M  182M 2286M|4337B 1458B|   0    32k|   0  3.00 |1009  1517 |1.53 1.54 1.06|1.0   0   0|   0     0 |           | 18  290    0   22    0
Feb 12 17:24:09 np0000000049 dstat.sh[58910]: 12-02 17:24:09|  1   1  97   0   0|4991M  356M  182M 2286M|4434B 1618B|   0   320k|   0  19.0 |1049  1565 |1.53 1.54 1.06|2.0   0   0|   0     0 |           | 18  290    0   22    0
Feb 12 17:24:10 np0000000049 dstat.sh[58910]: 12-02 17:24:10|  2   1  97   0   0|4989M  359M  182M 2286M|4443B 1621B|   0    40k|   0  6.00 |1065  1585 |1.53 1.54 1.06|1.0   0   0|   0     0 |           | 18  290    0   22    0
Feb 12 17:24:11 np0000000049 dstat.sh[58910]: 12-02 17:24:11|  2   1  96   1   0|4986M  361M  182M 2286M|4202B 1621B|   0   104k|   0  14.0 |1456  2046 |1.53 1.54 1.06|1.0   0   0|   0     0 |           | 18  290    0   22    0
Feb 12 17:24:12 np0000000049 dstat.sh[58910]: 12-02 17:24:12|  2   0  96   0   0|4984M  363M  182M 2286M|4931B 1618B|   0   268k|   0  23.0 |1352  2001 |1.41 1.51 1.06|1.0   0   0|   0     0 |           | 18  290    0   22    0
Feb 12 17:24:13 np0000000049 dstat.sh[58910]: 12-02 17:24:13|  1   1  96   0   0|4981M  366M  182M 2286M|4848B 1616B|   0  8048k|   0  1007 |1639  1984 |1.41 1.51 1.06|1.0   0   0|   0     0 |           | 18  290    0   22    0
Feb 12 17:24:14 np0000000049 dstat.sh[58910]: 12-02 17:24:14|  2   1  97   0   0|4980M  368M  182M 2286M|5053B 1624B|   0     0 |   0     0 |1001  1471 |1.41 1.51 1.06|1.0   0   0|   0     0 |           | 18  290    0   21    0
Feb 12 17:24:15 np0000000049 dstat.sh[58910]: 12-02 17:24:15|  2   1  96   0   0|4978M  369M  182M 2286M|4743B 1621B|   0   100k|   0  12.0 |1298  1953 |1.41 1.51 1.06|1.0   0   0|   0     0 |           | 18  290    0   21    0
Feb 12 17:24:16 np0000000049 dstat.sh[58910]: 12-02 17:24:16|  1   1  97   0   0|4979M  369M  182M 2286M|4943B 1459B|   0   192k|   0  18.0 |1105  1620 |1.41 1.51 1.06|1.0   0   0|   0     0 |           | 18  290    0   21    0
Feb 12 17:24:17 np0000000049 dstat.sh[58910]: 12-02 17:24:17|  1   1  97   0   0|4978M  369M  182M 2286M|4936B 1662B|   0     0 |   0     0 |1056  1549 |1.29 1.49 1.05|1.0   0 1.0|   0     0 |           | 18  290    0   21    0
Feb 12 17:24:18 np0000000049 dstat.sh[58910]: 12-02 17:24:18|  2   0  97   0   0|4978M  369M  182M 2286M|4679B 1620B|   0   284k|   0  18.0 |1010  1538 |1.29 1.49 1.05|1.0   0   0|   0     0 |           | 18  290    0   21    0
Feb 12 17:24:19 np0000000049 dstat.sh[58910]: 12-02 17:24:19|  1   0  97   0   0|4978M  369M  182M 2286M|4675B 1618B|   0    32k|   0  4.00 |1003  1484 |1.29 1.49 1.05|1.0   0   0|   0     0 |           | 18  290    0   21    0
Feb 12 17:24:20 np0000000049 dstat.sh[58910]: 12-02 17:24:20|  1   0  97   0   0|4978M  369M  182M 2286M|5340B 1620B|   0     0 |   0     0 |1050  1490 |1.29 1.49 1.05|1.0   0   0|   0     0 |           | 18  290    0   21    0
Feb 12 17:24:21 np0000000049 dstat.sh[58910]: 12-02 17:24:21| 25   6  68   0   0|4923M  424M  182M 2286M|5147B 1855B| 375k 4089B|29.9  1.00 |3202  2873 |1.29 1.49 1.05|4.0   0  71|   0     0 |           | 18  286    0   23    0
Feb 12 17:24:22 np0000000049 dstat.sh[58910]: 12-02 17:24:22| 23   6  70   0   0|4680M  667M  182M 2286M|4833B 1947B|  72k  128k|5.02  9.03 |2503  2194 |1.27 1.48 1.05|2.0   0 8.0|   0     0 |           | 18  286    0   23    0
Feb 12 17:24:23 np0000000049 dstat.sh[58910]: 12-02 17:24:23| 23   4  72   0   0|4735M  612M  182M 2287M|4095B 1637B| 156k  116k|19.0  7.99 |2414  3639 |1.27 1.48 1.05|2.0   0 3.0|   0     0 |           | 18  286    0   23    0
Feb 12 17:24:24 np0000000049 dstat.sh[58910]: 12-02 17:24:24| 22   7  70   0   0|4809M  537M  182M 2288M|4685B 1622B| 172k 1397k|12.0  6.01 |2986  3161 |1.27 1.48 1.05|2.0   0  20|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:25 np0000000049 dstat.sh[58910]: 12-02 17:24:25| 22   5  71   0   0|4861M  485M  182M 2288M|4989B 1620B|   0   164k|   0  23.0 |2459  2265 |1.27 1.48 1.05|2.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:26 np0000000049 dstat.sh[58910]: 12-02 17:24:26| 11   2  86   0   0|4865M  481M  182M 2288M|4738B 1885B|   0   204k|   0  13.0 |1599  1746 |1.27 1.48 1.05|1.0   0 1.0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:27 np0000000049 dstat.sh[58910]: 12-02 17:24:27|  2   0  96   0   0|4845M  501M  182M 2288M|4751B 1618B|   0   136k|   0  17.0 |1319  1935 |1.17 1.45 1.04|1.0   0 1.0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:28 np0000000049 dstat.sh[58910]: 12-02 17:24:28|  1   1  96   0   0|4843M  503M  182M 2288M|4379B 1620B|   0   528k|   0  72.0 |1184  1882 |1.17 1.45 1.04|1.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:29 np0000000049 dstat.sh[58910]: 12-02 17:24:29|  2   0  97   0   0|4841M  505M  182M 2288M|4320B 1620B|   0   188k|   0  2.00 |1012  1466 |1.17 1.45 1.04|1.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:30 np0000000049 dstat.sh[58910]: 12-02 17:24:30|  2   0  97   0   0|4839M  507M  182M 2288M|4494B 1618B|   0     0 |   0     0 |1053  1530 |1.17 1.45 1.04|1.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:31 np0000000049 dstat.sh[58910]: 12-02 17:24:31|  1   1  97   0   0|4837M  509M  182M 2288M|4644B 1550B|   0   232k|   0  13.0 |1110  1599 |1.17 1.45 1.04|1.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:32 np0000000049 dstat.sh[58910]: 12-02 17:24:32|  2   1  97   0   0|4836M  510M  182M 2288M|5067B 1623B|   0    52k|   0  4.01 |1056  1528 |1.07 1.43 1.04|1.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:33 np0000000049 dstat.sh[58910]: 12-02 17:24:33|  1   0  97   0   0|4835M  511M  182M 2288M|5154B 1618B|   0    12k|   0  2.00 |1014  1462 |1.07 1.43 1.04|1.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:34 np0000000049 dstat.sh[58910]: 12-02 17:24:34|  2   1  97   0   0|4833M  513M  182M 2288M|5569B 1757B|   0     0 |   0     0 |1051  1502 |1.07 1.43 1.04|1.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:35 np0000000049 dstat.sh[58910]: 12-02 17:24:35|  2   0  96   0   0|4833M  513M  182M 2288M|5396B 1619B|   0   108k|   0  12.0 |1320  1941 |1.07 1.43 1.04|1.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:36 np0000000049 dstat.sh[58910]: 12-02 17:24:36|  2   1  97   0   0|4833M  513M  182M 2288M|5328B 1623B|   0   172k|   0  11.0 |1049  1541 |1.07 1.43 1.04|1.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:37 np0000000049 dstat.sh[58910]: 12-02 17:24:37|  2   1  95   0   0|4833M  513M  182M 2288M|4989B 1659B|   0   280k|   0  19.0 |1451  2074 |1.23 1.45 1.05|1.0   0 1.0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:38 np0000000049 dstat.sh[58910]: 12-02 17:24:38|  2   1  97   0   0|4833M  513M  182M 2288M|4586B 1461B|   0   164k|   0  28.0 |1020  1504 |1.23 1.45 1.05|1.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:39 np0000000049 dstat.sh[58910]: 12-02 17:24:39|  1   1  97   0   0|4833M  513M  182M 2288M|4626B 1622B|   0  4102B|   0  1.00 |1037  1494 |1.23 1.45 1.05|1.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:40 np0000000049 dstat.sh[58910]: 12-02 17:24:40|  2   1  97   0   0|4833M  513M  182M 2288M|6182B 1621B|   0     0 |   0     0 |1026  1464 |1.23 1.45 1.05|2.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:41 np0000000049 dstat.sh[58910]: 12-02 17:24:41|  8   4  86   0   0|4814M  532M  182M 2288M|5182B 1619B|   0  4093B|   0  1.00 |2383  9552 |1.23 1.45 1.05|1.0   0  36|   0     0 |           | 18  290    0   26    0
Feb 12 17:24:42 np0000000049 dstat.sh[58910]: 12-02 17:24:42|  2   1  95   0   0|4814M  532M  182M 2288M|5800B 1709B|   0   116k|   0  14.0 |1419  2004 |1.13 1.43 1.04|1.0   0   0|   0     0 |           | 18  290    0   26    0
Feb 12 17:24:43 np0000000049 dstat.sh[58910]: 12-02 17:24:43|  1   1  96   0   0|4814M  532M  182M 2288M|4464B 1619B|   0   256k|   0  23.0 |1245  1816 |1.13 1.43 1.04|1.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:44 np0000000049 dstat.sh[58910]: 12-02 17:24:44|  2   1  96   0   0|4814M  532M  182M 2288M|4437B 1661B|   0    32k|   0  3.00 |1179  1730 |1.13 1.43 1.04|1.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:45 np0000000049 dstat.sh[58910]: 12-02 17:24:45|  4   1  93   1   0|4814M  532M  182M 2288M|4623B 1621B|   0  4495k|   0   588 |1880  2234 |1.13 1.43 1.04|1.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:46 np0000000049 dstat.sh[58910]: 12-02 17:24:46|  4   1  93   0   0|4814M  532M  182M 2288M|4876B 1457B|   0  2055k|   0  97.0 |1830  2357 |1.13 1.43 1.04|1.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:47 np0000000049 dstat.sh[58910]: 12-02 17:24:47|  2   1  97   0   0|4814M  532M  182M 2288M|5184B 1622B|   0     0 |   0     0 |1193  1612 |1.04 1.41 1.04|1.0   0 1.0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:48 np0000000049 dstat.sh[58910]: 12-02 17:24:48|  2   0  95   0   0|4814M  532M  182M 2288M|4377B 1619B|   0     0 |   0     0 |1054  1488 |1.04 1.41 1.04|1.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:49 np0000000049 dstat.sh[58910]: 12-02 17:24:49|  2   1  96   0   0|4814M  532M  182M 2288M|4690B 1716B|   0    72k|   0  6.01 |1286  1666 |1.04 1.41 1.04|2.0   0   0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:50 np0000000049 dstat.sh[58910]: 12-02 17:24:50|  7   3  89   0   0|4815M  531M  182M 2288M|4321B 1760B|   0    40k|   0  4.00 |3070  4878 |1.04 1.41 1.04|1.0   0 1.0|   0     0 |           | 18  290    0   25    0
Feb 12 17:24:51 np0000000049 dstat.sh[58910]: 12-02 17:24:51|  5   1  93   0   0|4815M  531M  182M 2288M|4438B 1619B|   0  4094B|   0  1.00 |1690  1905 |1.04 1.41 1.04|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 12 17:24:52 np0000000049 dstat.sh[58910]: 12-02 17:24:52| 10  16  71   0   0|4823M  523M  182M 2288M|4274B 1709B|   0   188k|   0  19.0 |5190  4310 |1.04 1.40 1.04|3.0   0 255|   0     0 |           | 18  290    0   24    0
Feb 12 17:24:53 np0000000049 dstat.sh[58910]: 12-02 17:24:53| 18   9  71   0   0|4877M  469M  182M 2288M|4213B 1456B|   0    60k|   0  5.99 |2882  2427 |1.04 1.40 1.04|3.0   0  56|   0     0 |           | 18  290    0   24    0
Feb 12 17:24:54 np0000000049 dstat.sh[58910]: 12-02 17:24:54| 18   3  78   0   0|4895M  450M  182M 2288M|  13k 9263B|   0   380k|   0  16.0 |2508  2449 |1.04 1.40 1.04|2.0   0   0|   0     0 |           | 18  291    0   26    0
