May 26 16:39:54 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 26 16:39:55 ubuntu dstat.sh[64893]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 26 16:39:55 ubuntu dstat.sh[64893]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 26 16:51:07 ubuntu dstat.sh[64893]: 26-05 16:51:07| 25   5  67   2   0|5569M  165M  144M 1959M|  11k 2328B| 656k 2582k|40.0   315 |7708    11k|0.76 1.07 0.95|1.0   0 1.0|   0     0 |           | 18  311    0   10    1
May 26 16:51:08 ubuntu dstat.sh[64893]: 26-05 16:51:08| 25   6  66   2   0|5571M  162M  144M 1959M|4863B 1136B|  48k 7919k|3.01   570 |8205    13k|0.76 1.07 0.95|1.0   0   0|   0     0 |           | 18  312    0   11    1
May 26 16:51:09 ubuntu dstat.sh[64893]: 26-05 16:51:09|  9   2  86   1   0|5587M  146M  144M 1959M|7204B 3010B|   0  2062k|   0   170 |3285  4929 |0.76 1.07 0.95|2.0   0   0|   0     0 |           | 18  310    0   12    1
May 26 16:51:10 ubuntu dstat.sh[64893]: 26-05 16:51:10| 12   3  84   1   0|5591M  142M  144M 1959M|  13k 3289B|4100B  829k|1.00   109 |3449  4619 |0.78 1.07 0.95|2.0   0 3.0|   0     0 |           | 18  310    0   13    1
May 26 16:51:11 ubuntu dstat.sh[64893]: 26-05 16:51:11| 20   4  73   1   0|5590M  142M  145M 1960M|5873B 1529B|  32k 2311k|2.01   293 |6661    10k|0.78 1.07 0.95|5.0   0 1.0|   0     0 |           | 18  313    0   13    1
May 26 16:51:12 ubuntu dstat.sh[64893]: 26-05 16:51:12| 28   5  63   2   0|5591M  140M  145M 1960M|4702B 1558B| 255k 4577k|15.9   374 |8876    14k|0.78 1.07 0.95|  0 1.0 3.0|   0     0 |           | 18  311    0   15    1
May 26 16:51:13 ubuntu dstat.sh[64893]: 26-05 16:51:13|  8   3  87   2   0|5580M  151M  145M 1960M|5425B 2563B|  16k   11M|1.00  1086 |3948  5913 |0.78 1.07 0.95|  0   0 2.0|   0     0 |           | 18  310    0   16    1
May 26 16:51:14 ubuntu dstat.sh[64893]: 26-05 16:51:14| 12   2  83   1   0|5584M  147M  145M 1960M|5272B 2454B|   0  1040k|   0   146 |3531  4982 |0.78 1.07 0.95|  0   0   0|   0     0 |           | 18  310    0   17    1
May 26 16:51:15 ubuntu dstat.sh[64893]: 26-05 16:51:15| 16   5  77   1   0|5607M  151M  138M 1941M|5886B 2508B|   0  1184k|   0   142 |4161    10k|0.80 1.07 0.95|  0   0  36|   0     0 |           | 18  310    0   19    1
May 26 16:51:16 ubuntu dstat.sh[64893]: 26-05 16:51:16| 10   2  88   1   0|5607M  151M  138M 1941M|4866B 1517B| 149k  935k|8.03  64.2 |2381  3050 |0.80 1.07 0.95|1.0   0   0|   0     0 |           | 18  312    0   20    1
May 26 16:51:17 ubuntu dstat.sh[64893]: 26-05 16:51:17| 10   2  85   1   0|5606M  152M  138M 1941M|  11k 3450B|   0  1986k|   0   175 |3450  4785 |0.80 1.07 0.95|  0   0   0|   0     0 |           | 18  310    0   21    1
May 26 16:51:18 ubuntu dstat.sh[64893]: 26-05 16:51:18|  6   1  91   0   0|5604M  153M  139M 1941M|  10k 3393B|   0   624k|   0  89.0 |2315  3251 |0.80 1.07 0.95|  0   0   0|   0     0 |           | 18  310    0   21    1
May 26 16:51:19 ubuntu dstat.sh[64893]: 26-05 16:51:19|  6   1  90   1   0|5602M  155M  139M 1941M|  11k 3406B|   0  1064k|   0   125 |2731  4042 |0.80 1.07 0.95|  0   0   0|   0     0 |           | 18  310    0   21    1
May 26 16:51:20 ubuntu dstat.sh[64893]: 26-05 16:51:20| 16   3  78   1   0|5603M  155M  139M 1941M|5988B 1687B|   0  1805k|   0   215 |5472  8403 |0.73 1.05 0.95|1.0   0   0|   0     0 |           | 18  311    0   21    1
May 26 16:51:21 ubuntu dstat.sh[64893]: 26-05 16:51:21| 24   5  67   2   0|5602M  154M  139M 1942M|4735B 1619B|  16k 7536k|1.00   532 |8379    13k|0.73 1.05 0.95|3.0   0   0|   0     0 |           | 18  311    0   22    1
May 26 16:51:22 ubuntu dstat.sh[64893]: 26-05 16:51:22| 26   5  67   2   0|5603M  153M  139M 1941M|4549B 1518B|   0  2899k|   0   340 |8275    12k|0.73 1.05 0.95|3.0   0 1.0|   0     0 |           | 18  311    0   23    1
May 26 16:51:23 ubuntu dstat.sh[64893]: 26-05 16:51:23| 20   4  73   1   0|5603M  152M  139M 1942M|4588B 1560B|   0  1638k|   0   160 |6630  9918 |0.73 1.05 0.95|  0   0   0|   0     0 |           | 18  311    0   23    1
May 26 16:51:24 ubuntu dstat.sh[64893]: 26-05 16:51:24|  4   1  94   0   0|5604M  152M  139M 1942M|3928B 1458B|   0   400k|   0  24.0 |1579  2007 |0.73 1.05 0.95|2.0   0 1.0|   0     0 |           | 18  312    0   23    1
May 26 16:51:25 ubuntu dstat.sh[64893]: 26-05 16:51:25|  6   1  91   1   0|5604M  152M  139M 1942M|4581B 1628B|   0  1411k|   0  57.3 |2119  2911 |1.00 1.10 0.96|2.0   0   0|   0     0 |           | 18  312    0   23    1
May 26 16:51:26 ubuntu dstat.sh[64893]: 26-05 16:51:26| 26   5  65   2   0|5604M  152M  140M 1942M|4171B 1457B|   0  3433k|   0   440 |8981    14k|1.00 1.10 0.96|1.0   0   0|   0     0 |           | 18  312    0   23    1
May 26 16:51:27 ubuntu dstat.sh[64893]: 26-05 16:51:27| 25   5  67   2   0|5604M  150M  140M 1943M|4564B 1622B|  96k 7087k|5.00   514 |8765    14k|1.00 1.10 0.96|1.0   0 1.0|   0     0 |           | 18  313    0   23    1
May 26 16:51:28 ubuntu dstat.sh[64893]: 26-05 16:51:28| 12   1  84   0   0|5606M  148M  140M 1943M|4076B 1450B| 207k  863k|11.9   104 |2920  3937 |1.00 1.10 0.96|  0   0   0|   0     0 |           | 18  311    0   23    1
May 26 16:51:29 ubuntu dstat.sh[64893]: 26-05 16:51:29| 13   3  81   1   0|5610M  144M  140M 1943M|5420B 2478B|   0  1272k|   0   190 |3799  5686 |1.00 1.10 0.96|  0   0   0|   0     0 |           | 18  311    0   26    1
May 26 16:51:30 ubuntu dstat.sh[64893]: 26-05 16:51:30|  8   2  89   1   0|5611M  143M  140M 1943M|5193B 1569B|  96k 7051k|6.01   902 |2469  3330 |1.08 1.12 0.97|2.0   0 2.0|   0     0 |           | 18  311    0   28    1
May 26 16:51:31 ubuntu dstat.sh[64893]: 26-05 16:51:31|  2   1  94   1   0|5611M  142M  140M 1943M|5835B 2319B|   0  6616k|   0   196 |1615  2318 |1.08 1.12 0.97|  0   0   0|   0     0 |           | 18  311    0   28    1
May 26 16:51:32 ubuntu dstat.sh[64893]: 26-05 16:51:32| 16   3  79   1   0|5613M  140M  140M 1943M|6541B 2306B|   0  1391k|   0   158 |3955  5444 |1.08 1.12 0.97|3.0   0 1.0|   0     0 |           | 18  312    0   30    1
May 26 16:51:33 ubuntu dstat.sh[64893]: 26-05 16:51:33| 13   2  81   1   0|5619M  134M  140M 1943M|  10k 3380B|   0  1450k|   0   169 |3624  5019 |1.08 1.12 0.97|  0   0   0|   0     0 |           | 18  311    0   36    1
May 26 16:51:34 ubuntu dstat.sh[64893]: 26-05 16:51:34| 11   2  85   1   0|5619M  134M  140M 1943M|7402B 2148B|   0  1411k|   0   160 |3163  4465 |1.08 1.12 0.97|  0   0 1.0|   0     0 |           | 18  311    0   38    1
May 26 16:51:35 ubuntu dstat.sh[64893]: 26-05 16:51:35| 10   2  85   2   0|5620M  133M  141M 1943M|6154B 2040B|   0  6547k|   0   412 |3293  4905 |1.07 1.11 0.97|1.0   0   0|   0     0 |           | 18  311    0   40    1
May 26 16:51:36 ubuntu dstat.sh[64893]: 26-05 16:51:36|  6   2  90   0   0|5621M  131M  141M 1944M|  11k 2995B|  16k 1003k|1.00   135 |2626  3689 |1.07 1.11 0.97|2.0   0 6.0|   0     0 |           | 18  312    0   40    1
May 26 16:51:37 ubuntu dstat.sh[64893]: 26-05 16:51:37|  6   1  89   1   0|5621M  131M  141M 1944M|4895B 1751B|  16k  991k|0.99   117 |2600  3806 |1.07 1.11 0.97|  0   0   0|   0     0 |           | 18  311    0   41    1
May 26 16:51:38 ubuntu dstat.sh[64893]: 26-05 16:51:38| 14   3  81   1   0|5621M  131M  141M 1944M|6028B 2589B|   0  1570k|   0   211 |3791  5499 |1.07 1.11 0.97|  0   0   0|   0     0 |           | 18  311    0   44    1
May 26 16:51:39 ubuntu dstat.sh[64893]: 26-05 16:51:39| 14   2  82   1   0|5622M  129M  141M 1944M|4483B 2412B|   0  1060k|   0   132 |3278  4581 |1.07 1.11 0.97|  0   0   0|   0     0 |           | 18  311    0   48    1
May 26 16:51:40 ubuntu dstat.sh[64893]: 26-05 16:51:40|  4   1  93   0   0|5622M  129M  141M 1944M|5466B 1727B|   0   840k|   0  75.0 |1652  2413 |1.06 1.11 0.97|1.0   0   0|   0     0 |           | 18  311    0   51    1
May 26 16:51:41 ubuntu dstat.sh[64893]: 26-05 16:51:41|  4   1  93   0   0|5622M  129M  141M 1944M|4613B 1563B|   0   782k|   0  65.9 |1655  2415 |1.06 1.11 0.97|  0   0   0|   0     0 |           | 18  311    0   50    1
May 26 16:51:42 ubuntu dstat.sh[64893]: 26-05 16:51:42|  7   2  90   1   0|5622M  129M  141M 1944M|4419B 1514B|   0   721k|   0  67.1 |2038  2684 |1.06 1.11 0.97|  0   0 1.0|   0     0 |           | 18  311    0   51    1
May 26 16:51:43 ubuntu dstat.sh[64893]: 26-05 16:51:43|  5   1  93   0   0|5622M  129M  141M 1944M|4609B 1567B|   0   600k|   0  55.0 |1803  2580 |1.06 1.11 0.97|  0   0   0|   0     0 |           | 18  311    0   51    1
May 26 16:51:44 ubuntu dstat.sh[64893]: 26-05 16:51:44|  5   1  92   0   0|5622M  129M  141M 1944M|4292B 1554B|   0   528k|   0  51.0 |1837  2523 |1.06 1.11 0.97|  0   0   0|   0     0 |           | 18  311    0   51    1
May 26 16:51:45 ubuntu dstat.sh[64893]: 26-05 16:51:45| 12   2  84   1   0|5622M  129M  142M 1944M|7118B 2910B|   0  1036k|   0   137 |2944  3951 |1.06 1.11 0.97|1.0   0   0|   0     0 |           | 18  311    0   53    1
May 26 16:51:46 ubuntu dstat.sh[64893]: 26-05 16:51:46|  9   2  87   1   0|5622M  128M  142M 1945M|5734B 2278B|   0  1141k|   0   111 |2697  3770 |1.06 1.11 0.97|1.0   0   0|   0     0 |           | 18  310    0   57    1
May 26 16:51:47 ubuntu dstat.sh[64893]: 26-05 16:51:47|  7   2  86   2   0|5623M  128M  142M 1945M|5189B 1624B|   0  7112k|   0   529 |3412  5558 |1.06 1.11 0.97|  0   0   0|   0     0 |           | 18  311    0   57    1
May 26 16:51:48 ubuntu dstat.sh[64893]: 26-05 16:51:48| 15   2  80   1   0|5622M  128M  142M 1945M|7090B 2878B|   0  1428k|   0   188 |3901  5504 |1.06 1.11 0.97|  0   0   0|   0     0 |           | 18  311    0   60    1
May 26 16:51:49 ubuntu dstat.sh[64893]: 26-05 16:51:49| 13   2  84   1   0|5623M  127M  142M 1945M|  10k 2835B|   0   988k|   0   126 |3581  4781 |1.06 1.11 0.97|  0   0   0|   0     0 |           | 18  311    0   60    1
May 26 16:51:50 ubuntu dstat.sh[64893]: 26-05 16:51:50|  6   2  90   1   0|5623M  127M  142M 1945M|  11k 2653B|  16k  585k|1.00  67.1 |2112  2767 |1.05 1.11 0.97|4.0 1.0   0|   0     0 |           | 18  312    0   60    1
May 26 16:51:51 ubuntu dstat.sh[64893]: 26-05 16:51:51| 10   2  86   1   0|5622M  127M  142M 1945M|6252B 2421B|   0  5843k|   0   766 |2949  3987 |1.05 1.11 0.97|  0   0   0|   0     0 |           | 18  311    0   63    1
May 26 16:51:52 ubuntu dstat.sh[64893]: 26-05 16:51:52|  8   1  88   1   0|5615M  134M  143M 1945M|8193B 2489B|   0  1300k|   0   145 |2816  4108 |1.05 1.11 0.97|  0   0 1.0|   0     0 |           | 18  311    0   65    1
May 26 16:51:53 ubuntu dstat.sh[64893]: 26-05 16:51:53| 10   1  86   0   0|5615M  134M  143M 1945M|6913B 2083B|   0  1016k|   0   120 |2859  4084 |1.05 1.11 0.97|  0   0   0|   0     0 |           | 18  311    0   68    1
May 26 16:51:54 ubuntu dstat.sh[64893]: 26-05 16:51:54|  9   2  88   0   0|5616M  133M  143M 1945M|5711B 2019B|   0   749k|   0  57.1 |2343  3020 |1.05 1.11 0.97|1.0   0   0|   0     0 |           | 18  311    0   71    1
May 26 16:51:55 ubuntu dstat.sh[64893]: 26-05 16:51:55|  5   1  92   1   0|5616M  133M  143M 1946M|  11k 3062B|   0  1224k|   0   139 |2330  3481 |0.97 1.09 0.96|2.0   0   0|   0     0 |           | 18  312    0   71    1
May 26 16:51:56 ubuntu dstat.sh[64893]: 26-05 16:51:56| 25   5  66   3   0|5616M  132M  143M 1946M|5372B 1356B|  48k 3119k|2.01   379 |7710    12k|0.97 1.09 0.96|2.0   0   0|   0     0 |           | 18  312    0   71    1
May 26 16:51:57 ubuntu dstat.sh[64893]: 26-05 16:51:57| 25   6  64   2   0|5616M  131M  143M 1946M|3630B  645B|   0  8073k|   0   643 |8470    13k|0.97 1.09 0.96|1.0   0   0|   0     0 |           | 18  312    0   69    1
May 26 16:51:58 ubuntu dstat.sh[64893]: 26-05 16:51:58| 21   4  72   1   0|5618M  129M  144M 1946M|4607B 1566B|   0  2705k|   0   243 |6320  8861 |0.97 1.09 0.96|  0   0   0|   0     0 |           | 18  311    0   70    1
May 26 16:51:59 ubuntu dstat.sh[64893]: 26-05 16:51:59|  8   2  88   1   0|5618M  129M  144M 1946M|4276B 1457B|   0  1503k|   0   165 |2690  3951 |0.97 1.09 0.96|3.0   0   0|   0     0 |           | 18  310    0   71    1
May 26 16:52:00 ubuntu dstat.sh[64893]: 26-05 16:52:00|  9   2  88   1   0|5618M  129M  144M 1946M|6125B 2483B|  32k 1765k|1.00   142 |2657  3974 |1.05 1.10 0.97|  0   0   0|   0     0 |           | 18  311    0   73    1
May 26 16:52:01 ubuntu dstat.sh[64893]: 26-05 16:52:01|  9   2  87   1   0|5618M  129M  144M 1946M|6336B 2459B|   0  1525k|   0   157 |2965  4235 |1.05 1.10 0.97|  0   0   0|   0     0 |           | 18  311    0   73    1
May 26 16:52:02 ubuntu dstat.sh[64893]: 26-05 16:52:02| 12   2  83   1   0|5618M  128M  144M 1947M|5805B 1974B|   0  2231k|   0   216 |3962  5607 |1.05 1.10 0.97|  0   0 1.0|   0     0 |           | 18  311    0   74    1
May 26 16:52:03 ubuntu dstat.sh[64893]: 26-05 16:52:03|  8   1  89   0   0|5618M  128M  144M 1947M|4883B 1855B|   0   960k|   0  70.0 |2170  2923 |1.05 1.10 0.97|  0   0   0|   0     0 |           | 18  311    0   78    1
May 26 16:52:04 ubuntu dstat.sh[64893]: 26-05 16:52:04|  4   2  92   1   0|5618M  128M  144M 1947M|5727B 1988B|   0  1402k|   0   157 |2102  3256 |1.05 1.10 0.97|2.0   0   0|   0     0 |           | 18  312    0   78    1
May 26 16:52:05 ubuntu dstat.sh[64893]: 26-05 16:52:05| 25   5  65   2   0|5618M  127M  145M 1947M|  11k 2535B|   0  3610k|   0   438 |9074    14k|1.05 1.10 0.97|1.0   0   0|   0     0 |           | 18  312    0   74    1
May 26 16:52:06 ubuntu dstat.sh[64893]: 26-05 16:52:06| 26   4  66   2   0|5619M  125M  145M 1947M|4969B 1562B|   0  9949k|   0   634 |9209    14k|1.05 1.10 0.97|1.0   0   0|   0     0 |           | 18  312    0   76    1
May 26 16:52:07 ubuntu dstat.sh[64893]: 26-05 16:52:07| 26   6  65   2   0|5620M  125M  145M 1948M|4599B 1514B|  32k 8376k|1.00  1047 |9121    13k|1.05 1.10 0.97|9.0   0 1.0|   0     0 |           | 18  312    0   79    1
May 26 16:52:08 ubuntu dstat.sh[64893]: 26-05 16:52:08| 24   5  66   2   0|5619M  125M  145M 1948M|4695B 1625B|   0  3323k|   0   359 |8108    12k|1.05 1.10 0.97|2.0   0   0|   0     0 |           | 18  312    0   79    1
May 26 16:52:09 ubuntu dstat.sh[64893]: 26-05 16:52:09| 24   5  68   1   0|5620M  124M  146M 1948M|4966B 1615B|  32k 2553k|1.00   285 |8167    12k|1.05 1.10 0.97|1.0   0   0|   0     0 |           | 18  312    0   76    1
May 26 16:52:10 ubuntu dstat.sh[64893]: 26-05 16:52:10| 25   5  65   3   0|5620M  123M  146M 1949M|5341B 1620B|   0  9049k|   0   764 |9607    15k|1.04 1.10 0.97|1.0   0   0|   0     0 |           | 18  312    0   76    1
May 26 16:52:11 ubuntu dstat.sh[64893]: 26-05 16:52:11| 25   6  66   1   0|5625M  146M  145M 1921M|6147B 1572B|4112B 1867k|1.00   200 |7961    12k|1.04 1.10 0.97|1.0   0 3.0|   0     0 |           | 18  311    0   76    1
May 26 16:52:12 ubuntu dstat.sh[64893]: 26-05 16:52:12|  5   1  92   0   0|5625M  146M  145M 1921M|4677B 1619B|   0  1403k|   0  78.0 |1954  2745 |1.04 1.10 0.97|1.0   0 3.0|   0     0 |           | 18  312    0   78    1
May 26 16:52:13 ubuntu dstat.sh[64893]: 26-05 16:52:13|  5   1  91   1   0|5625M  146M  145M 1921M|4182B 1613B|  32k 1621k|1.00   133 |2439  3809 |1.04 1.10 0.97|  0   0 1.0|   0     0 |           | 18  311    0   75    1
May 26 16:52:14 ubuntu dstat.sh[64893]: 26-05 16:52:14| 13   2  81   1   0|5621M  149M  145M 1922M|5391B 2469B|  32k 1988k|1.00   214 |3915  5453 |1.04 1.10 0.97|  0   0   0|   0     0 |           | 18  311    0   80    1
May 26 16:52:15 ubuntu dstat.sh[64893]: 26-05 16:52:15| 20   5  75   1   0|5622M  169M  140M 1906M|5288B 2062B|   0  1471k|   0   165 |4397    12k|0.96 1.08 0.97|  0   0  36|   0     0 |           | 18  311    0   88    1
May 26 16:52:16 ubuntu dstat.sh[64893]: 26-05 16:52:16|  6   1  91   0   0|5622M  169M  140M 1907M|  10k 2218B|   0   904k|   0  73.0 |2260  3094 |0.96 1.08 0.97|1.0   0   0|   0     0 |           | 18  311    0   88    1
May 26 16:52:17 ubuntu dstat.sh[64893]: 26-05 16:52:17|  3   1  94   0   0|5622M  169M  140M 1907M|9746B 2558B|   0   858k|   0  71.8 |1723  2375 |0.96 1.08 0.97|1.0   0   0|   0     0 |           | 18  312    0   88    1
May 26 16:52:18 ubuntu dstat.sh[64893]: 26-05 16:52:18| 11   2  82   2   0|5622M  169M  140M 1907M|4573B 1456B|   0  6017k|   0   432 |4115  6260 |0.96 1.08 0.97|1.0   0   0|   0     0 |           | 18  311    0   84    1
May 26 16:52:19 ubuntu dstat.sh[64893]: 26-05 16:52:19| 13   2  82   1   0|5622M  168M  140M 1907M|5396B 2253B|   0  2052k|   0   204 |3761  5422 |0.96 1.08 0.97|  0   0   0|   0     0 |           | 18  311    0   87    1
May 26 16:52:20 ubuntu dstat.sh[64893]: 26-05 16:52:20| 11   2  86   1   0|5622M  167M  140M 1907M|4588B 1244B|   0  1057k|   0   117 |2682  3619 |0.88 1.06 0.96|2.0   0   0|   0     0 |           | 18  312    0   92    1
May 26 16:52:21 ubuntu dstat.sh[64893]: 26-05 16:52:21|  6   1  91   0   0|5623M  167M  140M 1907M|6037B 2464B|   0   950k|   0   101 |2192  3255 |0.88 1.06 0.96|  0   0   0|   0     0 |           | 18  311    0   93    1
May 26 16:52:22 ubuntu dstat.sh[64893]: 26-05 16:52:22|  7   1  90   0   0|5622M  168M  141M 1907M|4353B 1512B|   0  6585k|   0   841 |2146  2786 |0.88 1.06 0.96|  0   0 1.0|   0     0 |           | 18  311    0   92    1
May 26 16:52:23 ubuntu dstat.sh[64893]: 26-05 16:52:23|  8   2  90   1   0|5622M  168M  141M 1907M|4713B 1512B|   0   672k|   0  63.0 |2355  3171 |0.88 1.06 0.96|1.0   0   0|   0     0 |           | 18  311    0   93    1
May 26 16:52:24 ubuntu dstat.sh[64893]: 26-05 16:52:24| 13   2  83   0   0|5622M  168M  141M 1907M|4293B 1855B|   0   672k|   0  63.0 |2812  3545 |0.88 1.06 0.96|  0   0   0|   0     0 |           | 18  311    0  100    1
May 26 16:52:25 ubuntu dstat.sh[64893]: 26-05 16:52:25|  9   2  87   1   0|5621M  168M  141M 1907M|  11k 3471B|   0  2003k|   0   252 |3371  5209 |0.81 1.05 0.95|2.0   0   0|   0     0 |           | 18  312    0  100    1
May 26 16:52:26 ubuntu dstat.sh[64893]: 26-05 16:52:26| 26   5  65   3   0|5622M  167M  141M 1908M|5707B 1680B|   0  4975k|   0   458 |8499    13k|0.81 1.05 0.95|1.0   0   0|   0     0 |           | 18  312    0  101    1
May 26 16:52:27 ubuntu dstat.sh[64893]: 26-05 16:52:27| 24   5  67   2   0|5622M  166M  141M 1908M|4327B 1623B|   0  5974k|   0   445 |8372    12k|0.81 1.05 0.95|1.0   0   0|   0     0 |           | 18  312    0  101    1
May 26 16:52:28 ubuntu dstat.sh[64893]: 26-05 16:52:28| 10   3  84   1   0|5622M  166M  141M 1908M|4189B 1563B|   0  2708k|   0   220 |4179  6240 |0.81 1.05 0.95|  0   0   0|   0     0 |           | 18  311    0  101    1
May 26 16:52:29 ubuntu dstat.sh[64893]: 26-05 16:52:29| 15   2  80   1   0|5623M  165M  141M 1908M|5585B 2529B|   0  1396k|   0   188 |3801  5348 |0.81 1.05 0.95|  0   0   0|   0     0 |           | 18  311    0  104    1
May 26 16:52:30 ubuntu dstat.sh[64893]: 26-05 16:52:30|  5   1  92   0   0|5622M  165M  141M 1908M|4502B 1621B|   0   900k|   0  71.0 |1949  2709 |0.75 1.03 0.95|  0   0 2.0|   0     0 |           | 18  312    0  102    1
May 26 16:52:31 ubuntu dstat.sh[64893]: 26-05 16:52:31| 13   2  83   1   0|5623M  165M  141M 1908M|8508B 3468B|   0  1351k|   0   118 |3123  4147 |0.75 1.03 0.95|  0   0   0|   0     0 |           | 18  311    0  105    1
May 26 16:52:32 ubuntu dstat.sh[64893]: 26-05 16:52:32|  4   1  94   0   0|5623M  164M  141M 1908M|7556B 1929B|   0  1208k|   0  68.0 |1473  1849 |0.75 1.03 0.95|1.0   0 1.0|   0     0 |           | 18  311    0  107    1
May 26 16:52:33 ubuntu dstat.sh[64893]: 26-05 16:52:33|  4   1  94   0   0|5623M  164M  141M 1909M|6452B 1993B|   0   503k|   0  31.2 |1312  1662 |0.75 1.03 0.95|1.0   0   0|   0     0 |           | 18  311    0  108    1
May 26 16:52:34 ubuntu dstat.sh[64893]: 26-05 16:52:34|  2   1  95   0   0|5623M  164M  141M 1909M|6087B 1918B|   0   704k|   0  68.6 |1487  2216 |0.75 1.03 0.95|  0   0   0|   0     0 |           | 18  312    0   98    1
May 26 16:52:35 ubuntu dstat.sh[64893]: 26-05 16:52:35| 14   2  82   1   0|5623M  164M  142M 1909M|  10k 3385B|   0  1285k|   0   155 |3624  4913 |0.77 1.03 0.95|1.0   0   0|   0     0 |           | 18  311    0  102    1
May 26 16:52:36 ubuntu dstat.sh[64893]: 26-05 16:52:36| 10   3  86   0   0|5626M  161M  142M 1909M|  11k 3302B|  60k  828k|3.00  70.0 |2852  3616 |0.77 1.03 0.95|  0   0 6.0|   0     0 |           | 18  311    0  104    1
May 26 16:52:37 ubuntu dstat.sh[64893]: 26-05 16:52:37|  5   1  93   0   0|5626M  161M  142M 1909M|4664B 1565B|   0   603k|   0  50.0 |1607  2053 |0.77 1.03 0.95|1.0   0   0|   0     0 |           | 18  311    0  107    1
May 26 16:52:38 ubuntu dstat.sh[64893]: 26-05 16:52:38|  9   2  85   1   0|5626M  160M  142M 1909M|  10k 2830B|   0  1993k|   0   245 |3695  5561 |0.77 1.03 0.95|1.0   0   0|   0     0 |           | 18  312    0   99    1
May 26 16:52:39 ubuntu dstat.sh[64893]: 26-05 16:52:39| 26   6  64   3   0|5626M  160M  142M 1909M|5641B 1586B|   0  9295k|   0   786 |9488    15k|0.77 1.03 0.95|1.0   0   0|   0     0 |           | 18  312    0  100    1
May 26 16:52:40 ubuntu dstat.sh[64893]: 26-05 16:52:40| 23   4  68   1   0|5628M  158M  142M 1909M|4066B 1132B|   0  2870k|   0   242 |7723    12k|0.79 1.03 0.95|1.0   0   0|   0     0 |           | 18  312    0  100    1
May 26 16:52:41 ubuntu dstat.sh[64893]: 26-05 16:52:41|  7   1  89   0   0|5628M  158M  142M 1910M|4277B 1403B|   0  1535k|   0   138 |2713  4263 |0.79 1.03 0.95|  0   0   0|   0     0 |           | 18  311    0  101    1
May 26 16:52:42 ubuntu dstat.sh[64893]: 26-05 16:52:42| 11   2  86   1   0|5627M  158M  142M 1910M|4718B 1859B|   0  2116k|   0   135 |3538  4815 |0.79 1.03 0.95|  0   0 1.0|   0     0 |           | 18  311    0   96    1
May 26 16:52:43 ubuntu dstat.sh[64893]: 26-05 16:52:43| 13   3  82   1   0|5625M  161M  142M 1910M|  10k 2651B|   0  6983k|   0   898 |4757  6487 |0.79 1.03 0.95|1.0   0   0|   0     0 |           | 18  312    0   96    1
May 26 16:52:44 ubuntu dstat.sh[64893]: 26-05 16:52:44| 25   5  66   2   0|5625M  159M  143M 1910M|4521B 1628B|   0  4264k|   0   485 |8678    13k|0.79 1.03 0.95|1.0   0   0|   0     0 |           | 18  312    0   97    1
