Jun 04 12:44:02 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 04 12:44:03 ubuntu dstat.sh[65062]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 04 12:44:03 ubuntu dstat.sh[65062]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 04 12:54:47 ubuntu dstat.sh[65062]: 04-06 12:54:47|  1   0  97   0   0|5210M  301M  178M 2136M|4754B 1619B|   0     0 |   0     0 | 846  1269 |0.58 1.24 1.06|1.0   0   0|   0     0 |           | 18  291    0   18    0
Jun 04 12:54:48 ubuntu dstat.sh[65062]: 04-06 12:54:48|  2   1  95   1   0|5209M  301M  178M 2136M|4498B 1619B|   0  3015k|   0   501 |1691  2366 |0.58 1.24 1.06|1.0   0   0|   0     0 |           | 18  291    0   18    0
Jun 04 12:54:49 ubuntu dstat.sh[65062]: 04-06 12:54:49|  2   1  96   0   0|5209M  301M  178M 2136M|4500B 1662B|   0   184k|   0  21.0 |1320  1905 |0.58 1.24 1.06|1.0   0   0|   0     0 |           | 18  291    0   18    0
Jun 04 12:54:50 ubuntu dstat.sh[65062]: 04-06 12:54:50|  1   1  97   0   0|5209M  301M  178M 2136M|4556B 1619B|   0   164k|   0  17.0 |1125  1671 |0.58 1.24 1.06|1.0   0 1.0|   0     0 |           | 18  291    0   18    0
Jun 04 12:54:51 ubuntu dstat.sh[65062]: 04-06 12:54:51|  1   0  97   0   0|5209M  301M  178M 2136M|4565B 1622B|   0    52k|   0  7.01 | 924  1371 |0.58 1.24 1.06|1.0   0   0|   0     0 |           | 18  291    0   18    0
Jun 04 12:54:52 ubuntu dstat.sh[65062]: 04-06 12:54:52|  1   0  98   0   0|5209M  301M  178M 2136M|4237B 1459B|   0   312k|   0  19.0 | 888  1397 |0.53 1.22 1.05|1.0   0   0|   0     0 |           | 18  291    0   18    0
Jun 04 12:54:53 ubuntu dstat.sh[65062]: 04-06 12:54:53|  2   1  97   0   0|5209M  301M  178M 2136M|4746B 1686B|   0    32k|   0  4.00 | 991  1407 |0.53 1.22 1.05|2.0   0   0|   0     0 |           | 18  291    0   18    0
Jun 04 12:54:54 ubuntu dstat.sh[65062]: 04-06 12:54:54|  1   1  97   0   0|5209M  301M  178M 2136M|4585B 1620B|   0    84k|   0  12.0 |1202  1762 |0.53 1.22 1.05|2.0   0   0|   0     0 |           | 18  291    0   18    0
Jun 04 12:54:55 ubuntu dstat.sh[65062]: 04-06 12:54:55|  1   1  96   0   0|5209M  301M  178M 2136M|5122B 1619B|   0    84k|   0  12.0 |1115  1681 |0.53 1.22 1.05|1.0   0   0|   0     0 |           | 18  291    0   18    0
Jun 04 12:54:56 ubuntu dstat.sh[65062]: 04-06 12:54:56|  1   1  97   0   0|5209M  301M  178M 2136M|4546B 1459B|   0   172k|   0  20.0 |1116  1728 |0.53 1.22 1.05|1.0   0   0|   0     0 |           | 18  291    0   16    0
Jun 04 12:54:57 ubuntu dstat.sh[65062]: 04-06 12:54:57|  1   1  97   0   0|5209M  301M  178M 2136M|5084B 1620B|   0   272k|   0  10.0 | 920  1359 |0.49 1.20 1.04|2.0   0   0|   0     0 |           | 18  291    0   16    0
Jun 04 12:54:58 ubuntu dstat.sh[65062]: 04-06 12:54:58|  3   1  94   1   0|5209M  301M  178M 2136M|  11k 2997B|   0   708k|   0  58.0 |1788  2500 |0.49 1.20 1.04|1.0   0 2.0|   0     0 |           | 18  291    0   16    0
Jun 04 12:54:59 ubuntu dstat.sh[65062]: 04-06 12:54:59|  2   1  96   0   0|5209M  301M  178M 2136M|4587B 1589B|   0   148k|   0  18.0 |1276  1868 |0.49 1.20 1.04|2.0   0   0|   0     0 |           | 18  291    0   16    0
Jun 04 12:55:00 ubuntu dstat.sh[65062]: 04-06 12:55:00|  2   1  95   0   0|5209M  301M  178M 2136M|4620B 1620B|   0   128k|   0  11.0 |1241  1759 |0.49 1.20 1.04|1.0   0 7.0|   0     0 |           | 18  291    0   16    0
Jun 04 12:55:01 ubuntu dstat.sh[65062]: 04-06 12:55:01|  1   1  97   0   0|5209M  301M  178M 2136M|4458B 1458B|   0   108k|   0  8.00 | 899  1320 |0.49 1.20 1.04|1.0   0   0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:02 ubuntu dstat.sh[65062]: 04-06 12:55:02|  8  18  72   0   0|5209M  301M  178M 2136M|5059B 1621B| 100k  412k|12.0  19.0 |5117  4288 |0.53 1.19 1.04|1.0   0 353|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:03 ubuntu dstat.sh[65062]: 04-06 12:55:03|  8   4  88   0   0|5206M  305M  178M 2136M|4635B 1499B|   0   148k|   0  7.99 |2270  6484 |0.53 1.19 1.04|1.0   0  36|   0     0 |           | 18  291    0   15    0
Jun 04 12:55:04 ubuntu dstat.sh[65062]: 04-06 12:55:04|  1   1  96   0   0|5199M  312M  178M 2136M|5219B 1620B|   0    84k|   0  12.0 |1195  1731 |0.53 1.19 1.04|1.0   0   0|   0     0 |           | 18  291    0   15    0
Jun 04 12:55:05 ubuntu dstat.sh[65062]: 04-06 12:55:05|  1   0  97   0   0|5199M  312M  178M 2136M|5001B 1599B|   0    56k|   0  8.01 | 926  1345 |0.53 1.19 1.04|1.0   0   0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:06 ubuntu dstat.sh[65062]: 04-06 12:55:06|  2   1  95   0   0|5199M  311M  178M 2136M|3465B  486B|  96k  320k|6.00  23.0 |1261  1748 |0.53 1.19 1.04|2.0   0   0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:07 ubuntu dstat.sh[65062]: 04-06 12:55:07|  1   0  97   0   0|5199M  311M  178M 2136M|4389B 1176B|   0    48k|   0  5.00 | 868  1300 |0.49 1.17 1.04|1.0   0   0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:08 ubuntu dstat.sh[65062]: 04-06 12:55:08|  2   1  96   0   0|5199M  311M  178M 2136M|4683B 1621B|   0   428k|   0  44.0 |1447  2190 |0.49 1.17 1.04|1.0   0   0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:09 ubuntu dstat.sh[65062]: 04-06 12:55:09|  2   1  96   0   0|5199M  311M  178M 2136M|4705B 1524B|   0   128k|   0  18.0 |1251  1820 |0.49 1.17 1.04|1.0   0   0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:10 ubuntu dstat.sh[65062]: 04-06 12:55:10|  2   1  97   0   0|5199M  311M  178M 2136M|4452B 1621B|   0    84k|   0  13.0 |1082  1639 |0.49 1.17 1.04|1.0   0 1.0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:11 ubuntu dstat.sh[65062]: 04-06 12:55:11|  2   1  97   1   0|5199M  311M  178M 2136M|4382B 1621B|   0   172k|   0  20.0 |1055  1695 |0.49 1.17 1.04|1.0   0   0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:12 ubuntu dstat.sh[65062]: 04-06 12:55:12|  1   1  97   0   0|5199M  311M  178M 2136M|4687B 1617B|   0     0 |   0     0 | 817  1258 |0.45 1.15 1.03|1.0   0   0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:13 ubuntu dstat.sh[65062]: 04-06 12:55:13|  1   1  97   0   0|5199M  311M  178M 2136M|6130B 1729B|   0  1493k|   0   268 | 998  1384 |0.45 1.15 1.03|1.0   0   0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:14 ubuntu dstat.sh[65062]: 04-06 12:55:14|  2   1  96   0   0|5199M  311M  178M 2136M|5775B 1753B|   0   252k|   0  23.0 |1226  1787 |0.45 1.15 1.03|1.0   0   0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:15 ubuntu dstat.sh[65062]: 04-06 12:55:15|  1   1  98   0   0|5199M  311M  178M 2136M|5163B 1621B|   0    36k|   0  5.00 | 855  1299 |0.45 1.15 1.03|1.0   0   0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:16 ubuntu dstat.sh[65062]: 04-06 12:55:16|  1   0  98   0   0|5199M  311M  178M 2136M|4497B 1619B|   0     0 |   0     0 | 871  1325 |0.45 1.15 1.03|1.0   0   0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:17 ubuntu dstat.sh[65062]: 04-06 12:55:17|  3   4  92   0   0|5199M  311M  178M 2136M|5078B 1459B|  44k 8197B|3.00  2.00 |1799  2008 |0.41 1.13 1.03|2.0   0  87|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:18 ubuntu dstat.sh[65062]: 04-06 12:55:18|  2   1  94   0   0|5199M  311M  178M 2136M|4613B 1618B|   0  2684k|   0   173 |1626  2500 |0.41 1.13 1.03|1.0   0   0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:19 ubuntu dstat.sh[65062]: 04-06 12:55:19|  2   1  96   0   0|5199M  311M  178M 2136M|4917B 1619B|   0   640k|   0   110 |1469  1848 |0.41 1.13 1.03|2.0   0 2.0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:20 ubuntu dstat.sh[65062]: 04-06 12:55:20|  3   1  96   0   0|5199M  311M  178M 2136M|4518B 1458B|   0   144k|   0  18.0 |1282  1820 |0.41 1.13 1.03|1.0   0 1.0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:21 ubuntu dstat.sh[65062]: 04-06 12:55:21|  1   1  97   0   0|5199M  311M  178M 2136M|4151B 1189B|   0    52k|   0  7.00 | 962  1387 |0.41 1.13 1.03|1.0   0   0|   0     0 |           | 18  291    0   14    0
Jun 04 12:55:22 ubuntu dstat.sh[65062]: 04-06 12:55:22| 13   6  80   0   0|5227M  283M  178M 2137M|  12k 9317B|   0   249k|   0  14.0 |2503  2612 |0.46 1.13 1.03|2.0   0  37|   0     0 |           | 18  295    0   14    0
Jun 04 12:55:23 ubuntu dstat.sh[65062]: 04-06 12:55:23| 13   1  83   0   0|5227M  283M  178M 2137M|7529B 4420B|4082B   60k|1.00  6.98 |2090  2261 |0.46 1.13 1.03|2.0   0 2.0|   0     0 |           | 18  295    0   15    0
Jun 04 12:55:24 ubuntu dstat.sh[65062]: 04-06 12:55:24|  9  19  70   0   0|5220M  290M  178M 2137M|5111B 1638B|   0   100k|   0  12.0 |6048  5011 |0.46 1.13 1.03|2.0   0 370|   0     0 |           | 18  295    0   15    0
Jun 04 12:55:25 ubuntu dstat.sh[65062]: 04-06 12:55:25| 17  11  71   0   0|5248M  262M  178M 2137M|  16k 2571B|4082B  435k|1.00  20.9 |3824  3242 |0.46 1.13 1.03|2.0   0 129|   0     0 |           | 18  295    0   15    0
Jun 04 12:55:26 ubuntu dstat.sh[65062]: 04-06 12:55:26| 21   5  72   0   0|5307M  203M  178M 2137M|4893B 1605B| 624k  456k|46.0  19.0 |2266  2060 |0.46 1.13 1.03|2.0   0 2.0|   0     0 |           | 18  295    0   15    0
Jun 04 12:55:27 ubuntu dstat.sh[65062]: 04-06 12:55:27| 23   2  73   2   0|5331M  172M  178M 2144M|5189B 1926B|2900k 4096B| 297  1.00 |2355  2274 |0.50 1.13 1.02|2.0   0   0|   0     0 |           | 18  293    0   15    2
Jun 04 12:55:28 ubuntu dstat.sh[65062]: 04-06 12:55:28| 24   5  70   0   0|5355M  198M  178M 2094M|4647B 1552B| 204k 1574k|18.0  72.9 |2909  2937 |0.50 1.13 1.02|4.0   0 3.0|   0     0 |           | 18  293    0   15    2
Jun 04 12:55:29 ubuntu dstat.sh[65062]: 04-06 12:55:29| 26   4  67   1   0|5362M  190M  178M 2094M|4748B 1680B|   0  2926k|   0   411 |6439  8309 |0.50 1.13 1.02| 10   0   0|   0     0 |           | 18  294    0   13    2
Jun 04 12:55:30 ubuntu dstat.sh[65062]: 04-06 12:55:30| 25   3  70   1   0|5361M  191M  178M 2095M|4432B 1617B| 830k  815k|54.9   106 |4603  5978 |0.50 1.13 1.02|1.0 1.0 1.0|   0     0 |           | 18  299    0   14    2
Jun 04 12:55:31 ubuntu dstat.sh[65062]: 04-06 12:55:31| 16   2  80   1   0|5366M  185M  178M 2096M|6384B 2573B|  96k  853k|6.00   117 |3506  4836 |0.50 1.13 1.02|1.0   0 2.0|   0     0 |           | 18  300    0   16    2
Jun 04 12:55:32 ubuntu dstat.sh[65062]: 04-06 12:55:32| 16   4  77   1   0|5366M  185M  178M 2096M|8033B 2869B| 192k 1832k|11.0   223 |4489  6347 |0.54 1.13 1.02|4.0   0 3.0|   0     0 |           | 18  300    0   16    2
Jun 04 12:55:33 ubuntu dstat.sh[65062]: 04-06 12:55:33| 15   2  81   1   0|5361M  189M  178M 2096M|8523B 2492B| 224k 1426k|14.0   128 |3602  4874 |0.54 1.13 1.02|4.0   0 1.0|   0     0 |           | 18  300    0    8    2
Jun 04 12:55:34 ubuntu dstat.sh[65062]: 04-06 12:55:34|  8   3  86   1   0|5358M  192M  178M 2096M|8256B 2537B|   0  4685k|   0   299 |3218  4801 |0.54 1.13 1.02|5.0   0 1.0|   0     0 |           | 18  301    0    9    2
Jun 04 12:55:35 ubuntu dstat.sh[65062]: 04-06 12:55:35| 25   5  65   2   0|5355M  195M  178M 2097M|5449B 1617B| 303k 3721k|17.0   402 |8376    13k|0.54 1.13 1.02|2.0   0 1.0|   0     0 |           | 18  303    0   12    2
Jun 04 12:55:36 ubuntu dstat.sh[65062]: 04-06 12:55:36| 23   5  68   1   0|5357M  193M  178M 2097M|4747B 2496B|  16k 2661k|1.00   278 |6849    10k|0.54 1.13 1.02|1.0   0   0|   0     0 |           | 18  302    0   15    2
Jun 04 12:55:37 ubuntu dstat.sh[65062]: 04-06 12:55:37|  6   2  92   1   0|5354M  195M  178M 2097M|6157B 1689B|   0   834k|   0  78.2 |2121  2910 |0.50 1.11 1.02|5.0   0   0|   0     0 |           | 18  304    0   15    2
Jun 04 12:55:38 ubuntu dstat.sh[65062]: 04-06 12:55:38|  7   1  88   1   0|5352M  197M  178M 2097M|  17k 4824B|   0  1225k|   0   138 |2890  4154 |0.50 1.11 1.02|1.0   0   0|   0     0 |           | 18  302    0   15    2
Jun 04 12:55:39 ubuntu dstat.sh[65062]: 04-06 12:55:39| 25   5  67   2   0|5350M  199M  178M 2098M|4837B 1464B|   0  7036k|   0   598 |7963    12k|0.50 1.11 1.02|1.0 1.0   0|   0     0 |           | 18  303    0   15    2
Jun 04 12:55:40 ubuntu dstat.sh[65062]: 04-06 12:55:40| 23   5  68   1   0|5349M  200M  178M 2098M|3341B  647B|   0  2663k|   0   227 |7053    10k|0.50 1.11 1.02|2.0   0 1.0|   0     0 |           | 18  303    0   17    2
Jun 04 12:55:41 ubuntu dstat.sh[65062]: 04-06 12:55:41|  9   2  86   1   0|5349M  200M  178M 2098M|5584B 2290B|   0  2046k|   0   227 |3355  5189 |0.50 1.11 1.02|1.0   0   0|   0     0 |           | 18  302    0   19    2
Jun 04 12:55:42 ubuntu dstat.sh[65062]: 04-06 12:55:42| 12   2  83   1   0|5356M  192M  178M 2098M|6023B 2508B|   0  1268k|   0   151 |3491  4978 |0.54 1.11 1.02|1.0   0   0|   0     0 |           | 18  302    0   20    2
Jun 04 12:55:43 ubuntu dstat.sh[65062]: 04-06 12:55:43| 12   2  83   1   0|5355M  193M  178M 2099M|5755B 2455B|   0  1317k|   0   153 |3420  4710 |0.54 1.11 1.02|1.0   0   0|   0     0 |           | 18  302    0   21    2
Jun 04 12:55:44 ubuntu dstat.sh[65062]: 04-06 12:55:44| 10   2  87   0   0|5355M  193M  178M 2099M|4402B 1459B| 144k  753k|7.01  49.0 |2329  2791 |0.54 1.11 1.02|3.0   0   0|   0     0 |           | 18  303    0   21    2
Jun 04 12:55:45 ubuntu dstat.sh[65062]: 04-06 12:55:45| 13   2  83   1   0|5355M  193M  178M 2099M|  11k 3290B|   0  7194k|   0   888 |4248  4793 |0.54 1.11 1.02|1.0   0   0|   0     0 |           | 18  302    0   21    2
Jun 04 12:55:46 ubuntu dstat.sh[65062]: 04-06 12:55:46|  7   1  89   1   0|5354M  194M  178M 2099M|  11k 3339B|   0  1280k|   0   136 |2852  3971 |0.54 1.11 1.02|1.0   0   0|   0     0 |           | 18  302    0   21    2
Jun 04 12:55:47 ubuntu dstat.sh[65062]: 04-06 12:55:47|  8   2  88   0   0|5354M  194M  178M 2099M|  11k 3298B|   0  1228k|   0   133 |2783  3835 |0.49 1.09 1.01|3.0   0   0|   0     0 |           | 18  302    0   21    2
Jun 04 12:55:48 ubuntu dstat.sh[65062]: 04-06 12:55:48| 12   2  83   1   0|5354M  194M  178M 2099M|4034B 1456B|   0  1131k|   0   123 |3380  4798 |0.49 1.09 1.01|2.0   0   0|   0     0 |           | 18  303    0   21    2
Jun 04 12:55:49 ubuntu dstat.sh[65062]: 04-06 12:55:49| 26   6  65   3   0|5354M  194M  178M 2099M|4109B 1462B|   0  7624k|   0   674 |8284    13k|0.49 1.09 1.01|1.0 1.0   0|   0     0 |           | 18  303    0   21    2
Jun 04 12:55:50 ubuntu dstat.sh[65062]: 04-06 12:55:50| 24   5  67   1   0|5354M  193M  178M 2099M|4436B 1660B|   0  3645k|   0   293 |7030    10k|0.49 1.09 1.01|2.0   0 1.0|   0     0 |           | 18  304    0   23    2
Jun 04 12:55:51 ubuntu dstat.sh[65062]: 04-06 12:55:51| 25   5  66   1   0|5354M  193M  178M 2100M|4310B 1616B|   0  2877k|   0   309 |7768    12k|0.49 1.09 1.01|5.0   0   0|   0     0 |           | 18  302    0   24    3
Jun 04 12:55:52 ubuntu dstat.sh[65062]: 04-06 12:55:52| 13   3  82   1   0|5355M  192M  178M 2100M|4709B 1624B|   0   794k|   0  72.2 |4344  6137 |0.70 1.12 1.02|2.0   0 1.0|   0     0 |           | 18  303    0   24    2
Jun 04 12:55:53 ubuntu dstat.sh[65062]: 04-06 12:55:53|  4   1  95   0   0|5355M  192M  178M 2100M|4628B 1687B|   0     0 |   0     0 |1364  1644 |0.70 1.12 1.02|1.0   0   0|   0     0 |           | 18  304    0   24    2
Jun 04 12:55:54 ubuntu dstat.sh[65062]: 04-06 12:55:54|  5   1  91   0   0|5355M  192M  178M 2100M|4363B 1565B|   0  1895k|   0  57.0 |2083  2700 |0.70 1.12 1.02|1.0   0 1.0|   0     0 |           | 18  304    0   24    2
Jun 04 12:55:55 ubuntu dstat.sh[65062]: 04-06 12:55:55| 23   5  69   1   0|5355M  192M  178M 2100M|4739B 1517B|   0  2364k|   0   296 |6894    10k|0.70 1.12 1.02|1.0   0   0|   0     0 |           | 18  304    0   25    2
Jun 04 12:55:56 ubuntu dstat.sh[65062]: 04-06 12:55:56| 26   6  64   3   0|5355M  191M  178M 2100M|4311B 1616B|   0  6677k|   0   545 |8930    14k|0.70 1.12 1.02|2.0   0   0|   0     0 |           | 18  304    0   25    2
Jun 04 12:55:57 ubuntu dstat.sh[65062]: 04-06 12:55:57| 17   4  74   1   0|5357M  189M  178M 2101M|5051B 1618B| 272k 3524k|16.0   285 |5707  8396 |0.72 1.12 1.02|1.0   0   0|   0     0 |           | 18  303    0   26    2
Jun 04 12:55:58 ubuntu dstat.sh[65062]: 04-06 12:55:58| 13   2  83   1   0|5357M  189M  178M 2101M|  10k 3008B|   0  1256k|   0   162 |3625  5071 |0.72 1.12 1.02|5.0   0 2.0|   0     0 |           | 18  302    0   29    2
Jun 04 12:55:59 ubuntu dstat.sh[65062]: 04-06 12:55:59|  4   1  92   0   0|5358M  188M  178M 2101M|5695B 2575B|   0  5384k|   0   108 |2170  3296 |0.72 1.12 1.02|1.0   0   0|   0     0 |           | 18  303    0   29    2
Jun 04 12:56:00 ubuntu dstat.sh[65062]: 04-06 12:56:00| 10   3  85   1   0|5361M  185M  178M 2101M|6049B 2326B| 260k 6496k|14.0   846 |3360  4114 |0.72 1.12 1.02|4.0   0 7.0|   0     0 |           | 18  303    0   31    2
Jun 04 12:56:01 ubuntu dstat.sh[65062]: 04-06 12:56:01|  7   2  89   0   0|5361M  185M  178M 2101M|4992B 1624B|   0   870k|   0  78.2 |2300  3095 |0.72 1.12 1.02|3.0   0   0|   0     0 |           | 18  304    0   31    2
Jun 04 12:56:02 ubuntu dstat.sh[65062]: 04-06 12:56:02| 29   4  65   1   0|5367M  179M  178M 2101M|7565B 2701B|   0  1702k|   0   199 |5243  6632 |0.74 1.12 1.02|3.0   0   0|   0     0 |           | 18  303    0   40    2
Jun 04 12:56:03 ubuntu dstat.sh[65062]: 04-06 12:56:03|  8   3  87   0   0|5396M  149M  178M 2104M|  10k 2838B|   0   961k|   0   102 |2532  4890 |0.74 1.12 1.02|5.0   0  34|   0     0 |           | 18  304    0   40    2
Jun 04 12:56:04 ubuntu dstat.sh[65062]: 04-06 12:56:04|  9   3  86   2   0|5376M  169M  178M 2102M|5823B 2030B|   0  4118k|   0   313 |3628    12k|0.74 1.12 1.02|2.0 1.0 2.0|   0     0 |           | 18  303    0   42    2
Jun 04 12:56:05 ubuntu dstat.sh[65062]: 04-06 12:56:05| 13   2  82   1   0|5376M  169M  178M 2102M|  11k 2378B|   0  3677k|   0   297 |3752  5314 |0.74 1.12 1.02|1.0   0   0|   0     0 |           | 18  303    0   44    2
Jun 04 12:56:06 ubuntu dstat.sh[65062]: 04-06 12:56:06|  9   2  86   1   0|5376M  169M  178M 2102M|4980B 1456B|  16k 1246k|1.00   146 |3284  4590 |0.74 1.12 1.02|1.0   0   0|   0     0 |           | 18  303    0   44    2
Jun 04 12:56:07 ubuntu dstat.sh[65062]: 04-06 12:56:07| 14   2  82   1   0|5376M  168M  178M 2102M|5105B 2407B|   0  1550k|   0   170 |3431  4832 |0.68 1.10 1.02|3.0 1.0   0|   0     0 |           | 18  303    0   48    2
Jun 04 12:56:08 ubuntu dstat.sh[65062]: 04-06 12:56:08|  3   1  94   0   0|5376M  168M  178M 2102M|5429B 1575B|   0   890k|   0  91.8 |1950  3019 |0.68 1.10 1.02|1.0   0   0|   0     0 |           | 18  303    0   48    2
Jun 04 12:56:09 ubuntu dstat.sh[65062]: 04-06 12:56:09| 16   3  78   1   0|5377M  168M  178M 2102M|5737B 2484B|   0  1534k|   0   188 |3790  5491 |0.68 1.10 1.02|1.0   0   0|   0     0 |           | 18  303    0   52    2
Jun 04 12:56:10 ubuntu dstat.sh[65062]: 04-06 12:56:10|  7   1  90   0   0|5377M  167M  178M 2102M|4435B 1618B|   0   731k|   0  71.9 |2230  3044 |0.68 1.10 1.02|1.0   0 1.0|   0     0 |           | 18  303    0   54    2
Jun 04 12:56:11 ubuntu dstat.sh[65062]: 04-06 12:56:11|  6   1  91   0   0|5378M  166M  178M 2102M|4009B 1567B|   0   749k|   0  78.1 |1909  2749 |0.68 1.10 1.02|1.0   0   0|   0     0 |           | 18  303    0   54    2
Jun 04 12:56:12 ubuntu dstat.sh[65062]: 04-06 12:56:12|  5   2  93   1   0|5378M  166M  178M 2102M|5066B 1623B|   0   813k|   0  68.1 |1672  2444 |0.63 1.08 1.01|1.0   0   0|   0     0 |           | 18  303    0   54    2
Jun 04 12:56:13 ubuntu dstat.sh[65062]: 04-06 12:56:13|  4   0  94   0   0|5378M  166M  178M 2102M|6404B 1658B|   0   403k|   0  29.9 |1458  1992 |0.63 1.08 1.01|3.0   0   0|   0     0 |           | 18  304    0   54    2
Jun 04 12:56:14 ubuntu dstat.sh[65062]: 04-06 12:56:14|  3   1  95   1   0|5378M  166M  178M 2103M|5741B 1514B|   0   569k|   0  58.1 |1724  2630 |0.63 1.08 1.01|2.0   0   0|   0     0 |           | 18  303    0   54    2
Jun 04 12:56:15 ubuntu dstat.sh[65062]: 04-06 12:56:15| 11   2  83   2   0|5378M  166M  178M 2103M|7796B 3396B|   0  4076k|   0   341 |3681  5521 |0.63 1.08 1.01|2.0   0 1.0|   0     0 |           | 18  303    0   57    2
Jun 04 12:56:16 ubuntu dstat.sh[65062]: 04-06 12:56:16| 12   2  81   2   0|5378M  166M  178M 2103M|6986B 2545B|   0  8211k|   0   888 |4146  6103 |0.63 1.08 1.01|1.0   0   0|   0     0 |           | 18  303    0   60    2
Jun 04 12:56:17 ubuntu dstat.sh[65062]: 04-06 12:56:17| 12   2  85   0   0|5378M  166M  178M 2103M|5179B 2016B|  16k  500k|1.00  53.0 |2445  3162 |0.58 1.06 1.00|1.0   0   0|   0     0 |           | 18  303    0   66    2
Jun 04 12:56:18 ubuntu dstat.sh[65062]: 04-06 12:56:18|  7   2  88   1   0|5378M  166M  178M 2103M|  12k 3664B|   0  1427k|   0   200 |3009  4517 |0.58 1.06 1.00|4.0   0   0|   0     0 |           | 18  306    0   66    2
Jun 04 12:56:19 ubuntu dstat.sh[65062]: 04-06 12:56:19| 10   2  86   1   0|5379M  165M  178M 2103M|4819B 1626B|   0  1161k|   0   140 |3411  4912 |0.58 1.06 1.00|1.0   0   0|   0     0 |           | 18  305    0   67    2
Jun 04 12:56:20 ubuntu dstat.sh[65062]: 04-06 12:56:20| 14   2  82   1   0|5379M  164M  178M 2103M|6310B 2534B|  16k 1985k|1.00   240 |3727  5437 |0.58 1.06 1.00|  0   0 1.0|   0     0 |           | 18  305    0   70    2
Jun 04 12:56:21 ubuntu dstat.sh[65062]: 04-06 12:56:21|  8   2  87   1   0|5379M  164M  178M 2103M|6304B 2381B|   0  1412k|   0   164 |2605  3787 |0.58 1.06 1.00|1.0   0   0|   0     0 |           | 18  305    0   71    2
Jun 04 12:56:22 ubuntu dstat.sh[65062]: 04-06 12:56:22|  4   1  94   0   0|5379M  164M  178M 2103M|4876B 1620B|   0   380k|   0  25.0 |1659  2204 |0.53 1.04 1.00|2.0   0   0|   0     0 |           | 18  306    0   71    2
Jun 04 12:56:23 ubuntu dstat.sh[65062]: 04-06 12:56:23|  7   1  90   1   0|5379M  164M  178M 2104M|5904B 1918B|   0  1254k|   0   136 |2436  3630 |0.53 1.04 1.00|1.0   0   0|   0     0 |           | 18  305    0   72    2
Jun 04 12:56:24 ubuntu dstat.sh[65062]: 04-06 12:56:24| 12   2  83   1   0|5380M  164M  178M 2104M|  11k 3415B|   0  2354k|   0   168 |3507  4724 |0.53 1.04 1.00|1.0   0   0|   0     0 |           | 18  305    0   75    2
Jun 04 12:56:25 ubuntu dstat.sh[65062]: 04-06 12:56:25| 14   3  80   1   0|5380M  163M  178M 2104M|4498B 1570B|   0  4853k|   0   381 |5115  7831 |0.53 1.04 1.00|2.0   0   0|   0     0 |           | 18  306    0   76    2
Jun 04 12:56:26 ubuntu dstat.sh[65062]: 04-06 12:56:26| 25   5  64   3   0|5379M  163M  178M 2104M|4521B 1552B|  32k 8133k|1.00   687 |9426    15k|0.53 1.04 1.00|2.0   0   0|   0     0 |           | 18  306    0   77    2
