Apr 27 05:36:30 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 27 05:36:31 ubuntu dstat.sh[66884]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 27 05:36:31 ubuntu dstat.sh[66884]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 27 05:46:45 ubuntu dstat.sh[66884]: 27-04 05:46:45| 20   4  73   1   0|5188M  235M  184M 2206M|6489B 4179B| 720k  700k|44.0  77.0 |4460  5972 |0.55 1.15 0.98|2.0   0 1.0|   0     0 |           | 18  296    0   12    0
Apr 27 05:46:46 ubuntu dstat.sh[66884]: 27-04 05:46:46| 38   9  51   1   0|5247M  176M  184M 2206M|3628B 1204B|  48k  720k|3.00  85.0 |4586  4874 |0.55 1.15 0.98|3.0   0  26|   0     0 |           | 18  295    0   13    0
Apr 27 05:46:47 ubuntu dstat.sh[66884]: 27-04 05:46:47| 34   7  60   0   0|5313M  125M  184M 2190M|  31k   28k| 112k  144k|5.02  7.02 |3625  3206 |0.55 1.15 0.98|2.0   0 5.0|   0     0 |           | 18  300    0   16    0
Apr 27 05:46:48 ubuntu dstat.sh[66884]: 27-04 05:46:48| 11   5  82   0   0|5275M  197M  184M 2159M|  11k 9004B|   0   255k|   0  13.9 |2900  4599 |0.55 1.15 0.98|1.0   0  38|   0     0 |           | 18  295    0   20    0
Apr 27 05:46:49 ubuntu dstat.sh[66884]: 27-04 05:46:49|  4   1  94   0   0|5271M  200M  184M 2159M|1980B   84B|8193B  308k|2.00  24.0 |1506  2172 |0.51 1.13 0.98|  0   0 2.0|   0     0 |           | 18  295    0   20    0
Apr 27 05:46:50 ubuntu dstat.sh[66884]: 27-04 05:46:50|  1   1  97   0   0|5268M  203M  184M 2159M|2280B   42B|   0   108k|   0  8.00 | 872  1308 |0.51 1.13 0.98|  0   0   0|   0     0 |           | 18  295    0   20    0
Apr 27 05:46:51 ubuntu dstat.sh[66884]: 27-04 05:46:51|  2   1  96   0   0|5254M  217M  184M 2159M|2220B    0 |   0   228k|   0  23.0 |1134  1707 |0.51 1.13 0.98|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:46:52 ubuntu dstat.sh[66884]: 27-04 05:46:52|  1   1  95   1   0|5234M  238M  184M 2159M|3016B    0 |   0  2891k|   0   173 |1540  2567 |0.51 1.13 0.98|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:46:53 ubuntu dstat.sh[66884]: 27-04 05:46:53|  2   1  96   0   0|5225M  247M  184M 2159M|3780B    0 |   0   100k|   0  12.0 |1178  1700 |0.51 1.13 0.98|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:46:54 ubuntu dstat.sh[66884]: 27-04 05:46:54|  1   1  97   0   0|5223M  249M  184M 2159M|4140B    0 |   0    36k|   0  4.00 |1006  1399 |0.47 1.11 0.97|  0   0 1.0|   0     0 |           | 18  295    0   18    0
Apr 27 05:46:55 ubuntu dstat.sh[66884]: 27-04 05:46:55|  2   1  97   0   0|5221M  250M  184M 2159M|4441B    0 |   0    88k|   0  9.00 | 929  1339 |0.47 1.11 0.97|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:46:56 ubuntu dstat.sh[66884]: 27-04 05:46:56|  1   0  97   0   0|5220M  252M  184M 2159M|3719B    0 |  16k  484k|1.00  44.0 |1201  1816 |0.47 1.11 0.97|  0   0 1.0|   0     0 |           | 18  295    0   18    0
Apr 27 05:46:57 ubuntu dstat.sh[66884]: 27-04 05:46:57|  2   1  97   0   0|5219M  253M  184M 2159M|3077B    0 |   0   424k|   0  35.0 |1128  1698 |0.47 1.11 0.97|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:46:58 ubuntu dstat.sh[66884]: 27-04 05:46:58|  2   1  96   0   0|5218M  254M  184M 2159M|7253B 1213B|   0   156k|   0  18.0 |1222  1797 |0.47 1.11 0.97|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:46:59 ubuntu dstat.sh[66884]: 27-04 05:46:59|  2   1  97   0   0|5218M  254M  184M 2159M|9651B  612B|   0    56k|   0  6.00 |1106  1490 |0.43 1.09 0.97|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:47:00 ubuntu dstat.sh[66884]: 27-04 05:47:00|  1   1  97   0   0|5218M  254M  184M 2159M|2730B   66B|   0  8187B|   0  2.00 | 846  1293 |0.43 1.09 0.97|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:47:01 ubuntu dstat.sh[66884]: 27-04 05:47:01|  2   1  97   0   0|5218M  254M  184M 2159M|2789B    0 |   0   464k|   0  41.0 |1188  1863 |0.43 1.09 0.97|1.0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:47:02 ubuntu dstat.sh[66884]: 27-04 05:47:02|  2   1  96   0   0|5218M  254M  184M 2159M|7236B 1213B|   0   332k|   0  35.0 |1314  2068 |0.43 1.09 0.97|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:47:03 ubuntu dstat.sh[66884]: 27-04 05:47:03|  2   0  97   0   0|5218M  254M  184M 2159M|9593B  614B|   0   112k|   0  15.0 |1287  1824 |0.43 1.09 0.97|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:47:04 ubuntu dstat.sh[66884]: 27-04 05:47:04|  1   1  97   0   0|5218M  254M  184M 2159M|2570B    0 |   0     0 |   0     0 | 923  1368 |0.39 1.07 0.96|  0   0 1.0|   0     0 |           | 18  295    0   18    0
Apr 27 05:47:05 ubuntu dstat.sh[66884]: 27-04 05:47:05|  1   1  97   0   0|5218M  254M  184M 2159M|2160B    0 |   0   180k|   0  40.0 | 868  1318 |0.39 1.07 0.96|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:47:06 ubuntu dstat.sh[66884]: 27-04 05:47:06|  2   1  97   1   0|5218M  254M  184M 2159M|2460B    0 |   0   412k|   0  31.0 |1223  1848 |0.39 1.07 0.96|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:47:07 ubuntu dstat.sh[66884]: 27-04 05:47:07|  1   1  97   0   0|5218M  254M  184M 2159M|2837B    0 |   0   372k|   0  31.0 |1062  1565 |0.39 1.07 0.96|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:47:08 ubuntu dstat.sh[66884]: 27-04 05:47:08|  2   1  97   0   0|5218M  254M  184M 2159M|2640B    0 |   0    48k|   0  6.00 | 948  1441 |0.39 1.07 0.96|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:47:09 ubuntu dstat.sh[66884]: 27-04 05:47:09|  1   0  97   0   0|5218M  254M  184M 2159M|2342B    0 |   0    96k|   0  10.0 | 908  1358 |0.36 1.05 0.96|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:47:10 ubuntu dstat.sh[66884]: 27-04 05:47:10|  1   1  98   0   0|5218M  254M  184M 2159M|2341B    0 |   0   160k|   0  1.00 | 841  1249 |0.36 1.05 0.96|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:47:11 ubuntu dstat.sh[66884]: 27-04 05:47:11|  2   0  96   0   0|5218M  254M  184M 2159M|2100B  140B|   0   100k|   0  12.0 |1143  1764 |0.36 1.05 0.96|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:47:12 ubuntu dstat.sh[66884]: 27-04 05:47:12|  2   1  96   1   0|5218M  254M  184M 2159M|2417B    0 |   0   364k|   0  42.0 |1325  2069 |0.36 1.05 0.96|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:47:13 ubuntu dstat.sh[66884]: 27-04 05:47:13|  2   1  94   1   0|5218M  254M  184M 2159M|1931B    0 |   0  2505k|   0   171 |1676  2795 |0.36 1.05 0.96|  0   0   0|   0     0 |           | 18  295    0   18    0
Apr 27 05:47:14 ubuntu dstat.sh[66884]: 27-04 05:47:14|  1   0  97   0   0|5218M  254M  184M 2159M|2465B   66B|   0   216k|   0  12.0 |1035  1504 |0.33 1.03 0.95|  0   0 3.0|   0     0 |           | 18  295    0   18    0
Apr 27 05:47:15 ubuntu dstat.sh[66884]: 27-04 05:47:15|  1   1  97   0   0|5218M  254M  184M 2159M|2350B    0 |   0  2793k|   0   452 |1062  1374 |0.33 1.03 0.95|  0   0   0|   0     0 |           | 18  295    0   14    0
Apr 27 05:47:16 ubuntu dstat.sh[66884]: 27-04 05:47:16|  1   1  97   0   0|5218M  254M  184M 2159M|2639B    0 |   0  1255k|   0  72.0 |1204  1957 |0.33 1.03 0.95|  0   0   0|   0     0 |           | 18  295    0   14    0
Apr 27 05:47:17 ubuntu dstat.sh[66884]: 27-04 05:47:17|  6   3  90   1   0|5256M  215M  184M 2162M|2902B    0 |   0   305k|   0  22.0 |1875  6235 |0.33 1.03 0.95|5.0   0  36|   0     0 |           | 19  296    0   14    0
Apr 27 05:47:18 ubuntu dstat.sh[66884]: 27-04 05:47:18|  2   2  95   0   0|5239M  232M  184M 2159M|3002B   66B|   0    48k|   0  4.99 |1426  3314 |0.33 1.03 0.95|  0   0  18|   0     0 |           | 18  295    0   15    0
Apr 27 05:47:19 ubuntu dstat.sh[66884]: 27-04 05:47:19|  0   1  98   0   0|5237M  235M  184M 2159M|2760B    0 |   0     0 |   0     0 | 891  1304 |0.31 1.02 0.95|  0   0   0|   0     0 |           | 18  295    0   14    0
Apr 27 05:47:20 ubuntu dstat.sh[66884]: 27-04 05:47:20|  2   1  98   0   0|5234M  238M  184M 2159M|3231B    0 |   0    32k|   0  3.00 | 850  1293 |0.31 1.02 0.95|  0   0   0|   0     0 |           | 18  295    0   14    0
Apr 27 05:47:21 ubuntu dstat.sh[66884]: 27-04 05:47:21|  1   0  97   0   0|5232M  240M  184M 2159M|3056B    0 |   0   164k|   0  19.0 |1184  1797 |0.31 1.02 0.95|  0   0   0|   0     0 |           | 18  295    0   14    0
Apr 27 05:47:22 ubuntu dstat.sh[66884]: 27-04 05:47:22|  2   0  96   0   0|5230M  242M  184M 2159M|2536B    0 |   0   364k|   0  41.0 |1317  2036 |0.31 1.02 0.95|  0   0   0|   0     0 |           | 18  295    0   14    0
Apr 27 05:47:23 ubuntu dstat.sh[66884]: 27-04 05:47:23|  2   1  97   0   0|5228M  244M  184M 2159M|1922B    0 |   0   112k|   0  18.0 |1103  1673 |0.31 1.02 0.95|  0   0   0|   0     0 |           | 18  295    0   14    0
Apr 27 05:47:24 ubuntu dstat.sh[66884]: 27-04 05:47:24|  1   1  97   0   0|5227M  245M  184M 2159M|1919B    0 |   0  4094B|   0  1.00 | 872  1334 |0.28 1.00 0.94|  0   0 1.0|   0     0 |           | 18  295    0   14    0
Apr 27 05:47:25 ubuntu dstat.sh[66884]: 27-04 05:47:25|  1   0  98   0   0|5225M  246M  184M 2159M|1980B    0 |   0     0 |   0     0 | 846  1287 |0.28 1.00 0.94|  0   0   0|   0     0 |           | 18  295    0   14    0
Apr 27 05:47:26 ubuntu dstat.sh[66884]: 27-04 05:47:26|  2   1  97   0   0|5224M  247M  184M 2159M|2100B    0 |   0   344k|   0  22.0 | 970  1439 |0.28 1.00 0.94|  0   0   0|   0     0 |           | 18  295    0   14    0
Apr 27 05:47:27 ubuntu dstat.sh[66884]: 27-04 05:47:27|  2   1  96   0   0|5223M  248M  184M 2159M|2356B    0 |   0    84k|   0  12.0 |1156  1716 |0.28 1.00 0.94|  0   0   0|   0     0 |           | 18  295    0   14    0
Apr 27 05:47:28 ubuntu dstat.sh[66884]: 27-04 05:47:28|  1   1  96   0   0|5223M  248M  184M 2159M|2458B    0 |   0   256k|   0  23.0 |1133  1749 |0.28 1.00 0.94|  0   0   0|   0     0 |           | 18  295    0   14    0
Apr 27 05:47:29 ubuntu dstat.sh[66884]: 27-04 05:47:29|  2   1  96   0   0|5223M  248M  184M 2159M|2407B   66B|   0     0 |   0     0 |1081  1408 |0.26 0.98 0.94|  0   0 6.0|   0     0 |           | 18  295    0   14    0
Apr 27 05:47:30 ubuntu dstat.sh[66884]: 27-04 05:47:30|  1   0  97   0   0|5223M  248M  184M 2159M|2527B    0 |   0  8181B|   0  1.00 | 852  1297 |0.26 0.98 0.94|  0   0   0|   0     0 |           | 18  295    0   14    0
Apr 27 05:47:31 ubuntu dstat.sh[66884]: 27-04 05:47:31|  2   1  97   0   0|5223M  248M  184M 2159M|2464B    0 |   0   837k|   0   148 |1221  1725 |0.26 0.98 0.94|  0   0   0|   0     0 |           | 18  295    0   14    0
Apr 27 05:47:32 ubuntu dstat.sh[66884]: 27-04 05:47:32|  2   0  96   0   0|5223M  248M  184M 2159M|2607B    0 |   0   148k|   0  21.0 |1192  1851 |0.26 0.98 0.94|  0   0   0|   0     0 |           | 18  295    0   14    0
Apr 27 05:47:33 ubuntu dstat.sh[66884]: 27-04 05:47:33|  2   1  96   0   0|5223M  248M  184M 2159M|2646B   66B|   0   256k|   0  32.0 |1379  2121 |0.26 0.98 0.94|1.0   0   0|   0     0 |           | 18  297    0   14    0
Apr 27 05:47:34 ubuntu dstat.sh[66884]: 27-04 05:47:34|  1   0  97   0   0|5223M  248M  184M 2159M|1919B    0 |   0   108k|   0  8.00 | 903  1377 |0.24 0.97 0.93|  0   0 1.0|   0     0 |           | 18  297    0   14    0
Apr 27 05:47:35 ubuntu dstat.sh[66884]: 27-04 05:47:35|  1   1  98   0   0|5223M  248M  184M 2159M|2041B   42B|   0   108k|   0  8.00 | 899  1367 |0.24 0.97 0.93|  0   0   0|   0     0 |           | 18  297    0   14    0
Apr 27 05:47:36 ubuntu dstat.sh[66884]: 27-04 05:47:36|  1   1  97   0   0|5223M  248M  184M 2159M|2829B    0 |   0   344k|   0  24.0 | 952  1407 |0.24 0.97 0.93|  0   0   0|   0     0 |           | 18  297    0   14    0
Apr 27 05:47:37 ubuntu dstat.sh[66884]: 27-04 05:47:37|  1   0  98   0   0|5223M  248M  184M 2159M|3917B    0 |   0    48k|   0  6.00 | 887  1298 |0.24 0.97 0.93|  0   0   0|   0     0 |           | 18  297    0   14    0
Apr 27 05:47:38 ubuntu dstat.sh[66884]: 27-04 05:47:38| 10   5  85   0   0|5248M  223M  184M 2159M|5922B 1950B|   0    56k|   0  6.00 |1923  1774 |0.24 0.97 0.93|  0   0  37|   0     0 |           | 18  298    0   14    0
Apr 27 05:47:39 ubuntu dstat.sh[66884]: 27-04 05:47:39| 16   2  81   0   0|5256M  215M  184M 2159M|9508B 5992B|  56k   40k|5.00  3.00 |3095  4097 |0.22 0.95 0.93|  0   0 2.0|   0     0 |           | 18  304    0   14    0
Apr 27 05:47:40 ubuntu dstat.sh[66884]: 27-04 05:47:40|  8  14  77   0   0|5255M  216M  184M 2159M|5653B 2919B|   0   161k|   0  15.1 |5132  4687 |0.22 0.95 0.93|1.0   0 349|   0     0 |           | 18  303    0   15    0
Apr 27 05:47:41 ubuntu dstat.sh[66884]: 27-04 05:47:41| 16  12  71   0   0|5279M  192M  184M 2160M|  14k 1011B| 183k 1694k|1.00   290 |4362  3528 |0.22 0.95 0.93|1.0   0 149|   0     0 |           | 18  303    0   16    0
Apr 27 05:47:42 ubuntu dstat.sh[66884]: 27-04 05:47:42| 22   5  72   0   0|5324M  147M  184M 2160M|2729B   94B|  88k  636k|6.00  35.0 |2415  2394 |0.22 0.95 0.93|1.0   0 2.0|   0     0 |           | 18  303    0   16    0
Apr 27 05:47:43 ubuntu dstat.sh[66884]: 27-04 05:47:43| 23   3  70   2   0|5345M  128M  184M 2158M|2099B   42B|2327k  832k| 241  43.0 |2860  3035 |0.22 0.95 0.93|2.0   0   0|   0     0 |           | 18  303    0   16    0
Apr 27 05:47:44 ubuntu dstat.sh[66884]: 27-04 05:47:44| 23   5  72   1   0|5332M  151M  184M 2148M|2584B   42B| 769k  325k|77.1  9.01 |2340  2061 |0.28 0.95 0.93|1.0   0 4.0|   0     0 |           | 18  303    0   16    0
Apr 27 05:47:45 ubuntu dstat.sh[66884]: 27-04 05:47:45| 25   4  69   0   0|5358M  125M  184M 2149M|1929B   66B|  20k  853k|2.00  76.1 |5450  7577 |0.28 0.95 0.93|1.0   0   0|   0     0 |           | 18  304    0   17    0
Apr 27 05:47:46 ubuntu dstat.sh[66884]: 27-04 05:47:46| 24   4  70   1   0|5364M  118M  184M 2150M|2101B    0 | 880k 2741k|56.0   245 |5101  7192 |0.28 0.95 0.93|2.0   0 1.0|   0     0 |           | 18  310    0   18    0
Apr 27 05:47:47 ubuntu dstat.sh[66884]: 27-04 05:47:47| 12   2  84   1   0|5366M  116M  184M 2150M|3928B  949B|  64k 4533k|3.99   319 |3361  5040 |0.28 0.95 0.93|  0   0 1.0|   0     0 |           | 18  308    0   21    0
Apr 27 05:47:48 ubuntu dstat.sh[66884]: 27-04 05:47:48| 15   4  77   1   0|5369M  118M  184M 2145M|5119B 1350B| 236k 1748k|14.0   192 |5077  7849 |0.28 0.95 0.93|  0   0 3.0|   0     0 |           | 18  308    0    9    0
Apr 27 05:47:49 ubuntu dstat.sh[66884]: 27-04 05:47:49| 14   5  79   1   0|5415M  179M  184M 2041M|8294B 1297B| 192k  738k|12.0  94.2 |4145  5230 |0.50 0.99 0.94|2.0   0 2.0|   0     0 |           | 18  308    0   11    0
Apr 27 05:47:50 ubuntu dstat.sh[66884]: 27-04 05:47:50| 10   2  85   0   0|5415M  178M  184M 2041M|9669B  992B|  16k  683k|1.00  81.8 |3155  4342 |0.50 0.99 0.94|2.0   0   0|   0     0 |           | 18  311    0   11    0
Apr 27 05:47:51 ubuntu dstat.sh[66884]: 27-04 05:47:51| 26   5  66   1   0|5416M  177M  184M 2041M|2347B    0 |4108B 3514k|1.00   417 |8477    13k|0.50 0.99 0.94|1.0   0 1.0|   0     0 |           | 18  311    0   13    0
Apr 27 05:47:52 ubuntu dstat.sh[66884]: 27-04 05:47:52| 20   4  72   2   0|5417M  176M  184M 2042M|4070B  940B|  16k 4106k|1.00   380 |6530    10k|0.50 0.99 0.94|  0   0   0|   0     0 |           | 18  310    0   15    0
Apr 27 05:47:53 ubuntu dstat.sh[66884]: 27-04 05:47:53|  8   2  88   1   0|5417M  176M  184M 2042M|4128B  810B|   0  2225k|   0   196 |2990  4245 |0.50 0.99 0.94|  0   0   0|   0     0 |           | 18  310    0   16    0
Apr 27 05:47:54 ubuntu dstat.sh[66884]: 27-04 05:47:54|  6   2  90   2   0|5417M  175M  184M 2042M|  14k 1483B|  32k 4718k|1.00   304 |2784  4339 |0.46 0.97 0.93|1.0   0 1.0|   0     0 |           | 18  311    0   16    0
Apr 27 05:47:55 ubuntu dstat.sh[66884]: 27-04 05:47:55| 23   5  67   2   0|5420M  173M  184M 2042M|3386B    0 |   0  3264k|   0   342 |8103    12k|0.46 0.97 0.93|1.0   0   0|   0     0 |           | 18  311    0   17    0
Apr 27 05:47:56 ubuntu dstat.sh[66884]: 27-04 05:47:56| 19   4  73   1   0|5421M  171M  184M 2042M|3846B  939B|   0  8616k|   0  1030 |6833    10k|0.46 0.97 0.93|  0   0   0|   0     0 |           | 18  310    0   20    0
Apr 27 05:47:57 ubuntu dstat.sh[66884]: 27-04 05:47:57|  9   3  85   1   0|5421M  170M  184M 2043M|2849B  874B|   0  1360k|   0   152 |2978  4404 |0.46 0.97 0.93|  0   0   0|   0     0 |           | 18  310    0   21    0
Apr 27 05:47:58 ubuntu dstat.sh[66884]: 27-04 05:47:58|  5   1  93   0   0|5421M  170M  184M 2043M|8130B 1285B|   0  1274k|   0  97.5 |1988  2876 |0.46 0.97 0.93|1.0   0   0|   0     0 |           | 18  311    0   21    0
Apr 27 05:47:59 ubuntu dstat.sh[66884]: 27-04 05:47:59|  9   2  86   1   0|5422M  170M  184M 2043M|  11k 1546B|4077B 1768k|1.00   177 |3363  4867 |0.42 0.95 0.93|  0   0   0|   0     0 |           | 18  310    0   23    0
Apr 27 05:48:00 ubuntu dstat.sh[66884]: 27-04 05:48:00| 15   2  80   0   0|5424M  168M  184M 2043M|8158B 1676B| 144k 1080k|7.00   110 |3673  4806 |0.42 0.95 0.93|  0   0   0|   0     0 |           | 18  310    0   24    0
Apr 27 05:48:01 ubuntu dstat.sh[66884]: 27-04 05:48:01|  8   2  88   1   0|5424M  168M  184M 2043M|  13k 1841B|   0  1337k|   0   152 |2693  3975 |0.42 0.95 0.93|1.0   0   0|   0     0 |           | 18  310    0   24    0
Apr 27 05:48:02 ubuntu dstat.sh[66884]: 27-04 05:48:02|  8   2  89   0   0|5424M  167M  184M 2043M|  20k 4413B|   0  1023k|   0  97.3 |2542  3457 |0.42 0.95 0.93|1.0   0 1.0|   0     0 |           | 18  313    0   25    0
Apr 27 05:48:03 ubuntu dstat.sh[66884]: 27-04 05:48:03|  6   2  88   2   0|5425M  167M  184M 2043M|  21k 2428B|   0  5627k|   0   386 |3212  4994 |0.42 0.95 0.93|2.0   0   0|   0     0 |           | 18  314    0   25    0
Apr 27 05:48:04 ubuntu dstat.sh[66884]: 27-04 05:48:04| 25   4  65   2   0|5426M  165M  184M 2044M|2640B    0 |   0  3147k|   0   370 |8420    13k|0.47 0.95 0.93|2.0   0 1.0|   0     0 |           | 18  314    0   26    0
Apr 27 05:48:05 ubuntu dstat.sh[66884]: 27-04 05:48:05| 24   5  68   1   0|5427M  164M  184M 2044M|2582B    0 |   0  2282k|   0   209 |7596    11k|0.47 0.95 0.93|2.0   0   0|   0     0 |           | 18  314    0   27    0
Apr 27 05:48:06 ubuntu dstat.sh[66884]: 27-04 05:48:06| 26   5  66   1   0|5427M  163M  184M 2044M|3176B    0 |   0  2405k|   0   296 |7965    12k|0.47 0.95 0.93|1.0   0 1.0|   0     0 |           | 18  314    0   28    0
Apr 27 05:48:07 ubuntu dstat.sh[66884]: 27-04 05:48:07| 14   3  82   1   0|5428M  162M  184M 2044M|3331B    0 |   0  1056k|   0  90.4 |4499  6489 |0.47 0.95 0.93|1.0   0 1.0|   0     0 |           | 18  315    0   29    0
Apr 27 05:48:08 ubuntu dstat.sh[66884]: 27-04 05:48:08|  2   0  95   0   0|5428M  162M  184M 2044M|2930B    0 |   0   486k|   0  24.9 |1294  1732 |0.47 0.95 0.93|  0   0   0|   0     0 |           | 18  315    0   29    0
Apr 27 05:48:09 ubuntu dstat.sh[66884]: 27-04 05:48:09|  4   1  93   0   0|5429M  162M  184M 2044M|2039B  140B|   0   432k|   0  29.0 |1495  1836 |0.43 0.94 0.92|  0   0   0|   0     0 |           | 18  315    0   29    0
Apr 27 05:48:10 ubuntu dstat.sh[66884]: 27-04 05:48:10| 22   5  69   2   0|5429M  161M  184M 2045M|2290B    0 |   0  2596k|   0   355 |7576    11k|0.43 0.94 0.92|2.0   0   0|   0     0 |           | 18  315    0   31    0
Apr 27 05:48:11 ubuntu dstat.sh[66884]: 27-04 05:48:11| 24   5  65   2   0|5429M  161M  184M 2045M|1852B    0 |   0  8085k|   0   576 |8506    13k|0.43 0.94 0.92|1.0   0   0|   0     0 |           | 18  315    0   32    0
Apr 27 05:48:12 ubuntu dstat.sh[66884]: 27-04 05:48:12| 27   5  64   2   0|5434M  155M  184M 2045M|2410B    0 | 271k 7747k|16.0  1045 |7239  9712 |0.43 0.94 0.92|8.0   0   0|   0     0 |           | 18  315    0   35    0
Apr 27 05:48:13 ubuntu dstat.sh[66884]: 27-04 05:48:13|  7   1  89   1   0|5437M  152M  184M 2045M|3208B  969B|   0  3280k|   0   164 |2798  4379 |0.43 0.94 0.92|  0   0   0|   0     0 |           | 18  314    0   37    0
Apr 27 05:48:14 ubuntu dstat.sh[66884]: 27-04 05:48:14|  8   2  87   1   0|5440M  149M  184M 2046M|3217B  935B|  64k 1536k|4.00   168 |2936  4324 |0.40 0.92 0.92|1.0   0 3.0|   0     0 |           | 18  314    0   38    0
Apr 27 05:48:15 ubuntu dstat.sh[66884]: 27-04 05:48:15|  8   2  88   0   0|5441M  148M  184M 2046M|2400B    0 |   0  1012k|   0  77.0 |2170  2952 |0.40 0.92 0.92|  0   0   0|   0     0 |           | 18  315    0   38    0
Apr 27 05:48:16 ubuntu dstat.sh[66884]: 27-04 05:48:16| 11   3  84   1   0|5447M  142M  184M 2046M|4231B  783B|   0  5436k|   0   119 |3003  4145 |0.40 0.92 0.92|  0   0   0|   0     0 |           | 18  314    0   43    0
Apr 27 05:48:17 ubuntu dstat.sh[66884]: 27-04 05:48:17| 11   3  84   1   0|5452M  137M  184M 2046M|8353B 1677B|   0  1452k|   0   159 |3277  4610 |0.40 0.92 0.92|  0   0   0|   0     0 |           | 18  314    0   47    0
Apr 27 05:48:18 ubuntu dstat.sh[66884]: 27-04 05:48:18| 14   8  77   1   0|5443M  204M  184M 1988M|  11k 1144B|  24k 1267k|4.01   134 |4157    11k|0.40 0.92 0.92|  0   0  36|   0     0 |           | 18  314    0   49    0
Apr 27 05:48:19 ubuntu dstat.sh[66884]: 27-04 05:48:19|  5   2  91   1   0|5443M  204M  184M 1988M|2992B    0 |   0  5625k|   0   356 |2291  3473 |0.44 0.92 0.92|1.0 1.0   0|   0     0 |           | 18  315    0   50    0
Apr 27 05:48:20 ubuntu dstat.sh[66884]: 27-04 05:48:20|  6   1  90   0   0|5444M  204M  184M 1988M|  15k 2287B|   0  1080k|   0   136 |2505  3701 |0.44 0.92 0.92|  0   0   0|   0     0 |           | 18  314    0   51    0
Apr 27 05:48:21 ubuntu dstat.sh[66884]: 27-04 05:48:21| 10   2  84   1   0|5445M  201M  184M 1988M|3052B    0 |  16k 1332k|1.00   180 |3441  4843 |0.44 0.92 0.92|  0   0   0|   0     0 |           | 18  314    0   52    0
Apr 27 05:48:22 ubuntu dstat.sh[66884]: 27-04 05:48:22| 14   3  82   1   0|5449M  198M  184M 1988M|4024B  964B|   0  1732k|   0   227 |3719  5519 |0.44 0.92 0.92|  0   0   0|   0     0 |           | 18  314    0   55    0
Apr 27 05:48:23 ubuntu dstat.sh[66884]: 27-04 05:48:23| 10   2  85   1   0|5450M  197M  184M 1989M|2232B  901B|   0  1204k|   0   131 |2957  4450 |0.44 0.92 0.92|  0   0   0|   0     0 |           | 18  314    0   59    0
