Feb 20 16:33:33 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 20 16:33:33 ubuntu dstat.sh[59570]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 20 16:33:33 ubuntu dstat.sh[59570]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 20 16:42:12 ubuntu dstat.sh[59570]: 20-02 16:42:12|  2   1  97   0   0|4902M  353M  177M 2380M| 290k 3315B|4099B  288k|1.00  4.00 |1089  1454 |0.73 1.44 1.09|1.0   0   0|   0     0 |           | 18  275    1   27    1
Feb 20 16:42:13 ubuntu dstat.sh[59570]: 20-02 16:42:13| 14  12  70   3   0|4946M  289M  178M 2400M|4543B  680B|1512k   23M| 149   685 |5625  7025 |0.73 1.44 1.09|  0 1.0  86|   0     0 |           | 18  275    1   28    0
Feb 20 16:42:14 ubuntu dstat.sh[59570]: 20-02 16:42:14| 12  15  67   4   0|4924M  302M  178M 2406M|4506B  486B|  48k   15M|2.00  1684 |8254    11k|0.73 1.44 1.09|1.0   0 117|   0     0 |           | 18  275    1   28    0
Feb 20 16:42:15 ubuntu dstat.sh[59570]: 20-02 16:42:15| 23   8  67   1   0|4923M  302M  178M 2407M|5360B  540B|   0  2044k|   0   125 |3792  3259 |0.73 1.44 1.09|1.0   0  36|   0     0 |           | 18  275    1   28    0
Feb 20 16:42:16 ubuntu dstat.sh[59570]: 20-02 16:42:16| 23   9  66   1   0|4926M  299M  178M 2408M|4213B  487B|   0  1386k|   0  80.1 |3478  2864 |0.75 1.43 1.09|2.0   0  34|   0     0 |           | 18  275    1   28    0
Feb 20 16:42:17 ubuntu dstat.sh[59570]: 20-02 16:42:17| 23   6  67   1   0|4919M  302M  178M 2410M|3335B  540B|   0  1427k|   0  66.0 |3352  3053 |0.75 1.43 1.09|1.0   0  24|   0     0 |           | 18  275    1   28    0
Feb 20 16:42:18 ubuntu dstat.sh[59570]: 20-02 16:42:18| 23   5  70   0   0|4924M  294M  179M 2413M|3537B  485B|  92k  682k|21.9  30.9 |3805  4375 |0.75 1.43 1.09|1.0   0  17|   0     0 |           | 18  275    1   28    0
Feb 20 16:42:19 ubuntu dstat.sh[59570]: 20-02 16:42:19| 16  10  71   1   0|4966M  197M  179M 2467M|3375B  539B| 563k 5485k|49.9   102 |3917  4732 |0.75 1.43 1.09|  0 1.0  30|   0     0 |           | 18  275    1   28    0
Feb 20 16:42:20 ubuntu dstat.sh[59570]: 20-02 16:42:20| 17  10  72   0   0|4981M  179M  179M 2468M|3924B  488B| 229k 2636k|12.1  6.03 |2830  2248 |0.75 1.43 1.09|2.0   0  44|   0     0 |           | 18  275    1   28    0
Feb 20 16:42:21 ubuntu dstat.sh[59570]: 20-02 16:42:21| 24   2  73   0   0|5019M  141M  179M 2468M|2630B  432B| 196k    0 |14.0     0 |2055  1586 |0.77 1.43 1.09|1.0   0 5.0|   0     0 |           | 18  275    1   28    0
Feb 20 16:42:22 ubuntu dstat.sh[59570]: 20-02 16:42:22|  6   2  91   0   0|4936M  284M  179M 2408M|2961B  108B|  20k  200k|2.00  13.0 |1928  2328 |0.77 1.43 1.09|  0   0  18|   0     0 |           | 18  275    1   28    0
Feb 20 16:42:23 ubuntu dstat.sh[59570]: 20-02 16:42:23|  2   1  96   0   0|4933M  287M  179M 2408M|3247B  486B|   0   336k|   0  33.0 |1302  1924 |0.77 1.43 1.09|  0   0 1.0|   0     0 |           | 18  275    1   28    0
Feb 20 16:42:24 ubuntu dstat.sh[59570]: 20-02 16:42:24|  2   1  95   0   0|4921M  299M  179M 2408M|2958B  540B|   0   204k|   0  28.0 |1495  2233 |0.77 1.43 1.09|  0   0   0|   0     0 |           | 18  275    1   28    0
Feb 20 16:42:25 ubuntu dstat.sh[59570]: 20-02 16:42:25|  1   0  96   0   0|4921M  299M  179M 2408M|3139B  540B|   0  3518k|   0   237 |1199  1731 |0.77 1.43 1.09|  0   0   0|   0     0 |           | 18  275    1   28    0
Feb 20 16:42:26 ubuntu dstat.sh[59570]: 20-02 16:42:26|  1   1  97   0   0|4905M  315M  179M 2408M|2219B    0 |   0    36k|   0  5.00 | 926  1444 |0.71 1.40 1.08|  0   0 1.0|   0     0 |           | 18  275    1   21    0
Feb 20 16:42:27 ubuntu dstat.sh[59570]: 20-02 16:42:27|  2   0  97   0   0|4901M  319M  179M 2408M|3382B  486B|   0     0 |   0     0 | 969  1417 |0.71 1.40 1.08|  0   0   0|   0     0 |           | 18  275    1   21    0
Feb 20 16:42:28 ubuntu dstat.sh[59570]: 20-02 16:42:28|  2   1  97   0   0|4901M  319M  179M 2408M|2965B  541B|   0    32k|   0  3.00 | 991  1448 |0.71 1.40 1.08|  0   0   0|   0     0 |           | 18  275    1   21    0
Feb 20 16:42:29 ubuntu dstat.sh[59570]: 20-02 16:42:29|  1   1  97   0   0|4901M  319M  179M 2408M|2826B  528B|   0    32k|   0  3.00 | 968  1456 |0.71 1.40 1.08|  0   0   0|   0     0 |           | 18  275    1   21    0
Feb 20 16:42:30 ubuntu dstat.sh[59570]: 20-02 16:42:30|  2   0  96   0   0|4901M  319M  179M 2408M|3375B  539B|   0   823k|   0   172 |1127  1535 |0.71 1.40 1.08|1.0   0   0|   0     0 |           | 18  275    1   19    0
Feb 20 16:42:31 ubuntu dstat.sh[59570]: 20-02 16:42:31|  2   1  97   0   0|4901M  319M  179M 2408M|3004B  486B|   0  4094B|   0  1.00 | 984  1485 |0.65 1.38 1.07|1.0   0   0|   0     0 |           | 18  275    1   19    0
Feb 20 16:42:32 ubuntu dstat.sh[59570]: 20-02 16:42:32|  2   1  96   0   0|4901M  319M  179M 2408M|3415B  583B|   0    88k|   0  8.02 |1025  1537 |0.65 1.38 1.07|  0   0   0|   0     0 |           | 18  275    1   19    0
Feb 20 16:42:33 ubuntu dstat.sh[59570]: 20-02 16:42:33|  2   0  96   0   0|4901M  319M  179M 2408M|3544B  486B|   0    48k|   0  6.00 |1074  1508 |0.65 1.38 1.07|1.0   0   0|   0     0 |           | 18  275    1   19    0
Feb 20 16:42:34 ubuntu dstat.sh[59570]: 20-02 16:42:34|  2   1  96   0   0|4901M  319M  179M 2408M|3867B  541B|   0    84k|   0  12.0 |1308  1909 |0.65 1.38 1.07|  0   0   0|   0     0 |           | 18  275    1    6    0
Feb 20 16:42:35 ubuntu dstat.sh[59570]: 20-02 16:42:35|  1   0  97   0   0|4901M  319M  179M 2408M|3719B  485B|   0   192k|   0  15.0 |1054  1545 |0.65 1.38 1.07|  0   0   0|   0     0 |           | 18  275    1    6    0
Feb 20 16:42:36 ubuntu dstat.sh[59570]: 20-02 16:42:36|  2   1  96   0   0|4901M  319M  179M 2408M|3023B  541B|   0     0 |   0     0 |1055  1495 |0.60 1.36 1.07|  0   0 1.0|   0     0 |           | 18  275    1    6    0
Feb 20 16:42:37 ubuntu dstat.sh[59570]: 20-02 16:42:37|  2   1  96   0   0|4901M  319M  179M 2408M|3633B  613B|   0    92k|   0  12.0 |1244  1908 |0.60 1.36 1.07|  0   0 1.0|   0     0 |           | 18  275    1    6    0
Feb 20 16:42:38 ubuntu dstat.sh[59570]: 20-02 16:42:38|  1   0  96   0   0|4901M  319M  179M 2408M|3135B  613B|   0   323k|   0  29.0 |1317  2033 |0.60 1.36 1.07|  0   0 1.0|   0     0 |           | 18  275    1    4    0
Feb 20 16:42:39 ubuntu dstat.sh[59570]: 20-02 16:42:39|  2   1  97   0   0|4901M  319M  179M 2408M|3013B  561B|   0     0 |   0     0 |1023  1477 |0.60 1.36 1.07|  0   0   0|   0     0 |           | 18  275    1    4    0
Feb 20 16:42:40 ubuntu dstat.sh[59570]: 20-02 16:42:40|  1   0  97   0   0|4901M  319M  179M 2408M|3022B  614B|   0    88k|   0  10.0 |1018  1507 |0.60 1.36 1.07|  0   0 1.0|   0     0 |           | 18  275    1    4    0
Feb 20 16:42:41 ubuntu dstat.sh[59570]: 20-02 16:42:41|  1   1  97   0   0|4901M  319M  179M 2408M|2766B  560B|   0   380k|   0  76.0 | 949  1430 |0.55 1.33 1.06|1.0   0   0|   0     0 |           | 18  275    1    4    0
Feb 20 16:42:42 ubuntu dstat.sh[59570]: 20-02 16:42:42|  2   1  97   0   0|4901M  319M  179M 2408M|3339B  614B|   0  4098B|   0  1.00 | 956  1431 |0.55 1.33 1.06|  0   0   0|   0     0 |           | 18  275    1    4    0
Feb 20 16:42:43 ubuntu dstat.sh[59570]: 20-02 16:42:43|  1   0  97   0   0|4901M  319M  179M 2408M|2706B  486B|   0     0 |   0     0 | 954  1455 |0.55 1.33 1.06|  0   0   0|   0     0 |           | 18  275    1    4    0
Feb 20 16:42:44 ubuntu dstat.sh[59570]: 20-02 16:42:44|  3   1  95   0   0|4901M  319M  179M 2408M|2908B  182B|   0   204k|   0  26.0 |1492  2197 |0.55 1.33 1.06|  0   0 2.0|   0     0 |           | 18  275    1    4    0
Feb 20 16:42:45 ubuntu dstat.sh[59570]: 20-02 16:42:45|  2   1  96   0   0|4901M  319M  179M 2408M|2991B  432B|   0  1528k|   0  53.0 |1434  2102 |0.55 1.33 1.06|  0   0   0|   0     0 |           | 18  275    1    4    0
Feb 20 16:42:46 ubuntu dstat.sh[59570]: 20-02 16:42:46|  1   0  97   0   0|4901M  319M  179M 2408M|3074B  486B|   0   420k|   0  63.0 |1013  1517 |0.51 1.31 1.06|  0   0 1.0|   0     0 |           | 18  275    1    4    0
Feb 20 16:42:47 ubuntu dstat.sh[59570]: 20-02 16:42:47|  1   1  97   0   0|4901M  319M  179M 2408M|3155B  582B|   0    88k|   0  7.00 |1045  1565 |0.51 1.31 1.06|  0   0   0|   0     0 |           | 18  275    1    4    0
Feb 20 16:42:48 ubuntu dstat.sh[59570]: 20-02 16:42:48|  2   1  96   0   0|4901M  319M  179M 2408M|2886B  560B|   0    52k|   0  6.00 |1012  1495 |0.51 1.31 1.06|  0   0   0|   0     0 |           | 18  275    1    4    0
Feb 20 16:42:49 ubuntu dstat.sh[59570]: 20-02 16:42:49|  2   1  97   0   0|4901M  319M  179M 2408M|3143B  541B|   0     0 |   0     0 |1004  1482 |0.51 1.31 1.06|  0   0   0|   0     0 |           | 18  275    1    4    0
Feb 20 16:42:50 ubuntu dstat.sh[59570]: 20-02 16:42:50|  2   1  95   0   0|4901M  319M  179M 2408M|3016B  539B|   0    59M|   0  86.9 |1224  1586 |0.51 1.31 1.06|  0   0   0|   0     0 |           | 18  275    1    4    0
Feb 20 16:42:51 ubuntu dstat.sh[59570]: 20-02 16:42:51|  1   1  98   0   0|4901M  319M  179M 2408M|2724B  541B|   0     0 |   0     0 | 928  1381 |0.47 1.29 1.05|  0   0   0|   0     0 |           | 18  275    1    4    0
Feb 20 16:42:52 ubuntu dstat.sh[59570]: 20-02 16:42:52| 11   4  82   2   0|4920M  295M  179M 2410M|5377B 3002B|2343k  492k| 506  12.0 |2462  3055 |0.47 1.29 1.05|1.0   0 6.0|   0     0 |           | 18  276    1    4    0
Feb 20 16:42:53 ubuntu dstat.sh[59570]: 20-02 16:42:53| 22   3  73   1   0|4902M  313M  179M 2411M|9689B 7163B|  48k 2886k|3.00   145 |3996  5213 |0.47 1.29 1.05|3.0   0 6.0|   0     0 |           | 18  279    1    5    0
Feb 20 16:42:54 ubuntu dstat.sh[59570]: 20-02 16:42:54| 15   2  81   1   0|4913M  302M  179M 2411M|  13k   10k|  16k  268k|1.00  36.0 |2666  2923 |0.47 1.29 1.05|2.0   0   0|   0     0 |           | 18  282    1    5    0
Feb 20 16:42:55 ubuntu dstat.sh[59570]: 20-02 16:42:55| 18   4  78   0   0|4933M  281M  179M 2411M|  12k 9293B|  16k  336k|1.00  38.0 |2716  2883 |0.47 1.29 1.05|1.0   0 5.0|   0     0 |           | 18  285    1    6    0
Feb 20 16:42:56 ubuntu dstat.sh[59570]: 20-02 16:42:56| 14   3  80   0   0|4935M  280M  179M 2411M|  12k 9284B|   0  1187k|   0   105 |2654  2815 |0.59 1.30 1.06|1.0   0 6.0|   0     0 |           | 18  284    1    7    0
Feb 20 16:42:57 ubuntu dstat.sh[59570]: 20-02 16:42:57| 14   3  81   0   0|4933M  281M  179M 2411M|  14k   11k|  32k 1963k|1.00   283 |2548  2785 |0.59 1.30 1.06|1.0   0 5.0|   0     0 |           | 18  285    1    8    0
Feb 20 16:42:58 ubuntu dstat.sh[59570]: 20-02 16:42:58| 14   3  81   0   0|4936M  278M  179M 2411M|  13k   11k|   0   256k|   0  22.0 |2482  2695 |0.59 1.30 1.06|1.0   0 5.0|   0     0 |           | 18  285    1    9    0
Feb 20 16:42:59 ubuntu dstat.sh[59570]: 20-02 16:42:59| 59   5  35   0   0|4727M  487M  179M 2411M|6389B 2965B|   0   256k|   0  26.0 |4273  2831 |0.59 1.30 1.06|3.0   0  20|   0     0 |           | 18  271    1   12    0
Feb 20 16:43:00 ubuntu dstat.sh[59570]: 20-02 16:43:00| 70  11  18   0   0|4779M  435M  179M 2412M|3196B   54B|   0   128k|   0  8.00 |4454  2682 |0.59 1.30 1.06|4.0   0 7.0|   0     0 |           | 18  271    1   12    0
Feb 20 16:43:01 ubuntu dstat.sh[59570]: 20-02 16:43:01| 84  10   5   0   0|4872M  341M  179M 2413M|3423B  486B| 360k  971k|21.0  57.9 |7013  8773 |0.86 1.35 1.07|5.0   0 6.0|   0     0 |           | 18  273    1   16    0
Feb 20 16:43:02 ubuntu dstat.sh[59570]: 20-02 16:43:02| 65   8  25   0   0|4868M  345M  179M 2413M|2901B  537B|   0   151k|   0  15.9 |5885  8624 |0.86 1.35 1.07|1.0   0 9.0|   0     0 |           | 18  271    1   23    0
Feb 20 16:43:03 ubuntu dstat.sh[59570]: 20-02 16:43:03| 24   4  70   0   0|4914M  299M  179M 2413M|2706B  486B|   0   312k|   0  38.0 |2838  2896 |0.86 1.35 1.07|2.0   0 1.0|   0     0 |           | 18  273    1   22    0
Feb 20 16:43:04 ubuntu dstat.sh[59570]: 20-02 16:43:04|  8   2  89   1   0|4914M  298M  179M 2414M|2915B  543B|   0   290k|   0  30.2 |4153  7873 |0.86 1.35 1.07|  0   0   0|   0     0 |           | 18  275    1   22    0
Feb 20 16:43:05 ubuntu dstat.sh[59570]: 20-02 16:43:05|  2   1  96   0   0|4914M  297M  179M 2414M|2838B  540B|   0   508k|   0  21.0 |1341  1962 |0.86 1.35 1.07|  0   0   0|   0     0 |           | 18  275    1   22    0
Feb 20 16:43:06 ubuntu dstat.sh[59570]: 20-02 16:43:06|  1   1  96   0   0|4914M  297M  179M 2414M|3125B  486B|   0   140k|   0  11.0 |1118  1614 |0.79 1.32 1.07|  0   0 1.0|   0     0 |           | 18  275    1   22    0
Feb 20 16:43:07 ubuntu dstat.sh[59570]: 20-02 16:43:07|  2   1  96   0   0|4914M  297M  179M 2414M|2856B  540B|   0   384k|   0  34.0 |1300  2027 |0.79 1.32 1.07|  0   0   0|   0     0 |           | 18  275    1   22    0
Feb 20 16:43:08 ubuntu dstat.sh[59570]: 20-02 16:43:08|  2   1  95   0   0|4908M  303M  179M 2414M|2961B  540B|   0   632k|   0  56.0 |1542  2414 |0.79 1.32 1.07|1.0   0   0|   0     0 |           | 18  275    1   22    0
Feb 20 16:43:09 ubuntu dstat.sh[59570]: 20-02 16:43:09|  7   4  88   0   0|4892M  320M  179M 2414M|3314B  486B|   0    68k|   0  8.99 |2364  5248 |0.79 1.32 1.07|  0   0  36|   0     0 |           | 18  275    1   23    0
Feb 20 16:43:10 ubuntu dstat.sh[59570]: 20-02 16:43:10|  2   2  95   0   0|4892M  320M  179M 2414M|3382B  582B|   0     0 |   0     0 |1208  1534 |0.79 1.32 1.07|  0   0 6.0|   0     0 |           | 18  275    1   23    0
Feb 20 16:43:11 ubuntu dstat.sh[59570]: 20-02 16:43:11|  1   0  97   0   0|4890M  322M  179M 2414M|2945B  486B|   0     0 |   0     0 |1001  1445 |0.73 1.30 1.06|  0   0   0|   0     0 |           | 18  275    1   22    0
Feb 20 16:43:12 ubuntu dstat.sh[59570]: 20-02 16:43:12|  2   1  96   1   0|4889M  323M  179M 2414M|3098B  540B|   0  8455k|   0  1043 |1459  1816 |0.73 1.30 1.06|  0   0   0|   0     0 |           | 18  275    1   22    0
Feb 20 16:43:13 ubuntu dstat.sh[59570]: 20-02 16:43:13|  2   0  97   0   0|4888M  324M  179M 2414M|3909B  560B|   0     0 |   0     0 | 976  1456 |0.73 1.30 1.06|  0   0   0|   0     0 |           | 18  275    1   22    0
Feb 20 16:43:14 ubuntu dstat.sh[59570]: 20-02 16:43:14|  2   1  96   0   0|4888M  324M  179M 2414M|4597B  378B|   0   156k|   0  19.0 |1312  1914 |0.73 1.30 1.06|  0   0   0|   0     0 |           | 18  275    1   22    0
Feb 20 16:43:15 ubuntu dstat.sh[59570]: 20-02 16:43:15|  2   1  97   0   0|4886M  326M  179M 2414M|4304B  162B|   0   188k|   0  11.0 |1132  1579 |0.73 1.30 1.06|  0   0   0|   0     0 |           | 18  275    1   21    0
Feb 20 16:43:16 ubuntu dstat.sh[59570]: 20-02 16:43:16|  1   1  97   0   0|4884M  327M  179M 2414M|4685B  486B|   0    32k|   0  4.00 |1034  1479 |0.67 1.28 1.05|  0   0 1.0|   0     0 |           | 18  275    1   21    0
Feb 20 16:43:17 ubuntu dstat.sh[59570]: 20-02 16:43:17|  2   0  97   0   0|4884M  327M  179M 2414M|3098B  540B|   0    48k|   0  6.00 |1055  1557 |0.67 1.28 1.05|  0   0   0|   0     0 |           | 18  275    1   21    0
Feb 20 16:43:18 ubuntu dstat.sh[59570]: 20-02 16:43:18|  2   0  97   0   0|4884M  327M  179M 2414M|3620B  540B|   0  1208k|   0  9.00 |1068  1527 |0.67 1.28 1.05|  0   0   0|   0     0 |           | 18  275    1   21    0
Feb 20 16:43:19 ubuntu dstat.sh[59570]: 20-02 16:43:19|  1   0  97   0   0|4884M  327M  179M 2414M|2764B  486B|   0     0 |   0     0 | 955  1426 |0.67 1.28 1.05|  0   0   0|   0     0 |           | 18  275    1   21    0
Feb 20 16:43:20 ubuntu dstat.sh[59570]: 20-02 16:43:20|  2   1  95   0   0|4884M  327M  179M 2414M|3947B  540B|   0   144k|   0  20.0 |1427  1984 |0.67 1.28 1.05|  0   0   0|   0     0 |           | 18  275    1   21    0
Feb 20 16:43:21 ubuntu dstat.sh[59570]: 20-02 16:43:21|  2   1  97   0   0|4884M  327M  179M 2415M|5097B  540B|   0   176k|   0  11.0 |1068  1494 |0.62 1.26 1.05|  0   0   0|   0     0 |           | 18  275    1   21    0
Feb 20 16:43:22 ubuntu dstat.sh[59570]: 20-02 16:43:22| 17   8  75   0   0|4815M  396M  179M 2415M|5469B  725B| 381k  144k|30.0  17.0 |3093  3114 |0.62 1.26 1.05|4.0   0  71|   0     0 |           | 18  271    1   23    0
Feb 20 16:43:23 ubuntu dstat.sh[59570]: 20-02 16:43:23| 32   5  61   0   0|4555M  656M  179M 2415M|5573B 1039B|  72k  408k|5.00  29.0 |3011  2391 |0.62 1.26 1.05|3.0   0 7.0|   0     0 |           | 18  271    1   23    0
Feb 20 16:43:24 ubuntu dstat.sh[59570]: 20-02 16:43:24| 23   4  71   1   0|4624M  587M  179M 2415M|4467B  288B| 156k  112k|19.0  12.0 |2423  2096 |0.62 1.26 1.05|1.0   0 2.0|   0     0 |           | 18  271    1   23    0
Feb 20 16:43:25 ubuntu dstat.sh[59570]: 20-02 16:43:25| 23   6  70   0   0|4688M  522M  179M 2416M|3699B  378B| 176k  228k|13.0  11.0 |4471  5691 |0.62 1.26 1.05|1.0   0  16|   0     0 |           | 18  275    1   25    0
Feb 20 16:43:26 ubuntu dstat.sh[59570]: 20-02 16:43:26| 22   6  72   0   0|4731M  478M  179M 2416M|2962B  540B|   0   356k|   0  64.0 |2265  1878 |0.65 1.25 1.05|1.0   0 6.0|   0     0 |           | 18  275    1   25    0
Feb 20 16:43:27 ubuntu dstat.sh[59570]: 20-02 16:43:27| 11   1  86   0   0|4744M  466M  179M 2417M|3142B  626B|   0    12k|   0  3.00 |1629  1687 |0.65 1.25 1.05|  0   0 1.0|   0     0 |           | 18  275    1   25    0
Feb 20 16:43:28 ubuntu dstat.sh[59570]: 20-02 16:43:28|  2   1  97   0   0|4744M  465M  179M 2417M|3021B  540B|   0     0 |   0     0 | 998  1474 |0.65 1.25 1.05|  0   0   0|   0     0 |           | 18  275    1   25    0
Feb 20 16:43:29 ubuntu dstat.sh[59570]: 20-02 16:43:29|  1   0  97   0   0|4741M  469M  179M 2417M|3392B  486B|   0     0 |   0     0 | 986  1536 |0.65 1.25 1.05|  0   0   0|   0     0 |           | 18  275    1   25    0
Feb 20 16:43:30 ubuntu dstat.sh[59570]: 20-02 16:43:30|  3   1  96   0   0|4741M  469M  179M 2417M|4007B  582B|   0   184k|   0  1.00 |1083  1485 |0.65 1.25 1.05|  0   0   0|   0     0 |           | 18  275    1   25    0
Feb 20 16:43:31 ubuntu dstat.sh[59570]: 20-02 16:43:31|  1   0  97   0   0|4741M  469M  179M 2417M|3766B  540B|   0   196k|   0  3.00 | 976  1469 |0.68 1.25 1.05|  0   0   0|   0     0 |           | 18  275    1   25    0
Feb 20 16:43:32 ubuntu dstat.sh[59570]: 20-02 16:43:32|  2   1  96   0   0|4741M  469M  179M 2417M|4115B  672B|   0    56k|   0  7.00 |1167  1613 |0.68 1.25 1.05|  0   0   0|   0     0 |           | 18  275    1   25    0
Feb 20 16:43:33 ubuntu dstat.sh[59570]: 20-02 16:43:33|  1   1  96   0   0|4741M  469M  179M 2417M|3483B  486B|   0  4568k|   0   589 |1252  1629 |0.68 1.25 1.05|  0   0   0|   0     0 |           | 18  275    1   25    0
Feb 20 16:43:34 ubuntu dstat.sh[59570]: 20-02 16:43:34|  2   1  97   0   0|4741M  469M  179M 2417M|3745B  541B|   0    96k|   0  12.0 |1234  1803 |0.68 1.25 1.05|  0   0   0|   0     0 |           | 18  275    1   25    0
Feb 20 16:43:35 ubuntu dstat.sh[59570]: 20-02 16:43:35|  2   0  97   0   0|4741M  468M  179M 2417M|3930B  680B|   0     0 |   0     0 | 989  1441 |0.68 1.25 1.05|  0   0   0|   0     0 |           | 18  275    1   25    0
Feb 20 16:43:36 ubuntu dstat.sh[59570]: 20-02 16:43:36|  2   1  96   0   0|4741M  468M  179M 2417M|2700B  485B|   0  4088B|   0  1.00 |1127  1550 |0.62 1.23 1.04|  0   0 1.0|   0     0 |           | 18  275    1   25    0
Feb 20 16:43:37 ubuntu dstat.sh[59570]: 20-02 16:43:37|  2   1  96   0   0|4740M  470M  179M 2417M|3160B  541B|4100B  340k|1.00  28.0 |1395  2061 |0.62 1.23 1.04|  0   0 2.0|   0     0 |           | 18  275    0   25    0
Feb 20 16:43:38 ubuntu dstat.sh[59570]: 20-02 16:43:38|  2   1  95   0   0|4740M  470M  179M 2417M|2644B  528B|   0   328k|   0  29.0 |1328  1951 |0.62 1.23 1.04|  0   0   0|   0     0 |           | 18  275    0   25    0
Feb 20 16:43:39 ubuntu dstat.sh[59570]: 20-02 16:43:39|  1   1  97   0   0|4740M  470M  179M 2417M|2965B  541B|   0     0 |   0     0 |1055  1461 |0.62 1.23 1.04|1.0   0   0|   0     0 |           | 18  275    0   25    0
Feb 20 16:43:40 ubuntu dstat.sh[59570]: 20-02 16:43:40|  2   0  97   0   0|4740M  470M  179M 2417M|3128B  486B|   0    88k|   0  10.0 |1062  1490 |0.62 1.23 1.04|  0   0   0|   0     0 |           | 18  275    0   25    0
Feb 20 16:43:41 ubuntu dstat.sh[59570]: 20-02 16:43:41|  1   1  97   0   0|4740M  470M  179M 2417M|2900B  540B|   0    56k|   0  3.00 | 946  1408 |0.57 1.21 1.04|  0   0   0|   0     0 |           | 18  275    0   25    0
Feb 20 16:43:42 ubuntu dstat.sh[59570]: 20-02 16:43:42|  2   0  97   0   0|4740M  470M  179M 2417M|3333B  576B|   0    56k|   0  3.00 |1078  1546 |0.57 1.21 1.04|  0   0   0|   0     0 |           | 18  275    0   25    0
Feb 20 16:43:43 ubuntu dstat.sh[59570]: 20-02 16:43:43|  1   1  96   0   0|4740M  470M  179M 2417M|3195B  539B|   0    52k|   0  3.00 | 997  1487 |0.57 1.21 1.04|  0   0   0|   0     0 |           | 18  275    0   25    0
Feb 20 16:43:44 ubuntu dstat.sh[59570]: 20-02 16:43:44|  3   1  96   0   0|4740M  470M  179M 2417M|3189B  486B|   0   108k|   0  18.0 |1367  1941 |0.57 1.21 1.04|  0   0   0|   0     0 |           | 18  275    0   25    0
Feb 20 16:43:45 ubuntu dstat.sh[59570]: 20-02 16:43:45|  2   1  97   0   0|4740M  470M  179M 2417M|2962B  540B|   0   176k|   0  11.0 |1189  1610 |0.57 1.21 1.04|  0   0   0|   0     0 |           | 18  275    0   25    0
Feb 20 16:43:46 ubuntu dstat.sh[59570]: 20-02 16:43:46|  2   1  97   0   0|4740M  470M  179M 2417M|3020B  540B|   0     0 |   0     0 |1043  1498 |0.53 1.19 1.03|  0   0 1.0|   0     0 |           | 18  275    0   25    0
Feb 20 16:43:47 ubuntu dstat.sh[59570]: 20-02 16:43:47|  1   0  96   0   0|4740M  470M  179M 2417M|3088B  538B|   0    72k|   0  9.97 |1060  1569 |0.53 1.19 1.03|  0   0   0|   0     0 |           | 18  275    0   25    0
Feb 20 16:43:48 ubuntu dstat.sh[59570]: 20-02 16:43:48|  1   1  97   0   0|4740M  470M  179M 2417M|2602B  541B|   0    48k|   0  6.01 | 991  1500 |0.53 1.19 1.03|  0   0   0|   0     0 |           | 18  275    0   25    0
Feb 20 16:43:49 ubuntu dstat.sh[59570]: 20-02 16:43:49|  1   1  97   0   0|4740M  470M  179M 2417M|2408B  486B|   0   356k|   0  1.00 | 933  1471 |0.53 1.19 1.03|  0   0   0|   0     0 |           | 18  275    0   25    0
Feb 20 16:43:50 ubuntu dstat.sh[59570]: 20-02 16:43:50|  2   0  96   0   0|4740M  470M  179M 2417M|2416B  539B|   0  8180B|   0  2.00 | 963  1431 |0.53 1.19 1.03|2.0   0   0|   0     0 |           | 18  275    0   25    0
Feb 20 16:43:51 ubuntu dstat.sh[59570]: 20-02 16:43:51|  2   1  96   1   0|4740M  470M  179M 2417M|2829B  627B|   0  1814k|   0  87.1 |1278  1943 |0.64 1.20 1.04|  0   0   0|   0     0 |           | 18  275    0   25    0
