May 20 08:20:29 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 20 08:20:29 ubuntu dstat.sh[64862]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 20 08:20:29 ubuntu dstat.sh[64862]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 20 08:33:09 ubuntu dstat.sh[64862]: 20-05 08:33:09|  8   1  89   1   0|5368M  159M  185M 2104M|2334B    0 |   0  1285k|   0   135 |3009  4431 |0.38 0.86 0.88|  0   0   0|   0     0 |           | 18  293    0   84    2
May 20 08:33:10 ubuntu dstat.sh[64862]: 20-05 08:33:10| 11   3  84   1   0|5368M  159M  185M 2104M|4476B  956B|   0  1456k|   0   176 |3541  5190 |0.38 0.86 0.88|  0   0   0|   0     0 |           | 18  293    0   87    2
May 20 08:33:11 ubuntu dstat.sh[64862]: 20-05 08:33:11| 11   2  85   1   0|5368M  159M  185M 2104M|3921B  957B|   0  1436k|   0   161 |3170  4735 |0.35 0.84 0.88|  0   0   0|   0     0 |           | 18  293    0   91    2
May 20 08:33:12 ubuntu dstat.sh[64862]: 20-05 08:33:12|  5   2  91   1   0|5368M  159M  185M 2104M|2581B    0 |   0  1176k|   0   114 |2297  3407 |0.35 0.84 0.88|  0   0   0|   0     0 |           | 18  293    0   92    2
May 20 08:33:13 ubuntu dstat.sh[64862]: 20-05 08:33:13|  5   1  92   0   0|5368M  159M  185M 2104M|2581B    0 |   0   636k|   0  43.0 |1602  2095 |0.35 0.84 0.88|1.0   0   0|   0     0 |           | 18  294    0   91    2
May 20 08:33:14 ubuntu dstat.sh[64862]: 20-05 08:33:14|  4   1  92   1   0|5368M  159M  185M 2104M|3778B    0 |   0  1172k|   0   143 |2171  3320 |0.35 0.84 0.88|  0   0 1.0|   0     0 |           | 18  293    0   91    2
May 20 08:33:15 ubuntu dstat.sh[64862]: 20-05 08:33:15| 13   3  82   1   0|5369M  157M  185M 2105M|5993B 1273B|   0  1608k|   0   204 |3975  5698 |0.35 0.84 0.88|  0   0   0|   0     0 |           | 18  293    0   96    2
May 20 08:33:16 ubuntu dstat.sh[64862]: 20-05 08:33:16| 17   4  77   1   0|5369M  157M  185M 2105M|8918B 1035B|   0  1764k|   0   196 |5368  7664 |0.40 0.84 0.88|1.0   0   0|   0     0 |           | 18  294    0   97    2
May 20 08:33:17 ubuntu dstat.sh[64862]: 20-05 08:33:17| 26   5  65   3   0|5369M  157M  185M 2105M|3487B   66B|   0  9591k|   0   780 |9213    15k|0.40 0.84 0.88|1.0   0   0|   0     0 |           | 18  294    0   93    2
May 20 08:33:18 ubuntu dstat.sh[64862]: 20-05 08:33:18| 22   3  71   1   0|5369M  157M  185M 2105M|2629B    0 |   0  2728k|   0   255 |7184    11k|0.40 0.84 0.88|  0   0   0|   0     0 |           | 18  293    0   93    2
May 20 08:33:19 ubuntu dstat.sh[64862]: 20-05 08:33:19|  5   2  92   1   0|5369M  157M  185M 2105M|3552B    0 |   0  1329k|   0   101 |2036  2992 |0.40 0.84 0.88|1.0   0   0|   0     0 |           | 18  294    0   93    2
May 20 08:33:20 ubuntu dstat.sh[64862]: 20-05 08:33:20|  7   2  88   1   0|5369M  157M  185M 2106M|4281B  958B|  16k 1726k|1.00   181 |2995  4733 |0.40 0.84 0.88|  0   0 2.0|   0     0 |           | 18  293    0   96    2
May 20 08:33:21 ubuntu dstat.sh[64862]: 20-05 08:33:21| 12   3  84   1   0|5368M  157M  185M 2106M|2844B  794B|   0  7875k|   0   987 |3760  4828 |0.37 0.83 0.87|1.0   0   0|   0     0 |           | 18  294    0   95    2
May 20 08:33:22 ubuntu dstat.sh[64862]: 20-05 08:33:22|  3   1  94   1   0|5368M  157M  185M 2106M|7228B 1199B|   0  2468k|   0  99.8 |1874  2831 |0.37 0.83 0.87|  0   0   0|   0     0 |           | 18  293    0   96    2
May 20 08:33:23 ubuntu dstat.sh[64862]: 20-05 08:33:23|  9   2  88   0   0|5368M  157M  185M 2106M|2107B  397B|   0  1036k|   0  74.0 |2401  3194 |0.37 0.83 0.87|  0   0   0|   0     0 |           | 18  293    0  100    2
May 20 08:33:24 ubuntu dstat.sh[64862]: 20-05 08:33:24|  4   1  93   0   0|5368M  157M  185M 2106M|3611B   66B|   0   817k|   0  72.0 |1707  2597 |0.37 0.83 0.87|1.0   0 1.0|   0     0 |           | 18  293    0  101    2
May 20 08:33:25 ubuntu dstat.sh[64862]: 20-05 08:33:25| 11   2  83   2   0|5370M  155M  185M 2106M|  13k 3094B| 303k 6670k|7.98   456 |4158  6246 |0.37 0.83 0.87|  0   0   0|   0     0 |           | 18  293    0   93    2
May 20 08:33:26 ubuntu dstat.sh[64862]: 20-05 08:33:26|  2   1  96   1   0|5370M  155M  185M 2106M|2883B    0 |   0   429k|   0  21.0 |1155  1664 |0.34 0.82 0.87|1.0   0   0|   0     0 |           | 18  293    0   94    2
May 20 08:33:27 ubuntu dstat.sh[64862]: 20-05 08:33:27| 13   3  81   1   0|5370M  155M  185M 2106M|  13k 2701B|   0  1833k|   0   243 |4735  7184 |0.34 0.82 0.87|1.0   0   0|   0     0 |           | 18  294    0   95    2
May 20 08:33:28 ubuntu dstat.sh[64862]: 20-05 08:33:28| 25   6  64   3   0|5370M  154M  185M 2107M|5808B  131B|   0  3989k|   0   468 |8681    13k|0.34 0.82 0.87|2.0   0   0|   0     0 |           | 18  294    0   94    2
May 20 08:33:29 ubuntu dstat.sh[64862]: 20-05 08:33:29| 24   6  68   1   0|5370M  154M  185M 2107M|3367B    0 |   0  2682k|   0   230 |7457    11k|0.34 0.82 0.87|2.0   0   0|   0     0 |           | 18  295    0   91    2
May 20 08:33:30 ubuntu dstat.sh[64862]: 20-05 08:33:30|  8   2  86   1   0|5370M  154M  185M 2107M|3786B    0 |   0  7566k|   0   494 |3960  6339 |0.34 0.82 0.87|  0   0   0|   0     0 |           | 18  293    0   91    2
May 20 08:33:31 ubuntu dstat.sh[64862]: 20-05 08:33:31| 10   2  85   0   0|5370M  154M  185M 2107M|8154B 1311B|   0  1084k|   0   119 |3416  4710 |0.39 0.82 0.87|  0   0   0|   0     0 |           | 18  293    0   91    2
May 20 08:33:32 ubuntu dstat.sh[64862]: 20-05 08:33:32| 12   3  82   1   0|5370M  154M  185M 2107M|4728B   66B|   0  4796k|   0   612 |3876  5317 |0.39 0.82 0.87|4.0   0   0|   0     0 |           | 18  294    0   91    2
May 20 08:33:33 ubuntu dstat.sh[64862]: 20-05 08:33:33| 25   6  65   2   0|5370M  154M  185M 2108M|3187B    0 |   0  3785k|   0   467 |8322    13k|0.39 0.82 0.87|1.0   0   0|   0     0 |           | 18  293    0   82    2
May 20 08:33:34 ubuntu dstat.sh[64862]: 20-05 08:33:34| 24   5  67   1   0|5371M  152M  185M 2108M|3298B    0 |   0  2778k|   0   244 |7805    12k|0.39 0.82 0.87|3.0   0 1.0|   0     0 |           | 18  295    0   82    2
May 20 08:33:35 ubuntu dstat.sh[64862]: 20-05 08:33:35| 10   2  84   1   0|5371M  151M  185M 2108M|5377B 1079B|   0  2850k|   0   253 |3638  5777 |0.39 0.82 0.87|  0   0   0|   0     0 |           | 18  293    0   83    2
May 20 08:33:36 ubuntu dstat.sh[64862]: 20-05 08:33:36| 12   3  82   2   0|5372M  150M  185M 2109M|6003B  984B|   0  2150k|   0   248 |3820  5840 |0.60 0.86 0.88|  0   0   0|   0     0 |           | 18  293    0   86    2
May 20 08:33:37 ubuntu dstat.sh[64862]: 20-05 08:33:37| 12   3  83   2   0|5372M  150M  185M 2109M|3074B  922B|   0  6180k|   0   463 |3912  6204 |0.60 0.86 0.88|1.0   0   0|   0     0 |           | 18  293    0   86    2
May 20 08:33:38 ubuntu dstat.sh[64862]: 20-05 08:33:38|  5   2  91   1   0|5372M  150M  185M 2109M|4209B   66B|   0  1920k|   0   131 |2191  3130 |0.60 0.86 0.88|3.0   0   0|   0     0 |           | 18  294    0   86    2
May 20 08:33:39 ubuntu dstat.sh[64862]: 20-05 08:33:39|  9   2  86   1   0|5372M  150M  185M 2109M|4217B  985B|   0  2019k|   0   218 |3509  5547 |0.60 0.86 0.88|  0   0   0|   0     0 |           | 18  293    0   88    2
May 20 08:33:40 ubuntu dstat.sh[64862]: 20-05 08:33:40| 16   2  79   1   0|5372M  150M  185M 2109M|4483B  853B|   0  1177k|   0   114 |3769  4938 |0.60 0.86 0.88|1.0   0   0|   0     0 |           | 18  293    0   88    2
May 20 08:33:41 ubuntu dstat.sh[64862]: 20-05 08:33:41|  8   2  89   0   0|5373M  149M  185M 2109M|8527B 1470B|   0   957k|   0  83.1 |2402  3435 |0.55 0.84 0.88|  0   0   0|   0     0 |           | 18  293    0   81    2
May 20 08:33:42 ubuntu dstat.sh[64862]: 20-05 08:33:42|  7   1  89   1   0|5372M  149M  185M 2109M|9293B 1507B|   0  1143k|   0   117 |2598  3734 |0.55 0.84 0.88|2.0   0   0|   0     0 |           | 18  294    0   81    2
May 20 08:33:43 ubuntu dstat.sh[64862]: 20-05 08:33:43|  6   2  90   0   0|5372M  149M  185M 2109M|8472B 1773B|   0  1259k|   0   134 |2494  3718 |0.55 0.84 0.88|  0   0   0|   0     0 |           | 18  293    0   81    2
May 20 08:33:44 ubuntu dstat.sh[64862]: 20-05 08:33:44| 10   2  85   1   0|5372M  149M  185M 2109M|9667B 1840B|   0  1904k|   0   205 |3416  4987 |0.55 0.84 0.88|2.0   0 1.0|   0     0 |           | 18  293    0   81    2
May 20 08:33:45 ubuntu dstat.sh[64862]: 20-05 08:33:45| 19   5  74   2   0|5373M  149M  185M 2110M|4345B   66B|   0  2392k|   0   309 |6311  9464 |0.55 0.84 0.88|2.0   0   0|   0     0 |           | 18  294    0   81    2
May 20 08:33:46 ubuntu dstat.sh[64862]: 20-05 08:33:46| 25   6  65   3   0|5374M  148M  185M 2110M|2581B    0 |   0  9096k|   0   711 |8829    14k|0.59 0.84 0.88|1.0   0   0|   0     0 |           | 18  294    0   73    2
May 20 08:33:47 ubuntu dstat.sh[64862]: 20-05 08:33:47| 23   5  67   2   0|5375M  146M  185M 2110M|2640B    0 |  96k 8633k|5.00  1073 |8277    12k|0.59 0.84 0.88|1.0   0   0|   0     0 |           | 18  294    0   73    2
May 20 08:33:48 ubuntu dstat.sh[64862]: 20-05 08:33:48| 25   6  66   2   0|5375M  145M  185M 2110M|2047B    0 |   0  3106k|   0   344 |8188    12k|0.59 0.84 0.88|1.0   0   0|   0     0 |           | 18  294    0   76    2
May 20 08:33:49 ubuntu dstat.sh[64862]: 20-05 08:33:49| 25   6  64   2   0|5375M  145M  185M 2111M|2334B    0 |   0  8035k|   0   672 |8391    13k|0.59 0.84 0.88|2.0   0   0|   0     0 |           | 18  294    0   76    2
May 20 08:33:50 ubuntu dstat.sh[64862]: 20-05 08:33:50| 25   5  67   1   0|5376M  143M  185M 2111M|2785B  880B|   0  2844k|   0   281 |7650    11k|0.59 0.84 0.88|  0   0   0|   0     0 |           | 18  293    0   78    2
May 20 08:33:51 ubuntu dstat.sh[64862]: 20-05 08:33:51|  4   2  93   1   0|5371M  149M  185M 2111M|3489B   66B|   0  1952k|   0   134 |1962  3024 |0.54 0.83 0.87|1.0   0   0|   0     0 |           | 18  294    0   78    2
May 20 08:33:52 ubuntu dstat.sh[64862]: 20-05 08:33:52|  4   1  93   1   0|5371M  148M  185M 2111M|3690B  883B|   0  1696k|   0   169 |2183  3566 |0.54 0.83 0.87|  0   0   0|   0     0 |           | 18  293    0   78    2
May 20 08:33:53 ubuntu dstat.sh[64862]: 20-05 08:33:53|  9   2  88   1   0|5372M  148M  185M 2111M|4105B  884B|   0  3024k|   0   171 |3316  4866 |0.54 0.83 0.87|  0   0   0|   0     0 |           | 18  293    0   79    2
May 20 08:33:54 ubuntu dstat.sh[64862]: 20-05 08:33:54|  7   2  89   1   0|5372M  147M  185M 2111M|4753B  463B|   0  1327k|   0   137 |2960  4371 |0.54 0.83 0.87|  0   0 1.0|   0     0 |           | 18  293    0   72    2
May 20 08:33:55 ubuntu dstat.sh[64862]: 20-05 08:33:55|  7   2  89   1   0|5372M  147M  185M 2111M|5030B  884B|   0  1813k|   0   146 |2736  4002 |0.54 0.83 0.87|1.0   0   0|   0     0 |           | 18  293    0   73    2
May 20 08:33:56 ubuntu dstat.sh[64862]: 20-05 08:33:56|  6   2  90   0   0|5371M  148M  185M 2111M|3854B  463B|   0  1268k|   0   105 |2317  3334 |0.50 0.82 0.87|  0   0   0|   0     0 |           | 18  293    0   74    2
May 20 08:33:57 ubuntu dstat.sh[64862]: 20-05 08:33:57|  8   1  88   1   0|5372M  147M  185M 2112M|3265B  133B|   0  5450k|   0   343 |2790  4261 |0.50 0.82 0.87|2.0   0 1.0|   0     0 |           | 18  294    0   74    2
May 20 08:33:58 ubuntu dstat.sh[64862]: 20-05 08:33:58| 10   7  81   0   0|5394M  169M  184M 2071M|4034B  880B|   0   852k|   0  83.7 |3720  9576 |0.50 0.82 0.87|  0   0  39|   0     0 |           | 18  293    0   69    2
May 20 08:33:59 ubuntu dstat.sh[64862]: 20-05 08:33:59| 10   1  85   1   0|5394M  169M  184M 2071M|4032B  463B|   0  1203k|   0   133 |3345  4619 |0.50 0.82 0.87|  0   0 2.0|   0     0 |           | 18  293    0   72    2
May 20 08:34:00 ubuntu dstat.sh[64862]: 20-05 08:34:00| 10   4  84   1   0|5381M  175M  184M 2078M|4430B  884B|  12k 6708k|3.00   890 |3541  4659 |0.50 0.82 0.87|  0   0 2.0|   0     0 |           | 18  293    0   73    2
May 20 08:34:01 ubuntu dstat.sh[64862]: 20-05 08:34:01|  6   2  90   1   0|5382M  174M  184M 2078M|3735B  463B|   0  1008k|   0  97.0 |2364  3475 |0.46 0.80 0.86|  0   0   0|   0     0 |           | 18  293    0   73    2
May 20 08:34:02 ubuntu dstat.sh[64862]: 20-05 08:34:02| 10   2  87   1   0|5382M  174M  184M 2078M|4109B  465B|   0  1068k|   0  94.3 |3004  4053 |0.46 0.80 0.86|1.0   0   0|   0     0 |           | 18  293    0   68    2
May 20 08:34:03 ubuntu dstat.sh[64862]: 20-05 08:34:03|  6   2  88   0   0|5382M  174M  184M 2078M|3056B  396B|   0  1352k|   0   139 |2614  3999 |0.46 0.80 0.86|1.0   0   0|   0     0 |           | 18  293    0   68    2
May 20 08:34:04 ubuntu dstat.sh[64862]: 20-05 08:34:04|  4   2  91   1   0|5382M  174M  184M 2078M|8558B 1383B|   0  1450k|   0   144 |2605  3986 |0.46 0.80 0.86|2.0   0 1.0|   0     0 |           | 18  294    0   68    2
May 20 08:34:05 ubuntu dstat.sh[64862]: 20-05 08:34:05| 24   6  65   2   0|5382M  174M  184M 2078M|4398B   66B|   0  3241k|   0   398 |8258    13k|0.46 0.80 0.86|1.0   0 1.0|   0     0 |           | 18  294    0   68    2
May 20 08:34:06 ubuntu dstat.sh[64862]: 20-05 08:34:06| 24   5  65   2   0|5383M  172M  184M 2079M|8203B 1309B|  32k 8788k|1.00   616 |8501    13k|0.50 0.81 0.86|7.0   0 3.0|   0     0 |           | 18  294    0   62    2
May 20 08:34:07 ubuntu dstat.sh[64862]: 20-05 08:34:07| 14   4  79   1   0|5383M  172M  184M 2079M|2992B   66B|  16k 1656k|1.00   199 |4831  7201 |0.50 0.81 0.86|  0   0 3.0|   0     0 |           | 18  293    0   65    2
May 20 08:34:08 ubuntu dstat.sh[64862]: 20-05 08:34:08| 13   3  83   1   0|5383M  171M  184M 2079M|2832B    0 |   0  2085k|   0   219 |3869  5606 |0.50 0.81 0.86|2.0   0   0|   0     0 |           | 18  293    1   66    2
May 20 08:34:09 ubuntu dstat.sh[64862]: 20-05 08:34:09|  3   1  92   1   0|5382M  173M  184M 2079M|2331B    0 |  64k 1654k|1.99   115 |2102  3251 |0.50 0.81 0.86|  0   0 1.0|   0     0 |           | 18  293    0   68    2
May 20 08:34:10 ubuntu dstat.sh[64862]: 20-05 08:34:10| 24   5  68   2   0|5381M  173M  184M 2079M|3135B    0 |   0  2734k|   0   357 |7736    12k|0.50 0.81 0.86|1.0   0 1.0|   0     0 |           | 18  294    0   63    2
May 20 08:34:11 ubuntu dstat.sh[64862]: 20-05 08:34:11| 24   6  68   2   0|5382M  172M  184M 2080M|2708B    0 |   0  3619k|   0   345 |7863    12k|0.54 0.81 0.87|1.0   0   0|   0     0 |           | 18  294    0   64    2
May 20 08:34:12 ubuntu dstat.sh[64862]: 20-05 08:34:12| 24   5  67   2   0|5383M  170M  184M 2080M|2829B   66B|  32k 7144k|1.00   500 |7928    12k|0.54 0.81 0.87|1.0   0   0|   0     0 |           | 18  294    0   64    2
May 20 08:34:13 ubuntu dstat.sh[64862]: 20-05 08:34:13| 24   5  66   3   0|5383M  170M  184M 2080M|2460B    0 |   0  4276k|   0   450 |7993    12k|0.54 0.81 0.87|1.0   0   0|   0     0 |           | 18  294    0   64    2
May 20 08:34:14 ubuntu dstat.sh[64862]: 20-05 08:34:14| 22   4  70   1   0|5384M  169M  184M 2081M|2509B    0 |   0  1955k|   0   184 |7070    10k|0.54 0.81 0.87|  0   0 1.0|   0     0 |           | 18  294    0   61    2
May 20 08:34:15 ubuntu dstat.sh[64862]: 20-05 08:34:15|  6   2  90   0   0|5384M  169M  184M 2081M|2730B    0 |   0  1242k|   0  90.4 |2386  3533 |0.54 0.81 0.87|1.0   0 1.0|   0     0 |           | 18  294    0   61    2
May 20 08:34:16 ubuntu dstat.sh[64862]: 20-05 08:34:16| 25   5  65   2   0|5384M  169M  184M 2081M|2564B    0 |   0  3602k|   0   486 |7859    12k|0.58 0.81 0.87|2.0   0   0|   0     0 |           | 18  294    0   61    2
May 20 08:34:17 ubuntu dstat.sh[64862]: 20-05 08:34:17| 24   5  68   1   0|5385M  167M  184M 2081M|2947B    0 |   0  2185k|   0   207 |7993    12k|0.58 0.81 0.87|1.0   0   0|   0     0 |           | 18  294    0   61    2
May 20 08:34:18 ubuntu dstat.sh[64862]: 20-05 08:34:18| 23   5  67   2   0|5385M  167M  184M 2082M|3178B    0 |   0    12M|   0   452 |8081    13k|0.58 0.81 0.87|1.0   0   0|   0     0 |           | 18  294    0   55    2
May 20 08:34:19 ubuntu dstat.sh[64862]: 20-05 08:34:19| 26   6  64   2   0|5385M  167M  184M 2082M|2952B    0 |   0  9528k|   0   733 |8985    14k|0.58 0.81 0.87|1.0   0   0|   0     0 |           | 18  293    0   55    2
May 20 08:34:20 ubuntu dstat.sh[64862]: 20-05 08:34:20| 24   4  68   1   0|5385M  166M  184M 2082M|3079B   66B|   0  3588k|   0   208 |7009    10k|0.58 0.81 0.87|3.0 1.0 2.0|   0     0 |           | 18  294    0   55    2
May 20 08:34:21 ubuntu dstat.sh[64862]: 20-05 08:34:21| 20   4  73   1   0|5386M  165M  184M 2082M|3622B  952B|   0  1961k|   0   230 |6077  8735 |0.61 0.82 0.87|1.0   0   0|   0     0 |           | 18  293    0   56    2
May 20 08:34:22 ubuntu dstat.sh[64862]: 20-05 08:34:22|  6   1  91   1   0|5386M  165M  184M 2082M|2600B  463B|   0  1435k|   0   118 |2350  3420 |0.61 0.82 0.87|  0   0   0|   0     0 |           | 18  293    0   49    2
May 20 08:34:23 ubuntu dstat.sh[64862]: 20-05 08:34:23|  7   2  89   1   0|5386M  165M  184M 2082M|7868B 1378B|   0  1369k|   0   113 |2366  3383 |0.61 0.82 0.87|3.0   0   0|   0     0 |           | 18  294    0   49    2
May 20 08:34:24 ubuntu dstat.sh[64862]: 20-05 08:34:24|  7   2  87   1   0|5387M  164M  184M 2083M|5167B 1015B|   0  2075k|   0   230 |3359  5384 |0.61 0.82 0.87|3.0   0 2.0|   0     0 |           | 18  293    0   50    2
May 20 08:34:25 ubuntu dstat.sh[64862]: 20-05 08:34:25| 11   2  85   1   0|5387M  164M  184M 2083M|2666B    0 |  16k 1878k|1.00   210 |3655  5391 |0.61 0.82 0.87|2.0   0   0|   0     0 |           | 18  294    0   50    2
May 20 08:34:26 ubuntu dstat.sh[64862]: 20-05 08:34:26|  7   2  87   2   0|5387M  164M  184M 2083M|3618B  809B|   0  6802k|   0   494 |3782  6196 |0.56 0.80 0.86|  0   0   0|   0     0 |           | 18  293    0   42    2
May 20 08:34:27 ubuntu dstat.sh[64862]: 20-05 08:34:27| 20   4  71   2   0|5387M  163M  184M 2083M|  15k 4202B|   0  2692k|   0   351 |6967    11k|0.56 0.80 0.86|3.0   0   0|   0     0 |           | 18  295    0   43    2
May 20 08:34:28 ubuntu dstat.sh[64862]: 20-05 08:34:28| 26   5  64   3   0|5387M  163M  184M 2084M|3914B   66B|   0  5122k|   0   589 |8635    14k|0.56 0.80 0.86|1.0   0   0|   0     0 |           | 18  295    0   43    2
May 20 08:34:29 ubuntu dstat.sh[64862]: 20-05 08:34:29| 25   5  67   1   0|5388M  162M  184M 2084M|2342B    0 |   0  3711k|   0   327 |7539    11k|0.56 0.80 0.86|1.0   0   0|   0     0 |           | 18  295    0   44    2
May 20 08:34:30 ubuntu dstat.sh[64862]: 20-05 08:34:30| 17   3  74   1   0|5388M  161M  184M 2084M|3801B  950B|  32k 7198k|1.00   552 |6145  9786 |0.56 0.80 0.86|  0   0   0|   0     0 |           | 18  294    0   46    2
May 20 08:34:31 ubuntu dstat.sh[64862]: 20-05 08:34:31| 10   3  84   1   0|5388M  160M  184M 2085M|2165B    0 | 441k 3272k|15.0   167 |3264  4860 |0.52 0.79 0.86|3.0   0   0|   0     0 |           | 18  295    0   44    2
May 20 08:34:32 ubuntu dstat.sh[64862]: 20-05 08:34:32|  8   2  89   0   0|5388M  160M  184M 2085M|8134B 1771B|   0  1341k|   0   142 |2949  4531 |0.52 0.79 0.86|  0   0   0|   0     0 |           | 18  294    0   44    2
May 20 08:34:33 ubuntu dstat.sh[64862]: 20-05 08:34:33| 21   5  70   2   0|5388M  160M  184M 2085M|3495B   66B|   0  2659k|   0   356 |7271    11k|0.52 0.79 0.86|1.0   0   0|   0     0 |           | 18  295    0   44    2
May 20 08:34:34 ubuntu dstat.sh[64862]: 20-05 08:34:34| 24   5  66   2   0|5389M  159M  184M 2085M|2867B    0 |   0  3911k|   0   411 |7890    12k|0.52 0.79 0.86|1.0   0 1.0|   0     0 |           | 18  295    0   45    2
May 20 08:34:35 ubuntu dstat.sh[64862]: 20-05 08:34:35| 24   5  67   1   0|5389M  158M  184M 2086M|3753B 1030B|   0  3660k|   0   362 |7509    11k|0.52 0.79 0.86|  0   0   0|   0     0 |           | 18  294    0   47    2
May 20 08:34:36 ubuntu dstat.sh[64862]: 20-05 08:34:36|  4   1  91   1   0|5389M  158M  184M 2086M|4566B   66B|   0  7272k|   0   431 |2463  4061 |0.48 0.77 0.85|1.0   0   0|   0     0 |           | 18  295    0   47    2
May 20 08:34:37 ubuntu dstat.sh[64862]: 20-05 08:34:37|  8   1  88   0   0|5390M  158M  184M 2086M|4212B  467B|  24k 1116k|2.00   128 |2693  3918 |0.48 0.77 0.85|  0   0   0|   0     0 |           | 18  294    0   47    2
May 20 08:34:38 ubuntu dstat.sh[64862]: 20-05 08:34:38|  3   1  96   0   0|5390M  158M  184M 2086M|3121B    0 |   0  5562k|   0   147 |1102  1531 |0.48 0.77 0.85|  0   0   0|   0     0 |           | 18  294    0   47    2
May 20 08:34:39 ubuntu dstat.sh[64862]: 20-05 08:34:39|  4   1  94   0   0|5390M  158M  184M 2086M|2891B    0 |   0   520k|   0  38.0 |1397  1988 |0.48 0.77 0.85|  0   0   0|   0     0 |           | 18  294    0   39    2
May 20 08:34:40 ubuntu dstat.sh[64862]: 20-05 08:34:40|  2   1  95   0   0|5390M  158M  184M 2086M|3027B    0 |   0  1944k|   0   114 |1227  1922 |0.48 0.77 0.85|  0   0 1.0|   0     0 |           | 18  294    0   39    2
May 20 08:34:41 ubuntu dstat.sh[64862]: 20-05 08:34:41|  3   1  95   0   0|5390M  158M  184M 2086M|2580B   84B|   0    60k|   0  7.00 |1229  1695 |0.44 0.76 0.85|  0   0   0|   0     0 |           | 18  294    0   39    2
May 20 08:34:42 ubuntu dstat.sh[64862]: 20-05 08:34:42|  2   1  96   0   0|5390M  158M  184M 2086M|2827B   66B|   0    76k|   0  7.00 |1097  1489 |0.44 0.76 0.85|  0   0   0|   0     0 |           | 18  294    0   39    2
May 20 08:34:43 ubuntu dstat.sh[64862]: 20-05 08:34:43|  3   1  96   0   0|5390M  157M  184M 2086M|2347B  206B|   0     0 |   0     0 |1033  1425 |0.44 0.76 0.85|  0   0   0|   0     0 |           | 18  294    0   39    2
May 20 08:34:44 ubuntu dstat.sh[64862]: 20-05 08:34:44|  4   1  94   1   0|5390M  157M  184M 2086M|2650B    0 |   0   604k|   0  72.0 |1867  2756 |0.44 0.76 0.85|1.0   0 1.0|   0     0 |           | 18  294    0   39    2
May 20 08:34:45 ubuntu dstat.sh[64862]: 20-05 08:34:45|  3   1  95   0   0|5390M  157M  184M 2086M|2717B    0 |  16k  436k|1.00  49.0 |1406  2118 |0.44 0.76 0.85|  0   0   0|   0     0 |           | 18  294    0   39    2
