Sep 02 04:44:58 jammy-provider-cloud-0000007554 systemd[1]: Started Devstack devstack@dstat.service.
Sep 02 04:44:58 jammy-provider-cloud-0000007554 dstat.sh[58646]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 02 04:44:58 jammy-provider-cloud-0000007554 dstat.sh[58646]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 02 04:54:49 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:54:49| 21   5  72   0   0|4111M  512M  195M 2919M|6303B 1694B| 112k   24k|5.00  4.00 |1993  2890 |0.65 1.19 0.97|1.0   0  40|   0     0 |   0     0 | 18  270    1   27    0
Sep 02 04:54:50 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:54:50|  2   1  96   0   0|4111M  512M  195M 2919M|6217B 1620B|   0     0 |   0     0 |1005  1652 |0.60 1.17 0.96|  0   0   0|   0     0 |   0     0 | 18  270    1   27    0
Sep 02 04:54:51 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:54:51|  2   1  96   0   0|4110M  513M  195M 2919M|6488B 1694B|   0     0 |   0     0 |1042  1764 |0.60 1.17 0.96|  0   0   0|   0     0 |   0     0 | 18  270    1   22    0
Sep 02 04:54:52 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:54:52|  2   1  94   0   0|4110M  513M  195M 2919M|  27k   10k|   0     0 |   0     0 |1187  1872 |0.60 1.17 0.96|2.0   0   0|   0     0 |   0     0 | 18  270    1   22    0
Sep 02 04:54:53 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:54:53|  3   0  94   1   0|4110M  513M  195M 2919M|6013B 1664B|   0   597k|   0  45.1 |1462  2556 |0.60 1.17 0.96|  0   0   0|   0     0 |   0     0 | 18  270    1   14    0
Sep 02 04:54:54 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:54:54|  2   1  96   0   0|4110M  513M  195M 2919M|6069B 1711B|   0    32k|   0  4.00 |1084  1849 |0.60 1.17 0.96|1.0   0   0|   0     0 |   0     0 | 18  270    1   14    0
Sep 02 04:54:55 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:54:55|  3   0  95   0   0|4110M  513M  195M 2919M|5316B 1692B|   0  1518k|   0   272 |1340  2290 |0.55 1.15 0.96|1.0   0   0|   0     0 |   0     0 | 18  270    1   14    0
Sep 02 04:54:56 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:54:56|  3   1  95   0   0|4110M  512M  195M 2919M|5221B 1621B|   0   232k|   0  13.0 |1128  2369 |0.55 1.15 0.96|  0   0 2.0|   0     0 |   0     0 | 18  270    1   14    0
Sep 02 04:54:57 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:54:57|  1   0  97   0   0|4110M  512M  195M 2919M|4517B 1621B|   0     0 |   0     0 | 966  1704 |0.55 1.15 0.96|2.0   0   0|   0     0 |   0     0 | 18  270    1   14    0
Sep 02 04:54:58 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:54:58|  3   1  96   0   0|4110M  512M  195M 2919M|4951B 1846B|   0     0 |   0     0 |1105  1857 |0.55 1.15 0.96|1.0   0   0|   0     0 |   0     0 | 18  270    2   14    0
Sep 02 04:54:59 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:54:59|  4   3  89   0   0|4094M  528M  195M 2920M|8160B 1532B|   0  1112k|   0  6.00 |1801  3811 |0.55 1.15 0.96|  0   0  34|   0     0 |   0     0 | 18  270    2   15    0
Sep 02 04:55:00 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:00|  2   1  96   0   0|4095M  528M  195M 2919M|5454B 1613B|   0     0 |   0     0 |1052  1734 |0.59 1.15 0.96|2.0   0 1.0|   0     0 |   0     0 | 18  270    2   14    0
Sep 02 04:55:01 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:01|  6   7  87   0   0|4099M  523M  195M 2920M|6021B 1701B| 141k   20k|12.1  3.01 |1793  2912 |0.59 1.15 0.96|  0   0 143|   0     0 |   0     0 | 18  270    2   14    0
Sep 02 04:55:02 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:02|  3   0  94   0   0|4099M  523M  195M 2920M|6877B 1661B|   0   428k|   0  25.0 |1151  2024 |0.59 1.15 0.96|  0   0   0|   0     0 |   0     0 | 18  270    2   14    0
Sep 02 04:55:03 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:03|  3   1  94   0   0|4099M  524M  195M 2920M|7545B 1761B|   0   160k|   0  24.0 |1286  2146 |0.59 1.15 0.96|  0   0   0|   0     0 |   0     0 | 18  270    2   14    0
Sep 02 04:55:04 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:04|  2   1  95   1   0|4099M  524M  195M 2920M|7806B 1714B|   0    50M|   0  67.2 |1105  1793 |0.59 1.15 0.96|  0   0   0|   0     0 |   0     0 | 18  270    2   14    0
Sep 02 04:55:05 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:05|  3   2  94   0   0|4099M  524M  195M 2920M|5475B 1586B|   0   832k|   0  67.0 |1511  2706 |0.54 1.13 0.95|1.0   0   0|   0     0 |   0     0 | 18  270    2   14    0
Sep 02 04:55:06 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:06|  2   1  96   0   0|4099M  524M  195M 2920M|4866B 1566B|   0    48k|   0  5.00 |1066  1817 |0.54 1.13 0.95|  0   0 2.0|   0     0 |   0     0 | 18  270    2   14    0
Sep 02 04:55:07 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:07|  1   1  96   0   0|4099M  524M  195M 2920M|5630B 1619B|   0  4094B|   0  1.00 | 979  1671 |0.54 1.13 0.95|  0   0   0|   0     0 |   0     0 | 18  270    2   14    0
Sep 02 04:55:08 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:08|  2   1  95   0   0|4099M  524M  195M 2920M|4733B 1846B|   0    40k|   0  2.00 |1093  1753 |0.54 1.13 0.95|1.0   0   0|   0     0 |   0     0 | 18  270    3   14    0
Sep 02 04:55:09 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:09|  2   1  97   0   0|4099M  524M  195M 2920M|5983B 1695B|   0     0 |   0     0 | 984  1678 |0.54 1.13 0.95|  0   0   0|   0     0 |   0     0 | 18  270    3   14    0
Sep 02 04:55:10 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:10|  4   4  91   0   0|4099M  524M  195M 2920M|4992B 1619B|  56k 8189B|5.00  2.00 |1472  2452 |0.50 1.11 0.95|  0   0  85|   0     0 |   0     0 | 18  270    3   14    0
Sep 02 04:55:11 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:11|  2   1  97   0   0|4099M  524M  195M 2920M|5845B 1694B|   0   656k|   0   133 |1020  1727 |0.50 1.11 0.95|  0   0   0|   0     0 |   0     0 | 18  270    3   14    0
Sep 02 04:55:12 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:12|  2   1  96   0   0|4099M  524M  195M 2920M|5396B 1512B|   0   360k|   0  25.0 |1129  2082 |0.50 1.11 0.95|  0   0   0|   0     0 |   0     0 | 18  270    3   14    0
Sep 02 04:55:13 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:13|  3   1  95   0   0|4099M  524M  195M 2920M|7990B 1694B|   0   164k|   0  28.0 |1299  2168 |0.50 1.11 0.95|  0   0   0|   0     0 |   0     0 | 18  270    3   14    0
Sep 02 04:55:14 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:14|  3   1  95   0   0|4099M  524M  195M 2920M|5667B 1566B|   0   576k|   0  80.0 |1191  1950 |0.50 1.11 0.95|  0   0   0|   0     0 |   0     0 | 18  270    3   14    0
Sep 02 04:55:15 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:15|  3   2  94   0   0|4099M  524M  195M 2920M|8917B 1846B|   0   740k|   0  70.0 |1653  2877 |0.46 1.09 0.94|  0   0   0|   0     0 |   0     0 | 18  270    3   14    0
Sep 02 04:55:16 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:16|  2   1  95   0   0|4099M  524M  195M 2920M|8724B 1620B|   0    32k|   0  4.00 |1085  1807 |0.46 1.09 0.94|  0   0 2.0|   0     0 |   0     0 | 18  270    3   14    0
Sep 02 04:55:17 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:17|  2   1  97   0   0|4099M  524M  195M 2920M|7693B 1620B|   0     0 |   0     0 | 935  1500 |0.46 1.09 0.94|1.0   0   0|   0     0 |   0     0 | 18  270    3   14    0
Sep 02 04:55:18 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:18|  3   0  95   0   0|4098M  524M  195M 2920M|8190B 1833B|   0    88k|   0  4.00 |1258  1856 |0.46 1.09 0.94|  0   0 2.0|   0     0 |   0     0 | 18  270    4   14    0
Sep 02 04:55:19 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:19|  1   1  96   0   0|4098M  524M  195M 2920M|7879B 1767B|   0  4094B|   0  1.00 |1020  1706 |0.46 1.09 0.94|3.0   0 1.0|   0     0 |   0     0 | 18  270    4   14    0
Sep 02 04:55:20 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:20| 24   4  70   1   0|4132M  487M  196M 2921M|5535B 1750B|1374k    0 | 112     0 |2136  4379 |0.50 1.09 0.94|1.0   0 4.0|   0     0 |   0     0 | 18  275    4   14    0
Sep 02 04:55:21 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:21| 25   3  72   0   0|4137M  483M  196M 2921M|6743B 1693B|  12k  847k|3.00  12.0 |1887  2950 |0.50 1.09 0.94|1.0   0 5.0|   0     0 |   0     0 | 18  279    4   14    0
Sep 02 04:55:22 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:22| 26   4  70   0   0|4138M  482M  196M 2921M|5295B 1639B|  24k  324k|2.00  40.0 |2017  3221 |0.50 1.09 0.94|1.0   0 5.0|   0     0 |   0     0 | 18  282    5   14    0
Sep 02 04:55:23 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:23| 25   4  69   1   0|4113M  506M  196M 2921M|5786B 1775B|   0  1526k|   0   130 |2840  4901 |0.50 1.09 0.94|1.0 1.0  10|   0     0 |   0     0 | 18  280    5   14    0
Sep 02 04:55:24 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:24| 23   4  71   0   0|4136M  483M  196M 2921M|8423B 1620B|   0  1496k|   0   104 |2074  3422 |0.50 1.09 0.94|1.0   0 5.0|   0     0 |   0     0 | 18  280    5   14    0
Sep 02 04:55:25 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:25| 46   7  46   0   0|3970M  650M  196M 2921M|6334B 1866B|   0   270k|   0  37.8 |2401  3507 |0.70 1.12 0.95|2.0   0  19|   0     0 |   0     0 | 18  274    5   17    0
Sep 02 04:55:26 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:26| 45   7  48   0   0|3937M  682M  196M 2921M|6998B 1522B|   0  4123B|   0  1.01 |1477  1880 |0.70 1.12 0.95|3.0   0 5.0|   0     0 |   0     0 | 18  272    5   17    0
Sep 02 04:55:27 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:27| 78  13   9   0   0|3837M  782M  196M 2922M|5461B 1621B| 260k  800k|4.00  52.0 |2213  2916 |0.70 1.12 0.95|5.0   0 4.0|   0     0 |   0     0 | 18  262    5   17    0
Sep 02 04:55:28 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:28| 81  18   2   0   0|3820M  798M  196M 2923M|5328B 1619B| 176k  256k|18.0  22.0 |3499  7402 |0.70 1.12 0.95|5.0   0  13|   0     0 |   0     0 | 18  252    5   23    0
Sep 02 04:55:29 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:29| 71  11  19   0   0|3963M  654M  196M 2924M|8189B 1694B| 152k  104k|12.0  13.0 |4453    11k|0.70 1.12 0.95|4.0   0 3.0|   0     0 |   0     0 | 18  256    5   24    0
Sep 02 04:55:30 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:30| 40   8  49   0   0|4053M  561M  196M 2927M|  61k   29k| 347k  406k|33.9  45.8 |6428    19k|0.80 1.14 0.96|  0   0 4.0|   0     0 |   0     0 | 18  262    5   33    0
Sep 02 04:55:31 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:31| 19   5  74   0   0|4077M  537M  196M 2927M| 160k   72k|   0    56k|   0  4.00 |3695  7059 |0.80 1.14 0.96|  0   0 2.0|   0     0 |   0     0 | 18  270    5   33    0
Sep 02 04:55:32 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:32|  7   2  91   0   0|4077M  537M  196M 2927M|6642B 1621B|   0  9029k|   0   735 |1789  2715 |0.80 1.14 0.96|1.0   0   0|   0     0 |   0     0 | 18  272    5   34    0
Sep 02 04:55:33 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:33|  6   2  90   0   0|4078M  536M  196M 2927M|5849B 1585B|  64k 1519k|4.00  13.0 |1682  3015 |0.80 1.14 0.96|1.0   0   0|   0     0 |   0     0 | 18  270    5   35    0
Sep 02 04:55:34 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:34|  2   0  95   0   0|4078M  536M  196M 2927M|7967B 1690B|   0    84k|   0  9.00 |1223  2103 |0.80 1.14 0.96|  0   0   0|   0     0 |   0     0 | 18  270    5   35    0
Sep 02 04:55:35 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:35|  4   2  94   0   0|4078M  536M  196M 2927M|5638B 1730B|   0   164k|   0  24.0 |1646  2733 |0.74 1.12 0.95|  0   0   0|   0     0 |   0     0 | 18  270    5   35    0
Sep 02 04:55:36 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:36|  2   1  96   0   0|4078M  536M  196M 2927M|5813B 1620B|   0   112k|   0  1.00 |1027  1818 |0.74 1.12 0.95|1.0   0 1.0|   0     0 |   0     0 | 18  270    5   30    0
Sep 02 04:55:37 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:37|  2   1  96   0   0|4078M  536M  196M 2927M|5790B 1566B|8194B 3281k|1.00   456 |1138  1845 |0.74 1.12 0.95|  0 1.0 1.0|   0     0 |   0     0 | 18  270    5   30    0
Sep 02 04:55:38 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:38|  2   1  96   0   0|4078M  536M  196M 2927M|4829B 1694B|   0   556k|   0  37.0 |1116  1908 |0.74 1.12 0.95|1.0   0   0|   0     0 |   0     0 | 18  270    5   23    0
Sep 02 04:55:39 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:39|  1   1  96   0   0|4078M  536M  196M 2927M|5053B 1639B|   0     0 |   0     0 | 953  1662 |0.74 1.12 0.95|  0   0   0|   0     0 |   0     0 | 18  270    5   23    0
Sep 02 04:55:40 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:40|  3   1  96   0   0|4078M  536M  196M 2927M|6436B 1566B|   0     0 |   0     0 |1104  1752 |0.68 1.10 0.95|  0   0   0|   0     0 |   0     0 | 18  270    5   23    0
Sep 02 04:55:41 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:41|  2   1  94   0   0|4079M  535M  196M 2927M|6974B 1620B|   0   412k|   0  40.0 |1243  2146 |0.68 1.10 0.95|1.0   0   0|   0     0 |   0     0 | 18  270    5   23    0
Sep 02 04:55:42 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:42|  2   1  95   0   0|4079M  535M  196M 2927M|7011B 1620B|   0   128k|   0  18.0 |1295  2261 |0.68 1.10 0.95|  0   0   0|   0     0 |   0     0 | 18  270    5   23    0
Sep 02 04:55:43 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:43|  3   1  94   0   0|4079M  535M  196M 2927M|7591B 1620B|   0   168k|   0  22.0 |1415  2331 |0.68 1.10 0.95|  0   0   0|   0     0 |   0     0 | 18  270    5   23    0
Sep 02 04:55:44 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:44|  2   1  96   0   0|4079M  535M  196M 2927M|9429B 1620B|   0    32k|   0  3.00 |1155  1757 |0.68 1.10 0.95|  0   0   0|   0     0 |   0     0 | 18  270    5   23    0
Sep 02 04:55:45 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:45|  4   1  95   0   0|4079M  535M  196M 2927M|9277B 1566B|   0  1584k|   0   190 |1516  2409 |0.63 1.08 0.94|  0   0   0|   0     0 |   0     0 | 18  270    5   23    0
Sep 02 04:55:46 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:46|  2   0  96   0   0|4079M  535M  196M 2927M|7728B 1512B|   0    36k|   0  4.00 |1083  1758 |0.63 1.08 0.94|  0   0   0|   0     0 |   0     0 | 18  270    5   23    0
Sep 02 04:55:47 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:47|  2   1  96   0   0|4080M  534M  196M 2927M|5785B 1845B|   0   288k|   0  10.0 |1210  2002 |0.63 1.08 0.94|  0   0 2.0|   0     0 |   0     0 | 18  270    6   23    0
Sep 02 04:55:48 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:48|  7   7  83   0   0|4104M  509M  196M 2928M|6223B 1804B| 464k    0 |28.0     0 |1924  3472 |0.63 1.08 0.94|1.0   0  72|   0     0 |   0     0 | 18  270    6   23    0
Sep 02 04:55:49 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:49| 30   5  64   0   0|3946M  667M  196M 2928M|6074B 2054B|  24k  767k|2.01  57.2 |1832  2981 |0.63 1.08 0.94|3.0   0 2.0|   0     0 |   0     0 | 18  220    6   31    0
Sep 02 04:55:50 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:50| 46  11  43   0   0|3836M  777M  196M 2928M|6410B 2008B|   0   255k|   0  21.9 |2261  5644 |0.82 1.11 0.95|3.0   0  10|   0     0 |   0     0 | 17  211    6   37    0
Sep 02 04:55:51 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:51| 35   8  57   0   0|3768M  845M  196M 2928M|6500B 1801B|  16k  416k|4.00  38.0 |1785  2772 |0.82 1.11 0.95|3.0   0 3.0|   0     0 |   0     0 | 17  203    6   41    0
Sep 02 04:55:52 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:52| 23   5  70   1   0|3795M  817M  196M 2929M|6132B 1747B| 960k  132k| 128  15.0 |2137  4686 |0.82 1.11 0.95|1.0   0   0|   0     0 |   0     0 | 17  203    6   41    0
Sep 02 04:55:53 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:53| 26   2  71   0   0|3830M  781M  196M 2929M|5412B 1640B|  40k  184k|2.00  7.00 |1373  2107 |0.82 1.11 0.95|1.0   0   0|   0     0 |   0     0 | 17  205    6   41    0
Sep 02 04:55:54 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:54| 25   1  72   0   0|3882M  730M  196M 2929M|5400B 1660B|   0   272k|   0  16.0 |1325  1909 |0.82 1.11 0.95|2.0   0   0|   0     0 |   0     0 | 17  205    6   41    0
Sep 02 04:55:55 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:55| 41  10  49   1   0|3910M  699M  196M 2932M|5934B 1763B| 777k  858k|71.1  78.1 |5852    19k|0.91 1.13 0.96|  0 1.0 6.0|   0     0 |   0     0 | 18  228    6   51    0
Sep 02 04:55:56 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:56| 15   2  82   0   0|3941M  667M  196M 2933M|9269B 1615B| 315k  112k|36.9  12.0 |2199  4319 |0.91 1.13 0.96|  0   0   0|   0     0 |   0     0 | 18  230    6   52    0
Sep 02 04:55:57 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:57|  2   1  96   0   0|3942M  666M  196M 2933M|5404B 1662B|   0     0 |   0     0 |1042  1802 |0.91 1.13 0.96|  0   0 2.0|   0     0 |   0     0 | 18  230    6   52    0
Sep 02 04:55:58 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:58|  2   1  95   0   0|3942M  666M  196M 2933M|6210B 1860B|   0    72k|   0  6.01 |1152  2018 |0.91 1.13 0.96|1.0   0   0|   0     0 |   0     0 | 18  230    6   52    0
Sep 02 04:55:59 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:55:59|  6   2  90   0   0|3948M  660M  196M 2933M|7778B 1619B|   0    36k|   0  4.00 |1770  3190 |0.91 1.13 0.96|  0   0  34|   0     0 |   0     0 | 18  230    6   53    0
Sep 02 04:56:00 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:00|  8   1  90   0   0|3948M  659M  196M 2933M|4944B 1460B|   0   577k|   0  60.1 |1883  3469 |0.84 1.11 0.95|2.0 1.0   0|   0     0 |   0     0 | 18  230    6   53    0
Sep 02 04:56:01 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:01|  2   1  95   0   0|3948M  659M  196M 2933M|5514B 1619B|   0   236k|   0  30.0 |1196  2148 |0.84 1.11 0.95|  0   0   0|   0     0 |   0     0 | 18  230    6   52    0
Sep 02 04:56:02 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:02|  2   0  96   0   0|3948M  659M  196M 2933M|7355B 1694B|   0   180k|   0  23.0 |1264  2331 |0.84 1.11 0.95|  0   0   0|   0     0 |   0     0 | 18  230    6   52    0
Sep 02 04:56:03 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:03|  1   1  96   0   0|3948M  659M  196M 2933M|5928B 1833B|   0     0 |   0     0 |1038  1890 |0.84 1.11 0.95|  0   0   0|   0     0 |   0     0 | 18  230    6   52    0
Sep 02 04:56:04 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:04|  2   1  96   0   0|3948M  659M  196M 2933M|6015B 1662B|   0  1248k|   0  14.0 |1070  1785 |0.84 1.11 0.95|1.0   0   0|   0     0 |   0     0 | 18  230    6   52    0
Sep 02 04:56:05 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:05|  4   2  94   1   0|3948M  659M  196M 2933M|5424B 1623B|   0   501k|   0  57.1 |1538  2692 |0.77 1.09 0.95|  0   0   0|   0     0 |   0     0 | 18  238    6   52    0
Sep 02 04:56:06 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:06| 24   2  72   0   0|3960M  647M  196M 2933M|4945B 1616B|  32k  319k|2.99  21.0 |2437  4442 |0.77 1.09 0.95|  0 1.0 1.0|   0     0 |   0     0 | 18  240    6   52    0
Sep 02 04:56:07 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:07|  1   1  95   0   0|3961M  647M  196M 2933M|6987B 1458B|   0  9767k|   0   943 |1504  2390 |0.77 1.09 0.95|  0   0 2.0|   0     0 |   0     0 | 18  240    6   52    0
Sep 02 04:56:08 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:08|  2   1  96   0   0|3961M  647M  196M 2933M|5164B 1709B|   0   504k|   0  22.0 |1116  1947 |0.77 1.09 0.95|  0 1.0   0|   0     0 |   0     0 | 18  240    6   52    0
Sep 02 04:56:09 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:09|  2   1  96   0   0|3961M  647M  196M 2933M|6824B 1621B|   0   296k|   0  21.0 |1091  1829 |0.77 1.09 0.95|  0   0   0|   0     0 |   0     0 | 18  240    6   52    0
Sep 02 04:56:10 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:10|  3   1  95   1   0|3961M  647M  196M 2933M|6325B 1620B|   0   452k|   0  46.0 |1559  2814 |0.71 1.07 0.94|  0 1.0 2.0|   0     0 |   0     0 | 18  244    6   52    0
Sep 02 04:56:11 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:11|  4   1  95   0   0|3962M  646M  196M 2933M|6753B 1621B|   0   548k|   0   106 |1589  2590 |0.71 1.07 0.94|  0   0 2.0|   0     0 |   0     0 | 18  244    6   52    0
Sep 02 04:56:12 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:12|  1   1  96   0   0|3962M  646M  196M 2933M|5968B 1619B|   0    92k|   0  14.0 |1311  2366 |0.71 1.07 0.94|  0   0   0|   0     0 |   0     0 | 18  244    6   52    0
Sep 02 04:56:13 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:13|  2   1  96   0   0|3962M  646M  196M 2933M|6279B 1587B|   0  4097B|   0  1.00 |1084  1908 |0.71 1.07 0.94|  0   0   0|   0     0 |   0     0 | 18  244    6   52    0
Sep 02 04:56:14 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:14|  1   0  96   0   0|3962M  646M  196M 2933M|9552B 1565B|   0   208k|   0  9.00 |1090  1798 |0.71 1.07 0.94|  0 1.0   0|   0     0 |   0     0 | 18  244    6   52    0
Sep 02 04:56:15 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:15|  2   0  95   0   0|3962M  646M  196M 2933M|9437B 1620B|   0   384k|   0  36.0 |1349  2336 |0.73 1.07 0.94|  0 1.0   0|   0     0 |   0     0 | 18  244    6   52    0
Sep 02 04:56:16 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:16|  3   2  95   0   0|3962M  646M  196M 2933M|7319B 1621B|   0   624k|   0  87.0 |1520  2719 |0.73 1.07 0.94|  0   0 2.0|   0     0 |   0     0 | 18  248    6   52    0
Sep 02 04:56:17 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:17|  3   1  95   0   0|3963M  645M  196M 2933M|7464B 1620B|   0   476k|   0  16.0 |1386  2122 |0.73 1.07 0.94|  0   0 4.0|   0     0 |   0     0 | 18  248    6   52    0
Sep 02 04:56:18 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:18|  2   1  97   0   0|3963M  645M  196M 2933M|8065B 1714B|   0     0 |   0     0 |1113  1880 |0.73 1.07 0.94|1.0   0   0|   0     0 |   0     0 | 18  248    6   52    0
Sep 02 04:56:19 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:56:19|  1   1  96   0   0|3963M  645M  196M 2933M|7096B 1784B|   0  4095B|   0  1.00 |1018  1738 |0.73 1.07 0.94|  0   0   0|   0     0 |   0     0 | 18  248    6   52    0
