May 20 15:07:01 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 20 15:07:01 ubuntu dstat.sh[64874]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 20 15:07:01 ubuntu dstat.sh[64874]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 20 15:19:23 ubuntu dstat.sh[64874]: 20-05 15:19:23| 14   3  80   2   0|5360M  121M  189M 2148M|9334B 1377B|   0  2117k|   0   297 |4730  7207 |0.86 1.08 1.00|1.0   0   0|   0     0 |           | 18  289    0   71    2
May 20 15:19:24 ubuntu dstat.sh[64874]: 20-05 15:19:24|  4   1  94   0   0|5360M  121M  189M 2148M|2475B  132B|   0   763k|   0  61.2 |1890  2608 |0.86 1.08 1.00|1.0   0   0|   0     0 |           | 18  290    0   71    2
May 20 15:19:25 ubuntu dstat.sh[64874]: 20-05 15:19:25| 10   3  84   1   0|5360M  121M  189M 2148M|3661B  961B|  16k 1823k|0.99   212 |3591  5508 |0.86 1.08 1.00|  0   0   0|   0     0 |           | 18  289    0   76    2
May 20 15:19:26 ubuntu dstat.sh[64874]: 20-05 15:19:26|  8   2  89   1   0|5358M  123M  189M 2148M|3710B  870B|   0  1373k|   0   146 |2732  4056 |0.87 1.08 1.00|  0   0   0|   0     0 |           | 18  289    0   77    2
May 20 15:19:27 ubuntu dstat.sh[64874]: 20-05 15:19:27|  9   2  86   1   0|5358M  122M  189M 2148M|3312B  463B|   0  7270k|   0   472 |3675  5876 |0.87 1.08 1.00|  0   0   0|   0     0 |           | 18  289    0   79    2
May 20 15:19:28 ubuntu dstat.sh[64874]: 20-05 15:19:28|  9   1  89   0   0|5360M  120M  189M 2148M|2409B  397B|   0   481k|   0  41.0 |2183  2989 |0.87 1.08 1.00|  0   0 1.0|   0     0 |           | 18  289    0   83    2
May 20 15:19:29 ubuntu dstat.sh[64874]: 20-05 15:19:29|  9   5  85   1   0|5368M  146M  187M 2117M|8777B 1380B|   0  1239k|   0   158 |3223  4541 |0.87 1.08 1.00|1.0   0 3.0|   0     0 |           | 18  290    0   83    2
May 20 15:19:30 ubuntu dstat.sh[64874]: 20-05 15:19:30| 27   6  63   3   0|5364M  149M  187M 2117M|4123B   66B|   0  4424k|   0   496 |8846    14k|0.87 1.08 1.00|1.0   0 2.0|   0     0 |           | 18  290    0   82    2
May 20 15:19:31 ubuntu dstat.sh[64874]: 20-05 15:19:31| 25   4  67   1   0|5364M  148M  187M 2118M|3127B    0 |  64k 2974k|1.99   280 |7794    11k|0.96 1.10 1.01|2.0   0 1.0|   0     0 |           | 18  290    0   85    2
May 20 15:19:32 ubuntu dstat.sh[64874]: 20-05 15:19:32| 12   3  82   1   0|5364M  148M  187M 2118M|3096B    0 |   0  2884k|   0   238 |4467  6687 |0.96 1.10 1.01|  0   0   0|   0     0 |           | 18  289    0   85    2
May 20 15:19:33 ubuntu dstat.sh[64874]: 20-05 15:19:33| 11   3  83   2   0|5364M  148M  187M 2118M|3741B  970B|  16k 7394k|1.00   511 |4118  6486 |0.96 1.10 1.01|1.0   0   0|   0     0 |           | 18  289    0   89    2
May 20 15:19:34 ubuntu dstat.sh[64874]: 20-05 15:19:34|  9   2  87   1   0|5364M  148M  187M 2118M|3871B  892B|   0  6704k|   0   851 |3414  5096 |0.96 1.10 1.01|1.0   0   0|   0     0 |           | 18  289    0   90    2
May 20 15:19:35 ubuntu dstat.sh[64874]: 20-05 15:19:35| 11   5  82   0   0|5385M  165M  186M 2082M|2773B    0 |  72k  944k|3.01  63.3 |3486  8847 |0.96 1.10 1.01|1.0   0  36|   0     0 |           | 18  290    0   90    2
May 20 15:19:36 ubuntu dstat.sh[64874]: 20-05 15:19:36|  9   1  86   1   0|5384M  166M  186M 2083M|4752B  503B|  16k 1609k|1.00   165 |3536  5333 |0.89 1.08 1.00|1.0   0   0|   0     0 |           | 18  289    0   92    2
May 20 15:19:37 ubuntu dstat.sh[64874]: 20-05 15:19:37|  9   2  88   1   0|5384M  166M  186M 2083M|3982B  810B|   0  1572k|   0   171 |3105  4604 |0.89 1.08 1.00|  0   0   0|   0     0 |           | 18  289    0   96    2
May 20 15:19:38 ubuntu dstat.sh[64874]: 20-05 15:19:38| 15   4  79   1   0|5384M  165M  186M 2083M|9173B 1034B|   0  2627k|   0   289 |5274  7904 |0.89 1.08 1.00|1.0   0   0|   0     0 |           | 18  290    0   96    2
May 20 15:19:39 ubuntu dstat.sh[64874]: 20-05 15:19:39| 25   5  65   3   0|5383M  165M  186M 2083M|2700B   66B|   0  8342k|   0   692 |8570    14k|0.89 1.08 1.00|4.0   0   0|   0     0 |           | 18  289    0   89    2
May 20 15:19:40 ubuntu dstat.sh[64874]: 20-05 15:19:40| 24   4  68   1   0|5384M  165M  186M 2083M|2215B    0 |   0  2191k|   0   226 |7528    11k|0.89 1.08 1.00|1.0   0   0|   0     0 |           | 18  290    0   89    2
May 20 15:19:41 ubuntu dstat.sh[64874]: 20-05 15:19:41| 25   5  65   2   0|5384M  164M  186M 2084M|2778B    0 |   0  3539k|   0   411 |8257    13k|0.90 1.08 1.00|1.0   0 2.0|   0     0 |           | 18  290    0   89    2
May 20 15:19:42 ubuntu dstat.sh[64874]: 20-05 15:19:42| 25   5  69   1   0|5384M  164M  186M 2084M|2285B    0 |   0  2742k|   0   249 |7103    10k|0.90 1.08 1.00|  0   0   0|   0     0 |           | 18  290    0   89    2
May 20 15:19:43 ubuntu dstat.sh[64874]: 20-05 15:19:43| 24   5  67   2   0|5385M  163M  186M 2084M|2404B    0 |   0  3662k|   0   313 |7799    11k|0.90 1.08 1.00|1.0   0   0|   0     0 |           | 18  290    0   90    2
May 20 15:19:44 ubuntu dstat.sh[64874]: 20-05 15:19:44| 25   5  64   3   0|5384M  163M  186M 2084M|2452B    0 |   0  9969k|   0   744 |8312    13k|0.90 1.08 1.00|1.0   0   0|   0     0 |           | 18  290    0   90    2
May 20 15:19:45 ubuntu dstat.sh[64874]: 20-05 15:19:45| 24   5  67   1   0|5385M  162M  186M 2084M|2647B   66B|   0  2853k|   0   244 |7640    11k|0.90 1.08 1.00|1.0   0   0|   0     0 |           | 18  290    0   91    2
May 20 15:19:46 ubuntu dstat.sh[64874]: 20-05 15:19:46| 10   2  87   1   0|5385M  162M  186M 2085M|2472B    0 |   0  1505k|   0   136 |3460  5094 |0.82 1.06 1.00|  0   0   0|   0     0 |           | 18  289    0   92    2
May 20 15:19:47 ubuntu dstat.sh[64874]: 20-05 15:19:47|  7   2  90   1   0|5385M  162M  186M 2085M|2700B    0 |   0  1156k|   0   102 |2434  3483 |0.82 1.06 1.00|  0   0   0|   0     0 |           | 18  289    0   89    2
May 20 15:19:48 ubuntu dstat.sh[64874]: 20-05 15:19:48| 10   2  85   1   0|5385M  161M  186M 2085M|3984B  959B|   0  1854k|   0   195 |3537  5291 |0.82 1.06 1.00|  0   0   0|   0     0 |           | 18  289    0   93    2
May 20 15:19:49 ubuntu dstat.sh[64874]: 20-05 15:19:49| 10   2  88   1   0|5376M  171M  186M 2085M|2770B    0 |   0  7434k|   0   934 |2867  3378 |0.82 1.06 1.00|2.0   0   0|   0     0 |           | 18  290    0  100    2
May 20 15:19:50 ubuntu dstat.sh[64874]: 20-05 15:19:50|  6   2  88   2   0|5376M  170M  186M 2085M|9783B 1834B|   0  5860k|   0   437 |3185  5283 |0.82 1.06 1.00|  0   0   0|   0     0 |           | 18  289    0  100    2
May 20 15:19:51 ubuntu dstat.sh[64874]: 20-05 15:19:51|  7   2  89   1   0|5376M  170M  186M 2085M|9218B 1377B|   0   880k|   0  86.0 |2587  3549 |0.76 1.04 0.99|  0   0 1.0|   0     0 |           | 18  289    0   98    2
May 20 15:19:52 ubuntu dstat.sh[64874]: 20-05 15:19:52| 11   2  83   0   0|5376M  170M  186M 2085M|2819B    0 |   0  1616k|   0   157 |3643  5090 |0.76 1.04 0.99|  0   0   0|   0     0 |           | 18  289    0   99    2
May 20 15:19:53 ubuntu dstat.sh[64874]: 20-05 15:19:53| 11   4  83   1   0|5376M  170M  186M 2085M|2412B  891B|   0  1404k|   0   167 |3400  4798 |0.76 1.04 0.99|  0   0   0|   0     0 |           | 18  289    0  104    2
May 20 15:19:54 ubuntu dstat.sh[64874]: 20-05 15:19:54|  8   2  88   1   0|5376M  170M  186M 2085M|4819B   66B|   0  1295k|   0   145 |2955  4364 |0.76 1.04 0.99|4.0   0   0|   0     0 |           | 18  290    0  106    2
May 20 15:19:55 ubuntu dstat.sh[64874]: 20-05 15:19:55|  5   1  92   1   0|5376M  170M  186M 2086M|5176B 1092B|   0  1389k|   0   132 |2362  3693 |0.76 1.04 0.99|  0   0   0|   0     0 |           | 18  289    0  101    2
May 20 15:19:56 ubuntu dstat.sh[64874]: 20-05 15:19:56|  5   1  92   0   0|5376M  170M  186M 2086M|4157B    0 |   0   920k|   0  88.0 |2033  2832 |0.70 1.02 0.99|  0   0   0|   0     0 |           | 18  289    0  102    2
May 20 15:19:57 ubuntu dstat.sh[64874]: 20-05 15:19:57|  6   1  91   0   0|5376M  170M  186M 2086M|3059B    0 |   0   676k|   0  56.0 |2186  2950 |0.70 1.02 0.99|  0   0   0|   0     0 |           | 18  289    0  104    2
May 20 15:19:58 ubuntu dstat.sh[64874]: 20-05 15:19:58|  9   1  88   0   0|5376M  170M  186M 2086M|3921B  860B|   0   660k|   0  46.0 |2400  3137 |0.70 1.02 0.99|  0   0   0|   0     0 |           | 18  289    0  108    2
May 20 15:19:59 ubuntu dstat.sh[64874]: 20-05 15:19:59| 14   3  79   2   0|5376M  169M  186M 2086M|8194B 1796B|   0  2528k|   0   323 |5305  8246 |0.70 1.02 0.99|1.0   0   0|   0     0 |           | 18  291    0  107    2
May 20 15:20:00 ubuntu dstat.sh[64874]: 20-05 15:20:00| 26   6  63   3   0|5376M  169M  186M 2086M|9754B 1159B|   0    10M|   0   783 |9330    15k|0.70 1.02 0.99|1.0   0   0|   0     0 |           | 18  290    0  107    2
May 20 15:20:01 ubuntu dstat.sh[64874]: 20-05 15:20:01| 24   5  68   1   0|5377M  167M  186M 2086M|3316B    0 |   0  2072k|   0   197 |7539    11k|0.72 1.02 0.99|2.0   0 1.0|   0     0 |           | 18  290    0  107    2
May 20 15:20:02 ubuntu dstat.sh[64874]: 20-05 15:20:02|  4   3  92   1   0|5389M  155M  186M 2086M|3179B    0 |   0  1772k|   0   143 |2272  3401 |0.72 1.02 0.99|1.0   0 2.0|   0     0 |           | 18  289    0  107    2
May 20 15:20:03 ubuntu dstat.sh[64874]: 20-05 15:20:03| 12   3  84   1   0|5390M  154M  186M 2086M|3681B  963B|  16k 1824k|1.00   220 |3751  5662 |0.72 1.02 0.99|  0   0 6.0|   0     0 |           | 18  289    0  101    2
May 20 15:20:04 ubuntu dstat.sh[64874]: 20-05 15:20:04|  7   1  90   1   0|5390M  154M  186M 2087M|3093B  347B|   0  1685k|   0   112 |2671  3850 |0.72 1.02 0.99|1.0   0   0|   0     0 |           | 18  290    0  102    2
May 20 15:20:05 ubuntu dstat.sh[64874]: 20-05 15:20:05| 10   2  86   0   0|5388M  156M  186M 2087M|  13k 2824B|   0  6331k|   0   776 |3415  4403 |0.72 1.02 0.99|  0   0   0|   0     0 |           | 18  289    0  106    2
May 20 15:20:06 ubuntu dstat.sh[64874]: 20-05 15:20:06|  3   2  93   0   0|5388M  156M  186M 2087M|4899B  132B|   0  1152k|   0  97.0 |1862  2658 |0.66 1.01 0.98|  0   0   0|   0     0 |           | 18  289    0  107    2
May 20 15:20:07 ubuntu dstat.sh[64874]: 20-05 15:20:07|  9   1  88   1   0|5388M  156M  186M 2087M|2586B  397B|   0   860k|   0  71.0 |2450  3289 |0.66 1.01 0.98|1.0   0   0|   0     0 |           | 18  289    0  105    2
May 20 15:20:08 ubuntu dstat.sh[64874]: 20-05 15:20:08|  5   1  92   1   0|5388M  156M  186M 2087M|3557B  413B|   0   696k|   0   114 |2060  3149 |0.66 1.01 0.98|1.0   0   0|   0     0 |           | 18  289    0  106    2
May 20 15:20:09 ubuntu dstat.sh[64874]: 20-05 15:20:09|  8   2  89   1   0|5390M  154M  186M 2087M|9978B 1895B| 244k 6296k|5.00   398 |2947  4458 |0.66 1.01 0.98|1.0   0   0|   0     0 |           | 18  289    0  108    2
May 20 15:20:10 ubuntu dstat.sh[64874]: 20-05 15:20:10|  3   1  95   0   0|5390M  154M  186M 2087M|5746B  859B|   0   340k|   0  17.0 |1282  1709 |0.66 1.01 0.98|  0   0   0|   0     0 |           | 18  289    0  109    2
May 20 15:20:11 ubuntu dstat.sh[64874]: 20-05 15:20:11|  8   2  88   1   0|5390M  154M  186M 2087M|3768B  415B|   0  1518k|   0   193 |3322  5161 |0.69 1.00 0.98|2.0   0 1.0|   0     0 |           | 18  290    0  102    2
May 20 15:20:12 ubuntu dstat.sh[64874]: 20-05 15:20:12| 25   6  65   2   0|5390M  153M  186M 2088M|7961B 1026B|   0  4317k|   0   500 |8775    14k|0.69 1.00 0.98|2.0   0   0|   0     0 |           | 18  290    0  102    2
May 20 15:20:13 ubuntu dstat.sh[64874]: 20-05 15:20:13| 26   5  68   1   0|5391M  152M  186M 2088M|2947B    0 |   0  2141k|   0   209 |8016    12k|0.69 1.00 0.98|1.0   0   0|   0     0 |           | 18  289    0  105    2
May 20 15:20:14 ubuntu dstat.sh[64874]: 20-05 15:20:14|  6   1  89   1   0|5391M  152M  187M 2088M|2515B    0 |   0  2308k|   0   198 |3152  5026 |0.69 1.00 0.98|  0   0   0|   0     0 |           | 18  289    0  104    2
May 20 15:20:15 ubuntu dstat.sh[64874]: 20-05 15:20:15| 11   3  85   1   0|5391M  152M  187M 2088M|2227B  347B|   0  2294k|   0   202 |3680  5407 |0.69 1.00 0.98|  0   0   0|   0     0 |           | 18  289    0  105    2
May 20 15:20:16 ubuntu dstat.sh[64874]: 20-05 15:20:16| 15   3  77   1   0|5391M  151M  187M 2088M|9209B 1030B|   0  7209k|   0   530 |6003  9302 |0.80 1.02 0.99|1.0   0   0|   0     0 |           | 18  290    0   97    2
May 20 15:20:17 ubuntu dstat.sh[64874]: 20-05 15:20:17| 26   5  65   2   0|5392M  151M  187M 2089M|3001B    0 |   0  4254k|   0   442 |8686    13k|0.80 1.02 0.99|1.0   0   0|   0     0 |           | 18  290    0   98    2
May 20 15:20:18 ubuntu dstat.sh[64874]: 20-05 15:20:18| 26   5  66   1   0|5392M  149M  187M 2089M|2705B  188B|   0  2378k|   0   260 |7425    11k|0.80 1.02 0.99|2.0   0   0|   0     0 |           | 18  289    0  102    2
May 20 15:20:19 ubuntu dstat.sh[64874]: 20-05 15:20:19|  4   1  92   1   0|5392M  149M  187M 2089M|4383B 1169B|   0  1454k|   0   118 |2025  3058 |0.80 1.02 0.99|1.0   0   0|   0     0 |           | 18  290    0  102    2
May 20 15:20:20 ubuntu dstat.sh[64874]: 20-05 15:20:20| 12   3  82   1   0|5393M  148M  187M 2089M|4235B 1078B|   0  7258k|   0   944 |3920  5773 |0.80 1.02 0.99|  0   0   0|   0     0 |           | 18  289    0  101    2
May 20 15:20:21 ubuntu dstat.sh[64874]: 20-05 15:20:21| 13   3  81   1   0|5394M  147M  187M 2090M|4243B  987B|   0  2155k|   0   225 |3772  5472 |0.73 1.00 0.98|1.0   0 1.0|   0     0 |           | 18  289    0  102    2
May 20 15:20:22 ubuntu dstat.sh[64874]: 20-05 15:20:22| 10   2  84   1   0|5395M  146M  187M 2090M|3549B  919B|   0  1842k|   0   197 |3505  5193 |0.73 1.00 0.98|  0   0   0|   0     0 |           | 18  289    0  104    2
May 20 15:20:23 ubuntu dstat.sh[64874]: 20-05 15:20:23|  6   2  89   1   0|5395M  146M  187M 2090M|4318B  108B|   0  6030k|   0   390 |2907  4663 |0.73 1.00 0.98|1.0   0   0|   0     0 |           | 18  289    0  105    2
May 20 15:20:24 ubuntu dstat.sh[64874]: 20-05 15:20:24| 14   4  80   1   0|5397M  143M  187M 2090M|4777B  855B| 177k 1473k|10.0   143 |3945  5253 |0.73 1.00 0.98|  0   0 2.0|   0     0 |           | 18  289    0   96    2
May 20 15:20:25 ubuntu dstat.sh[64874]: 20-05 15:20:25|  7   2  88   0   0|5398M  143M  187M 2090M|9267B 1535B|   0  1232k|   0   116 |2895  4183 |0.73 1.00 0.98|1.0   0   0|   0     0 |           | 18  289    0   96    2
May 20 15:20:26 ubuntu dstat.sh[64874]: 20-05 15:20:26|  8   2  89   0   0|5397M  143M  187M 2090M|  10k 1774B|   0  1180k|   0   111 |2741  3957 |0.99 1.05 1.00|2.0   0   0|   0     0 |           | 18  289    0   96    2
May 20 15:20:27 ubuntu dstat.sh[64874]: 20-05 15:20:27|  8   2  88   1   0|5397M  143M  187M 2091M|9876B 1906B|   0  1396k|   0   149 |2960  4323 |0.99 1.05 1.00|  0   0   0|   0     0 |           | 18  289    0   96    2
May 20 15:20:28 ubuntu dstat.sh[64874]: 20-05 15:20:28|  7   1  90   1   0|5397M  143M  187M 2091M|4393B  413B|   0  1183k|   0   127 |2307  3308 |0.99 1.05 1.00|2.0   0 1.0|   0     0 |           | 18  290    0   88    2
May 20 15:20:29 ubuntu dstat.sh[64874]: 20-05 15:20:29| 26   7  63   2   0|5402M  138M  187M 2091M|8914B 1032B|   0  4229k|   0   489 |8505    13k|0.99 1.05 1.00|2.0   0 3.0|   0     0 |           | 18  290    0   88    2
May 20 15:20:30 ubuntu dstat.sh[64874]: 20-05 15:20:30| 26   6  64   2   0|5401M  138M  187M 2091M|2457B    0 |   0  7989k|   0   497 |8385    13k|0.99 1.05 1.00|1.0   0 2.0|   0     0 |           | 18  290    0   88    2
May 20 15:20:31 ubuntu dstat.sh[64874]: 20-05 15:20:31| 25   5  66   1   0|5401M  138M  187M 2092M|3198B    0 |  96k 3253k|5.00   304 |7777    11k|0.99 1.05 1.00|1.0   0 1.0|   0     0 |           | 18  290    0   92    2
May 20 15:20:32 ubuntu dstat.sh[64874]: 20-05 15:20:32| 25   6  66   3   0|5401M  138M  187M 2092M|3282B    0 |   0  4363k|   0   503 |9007    14k|0.99 1.05 1.00|1.0   0   0|   0     0 |           | 18  290    0   85    2
May 20 15:20:33 ubuntu dstat.sh[64874]: 20-05 15:20:33| 24   6  67   2   0|5402M  137M  187M 2092M|2406B    0 |   0  3693k|   0   355 |8100    12k|0.99 1.05 1.00|1.0   0   0|   0     0 |           | 18  290    0   85    2
May 20 15:20:34 ubuntu dstat.sh[64874]: 20-05 15:20:34| 17   4  74   2   0|5403M  136M  187M 2092M|3367B  943B|   0  7654k|   0   550 |6299  9775 |0.99 1.05 1.00|  0   0   0|   0     0 |           | 18  291    0   87    2
May 20 15:20:35 ubuntu dstat.sh[64874]: 20-05 15:20:35| 11   5  81   1   0|5406M  167M  185M 2060M|3990B  883B|   0  1824k|   0   185 |3828    11k|0.99 1.05 1.00|  0   0  36|   0     0 |           | 18  291    0   89    2
May 20 15:20:36 ubuntu dstat.sh[64874]: 20-05 15:20:36|  9   2  87   1   0|5403M  169M  185M 2060M|3762B  821B|   0  7662k|   0  1039 |3248  4266 |0.91 1.04 0.99|  0   0   0|   0     0 |           | 18  291    0   81    2
May 20 15:20:37 ubuntu dstat.sh[64874]: 20-05 15:20:37|  2   1  94   0   0|5403M  169M  185M 2060M|5632B   66B|   0  1306k|   0  96.5 |1623  2550 |0.91 1.04 0.99|1.0   0   0|   0     0 |           | 18  292    0   81    2
May 20 15:20:38 ubuntu dstat.sh[64874]: 20-05 15:20:38|  7   1  90   1   0|5404M  169M  185M 2060M|5174B  463B|   0  1168k|   0   102 |2352  3482 |0.91 1.04 0.99|  0   0   0|   0     0 |           | 18  291    0   81    2
May 20 15:20:39 ubuntu dstat.sh[64874]: 20-05 15:20:39|  7   2  89   0   0|5404M  169M  185M 2060M|5190B  884B|   0  1304k|   0   132 |2810  4079 |0.91 1.04 0.99|  0   0   0|   0     0 |           | 18  291    0   81    2
May 20 15:20:40 ubuntu dstat.sh[64874]: 20-05 15:20:40|  7   1  89   1   0|5404M  169M  185M 2060M|4637B  463B|   0  1389k|   0   153 |2621  3618 |0.91 1.04 0.99|  0   0   0|   0     0 |           | 18  291    0   77    2
May 20 15:20:41 ubuntu dstat.sh[64874]: 20-05 15:20:41|  8   2  89   1   0|5404M  168M  185M 2060M|4975B  948B|   0  1336k|   0   142 |2890  4178 |0.84 1.02 0.99|  0   0 1.0|   0     0 |           | 18  291    0   78    2
May 20 15:20:42 ubuntu dstat.sh[64874]: 20-05 15:20:42|  7   4  87   0   0|5407M  158M  185M 2068M|4277B  529B|4093B 3757k|1.00   490 |2733  3553 |0.84 1.02 0.99|3.0   0 2.0|   0     0 |           | 18  291    0   79    2
May 20 15:20:43 ubuntu dstat.sh[64874]: 20-05 15:20:43|  6   2  91   1   0|5407M  158M  185M 2068M|3250B    0 |   0  1051k|   0   102 |2183  3107 |0.84 1.02 0.99|3.0   0   0|   0     0 |           | 18  291    0   79    2
May 20 15:20:44 ubuntu dstat.sh[64874]: 20-05 15:20:44|  6   1  89   2   0|5407M  158M  185M 2068M|4639B  881B|   0  6125k|   0   407 |3155  5006 |0.84 1.02 0.99|  0   0   0|   0     0 |           | 18  291    0   74    2
May 20 15:20:45 ubuntu dstat.sh[64874]: 20-05 15:20:45|  7   2  89   1   0|5407M  158M  185M 2068M|3505B  463B|   0  1064k|   0   116 |2666  3810 |0.84 1.02 0.99|  0   0   0|   0     0 |           | 18  291    0   74    2
May 20 15:20:46 ubuntu dstat.sh[64874]: 20-05 15:20:46| 10   2  85   1   0|5402M  163M  185M 2068M|3806B  462B|   0  1426k|   0   162 |3608  5336 |0.77 1.00 0.98|1.0   0   0|   0     0 |           | 18  291    0   74    2
May 20 15:20:47 ubuntu dstat.sh[64874]: 20-05 15:20:47|  8   2  88   1   0|5402M  162M  185M 2068M|3327B  812B|   0  1158k|   0   129 |2661  3758 |0.77 1.00 0.98|  0   0   0|   0     0 |           | 18  291    0   74    2
May 20 15:20:48 ubuntu dstat.sh[64874]: 20-05 15:20:48| 10   2  85   1   0|5402M  162M  185M 2068M|8175B 1030B|   0  1144k|   0   113 |3628  5383 |0.77 1.00 0.98|2.0   0   0|   0     0 |           | 18  292    0   67    3
May 20 15:20:49 ubuntu dstat.sh[64874]: 20-05 15:20:49| 25   5  65   2   0|5402M  162M  185M 2069M|1981B    0 |  16k 4347k|1.00   496 |8010    13k|0.77 1.00 0.98|1.0   0 1.0|   0     0 |           | 18  292    0   68    2
May 20 15:20:50 ubuntu dstat.sh[64874]: 20-05 15:20:50| 23   5  66   2   0|5403M  161M  186M 2069M|2528B    0 |4093B 5177k|1.00   428 |8172    12k|0.77 1.00 0.98|2.0   0   0|   0     0 |           | 18  292    0   70    2
May 20 15:20:51 ubuntu dstat.sh[64874]: 20-05 15:20:51|  6   2  90   1   0|5401M  162M  186M 2069M|2659B    0 |  32k 2979k|5.00   222 |2688  4200 |0.71 0.98 0.98|  0   0 4.0|   0     0 |           | 18  291    0   71    2
May 20 15:20:52 ubuntu dstat.sh[64874]: 20-05 15:20:52| 14   3  79   1   0|5402M  162M  186M 2069M|2640B    0 |   0  2642k|   0   287 |4633  6978 |0.71 0.98 0.98|  0   0   0|   0     0 |           | 18  291    0   64    2
May 20 15:20:53 ubuntu dstat.sh[64874]: 20-05 15:20:53| 12   3  84   1   0|5402M  162M  186M 2069M|2953B    0 |  32k 1475k|1.00   167 |3630  5085 |0.71 0.98 0.98|1.0   0   0|   0     0 |           | 18  292    0   66    2
May 20 15:20:54 ubuntu dstat.sh[64874]: 20-05 15:20:54| 25   5  64   2   0|5398M  164M  186M 2070M|4380B    0 |   0  4964k|   0   536 |8739    14k|0.71 0.98 0.98|1.0   0   0|   0     0 |           | 18  292    0   67    2
May 20 15:20:55 ubuntu dstat.sh[64874]: 20-05 15:20:55| 23   5  67   1   0|5400M  162M  186M 2070M|5397B    0 |   0  3274k|   0   290 |7825    12k|0.71 0.98 0.98|2.0 1.0   0|   0     0 |           | 18  292    0   68    2
May 20 15:20:56 ubuntu dstat.sh[64874]: 20-05 15:20:56| 24   5  67   2   0|5400M  162M  186M 2070M|5835B   66B|   0  7175k|   0   535 |7716    11k|0.74 0.98 0.98|4.0   0   0|   0     0 |           | 18  292    0   68    2
May 20 15:20:57 ubuntu dstat.sh[64874]: 20-05 15:20:57| 24   5  66   2   0|5400M  162M  186M 2070M|4258B   66B|   0    13M|   0   461 |8156    12k|0.74 0.98 0.98|1.0   0   0|   0     0 |           | 18  292    0   59    2
May 20 15:20:58 ubuntu dstat.sh[64874]: 20-05 15:20:58| 18   4  76   1   0|5402M  160M  186M 2071M|2874B    0 |   0  1225k|   0   111 |5308  7491 |0.74 0.98 0.98|  0   0   0|   0     0 |           | 18  292    0   59    2
May 20 15:20:59 ubuntu dstat.sh[64874]: 20-05 15:20:59|  9   2  87   0   0|5402M  159M  186M 2071M|3009B  347B|   0  1089k|   0   110 |3348  4817 |0.74 0.98 0.98|2.0   0   0|   0     0 |           | 18  291    0   59    2
