Apr 16 18:57:15 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 16 18:57:15 ubuntu dstat.sh[65030]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 16 18:57:15 ubuntu dstat.sh[65030]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 16 19:07:14 ubuntu dstat.sh[65030]: 16-04 19:07:14|  1   0  97   0   0|5003M  404M  184M 2232M|3596B  733B|   0  4091B|   0  1.00 | 953  1419 |0.89 1.47 1.10|1.0   0   0|   0     0 |           | 18  297    0   34    0
Apr 16 19:07:15 ubuntu dstat.sh[65030]: 16-04 19:07:15|  2   1  96   0   0|5002M  405M  184M 2232M|4615B  975B|   0  4323k|   0   516 |1344  1925 |0.89 1.47 1.10|1.0   0   0|   0     0 |           | 18  297    0   34    0
Apr 16 19:07:16 ubuntu dstat.sh[65030]: 16-04 19:07:16|  1   1  96   0   0|5002M  405M  184M 2232M|3984B  918B|   0   280k|   0  13.0 |1174  1762 |0.89 1.47 1.10|2.0   0   0|   0     0 |           | 18  297    0   34    0
Apr 16 19:07:17 ubuntu dstat.sh[65030]: 16-04 19:07:17|  1   0  97   0   0|5000M  407M  184M 2232M|5415B 1512B|   0     0 |   0     0 | 942  1369 |0.82 1.45 1.10|1.0   0   0|   0     0 |           | 18  297    0   34    0
Apr 16 19:07:18 ubuntu dstat.sh[65030]: 16-04 19:07:18|  2   1  97   0   0|4993M  414M  184M 2232M|5147B 1656B|   0   192k|   0  15.0 |1016  1454 |0.82 1.45 1.10|1.0   0   0|   0     0 |           | 18  297    0   34    0
Apr 16 19:07:19 ubuntu dstat.sh[65030]: 16-04 19:07:19|  2   0  97   0   0|4990M  417M  184M 2232M|5011B 1512B|   0     0 |   0     0 |1089  1488 |0.82 1.45 1.10|1.0   0   0|   0     0 |           | 18  297    0   34    0
Apr 16 19:07:20 ubuntu dstat.sh[65030]: 16-04 19:07:20|  2   1  95   0   0|4985M  422M  184M 2233M|4965B 1566B|   0   484k|   0  68.0 |1355  1933 |0.82 1.45 1.10|1.0   0   0|   0     0 |           | 18  297    0   34    0
Apr 16 19:07:21 ubuntu dstat.sh[65030]: 16-04 19:07:21|  2   2  96   0   0|4983M  424M  184M 2233M|5025B 1513B|   0   188k|   0  13.0 |1246  1730 |0.82 1.45 1.10|1.0   0 6.0|   0     0 |           | 18  297    0   34    0
Apr 16 19:07:22 ubuntu dstat.sh[65030]: 16-04 19:07:22|  2   1  95   0   0|4981M  426M  184M 2233M|4504B 1615B|   0   343k|   0  41.9 |1481  2221 |0.75 1.42 1.09|2.0   0 1.0|   0     0 |           | 18  297    0   34    0
Apr 16 19:07:23 ubuntu dstat.sh[65030]: 16-04 19:07:23|  2   1  97   0   0|4977M  429M  184M 2233M|4614B 1709B|   0     0 |   0     0 | 954  1370 |0.75 1.42 1.09|1.0   0   0|   0     0 |           | 18  297    0   34    0
Apr 16 19:07:24 ubuntu dstat.sh[65030]: 16-04 19:07:24|  1   0  98   0   0|4975M  432M  184M 2233M|4431B 1659B|   0     0 |   0     0 | 984  1420 |0.75 1.42 1.09|1.0   0   0|   0     0 |           | 18  297    0   34    0
Apr 16 19:07:25 ubuntu dstat.sh[65030]: 16-04 19:07:25|  1   1  97   0   0|4972M  435M  184M 2233M|4810B 1623B|   0   305k|   0  26.1 |1060  1563 |0.75 1.42 1.09|1.0   0   0|   0     0 |           | 18  297    0   34    0
Apr 16 19:07:26 ubuntu dstat.sh[65030]: 16-04 19:07:26|  1   1  97   0   0|4971M  436M  184M 2233M|5005B 1510B|   0    68k|   0  9.99 |1038  1468 |0.75 1.42 1.09|2.0   0   0|   0     0 |           | 18  297    0   34    0
Apr 16 19:07:27 ubuntu dstat.sh[65030]: 16-04 19:07:27|  2   1  97   0   0|4971M  436M  184M 2233M|4459B  702B|   0     0 |   0     0 | 932  1339 |0.69 1.40 1.09|2.0   0   0|   0     0 |           | 18  297    0   34    0
Apr 16 19:07:28 ubuntu dstat.sh[65030]: 16-04 19:07:28|  2   1  98   0   0|4971M  436M  184M 2233M|5606B 1539B|   0     0 |   0     0 | 914  1364 |0.69 1.40 1.09|1.0   0   0|   0     0 |           | 18  297    0   34    0
Apr 16 19:07:29 ubuntu dstat.sh[65030]: 16-04 19:07:29|  3   1  94   0   0|4971M  436M  184M 2233M|5647B 1545B|   0     0 |   0     0 |1354  1708 |0.69 1.40 1.09|1.0   0 2.0|   0     0 |           | 18  297    0   34    0
Apr 16 19:07:30 ubuntu dstat.sh[65030]: 16-04 19:07:30|  4   1  93   0   0|4971M  436M  184M 2233M|4381B 1620B|  32k  208k|2.00  30.0 |1674  2442 |0.69 1.40 1.09|2.0   0 1.0|   0     0 |           | 18  297    0   29    0
Apr 16 19:07:31 ubuntu dstat.sh[65030]: 16-04 19:07:31|  1   1  96   0   0|4971M  436M  184M 2233M|4465B 1460B|   0   192k|   0  20.0 |1201  1826 |0.69 1.40 1.09|2.0   0   0|   0     0 |           | 18  297    0   29    0
Apr 16 19:07:32 ubuntu dstat.sh[65030]: 16-04 19:07:32|  2   1  95   0   0|4971M  436M  184M 2233M|4634B 1619B|   0   308k|   0  41.0 |1536  2255 |0.63 1.37 1.08|1.0   0 1.0|   0     0 |           | 18  297    0   29    0
Apr 16 19:07:33 ubuntu dstat.sh[65030]: 16-04 19:07:33|  2   1  96   0   0|4971M  436M  184M 2233M|4584B 1544B|   0   156k|   0  14.0 |1146  1727 |0.63 1.37 1.08|1.0   0 1.0|   0     0 |           | 18  297    0   29    0
Apr 16 19:07:34 ubuntu dstat.sh[65030]: 16-04 19:07:34|  6   4  89   0   0|5018M  389M  184M 2233M|4446B 1622B|   0   112k|   0  8.01 |2536  3672 |0.63 1.37 1.08|2.0   0 2.0|   0     0 |           | 18  297    0   22    0
Apr 16 19:07:35 ubuntu dstat.sh[65030]: 16-04 19:07:35|  3   1  94   0   0|5018M  389M  184M 2233M|4616B 1451B|   0  1182k|   0   199 |1474  1906 |0.63 1.37 1.08|2.0   0 2.0|   0     0 |           | 18  297    0   22    0
Apr 16 19:07:36 ubuntu dstat.sh[65030]: 16-04 19:07:36|  4   1  94   0   0|5018M  389M  184M 2233M|5051B 1623B|   0   120k|   0  12.0 |1614  2162 |0.63 1.37 1.08|1.0   0 2.0|   0     0 |           | 18  297    0   24    0
Apr 16 19:07:37 ubuntu dstat.sh[65030]: 16-04 19:07:37|  1   0  97   0   0|5018M  389M  184M 2233M|4898B 1459B|   0     0 |   0     0 | 984  1426 |0.58 1.35 1.07|1.0   0   0|   0     0 |           | 18  297    0   24    0
Apr 16 19:07:38 ubuntu dstat.sh[65030]: 16-04 19:07:38|  1   1  97   0   0|5018M  389M  184M 2233M|5163B 1621B|   0   196k|   0  16.0 | 943  1401 |0.58 1.35 1.07|1.0   0   0|   0     0 |           | 18  297    0   24    0
Apr 16 19:07:39 ubuntu dstat.sh[65030]: 16-04 19:07:39|  5  10  83   0   0|5028M  379M  184M 2233M|4995B 1712B|  96k  645k|6.01  15.0 |3677  3509 |0.58 1.35 1.07|1.0   0 201|   0     0 |           | 18  297    0   15    0
Apr 16 19:07:40 ubuntu dstat.sh[65030]: 16-04 19:07:40| 18   9  71   0   0|5079M  327M  184M 2233M|4727B 1755B|   0   586k|   0  78.8 |3527  3195 |0.58 1.35 1.07|1.0   0 110|   0     0 |           | 18  297    0   15    0
Apr 16 19:07:41 ubuntu dstat.sh[65030]: 16-04 19:07:41| 18   3  78   0   0|5092M  315M  184M 2233M|  11k 7986B|  32k   72k|2.00  7.00 |2443  2344 |0.58 1.35 1.07|1.0   0   0|   0     0 |           | 18  299    0   16    0
Apr 16 19:07:42 ubuntu dstat.sh[65030]: 16-04 19:07:42| 23   5  69   1   0|5098M  307M  184M 2233M|8326B 4797B| 345k 1516k|20.0   184 |6446  9150 |0.62 1.35 1.07|2.0   0 5.0|   0     0 |           | 18  298    0   17    0
Apr 16 19:07:43 ubuntu dstat.sh[65030]: 16-04 19:07:43| 39   8  51   0   0|5173M  233M  184M 2233M|8089B 4873B| 159k  283k|7.96  26.9 |3473  2572 |0.62 1.35 1.07|1.0   0  27|   0     0 |           | 18  298    0   10    0
Apr 16 19:07:44 ubuntu dstat.sh[65030]: 16-04 19:07:44| 27   5  67   0   0|5225M  181M  184M 2234M|  32k   27k|   0   172k|   0  9.01 |3423  3274 |0.62 1.35 1.07|3.0   0   0|   0     0 |           | 18  303    0   17    0
Apr 16 19:07:45 ubuntu dstat.sh[65030]: 16-04 19:07:45|  6   3  90   0   0|5218M  187M  184M 2234M|  14k   10k|  16k  225k|1.00  29.1 |2003  2359 |0.62 1.35 1.07|1.0   0  35|   0     0 |           | 18  299    0   22    0
Apr 16 19:07:46 ubuntu dstat.sh[65030]: 16-04 19:07:46|  2   1  95   0   0|5219M  187M  184M 2234M|4863B 1537B|   0  2337k|   0   396 |1368  1934 |0.62 1.35 1.07|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:07:47 ubuntu dstat.sh[65030]: 16-04 19:07:47|  1   1  97   0   0|5217M  188M  184M 2234M|5008B 1624B|   0   116k|   0  11.0 |1028  1417 |0.57 1.32 1.07|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:07:48 ubuntu dstat.sh[65030]: 16-04 19:07:48|  2   1  96   1   0|5208M  197M  184M 2234M|4762B 1459B|   0  2818k|   0   169 |1301  2079 |0.57 1.32 1.07|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:07:49 ubuntu dstat.sh[65030]: 16-04 19:07:49|  1   1  96   0   0|5196M  209M  184M 2234M|4677B 1619B|   0   104k|   0  14.0 |1175  1716 |0.57 1.32 1.07|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:07:50 ubuntu dstat.sh[65030]: 16-04 19:07:50|  2   1  95   1   0|5179M  227M  184M 2234M|4392B 1456B|   0  3531k|   0   172 |1438  2369 |0.57 1.32 1.07|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:07:51 ubuntu dstat.sh[65030]: 16-04 19:07:51|  1   1  97   0   0|5170M  235M  184M 2234M|4638B 1458B|   0    92k|   0  7.00 |1028  1480 |0.57 1.32 1.07|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:07:52 ubuntu dstat.sh[65030]: 16-04 19:07:52|  2   1  95   0   0|5163M  242M  184M 2234M|4559B 1614B|   0   426k|   0  50.8 |1690  2383 |0.52 1.30 1.06|3.0   0 2.0|   0     0 |           | 18  299    0   22    0
Apr 16 19:07:53 ubuntu dstat.sh[65030]: 16-04 19:07:53|  2   1  97   1   0|5157M  249M  184M 2234M|4648B 1630B|  16k  185k|1.01  19.1 |1185  1826 |0.52 1.30 1.06|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:07:54 ubuntu dstat.sh[65030]: 16-04 19:07:54|  1   1  96   0   0|5151M  254M  184M 2234M|8599B 2725B|   0   168k|   0  13.0 |1091  1488 |0.52 1.30 1.06|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:07:55 ubuntu dstat.sh[65030]: 16-04 19:07:55|  8   3  87   0   0|5132M  273M  184M 2234M|  12k 2178B|   0   540k|   0  48.0 |2539  8981 |0.52 1.30 1.06|1.0   0  36|   0     0 |           | 18  299    0   23    0
Apr 16 19:07:56 ubuntu dstat.sh[65030]: 16-04 19:07:56|  1   1  97   0   0|5131M  274M  184M 2234M|4973B 1617B|   0    68k|   0  7.99 |1043  1463 |0.52 1.30 1.06|1.0   0   0|   0     0 |           | 18  299    0   23    0
Apr 16 19:07:57 ubuntu dstat.sh[65030]: 16-04 19:07:57|  2   1  97   0   0|5129M  277M  184M 2234M|4903B 1460B|   0  4103B|   0  1.00 |1008  1420 |0.48 1.28 1.06|1.0   0   0|   0     0 |           | 18  299    0   23    0
Apr 16 19:07:58 ubuntu dstat.sh[65030]: 16-04 19:07:58|  1   0  97   0   0|5127M  278M  184M 2234M|5570B 1617B|   0     0 |   0     0 | 949  1378 |0.48 1.28 1.06|2.0   0   0|   0     0 |           | 18  299    0   23    0
Apr 16 19:07:59 ubuntu dstat.sh[65030]: 16-04 19:07:59|  2   0  97   0   0|5125M  280M  184M 2234M|4883B 1524B|   0     0 |   0     0 |1038  1461 |0.48 1.28 1.06|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:08:00 ubuntu dstat.sh[65030]: 16-04 19:08:00|  2   1  95   0   0|5124M  281M  184M 2234M|5460B 1620B|   0   440k|   0  40.0 |1426  2249 |0.48 1.28 1.06|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:08:01 ubuntu dstat.sh[65030]: 16-04 19:08:01|  2   1  96   0   0|5124M  281M  184M 2234M|4997B 1500B|   0   104k|   0  14.0 |1281  1915 |0.48 1.28 1.06|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:08:02 ubuntu dstat.sh[65030]: 16-04 19:08:02|  2   1  95   0   0|5124M  281M  184M 2234M|5236B 1620B|   0  1096k|   0   232 |1710  2335 |0.44 1.26 1.05|1.0   0 1.0|   0     0 |           | 18  299    0   22    0
Apr 16 19:08:03 ubuntu dstat.sh[65030]: 16-04 19:08:03|  1   1  97   0   0|5124M  281M  184M 2234M|4829B 1461B|   0   180k|   0  19.0 |1180  1830 |0.44 1.26 1.05|2.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:08:04 ubuntu dstat.sh[65030]: 16-04 19:08:04|  1   1  97   0   0|5124M  281M  184M 2234M|4679B 1452B|   0   108k|   0  7.97 |1013  1458 |0.44 1.26 1.05|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:08:05 ubuntu dstat.sh[65030]: 16-04 19:08:05|  1   0  97   0   0|5124M  281M  184M 2234M|5106B 1622B|   0   533k|   0  38.0 |1033  1559 |0.44 1.26 1.05|2.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:08:06 ubuntu dstat.sh[65030]: 16-04 19:08:06|  1   0  97   0   0|5124M  281M  184M 2234M|4446B 1026B|   0     0 |   0     0 | 973  1418 |0.44 1.26 1.05|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:08:07 ubuntu dstat.sh[65030]: 16-04 19:08:07|  1   1  97   0   0|5124M  281M  184M 2234M|4620B 1515B|   0     0 |   0     0 |1012  1431 |0.41 1.24 1.04|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:08:08 ubuntu dstat.sh[65030]: 16-04 19:08:08|  1   0  97   0   0|5124M  281M  184M 2234M|4976B 1619B|   0  4093B|   0  1.00 | 905  1383 |0.41 1.24 1.04|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:08:09 ubuntu dstat.sh[65030]: 16-04 19:08:09|  1   0  97   0   0|5124M  281M  184M 2234M|4500B 1620B|   0     0 |   0     0 | 945  1392 |0.41 1.24 1.04|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:08:10 ubuntu dstat.sh[65030]: 16-04 19:08:10|  2   1  95   0   0|5124M  281M  184M 2234M|4625B 1685B|   0   464k|   0  33.0 |1258  1889 |0.41 1.24 1.04|1.0   0   0|   0     0 |           | 18  299    0   22    0
Apr 16 19:08:11 ubuntu dstat.sh[65030]: 16-04 19:08:11|  1   0  96   0   0|5124M  281M  184M 2234M|5100B 1620B|   0   376k|   0  63.0 |1063  1511 |0.41 1.24 1.04|2.0   0 2.0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:12 ubuntu dstat.sh[65030]: 16-04 19:08:12|  3   1  95   0   0|5124M  281M  184M 2234M|4676B 1752B|   0   848k|   0   157 |1686  2342 |0.37 1.22 1.04|1.0   0 1.0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:13 ubuntu dstat.sh[65030]: 16-04 19:08:13|  2   1  97   0   0|5124M  281M  184M 2234M|5460B 1613B|   0   173k|   0  17.1 |1158  1751 |0.37 1.22 1.04|1.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:14 ubuntu dstat.sh[65030]: 16-04 19:08:14|  1   1  97   0   0|5124M  281M  184M 2234M|4308B 1631B|   0   112k|   0  8.99 | 989  1424 |0.37 1.22 1.04|2.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:15 ubuntu dstat.sh[65030]: 16-04 19:08:15|  3   2  94   0   0|5122M  283M  184M 2234M|4866B 1622B| 348k  573k|6.01  40.0 |1723  2371 |0.37 1.22 1.04|1.0   0  22|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:16 ubuntu dstat.sh[65030]: 16-04 19:08:16|  2   1  97   0   0|5121M  284M  184M 2234M|4415B 1460B|   0   140k|   0  14.0 |1238  1854 |0.37 1.22 1.04|1.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:17 ubuntu dstat.sh[65030]: 16-04 19:08:17|  1   0  97   0   0|5121M  284M  184M 2234M|5081B 1510B|   0  4090B|   0  1.00 |1018  1424 |0.34 1.20 1.03|1.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:18 ubuntu dstat.sh[65030]: 16-04 19:08:18|  1   1  97   0   0|5121M  284M  184M 2234M|4730B 1567B|   0   196k|   0  16.0 |1025  1441 |0.34 1.20 1.03|2.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:19 ubuntu dstat.sh[65030]: 16-04 19:08:19|  1   1  97   0   0|5122M  284M  184M 2234M|4827B 1511B|   0     0 |   0     0 |1004  1423 |0.34 1.20 1.03|1.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:20 ubuntu dstat.sh[65030]: 16-04 19:08:20|  2   1  95   0   0|5122M  283M  184M 2234M|4606B 1566B|   0   188k|   0  23.0 |1259  1834 |0.34 1.20 1.03|1.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:21 ubuntu dstat.sh[65030]: 16-04 19:08:21|  2   1  96   0   0|5122M  283M  184M 2234M|4778B 1514B|   0     0 |   0     0 |1105  1448 |0.34 1.20 1.03|1.0   0 6.0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:22 ubuntu dstat.sh[65030]: 16-04 19:08:22|  3   1  94   0   0|5122M  283M  184M 2234M|3582B  809B|   0   739k|   0  71.9 |1918  2723 |0.31 1.18 1.03|1.0   0 1.0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:23 ubuntu dstat.sh[65030]: 16-04 19:08:23|  0   0  97   0   0|5122M  283M  184M 2234M|4598B 1296B|   0   604k|   0   131 | 964  1442 |0.31 1.18 1.03|1.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:24 ubuntu dstat.sh[65030]: 16-04 19:08:24|  1   1  97   0   0|5122M  283M  184M 2234M|4330B 1455B|   0     0 |   0     0 | 977  1408 |0.31 1.18 1.03|1.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:25 ubuntu dstat.sh[65030]: 16-04 19:08:25|  2   1  96   0   0|5122M  283M  184M 2234M|4938B 1690B|   0   361k|   0  28.1 |1062  1515 |0.31 1.18 1.03|1.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:26 ubuntu dstat.sh[65030]: 16-04 19:08:26|  2   1  97   0   0|5122M  283M  184M 2234M|5357B 1458B|   0    68k|   0  7.00 |1058  1436 |0.31 1.18 1.03|1.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:27 ubuntu dstat.sh[65030]: 16-04 19:08:27|  1   0  97   0   0|5122M  283M  184M 2234M|8657B 1620B|   0     0 |   0     0 |1017  1387 |0.29 1.16 1.02|1.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:28 ubuntu dstat.sh[65030]: 16-04 19:08:28|  1   0  98   0   0|5122M  283M  184M 2234M|7497B 1619B|   0     0 |   0     0 | 963  1393 |0.29 1.16 1.02|1.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:29 ubuntu dstat.sh[65030]: 16-04 19:08:29|  2   1  95   0   0|5122M  283M  184M 2234M|  11k 2833B|   0   280k|   0  26.0 |1405  2012 |0.29 1.16 1.02|1.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:30 ubuntu dstat.sh[65030]: 16-04 19:08:30|  4   1  94   0   0|5122M  283M  184M 2234M|  15k 2234B|   0   284k|   0  39.0 |1787  2479 |0.29 1.16 1.02|1.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:31 ubuntu dstat.sh[65030]: 16-04 19:08:31|  2   1  96   0   0|5122M  283M  184M 2234M|3232B  484B|   0   175k|   0  19.9 |1311  1953 |0.29 1.16 1.02|1.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:32 ubuntu dstat.sh[65030]: 16-04 19:08:32|  3   2  93   1   0|5122M  283M  184M 2234M|4065B  976B|   0  2992k|   0   217 |2096  3123 |0.27 1.14 1.01|1.0   0 1.0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:33 ubuntu dstat.sh[65030]: 16-04 19:08:33|  1   1  97   0   0|5122M  283M  184M 2234M|4634B 1457B|   0     0 |   0     0 |1015  1520 |0.27 1.14 1.01|1.0   0   0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:34 ubuntu dstat.sh[65030]: 16-04 19:08:34|  4   2  93   0   0|5120M  285M  184M 2234M|4579B 1627B|   0   751k|   0   161 |2498  3860 |0.27 1.14 1.01|  0   0 3.0|   0     0 |           | 18  299    0   18    0
Apr 16 19:08:35 ubuntu dstat.sh[65030]: 16-04 19:08:35| 10   5  83   0   0|5150M  255M  184M 2234M|6107B 3405B|   0   292k|   0  20.0 |2152  2060 |0.27 1.14 1.01|2.0   0  38|   0     0 |           | 18  301    0   18    0
Apr 16 19:08:36 ubuntu dstat.sh[65030]: 16-04 19:08:36| 21   2  75   0   0|5157M  247M  184M 2235M|  11k 7659B| 164k  172k|11.0  16.0 |4339  5885 |0.27 1.14 1.01|1.0   0 4.0|   0     0 |           | 18  304    0   18    0
Apr 16 19:08:37 ubuntu dstat.sh[65030]: 16-04 19:08:37|  9  16  75   0   0|5147M  258M  184M 2235M|7826B 4540B|   0     0 |   0     0 |5341  4643 |0.24 1.12 1.01|2.0   0 360|   0     0 |           | 18  303    0   19    0
Apr 16 19:08:38 ubuntu dstat.sh[65030]: 16-04 19:08:38| 16  10  72   0   0|5178M  227M  184M 2235M|  16k 2535B|   0    20k|   0  3.00 |3554  3046 |0.24 1.12 1.01|2.0   0 139|   0     0 |           | 18  303    0   19    0
Apr 16 19:08:39 ubuntu dstat.sh[65030]: 16-04 19:08:39| 23   4  72   0   0|5226M  178M  184M 2235M|4545B 1458B|  72k  708k|4.00  28.0 |2242  1893 |0.24 1.12 1.01|2.0   0 2.0|   0     0 |           | 18  303    0   19    0
Apr 16 19:08:40 ubuntu dstat.sh[65030]: 16-04 19:08:40| 23   3  71   1   0|5246M  153M  185M 2240M|4826B 1704B|1588k  932k| 183  33.0 |2625  2690 |0.24 1.12 1.01|2.0   0   0|   0     0 |           | 18  303    0   19    0
Apr 16 19:08:41 ubuntu dstat.sh[65030]: 16-04 19:08:41| 22   5  71   1   0|5302M  148M  184M 2190M|4865B 1529B|   0   590k|   0  11.0 |2236  1876 |0.24 1.12 1.01|1.0   0 3.0|   0     0 |           | 18  303    0   19    0
Apr 16 19:08:42 ubuntu dstat.sh[65030]: 16-04 19:08:42| 25   5  67   1   0|5279M  170M  184M 2190M|4519B 1620B| 204k 3116k|26.0   289 |7609    11k|0.30 1.12 1.01|3.0 1.0 1.0|   0     0 |           | 18  308    0   23    0
Apr 16 19:08:43 ubuntu dstat.sh[65030]: 16-04 19:08:43| 24   4  70   1   0|5285M  164M  184M 2191M|5703B 2562B| 941k 1324k|62.8   179 |4958  6790 |0.30 1.12 1.01|1.0   0 1.0|   0     0 |           | 18  310    0   25    0
Apr 16 19:08:44 ubuntu dstat.sh[65030]: 16-04 19:08:44|  5   1  91   0   0|5268M  180M  184M 2191M|4617B 1619B| 144k 3637k|6.99   505 |2307  2841 |0.30 1.12 1.01|3.0   0   0|   0     0 |           | 18  312    0   15    0
Apr 16 19:08:45 ubuntu dstat.sh[65030]: 16-04 19:08:45| 10   2  85   1   0|5269M  179M  184M 2192M|7705B 2964B|  48k 1162k|2.99   156 |3408  5095 |0.30 1.12 1.01|1.0   0   0|   0     0 |           | 18  310    0   15    0
Apr 16 19:08:46 ubuntu dstat.sh[65030]: 16-04 19:08:46|  8   1  88   1   0|5266M  182M  184M 2192M|  17k 3682B|  64k 1277k|4.00   114 |2936  4137 |0.30 1.12 1.01|2.0   0   0|   0     0 |           | 18  310    0   15    0
Apr 16 19:08:47 ubuntu dstat.sh[65030]: 16-04 19:08:47| 17   5  77   1   0|5263M  185M  184M 2192M|5018B 1693B|  16k 2169k|1.00   233 |6212  9390 |0.28 1.10 1.00|1.0   0 1.0|   0     0 |           | 18  313    0   17    0
Apr 16 19:08:48 ubuntu dstat.sh[65030]: 16-04 19:08:48| 24   5  67   2   0|5261M  186M  184M 2192M|4269B 1455B|   0  7040k|   0   531 |8821    14k|0.28 1.10 1.00|8.0 1.0   0|   0     0 |           | 18  314    0   12    0
Apr 16 19:08:49 ubuntu dstat.sh[65030]: 16-04 19:08:49|  7   2  89   1   0|5260M  187M  184M 2193M|5653B 2562B|  16k 1802k|1.00   188 |2843  4577 |0.28 1.10 1.00|1.0   0   0|   0     0 |           | 18  312    0   13    0
Apr 16 19:08:50 ubuntu dstat.sh[65030]: 16-04 19:08:50|  9   2  87   1   0|5258M  189M  184M 2193M|  17k 3693B|   0   907k|   0   119 |3056  4303 |0.28 1.10 1.00|  0   0   0|   0     0 |           | 18  312    0   14    0
Apr 16 19:08:51 ubuntu dstat.sh[65030]: 16-04 19:08:51| 18   4  76   2   0|5255M  192M  184M 2193M|4694B 1688B|   0  2170k|   0   230 |5877  8991 |0.28 1.10 1.00|1.0   0   0|   0     0 |           | 18  313    0   15    0
Apr 16 19:08:52 ubuntu dstat.sh[65030]: 16-04 19:08:52| 25   5  67   1   0|5256M  191M  184M 2193M|4704B 1454B|   0  3535k|   0   305 |8131    12k|0.34 1.09 1.00|2.0   0 1.0|   0     0 |           | 18  313    0   16    0
Apr 16 19:08:53 ubuntu dstat.sh[65030]: 16-04 19:08:53|  8   2  86   1   0|5255M  191M  184M 2193M|5303B 2393B|   0  3151k|   0   283 |3331  5289 |0.34 1.09 1.00|1.0   0   0|   0     0 |           | 18  312    0   18    0
