Feb 19 09:51:49 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 19 09:51:49 ubuntu dstat.sh[59388]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 19 09:51:49 ubuntu dstat.sh[59388]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 19 10:01:26 ubuntu dstat.sh[59388]: 19-02 10:01:26| 15  16  65   2   0|5077M  259M  182M 2295M|2918B  595B| 465k 5691k|22.0   403 |6462  7765 |1.05 1.21 0.95|1.0   0 202|   0     0 |           | 18  311    0    6    0
Feb 19 10:01:27 ubuntu dstat.sh[59388]: 19-02 10:01:27| 10  18  69   0   0|5062M  274M  182M 2295M|4181B 1509B| 862k  232k|9.98  5.99 |5008  3866 |1.04 1.20 0.95|1.0   0 228|   0     0 |           | 18  313    0    7    0
Feb 19 10:01:28 ubuntu dstat.sh[59388]: 19-02 10:01:28| 11   6  70  11   0|5031M  273M  182M 2327M|4501B 1571B|  32M  209k|1876  21.1 |4481  6152 |1.04 1.20 0.95|  0 1.0  19|   0     0 |           | 18  311    0    8    0
Feb 19 10:01:29 ubuntu dstat.sh[59388]: 19-02 10:01:29|  8   4  75  10   0|5017M  276M  182M 2338M|3506B 1552B|  11M 3917k|1737   141 |4020  6103 |1.04 1.20 0.95|  0   0 6.0|   0     0 |           | 18  312    0    8    0
Feb 19 10:01:30 ubuntu dstat.sh[59388]: 19-02 10:01:30|  2   1  94   0   0|5017M  276M  182M 2338M|9982B 3012B|  64k  184k|4.00  13.0 |1534  2182 |1.04 1.20 0.95|  0   0 1.0|   0     0 |           | 18  312    0    8    0
Feb 19 10:01:31 ubuntu dstat.sh[59388]: 19-02 10:01:31|  4   2  93   0   0|5018M  275M  182M 2338M|  88k 3863B| 156k  352k|2.00  36.0 |1724  2290 |1.04 1.20 0.95|  0   0 2.0|   0     0 |           | 18  312    0    8    0
Feb 19 10:01:32 ubuntu dstat.sh[59388]: 19-02 10:01:32| 22   7  70   0   0|4993M  300M  182M 2339M| 427k   10k| 449k  481k|22.0  5.01 |3344  2596 |1.20 1.23 0.96|3.0   0  31|   0     0 |           | 18  307    0   10    0
Feb 19 10:01:33 ubuntu dstat.sh[59388]: 19-02 10:01:33| 45   9  44   0   0|4805M  487M  182M 2339M|5009B 1511B| 272k  416k|4.00  16.0 |3586  2413 |1.20 1.23 0.96|3.0   0 7.0|   0     0 |           | 18  295    0   12    0
Feb 19 10:01:34 ubuntu dstat.sh[59388]: 19-02 10:01:34| 77  12  10   0   0|4824M  468M  182M 2339M|5491B 1562B|4085B 2489k|1.00   391 |5086  2906 |1.20 1.23 0.96|5.0   0 2.0|   0     0 |           | 18  285    0   13    0
Feb 19 10:01:35 ubuntu dstat.sh[59388]: 19-02 10:01:35| 84  15   1   0   0|4864M  428M  182M 2340M|5275B 1519B| 289k  719k|8.04  43.2 |5897  4556 |1.20 1.23 0.96|4.0   0 7.0|   0     0 |           | 18  274    0   14    0
Feb 19 10:01:36 ubuntu dstat.sh[59388]: 19-02 10:01:36| 61   8  30   0   0|4929M  361M  182M 2341M|5139B 1564B|  32k  847k|2.00  52.9 |6837    11k|1.20 1.23 0.96|3.0   0 4.0|   0     0 |           | 18  272    0   20    0
Feb 19 10:01:37 ubuntu dstat.sh[59388]: 19-02 10:01:37| 33   5  61   0   0|4992M  298M  182M 2341M|4791B 1513B|  52k  136k|4.00  10.0 |2755  2143 |1.26 1.25 0.96|2.0   0 2.0|   0     0 |           | 18  270    0   21    0
Feb 19 10:01:38 ubuntu dstat.sh[59388]: 19-02 10:01:38| 23   4  71   0   0|4981M  308M  182M 2342M|4788B 1566B|   0  1364k|   0  44.0 |5936  9202 |1.26 1.25 0.96|1.0   0   0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:39 ubuntu dstat.sh[59388]: 19-02 10:01:39|  1   0  97   0   0|4973M  316M  182M 2342M|4858B 1619B|   0   104k|   0  8.00 |1061  1522 |1.26 1.25 0.96|  0   0   0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:40 ubuntu dstat.sh[59388]: 19-02 10:01:40|  2   1  95   0   0|4963M  326M  182M 2342M|4154B 1456B|   0   104k|   0  6.99 |1191  1525 |1.26 1.25 0.96|  0   0 7.0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:41 ubuntu dstat.sh[59388]: 19-02 10:01:41|  1   1  96   0   0|4950M  339M  182M 2342M|4428B 1616B|   0   790k|   0  49.9 |1130  1668 |1.26 1.25 0.96|  0   0   0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:42 ubuntu dstat.sh[59388]: 19-02 10:01:42|  2   1  97   0   0|4937M  352M  182M 2342M|4742B 1516B|   0    32k|   0  3.01 |1097  1477 |1.16 1.23 0.96|  0   0   0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:43 ubuntu dstat.sh[59388]: 19-02 10:01:43|  2   1  97   0   0|4927M  362M  182M 2342M|4066B 1566B|   0  4096B|   0  1.00 | 961  1447 |1.16 1.23 0.96|  0   0   0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:44 ubuntu dstat.sh[59388]: 19-02 10:01:44|  1   0  96   0   0|4918M  371M  182M 2342M|4688B 1619B|   0    80k|   0  9.00 |1050  1503 |1.16 1.23 0.96|  0   0   0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:45 ubuntu dstat.sh[59388]: 19-02 10:01:45|  2   2  96   0   0|4902M  387M  182M 2342M|4500B 1620B|   0    30M|   0   381 |1902  2489 |1.16 1.23 0.96|  0   0   0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:46 ubuntu dstat.sh[59388]: 19-02 10:01:46|  2   1  94   0   0|4895M  394M  182M 2342M|4337B 1458B|  16k   80k|1.00  9.00 |1373  1942 |1.16 1.23 0.96|  0   0   0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:47 ubuntu dstat.sh[59388]: 19-02 10:01:47|  1   1  97   0   0|4889M  400M  182M 2342M|3034B  756B|   0   388k|   0  25.0 |1018  1514 |1.07 1.21 0.95|  0   0   0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:48 ubuntu dstat.sh[59388]: 19-02 10:01:48|  3   1  96   0   0|4883M  406M  182M 2342M|3817B 1296B|   0   100k|   0  15.0 |1255  1835 |1.07 1.21 0.95|  0   0   0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:49 ubuntu dstat.sh[59388]: 19-02 10:01:49|  2   1  96   0   0|4877M  412M  182M 2342M|4067B 1566B|   0  8202k|   0  1014 |1629  1966 |1.07 1.21 0.95|  0   0   0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:50 ubuntu dstat.sh[59388]: 19-02 10:01:50|  1   2  94   0   0|4873M  416M  182M 2342M|4352B 1512B|   0    40M|   0   402 |1748  2279 |1.07 1.21 0.95|  0   0 1.0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:51 ubuntu dstat.sh[59388]: 19-02 10:01:51|  2   0  97   0   0|4869M  420M  182M 2342M|4245B 1566B|   0     0 |   0     0 |1042  1480 |1.07 1.21 0.95|  0   0   0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:52 ubuntu dstat.sh[59388]: 19-02 10:01:52|  1   1  97   0   0|4868M  421M  182M 2342M|4611B 1513B|   0    52k|   0  3.00 |1073  1471 |0.98 1.19 0.95|  0   0   0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:53 ubuntu dstat.sh[59388]: 19-02 10:01:53|  1   0  97   0   0|4868M  422M  182M 2342M|4126B 1566B|   0   364k|   0  23.0 |1022  1582 |0.98 1.19 0.95|1.0   0   0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:54 ubuntu dstat.sh[59388]: 19-02 10:01:54|  1   0  97   0   0|4868M  421M  182M 2342M|4856B 1619B|   0    16k|   0  1.00 |1024  1442 |0.98 1.19 0.95|  0   0   0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:55 ubuntu dstat.sh[59388]: 19-02 10:01:55|  2   1  97   0   0|4867M  422M  182M 2342M|4346B 1461B|   0  2572k|   0  13.0 |1100  1525 |0.98 1.19 0.95|  0   0   0|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:56 ubuntu dstat.sh[59388]: 19-02 10:01:56|  2   2  95   0   0|4869M  420M  182M 2342M|5398B 1620B|  84k  484k|2.00  24.0 |1560  2192 |0.98 1.19 0.95|1.0   0  10|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:57 ubuntu dstat.sh[59388]: 19-02 10:01:57|  8  21  68   1   0|4875M  414M  182M 2342M|5721B 1621B| 108k 3651k|8.01   176 |6469  5687 |0.98 1.18 0.95|1.0   0 448|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:58 ubuntu dstat.sh[59388]: 19-02 10:01:58|  8  20  69   0   0|4880M  409M  182M 2342M|3261B  324B|   0    96k|   0  12.0 |5983  5098 |0.98 1.18 0.95|1.0   0 363|   0     0 |           | 18  274    0   23    0
Feb 19 10:01:59 ubuntu dstat.sh[59388]: 19-02 10:01:59|  8  20  70   0   0|4883M  406M  182M 2342M|4373B 1134B|   0   268k|   0  21.0 |6041  4966 |0.98 1.18 0.95|1.0   0 406|   0     0 |           | 18  274    0   23    0
Feb 19 10:02:00 ubuntu dstat.sh[59388]: 19-02 10:02:00|  9  21  68   0   0|4876M  413M  182M 2342M|4520B 1501B|   0   220k|   0  13.0 |6034  4850 |0.98 1.18 0.95|1.0   0 400|   0     0 |           | 18  274    0   23    0
Feb 19 10:02:01 ubuntu dstat.sh[59388]: 19-02 10:02:01|  9  21  68   0   0|4888M  400M  182M 2342M|5365B 1620B|  36k 8191B|3.00  2.00 |6158  5101 |0.98 1.18 0.95|2.0   0 437|   0     0 |           | 18  274    0   23    0
Feb 19 10:02:02 ubuntu dstat.sh[59388]: 19-02 10:02:02| 17  10  71   0   0|4901M  388M  182M 2343M|4906B 1621B| 320k    0 |32.0     0 |3804  3079 |0.99 1.18 0.95|1.0   0 142|   0     0 |           | 18  274    0   23    0
Feb 19 10:02:03 ubuntu dstat.sh[59388]: 19-02 10:02:03|  4   3  92   0   0|4895M  394M  182M 2343M|5089B 2131B|4090B    0 |1.00     0 |1804  2044 |0.99 1.18 0.95|  0   0  19|   0     0 |           | 18  275    0   23    0
Feb 19 10:02:04 ubuntu dstat.sh[59388]: 19-02 10:02:04|  2   1  96   0   0|4895M  394M  182M 2343M|  19k 1883B|   0   180k|   0  15.0 |1278  1903 |0.99 1.18 0.95|  0   0   0|   0     0 |           | 18  275    0   23    0
Feb 19 10:02:05 ubuntu dstat.sh[59388]: 19-02 10:02:05|  3   1  95   0   0|4895M  393M  182M 2343M| 191k 6415B|   0  1686k|   0  45.0 |1651  2100 |0.99 1.18 0.95|  0   0   0|   0     0 |           | 18  275    0   23    0
Feb 19 10:02:06 ubuntu dstat.sh[59388]: 19-02 10:02:06|  2   1  95   0   0|4894M  393M  182M 2343M| 391k   11k|  32k  220k|1.00  15.0 |1849  2140 |0.99 1.18 0.95|  0   0   0|   0     0 |           | 18  275    0   23    0
Feb 19 10:02:07 ubuntu dstat.sh[59388]: 19-02 10:02:07|  5   1  91   0   0|4894M  393M  182M 2344M| 686k   18k|   0   144k|   0  13.0 |2373  2492 |0.91 1.16 0.94|  0   0   0|   0     0 |           | 18  275    0   23    0
Feb 19 10:02:08 ubuntu dstat.sh[59388]: 19-02 10:02:08|  3   2  92   0   0|4893M  393M  182M 2345M| 865k   26k|   0  2220k|   0  19.0 |2597  2880 |0.91 1.16 0.94|  0   0   0|   0     0 |           | 18  275    0   23    0
Feb 19 10:02:09 ubuntu dstat.sh[59388]: 19-02 10:02:09|  2   0  96   0   0|4893M  393M  182M 2345M|  59k 2830B|   0    16k|   0  1.00 |1124  1509 |0.91 1.16 0.94|  0   0   0|   0     0 |           | 18  275    0   23    0
Feb 19 10:02:10 ubuntu dstat.sh[59388]: 19-02 10:02:10|  1   0  96   0   0|4893M  393M  182M 2345M| 190k 5763B|   0     0 |   0     0 |1348  1636 |0.91 1.16 0.94|  0   0 1.0|   0     0 |           | 18  275    0   23    0
Feb 19 10:02:11 ubuntu dstat.sh[59388]: 19-02 10:02:11|  6   4  90   0   0|4893M  392M  182M 2345M| 443k   11k|   0  1075k|   0   200 |3713  5052 |0.91 1.16 0.94|1.0   0 3.0|   0     0 |           | 18  275    0   23    0
Feb 19 10:02:12 ubuntu dstat.sh[59388]: 19-02 10:02:12|  4   2  93   0   0|4893M  392M  182M 2346M| 597k   14k|   0  1802k|   0  40.0 |2246  2349 |0.83 1.14 0.94|  0   0   0|   0     0 |           | 18  275    0   23    0
Feb 19 10:02:13 ubuntu dstat.sh[59388]: 19-02 10:02:13|  4   1  92   0   0|4893M  392M  182M 2346M| 141k 3444B|4095B  320k|1.00  17.0 |1994  2418 |0.83 1.14 0.94|  0   0   0|   0     0 |           | 18  275    0   25    0
Feb 19 10:02:14 ubuntu dstat.sh[59388]: 19-02 10:02:14|  1   1  97   0   0|4893M  392M  182M 2346M|  53k 2866B|   0   148k|   0  9.00 |1144  1569 |0.83 1.14 0.94|  0   0   0|   0     0 |           | 18  275    0   25    0
Feb 19 10:02:15 ubuntu dstat.sh[59388]: 19-02 10:02:15|  1   1  95   0   0|4893M  392M  182M 2346M| 230k 4620B|   0   332k|   0  8.99 |1318  1659 |0.83 1.14 0.94|  0   0   0|   0     0 |           | 18  275    0   25    0
Feb 19 10:02:16 ubuntu dstat.sh[59388]: 19-02 10:02:16|  3   1  96   0   0|4892M  392M  182M 2347M| 344k 7899B|   0   629k|   0  18.0 |1479  1694 |0.83 1.14 0.94|  0   0   0|   0     0 |           | 18  275    0   25    0
Feb 19 10:02:17 ubuntu dstat.sh[59388]: 19-02 10:02:17|  2   0  97   0   0|4892M  392M  182M 2347M| 201k 3769B|   0   220k|   0  6.00 |1239  1599 |0.77 1.12 0.93|1.0   0   0|   0     0 |           | 18  275    0   25    0
Feb 19 10:02:18 ubuntu dstat.sh[59388]: 19-02 10:02:18| 15  12  70   2   0|4936M  328M  183M 2366M|  97k 2881B| 802k   24M|68.2   745 |6301  7842 |0.77 1.12 0.93|1.0   0  90|   0     0 |           | 18  274    0   26    0
Feb 19 10:02:19 ubuntu dstat.sh[59388]: 19-02 10:02:19| 14  13  68   3   0|4918M  338M  183M 2372M|4504B 1404B|  20k   15M|2.00  1565 |8346    11k|0.77 1.12 0.93|1.0   0 117|   0     0 |           | 18  274    0   26    0
Feb 19 10:02:20 ubuntu dstat.sh[59388]: 19-02 10:02:20| 23   8  67   1   0|4919M  337M  183M 2373M|2925B  647B|   0  4588k|   0   356 |3823  3414 |0.77 1.12 0.93|1.0   0  37|   0     0 |           | 18  274    0   26    0
Feb 19 10:02:21 ubuntu dstat.sh[59388]: 19-02 10:02:21| 23   8  67   1   0|4922M  333M  183M 2374M|4950B 1511B|   0  1315k|   0  76.0 |3547  2801 |0.77 1.12 0.93|1.0   0  30|   0     0 |           | 18  274    0   26    0
Feb 19 10:02:22 ubuntu dstat.sh[59388]: 19-02 10:02:22| 24   6  68   1   0|4923M  328M  183M 2377M|4443B 1082B|4102B 1338k|1.00  60.1 |3454  3074 |0.79 1.12 0.93|1.0   0  25|   0     0 |           | 18  274    0   26    0
Feb 19 10:02:23 ubuntu dstat.sh[59388]: 19-02 10:02:23| 27   8  63   1   0|4903M  344M  183M 2379M|5090B 1563B| 100k  954k|24.0  50.9 |4231    15k|0.79 1.12 0.93|2.0   0  52|   0     0 |           | 18  274    0   27    0
Feb 19 10:02:24 ubuntu dstat.sh[59388]: 19-02 10:02:24| 15  11  71   2   0|4959M  233M  184M 2434M|4230B 1565B|1019k 5453k| 160   106 |4161  4781 |0.79 1.12 0.93|1.0   0  47|   0     0 |           | 18  274    0   27    0
Feb 19 10:02:25 ubuntu dstat.sh[59388]: 19-02 10:02:25| 17  10  73   0   0|4956M  231M  184M 2435M|4651B 1567B| 376k 2594k|17.0  6.00 |2754  2127 |0.79 1.12 0.93|1.0   0  30|   0     0 |           | 18  274    0   26    0
Feb 19 10:02:26 ubuntu dstat.sh[59388]: 19-02 10:02:26| 25   2  72   0   0|4961M  227M  184M 2435M|4162B 1459B|  24k    0 |6.01     0 |2168  1573 |0.79 1.12 0.93|1.0   0 3.0|   0     0 |           | 18  274    0   26    0
Feb 19 10:02:27 ubuntu dstat.sh[59388]: 19-02 10:02:27|  7   2  90   0   0|4892M  357M  184M 2376M|3596B 1080B|  20k 4095B|2.00  1.00 |1764  1911 |0.72 1.10 0.93|  0   0  16|   0     0 |           | 18  274    0   26    0
Feb 19 10:02:28 ubuntu dstat.sh[59388]: 19-02 10:02:28|  3   1  96   0   0|4890M  359M  184M 2376M|3400B 1026B|   0   224k|   0  17.0 |1329  1884 |0.72 1.10 0.93|  0   0   0|   0     0 |           | 18  274    0   26    0
Feb 19 10:02:29 ubuntu dstat.sh[59388]: 19-02 10:02:29|  2   1  97   0   0|4888M  361M  184M 2376M|4355B 1567B|   0   240k|   0  21.0 |1110  1575 |0.72 1.10 0.93|  0   0   0|   0     0 |           | 18  274    0   19    0
Feb 19 10:02:30 ubuntu dstat.sh[59388]: 19-02 10:02:30|  1   1  97   0   0|4886M  363M  184M 2376M|4118B 1080B|   0    64k|   0  6.00 |1101  1568 |0.72 1.10 0.93|  0   0 1.0|   0     0 |           | 18  274    0   19    0
Feb 19 10:02:31 ubuntu dstat.sh[59388]: 19-02 10:02:31|  2   1  96   0   0|4884M  364M  184M 2376M|4091B  972B|   0    60k|   0  3.00 |1106  1556 |0.72 1.10 0.93|1.0   0   0|   0     0 |           | 18  274    0   19    0
Feb 19 10:02:32 ubuntu dstat.sh[59388]: 19-02 10:02:32|  1   1  98   0   0|4883M  366M  184M 2376M|4559B 1080B|   0     0 |   0     0 |1003  1419 |0.66 1.08 0.92|  0   0   0|   0     0 |           | 18  274    0   19    0
Feb 19 10:02:33 ubuntu dstat.sh[59388]: 19-02 10:02:33|  1   0  97   0   0|4882M  367M  184M 2376M|4335B 1457B|   0     0 |   0     0 | 981  1423 |0.66 1.08 0.92|  0   0   0|   0     0 |           | 18  274    0   17    0
Feb 19 10:02:34 ubuntu dstat.sh[59388]: 19-02 10:02:34|  2   1  96   0   0|4881M  368M  184M 2376M|4662B 1080B|   0   108k|   0  12.0 |1206  1818 |0.66 1.08 0.92|  0   0   0|   0     0 |           | 18  274    0   17    0
Feb 19 10:02:35 ubuntu dstat.sh[59388]: 19-02 10:02:35|  2   1  96   0   0|4881M  368M  184M 2376M|5102B 1621B|   0   256k|   0  23.0 |1373  2014 |0.66 1.08 0.92|  0   0   0|   0     0 |           | 18  274    0   17    0
Feb 19 10:02:36 ubuntu dstat.sh[59388]: 19-02 10:02:36|  1   1  97   0   0|4881M  368M  184M 2376M|5097B 1619B|   0    12k|   0  1.00 |1096  1516 |0.66 1.08 0.92|  0   0   0|   0     0 |           | 18  274    0   17    0
Feb 19 10:02:37 ubuntu dstat.sh[59388]: 19-02 10:02:37|  1   1  97   0   0|4881M  368M  184M 2376M|4477B 1458B|   0  4096B|   0  1.00 |1070  1494 |0.61 1.06 0.92|  0   0   0|   0     0 |           | 18  274    0    6    0
Feb 19 10:02:38 ubuntu dstat.sh[59388]: 19-02 10:02:38|  2   0  95   0   0|4881M  368M  184M 2376M|4739B 1620B|   0   316k|   0  32.0 |1326  1945 |0.61 1.06 0.92|  0   0   0|   0     0 |           | 18  274    0    6    0
Feb 19 10:02:39 ubuntu dstat.sh[59388]: 19-02 10:02:39|  1   1  97   0   0|4881M  368M  184M 2376M|4576B 1457B|   0   200k|   0  15.0 | 987  1459 |0.61 1.06 0.92|  0   0   0|   0     0 |           | 18  274    0    6    0
Feb 19 10:02:40 ubuntu dstat.sh[59388]: 19-02 10:02:40|  2   1  96   0   0|4881M  368M  184M 2376M|3319B  582B|   0     0 |   0     0 |1166  1499 |0.61 1.06 0.92|  0   0 7.0|   0     0 |           | 18  274    0    6    0
Feb 19 10:02:41 ubuntu dstat.sh[59388]: 19-02 10:02:41|  2   1  97   0   0|4881M  368M  184M 2376M|4668B 1567B|   0    32k|   0  3.00 |1078  1503 |0.61 1.06 0.92|  0   0   0|   0     0 |           | 18  274    0    4    0
Feb 19 10:02:42 ubuntu dstat.sh[59388]: 19-02 10:02:42|  1   0  97   0   0|4881M  368M  184M 2376M|4607B 1511B|   0   112k|   0  1.00 | 954  1435 |0.56 1.04 0.91|  0   0   0|   0     0 |           | 18  274    0    4    0
Feb 19 10:02:43 ubuntu dstat.sh[59388]: 19-02 10:02:43|  1   0  97   0   0|4881M  368M  184M 2376M|4545B 1566B|   0  4095B|   0  1.00 |1000  1483 |0.56 1.04 0.91|  0   0   0|   0     0 |           | 18  274    0    4    0
Feb 19 10:02:44 ubuntu dstat.sh[59388]: 19-02 10:02:44|  1   1  97   0   0|4881M  368M  184M 2376M|4533B 1512B|   0    60k|   0  6.00 | 974  1484 |0.56 1.04 0.91|  0   0   0|   0     0 |           | 18  274    0    4    0
Feb 19 10:02:45 ubuntu dstat.sh[59388]: 19-02 10:02:45|  2   1  97   0   0|4881M  368M  184M 2376M|4503B 1621B|   0    64k|   0  6.00 |1084  1527 |0.56 1.04 0.91|  0   0   0|   0     0 |           | 18  274    0    4    0
Feb 19 10:02:46 ubuntu dstat.sh[59388]: 19-02 10:02:46|  2   1  96   0   0|4881M  368M  184M 2376M|4222B 1459B|   0   997k|   0   195 |1193  1595 |0.56 1.04 0.91|  0   0   0|   0     0 |           | 18  274    0    4    0
Feb 19 10:02:47 ubuntu dstat.sh[59388]: 19-02 10:02:47|  1   1  97   0   0|4881M  368M  184M 2376M|5115B 1619B|   0     0 |   0     0 | 963  1405 |0.52 1.03 0.91|1.0   0   0|   0     0 |           | 18  274    0    4    0
Feb 19 10:02:48 ubuntu dstat.sh[59388]: 19-02 10:02:48|  3   1  94   0   0|4881M  368M  184M 2376M|4339B 1458B|   0   168k|   0  20.0 |1478  2225 |0.52 1.03 0.91|  0   0   0|   0     0 |           | 18  275    0    4    0
Feb 19 10:02:49 ubuntu dstat.sh[59388]: 19-02 10:02:49|  2   1  95   0   0|4881M  368M  184M 2376M|4916B 1619B|   0   524k|   0  48.0 |1683  2712 |0.52 1.03 0.91|  0   0   0|   0     0 |           | 18  275    0    4    0
Feb 19 10:02:50 ubuntu dstat.sh[59388]: 19-02 10:02:50|  2   1  96   0   0|4881M  368M  184M 2376M|4860B 1620B|   0   188k|   0  20.0 |1323  1934 |0.52 1.03 0.91|1.0   0 1.0|   0     0 |           | 18  275    0    4    0
Feb 19 10:02:51 ubuntu dstat.sh[59388]: 19-02 10:02:51|  1   1  96   0   0|4873M  375M  184M 2376M|4098B 1458B|   0  3204k|   0   150 |1192  1587 |0.52 1.03 0.91|  0   0   0|   0     0 |           | 18  275    0    4    0
Feb 19 10:02:52 ubuntu dstat.sh[59388]: 19-02 10:02:52|  1   1  98   0   0|4873M  375M  184M 2376M|4697B 1620B|   0    40k|   0  1.00 |1004  1439 |0.47 1.01 0.90|  0   0   0|   0     0 |           | 18  275    0    4    0
Feb 19 10:02:53 ubuntu dstat.sh[59388]: 19-02 10:02:53|  2   1  97   0   0|4873M  375M  184M 2376M|3918B 1458B|   0   412k|   0  20.0 | 966  1487 |0.47 1.01 0.90|  0   0   0|   0     0 |           | 18  275    0    4    0
Feb 19 10:02:54 ubuntu dstat.sh[59388]: 19-02 10:02:54|  1   0  97   0   0|4873M  375M  184M 2376M|4740B 1620B|   0    16k|   0  2.00 | 920  1365 |0.47 1.01 0.90|1.0   0   0|   0     0 |           | 18  275    0    4    0
Feb 19 10:02:55 ubuntu dstat.sh[59388]: 19-02 10:02:55|  1   1  97   0   0|4873M  375M  184M 2376M|3095B  594B|   0  8195B|   0  1.00 | 920  1402 |0.47 1.01 0.90|1.0   0   0|   0     0 |           | 18  275    0    4    0
Feb 19 10:02:56 ubuntu dstat.sh[59388]: 19-02 10:02:56|  2   2  95   0   0|4873M  375M  184M 2376M|5516B 1402B|   0    59M|   0  76.9 |1294  1600 |0.47 1.01 0.90|4.0   0 2.0|   0     0 |           | 18  275    0    4    0
Feb 19 10:02:57 ubuntu dstat.sh[59388]: 19-02 10:02:57| 11   4  81   3   0|4891M  352M  185M 2378M|6756B 3515B|3215k    0 | 561     0 |2457  2844 |0.52 1.01 0.90|  0   0 5.0|   0     0 |           | 18  276    0    4    0
Feb 19 10:02:58 ubuntu dstat.sh[59388]: 19-02 10:02:58| 20   3  76   0   0|4897M  346M  185M 2379M|  13k 7765B|  32k  997k|2.00  26.0 |3754  4862 |0.52 1.01 0.90|1.0   0   0|   0     0 |           | 18  280    0    4    0
Feb 19 10:02:59 ubuntu dstat.sh[59388]: 19-02 10:02:59| 15   4  79   0   0|4898M  345M  185M 2379M|  14k   12k| 144k  524k|7.00  47.0 |2938  3253 |0.52 1.01 0.90|  0   0 5.0|   0     0 |           | 18  282    0    5    0
Feb 19 10:03:00 ubuntu dstat.sh[59388]: 19-02 10:03:00| 20   4  75   1   0|4914M  328M  185M 2379M|8576B 4448B|  64k 2045k|4.00   139 |2672  2851 |0.52 1.01 0.90|  0   0 6.0|   0     0 |           | 18  286    0    6    0
Feb 19 10:03:01 ubuntu dstat.sh[59388]: 19-02 10:03:01| 16   4  78   0   0|4906M  336M  185M 2379M|  14k   10k|   0  1804k|   0   285 |2928  2937 |0.52 1.01 0.90|  0   0 5.0|   0     0 |           | 18  286    0    7    0
Feb 19 10:03:02 ubuntu dstat.sh[59388]: 19-02 10:03:02| 13   4  82   0   0|4914M  328M  185M 2379M|  14k   12k|  16k  120k|1.00  16.0 |2352  2498 |0.56 1.01 0.90|  0   0 5.0|   0     0 |           | 18  286    0    8    0
Feb 19 10:03:03 ubuntu dstat.sh[59388]: 19-02 10:03:03| 14   4  81   0   0|4899M  343M  185M 2379M|  15k   12k|   0   120k|   0  13.0 |2527  2670 |0.56 1.01 0.90|  0   0 5.0|   0     0 |           | 18  286    0    9    0
Feb 19 10:03:04 ubuntu dstat.sh[59388]: 19-02 10:03:04| 35   5  59   0   0|4917M  325M  185M 2380M|  13k 9728B|   0   184k|   0  24.0 |3697  3278 |0.56 1.01 0.90|3.0   0  20|   0     0 |           | 18  283    0   10    0
Feb 19 10:03:05 ubuntu dstat.sh[59388]: 19-02 10:03:05| 45   9  47   0   0|4792M  450M  185M 2380M|4172B 1242B|   0    84k|   0  12.0 |3447  2505 |0.56 1.01 0.90|3.0   0 5.0|   0     0 |           | 18  277    0   12    0
