Feb 19 18:05:27 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 19 18:05:28 ubuntu dstat.sh[59214]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 19 18:05:28 ubuntu dstat.sh[59214]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 19 18:14:07 ubuntu dstat.sh[59214]: 19-02 18:14:07| 18   8  73   0   0|4901M  234M  177M 2492M|3810B 1132B| 240k 2607k|13.0  4.99 |2618  1994 |1.26 1.65 1.11|1.0   0  30|   0     0 |           | 18  259    0   29    0
Feb 19 18:14:08 ubuntu dstat.sh[59214]: 19-02 18:14:08| 25   3  71   0   0|4881M  260M  177M 2487M|3617B  866B|  44k  156k|9.02  14.0 |2442  2057 |1.26 1.65 1.11|1.0   0  13|   0     0 |           | 18  259    0   29    0
Feb 19 18:14:09 ubuntu dstat.sh[59214]: 19-02 18:14:09|  2   1  95   0   0|4846M  351M  177M 2432M|4076B 1294B|   0   288k|   0  12.0 |1298  1614 |1.26 1.65 1.11|  0   0 6.0|   0     0 |           | 18  259    0   29    0
Feb 19 18:14:10 ubuntu dstat.sh[59214]: 19-02 18:14:10|  1   1  97   0   0|4846M  351M  177M 2432M|3599B  701B|   0    32k|   0  4.00 | 971  1385 |1.16 1.62 1.10|2.0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:14:11 ubuntu dstat.sh[59214]: 19-02 18:14:11|  1   1  96   1   0|4836M  360M  177M 2432M|4774B 1513B|   0  3910k|   0   420 |1416  1931 |1.16 1.62 1.10|  0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:14:12 ubuntu dstat.sh[59214]: 19-02 18:14:12|  2   1  97   0   0|4836M  360M  177M 2432M|6245B 1566B|   0   312k|   0  19.0 |1001  1423 |1.16 1.62 1.10|  0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:14:13 ubuntu dstat.sh[59214]: 19-02 18:14:13|  1   1  97   0   0|4836M  360M  177M 2432M|5702B 1403B|   0    32k|   0  4.00 |1006  1365 |1.16 1.62 1.10|1.0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:14:14 ubuntu dstat.sh[59214]: 19-02 18:14:14|  1   0  97   0   0|4836M  360M  177M 2432M|4728B  648B|   0    72k|   0  8.00 |1108  1496 |1.16 1.62 1.10|  0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:14:15 ubuntu dstat.sh[59214]: 19-02 18:14:15|  2   1  96   0   0|4836M  360M  177M 2432M|4547B 1566B|   0   164k|   0  8.00 |1120  1503 |1.06 1.59 1.09|1.0   0   0|   0     0 |           | 18  259    0   21    0
Feb 19 18:14:16 ubuntu dstat.sh[59214]: 19-02 18:14:16|  1   1  97   0   0|4835M  361M  177M 2432M|4645B 1620B|   0    12k|   0  1.00 |1082  1474 |1.06 1.59 1.09|  0   0 1.0|   0     0 |           | 18  259    0   21    0
Feb 19 18:14:17 ubuntu dstat.sh[59214]: 19-02 18:14:17|  1   1  98   0   0|4834M  362M  177M 2432M|4905B 1621B|   0     0 |   0     0 | 988  1377 |1.06 1.59 1.09|  0   0   0|   0     0 |           | 18  259    0   21    0
Feb 19 18:14:18 ubuntu dstat.sh[59214]: 19-02 18:14:18|  2   1  95   0   0|4834M  362M  177M 2432M|4743B 1612B|   0   211k|   0  25.9 |1339  1940 |1.06 1.59 1.09|1.0   0   0|   0     0 |           | 18  259    0   21    0
Feb 19 18:14:19 ubuntu dstat.sh[59214]: 19-02 18:14:19|  2   1  95   0   0|4834M  362M  177M 2432M|4479B 1465B|   0   253k|   0  24.1 |1311  1874 |1.06 1.59 1.09|2.0   0 2.0|   0     0 |           | 18  259    0   10    0
Feb 19 18:14:20 ubuntu dstat.sh[59214]: 19-02 18:14:20|  2   0  96   0   0|4834M  362M  177M 2432M|4497B 1619B|   0    92k|   0  12.0 |1206  1836 |0.98 1.57 1.09|1.0   0   0|   0     0 |           | 18  259    0   10    0
Feb 19 18:14:21 ubuntu dstat.sh[59214]: 19-02 18:14:21|  2   1  96   0   0|4834M  362M  177M 2432M|4399B 1458B|   0  4097B|   0  1.00 |1091  1442 |0.98 1.57 1.09|1.0   0   0|   0     0 |           | 18  259    0   10    0
Feb 19 18:14:22 ubuntu dstat.sh[59214]: 19-02 18:14:22|  3   1  95   0   0|4834M  362M  177M 2432M|4638B 1620B|   0   704k|   0  99.0 |1213  1584 |0.98 1.57 1.09|  0   0   0|   0     0 |           | 18  259    0   10    0
Feb 19 18:14:23 ubuntu dstat.sh[59214]: 19-02 18:14:23|  1   0  97   0   0|4834M  362M  177M 2432M|4397B 1458B|   0    36k|   0  4.00 |1007  1436 |0.98 1.57 1.09|  0   0   0|   0     0 |           | 18  259    0    5    0
Feb 19 18:14:24 ubuntu dstat.sh[59214]: 19-02 18:14:24|  1   0  97   0   0|4834M  362M  177M 2432M|4660B 1620B|   0     0 |   0     0 | 994  1398 |0.98 1.57 1.09|  0   0   0|   0     0 |           | 18  259    0    5    0
Feb 19 18:14:25 ubuntu dstat.sh[59214]: 19-02 18:14:25|  1   1  97   0   0|4834M  362M  177M 2432M|4109B 1458B|   0  8194B|   0  1.00 | 901  1333 |0.98 1.56 1.09|  0   0   0|   0     0 |           | 18  259    0    5    0
Feb 19 18:14:26 ubuntu dstat.sh[59214]: 19-02 18:14:26|  3   1  94   0   0|4834M  362M  177M 2432M|4619B 1662B|   0    44k|   0  3.00 |1443  1762 |0.98 1.56 1.09|  0   0 9.0|   0     0 |           | 18  259    0    5    0
Feb 19 18:14:27 ubuntu dstat.sh[59214]: 19-02 18:14:27|  1   1  97   0   0|4834M  362M  177M 2432M|4320B 1512B|   0    80k|   0  8.00 |1030  1414 |0.98 1.56 1.09|  0   0   0|   0     0 |           | 18  259    0    5    0
Feb 19 18:14:28 ubuntu dstat.sh[59214]: 19-02 18:14:28|  3   1  95   1   0|4834M  362M  177M 2432M|4786B 1566B|   0   272k|   0  41.0 |1679  2488 |0.98 1.56 1.09|  0   0   0|   0     0 |           | 18  259    0    5    0
Feb 19 18:14:29 ubuntu dstat.sh[59214]: 19-02 18:14:29|  2   1  97   0   0|4834M  362M  177M 2432M|4500B 1620B|   0   452k|   0  31.0 |1138  1568 |0.98 1.56 1.09|1.0   0   0|   0     0 |           | 18  259    0    5    0
Feb 19 18:14:30 ubuntu dstat.sh[59214]: 19-02 18:14:30|  1   1  96   0   0|4834M  362M  177M 2432M|4591B 1512B|   0    80k|   0  10.0 |1056  1487 |0.90 1.53 1.08|  0   0   0|   0     0 |           | 18  259    0    5    0
Feb 19 18:14:31 ubuntu dstat.sh[59214]: 19-02 18:14:31|  2   1  97   0   0|4834M  362M  177M 2432M|4681B 1620B|   0   284k|   0  11.0 |1060  1453 |0.90 1.53 1.08|1.0   0   0|   0     0 |           | 18  259    0    5    0
Feb 19 18:14:32 ubuntu dstat.sh[59214]: 19-02 18:14:32|  2   1  97   0   0|4834M  362M  177M 2432M|5223B 1608B|   0   488k|   0   101 |1026  1387 |0.90 1.53 1.08|  0   0   0|   0     0 |           | 18  259    0    5    0
Feb 19 18:14:33 ubuntu dstat.sh[59214]: 19-02 18:14:33|  2   0  96   0   0|4834M  362M  177M 2432M|4951B 1512B|   0  4095B|   0  1.00 |1039  1419 |0.90 1.53 1.08|  0   0   0|   0     0 |           | 18  259    0    5    0
Feb 19 18:14:34 ubuntu dstat.sh[59214]: 19-02 18:14:34|  2   1  96   0   0|4834M  362M  177M 2432M|5084B 1565B|   0   144k|   0  12.0 |1327  1890 |0.90 1.53 1.08|3.0   0 1.0|   0     0 |           | 18  259    0    5    0
Feb 19 18:14:35 ubuntu dstat.sh[59214]: 19-02 18:14:35|  2   1  96   0   0|4834M  362M  177M 2432M|5000B 1459B|   0   320k|   0  29.0 |1243  1780 |0.83 1.50 1.08|  0   0 1.0|   0     0 |           | 18  259    0    5    0
Feb 19 18:14:36 ubuntu dstat.sh[59214]: 19-02 18:14:36|  3   1  94   0   0|4834M  362M  177M 2432M|4840B 1080B|   0   100k|   0  16.0 |1405  1822 |0.83 1.50 1.08|1.0   0 1.0|   0     0 |           | 18  259    0    5    0
Feb 19 18:14:37 ubuntu dstat.sh[59214]: 19-02 18:14:37|  2   2  95   0   0|4834M  362M  177M 2432M|5463B 1566B|   0    60M|   0   121 |1270  1531 |0.83 1.50 1.08|1.0   0   0|   0     0 |           | 18  259    0    5    0
Feb 19 18:14:38 ubuntu dstat.sh[59214]: 19-02 18:14:38|  3   1  94   0   0|4834M  362M  177M 2432M|4166B 1026B|   0   312k|   0  50.0 |1626  2364 |0.83 1.50 1.08|  0   0   0|   0     0 |           | 18  259    0    5    0
Feb 19 18:14:39 ubuntu dstat.sh[59214]: 19-02 18:14:39| 18   6  71   3   0|4876M  316M  177M 2434M|  11k 8790B|2344k  316k| 506  17.0 |3931  9550 |0.83 1.50 1.08|  0   0  41|   0     0 |           | 18  260    0    5    0
Feb 19 18:14:40 ubuntu dstat.sh[59214]: 19-02 18:14:40| 22   3  75   0   0|4877M  315M  177M 2435M|6682B 2819B|  32k  874k|2.00  12.0 |2876  3246 |0.76 1.48 1.07|1.0   0 5.0|   0     0 |           | 18  263    0    6    0
Feb 19 18:14:41 ubuntu dstat.sh[59214]: 19-02 18:14:41| 15   2  81   0   0|4877M  315M  177M 2435M|  14k   11k|  16k    0 |1.00     0 |2226  2069 |0.76 1.48 1.07|1.0   0   0|   0     0 |           | 18  266    0    6    0
Feb 19 18:14:42 ubuntu dstat.sh[59214]: 19-02 18:14:42| 16   3  79   0   0|4866M  326M  177M 2435M|  14k   11k|  16k 1440k|1.00   122 |2901  3056 |0.76 1.48 1.07|  0   0 5.0|   0     0 |           | 18  268    0    7    0
Feb 19 18:14:43 ubuntu dstat.sh[59214]: 19-02 18:14:43| 13   3  83   0   0|4884M  307M  177M 2435M|  14k   10k|   0  1684k|   0   257 |2357  2439 |0.76 1.48 1.07|2.0   0 5.0|   0     0 |           | 18  268    0    8    0
Feb 19 18:14:44 ubuntu dstat.sh[59214]: 19-02 18:14:44| 14   4  81   1   0|4874M  317M  177M 2435M|  15k   12k|   0   292k|   0  33.0 |2845  2995 |0.76 1.48 1.07|  0   0 5.0|   0     0 |           | 18  268    0    9    0
Feb 19 18:14:45 ubuntu dstat.sh[59214]: 19-02 18:14:45| 17   5  77   0   0|4869M  322M  177M 2435M|  16k   12k|   0   304k|   0  36.1 |4244  5795 |0.78 1.47 1.07|1.0   0 6.0|   0     0 |           | 18  268    0   10    0
Feb 19 18:14:46 ubuntu dstat.sh[59214]: 19-02 18:14:46| 49   6  44   0   0|4679M  512M  177M 2435M|5320B 2317B|   0   344k|   0  32.0 |4195  3056 |0.78 1.47 1.07|2.0   0  21|   0     0 |           | 18  259    0   15    0
Feb 19 18:14:47 ubuntu dstat.sh[59214]: 19-02 18:14:47| 60   9  31   0   0|4795M  396M  177M 2436M|5036B 1514B|   0   276k|   0  22.0 |4226  2860 |0.78 1.47 1.07|3.0   0 5.0|   0     0 |           | 18  261    0   13    0
Feb 19 18:14:48 ubuntu dstat.sh[59214]: 19-02 18:14:48| 61   6  32   0   0|4821M  370M  177M 2436M|4595B 1604B|   0   515k|   0  36.9 |4244  2894 |0.78 1.47 1.07|3.0   0 5.0|   0     0 |           | 18  259    0   14    0
Feb 19 18:14:49 ubuntu dstat.sh[59214]: 19-02 18:14:49| 31   4  64   0   0|4842M  349M  177M 2436M|3925B 1026B|   0   204k|   0  20.0 |3112  4866 |0.78 1.47 1.07|  0   0   0|   0     0 |           | 18  259    0   19    0
Feb 19 18:14:50 ubuntu dstat.sh[59214]: 19-02 18:14:50|  6   1  92   0   0|4840M  350M  177M 2436M|3542B  702B|   0   236k|   0  25.0 |1476  2018 |0.72 1.45 1.06|3.0   0   0|   0     0 |           | 18  257    0   19    0
Feb 19 18:14:51 ubuntu dstat.sh[59214]: 19-02 18:14:51| 41   8  51   0   0|4763M  427M  177M 2436M|4193B 1351B|   0    48k|   0  4.00 |3244  2195 |0.72 1.45 1.06|4.0   0 9.0|   0     0 |           | 18  251    0   19    0
Feb 19 18:14:52 ubuntu dstat.sh[59214]: 19-02 18:14:52| 41   7  50   0   0|4844M  345M  177M 2438M|4846B 1511B|4093B 2083k|1.00  87.9 |5383  9500 |0.72 1.45 1.06|2.0   0 2.0|   0     0 |           | 18  257    0   22    0
Feb 19 18:14:53 ubuntu dstat.sh[59214]: 19-02 18:14:53|  4   1  93   0   0|4843M  345M  177M 2438M|4725B 1566B|   0   280k|   0  21.0 |2175  4422 |0.72 1.45 1.06|  0   0   0|   0     0 |           | 18  259    0   22    0
Feb 19 18:14:54 ubuntu dstat.sh[59214]: 19-02 18:14:54|  1   1  97   0   0|4836M  352M  177M 2438M|3316B  756B|   0    48k|   0  7.00 |1082  1631 |0.72 1.45 1.06|  0   0   0|   0     0 |           | 18  259    0   22    0
Feb 19 18:14:55 ubuntu dstat.sh[59214]: 19-02 18:14:55|  2   1  95   1   0|4833M  356M  177M 2438M|3921B 1242B|   0  2291k|   0   130 |1506  2389 |0.66 1.42 1.06|  0   0   0|   0     0 |           | 18  259    0   22    0
Feb 19 18:14:56 ubuntu dstat.sh[59214]: 19-02 18:14:56|  2   0  97   0   0|4830M  358M  177M 2438M|4861B 1620B|   0    56k|   0  6.00 |1143  1551 |0.66 1.42 1.06|1.0   0 1.0|   0     0 |           | 18  259    0   22    0
Feb 19 18:14:57 ubuntu dstat.sh[59214]: 19-02 18:14:57|  1   1  97   0   0|4828M  361M  177M 2438M|5597B 1620B|   0    68k|   0  7.00 |1087  1511 |0.66 1.42 1.06|  0   0   0|   0     0 |           | 18  259    0   22    0
Feb 19 18:14:58 ubuntu dstat.sh[59214]: 19-02 18:14:58|  2   1  96   0   0|4826M  362M  177M 2438M|5040B 1620B|   0   168k|   0  27.0 |1340  1976 |0.66 1.42 1.06|  0   0   0|   0     0 |           | 18  259    0   22    0
Feb 19 18:14:59 ubuntu dstat.sh[59214]: 19-02 18:14:59|  2   1  97   0   0|4824M  364M  177M 2438M|5642B 1621B|   0  8271k|   0   986 |1461  1611 |0.66 1.42 1.06|1.0   0   0|   0     0 |           | 18  259    0   22    0
Feb 19 18:15:00 ubuntu dstat.sh[59214]: 19-02 18:15:00|  1   0  97   0   0|4824M  365M  177M 2438M|4221B 1242B|   0    80k|   0  10.0 |1027  1510 |0.61 1.40 1.05|2.0   0   0|   0     0 |           | 18  259    0   21    0
Feb 19 18:15:01 ubuntu dstat.sh[59214]: 19-02 18:15:01|  1   0  97   0   0|4824M  365M  177M 2438M|3435B  756B|   0     0 |   0     0 |1083  1548 |0.61 1.40 1.05|1.0   0   0|   0     0 |           | 18  259    0   21    0
Feb 19 18:15:02 ubuntu dstat.sh[59214]: 19-02 18:15:02|  2   1  97   0   0|4816M  372M  177M 2438M|4519B 1621B|   0     0 |   0     0 |1131  1540 |0.61 1.40 1.05|  0   0 3.0|   0     0 |           | 18  259    0   21    0
Feb 19 18:15:03 ubuntu dstat.sh[59214]: 19-02 18:15:03|  1   1  96   0   0|4811M  377M  177M 2438M|3980B 1551B|   0  4094B|   0  1.00 | 998  1462 |0.61 1.40 1.05|2.0   0   0|   0     0 |           | 18  259    0   21    0
Feb 19 18:15:04 ubuntu dstat.sh[59214]: 19-02 18:15:04|  3   1  95   0   0|4811M  377M  177M 2438M|4050B 1581B|   0   172k|   0  24.0 |1621  2308 |0.61 1.40 1.05|  0   0   0|   0     0 |           | 18  259    0   21    0
Feb 19 18:15:05 ubuntu dstat.sh[59214]: 19-02 18:15:05|  2   1  96   0   0|4811M  377M  177M 2438M|3035B  594B|   0   448k|   0  39.0 |1250  1984 |0.72 1.41 1.06|1.0   0   0|   0     0 |           | 18  259    0   21    0
Feb 19 18:15:06 ubuntu dstat.sh[59214]: 19-02 18:15:06|  2   0  97   0   0|4811M  377M  177M 2438M|3732B  972B|   0    32k|   0  4.00 |1053  1501 |0.72 1.41 1.06|  0   0 1.0|   0     0 |           | 18  259    0   21    0
Feb 19 18:15:07 ubuntu dstat.sh[59214]: 19-02 18:15:07|  2   0  98   0   0|4811M  377M  177M 2438M|4758B 1620B|   0     0 |   0     0 | 978  1399 |0.72 1.41 1.06|  0   0   0|   0     0 |           | 18  259    0   21    0
Feb 19 18:15:08 ubuntu dstat.sh[59214]: 19-02 18:15:08|  2   1  95   0   0|4811M  377M  177M 2438M|2101B    0 |   0   124k|   0  18.0 |1227  1861 |0.72 1.41 1.06|1.0   0   0|   0     0 |           | 18  259    0   21    0
Feb 19 18:15:09 ubuntu dstat.sh[59214]: 19-02 18:15:09|  1   0  97   0   0|4811M  377M  177M 2438M|3726B  486B|   0   180k|   0  12.0 | 981  1469 |0.72 1.41 1.06|  0   0   0|   0     0 |           | 18  259    0   21    0
Feb 19 18:15:10 ubuntu dstat.sh[59214]: 19-02 18:15:10|  1   1  97   0   0|4811M  377M  177M 2438M|3428B  486B|   0    32k|   0  4.00 | 898  1379 |0.66 1.38 1.05|  0   0   0|   0     0 |           | 18  259    0   21    0
Feb 19 18:15:11 ubuntu dstat.sh[59214]: 19-02 18:15:11| 33   9  57   0   0|4421M  767M  177M 2439M|5849B 1750B| 380k 4097B|30.0  1.00 |3886  3082 |0.66 1.38 1.05|1.0   0  79|   0     0 |           | 18  255    0   23    0
Feb 19 18:15:12 ubuntu dstat.sh[59214]: 19-02 18:15:12| 23   4  72   0   0|4496M  692M  177M 2439M|5237B 2120B|  72k   28k|5.00  3.00 |2345  2000 |0.66 1.38 1.05|1.0   0   0|   0     0 |           | 18  255    0   23    0
Feb 19 18:15:13 ubuntu dstat.sh[59214]: 19-02 18:15:13| 22   6  71   0   0|4549M  638M  177M 2440M|6490B 1802B| 328k    0 |31.0     0 |3853  5244 |0.66 1.38 1.05|1.0   0  17|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:14 ubuntu dstat.sh[59214]: 19-02 18:15:14| 22   6  71   0   0|4617M  569M  177M 2440M|5807B 1566B|   0   216k|   0  6.00 |2490  1997 |0.66 1.38 1.05|2.0   0 6.0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:15 ubuntu dstat.sh[59214]: 19-02 18:15:15| 23   4  71   0   0|4663M  524M  177M 2440M|4045B 1510B|   0    96k|   0  8.99 |2176  1768 |0.69 1.38 1.05|1.0   0 1.0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:16 ubuntu dstat.sh[59214]: 19-02 18:15:16|  1   1  96   0   0|4658M  529M  177M 2440M|4624B 1628B|   0   124k|   0  4.00 |1229  1632 |0.69 1.38 1.05|  0   0 1.0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:17 ubuntu dstat.sh[59214]: 19-02 18:15:17|  2   0  97   0   0|4658M  529M  177M 2440M|4688B 1133B|   0     0 |   0     0 |1050  1430 |0.69 1.38 1.05|  0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:18 ubuntu dstat.sh[59214]: 19-02 18:15:18|  2   1  95   0   0|4658M  529M  177M 2440M|5221B 1620B|   0   404k|   0  70.0 |1337  1892 |0.69 1.38 1.05|  0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:19 ubuntu dstat.sh[59214]: 19-02 18:15:19|  2   1  96   0   0|4658M  529M  177M 2440M|4896B 1296B|   0  5024k|   0   644 |1371  1915 |0.69 1.38 1.05|  0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:20 ubuntu dstat.sh[59214]: 19-02 18:15:20|  2   1  96   0   0|4657M  529M  177M 2440M|4221B 1242B|   0    96k|   0  12.0 |1160  1809 |0.63 1.35 1.05|1.0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:21 ubuntu dstat.sh[59214]: 19-02 18:15:21|  2   1  96   0   0|4657M  529M  177M 2440M|4894B 1603B|   0  4098B|   0  1.00 |1115  1453 |0.63 1.35 1.05|  0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:22 ubuntu dstat.sh[59214]: 19-02 18:15:22|  2   1  97   0   0|4657M  529M  177M 2440M|3441B  702B|   0   256k|   0  16.0 |1044  1513 |0.63 1.35 1.05|  0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:23 ubuntu dstat.sh[59214]: 19-02 18:15:23|  1   0  97   0   0|4657M  529M  177M 2440M|3934B 1295B|   0   692k|   0  6.00 |1028  1487 |0.63 1.35 1.05|  0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:24 ubuntu dstat.sh[59214]: 19-02 18:15:24|  2   1  97   0   0|4657M  529M  177M 2440M|4535B 1709B|   0     0 |   0     0 |1029  1447 |0.63 1.35 1.05|1.0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:25 ubuntu dstat.sh[59214]: 19-02 18:15:25|  1   0  97   0   0|4657M  529M  177M 2440M|4969B 1616B|   0     0 |   0     0 | 942  1382 |0.58 1.33 1.04|1.0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:26 ubuntu dstat.sh[59214]: 19-02 18:15:26|  3   2  96   0   0|4657M  529M  177M 2440M|4879B 1669B|   0     0 |   0     0 |1191  1530 |0.58 1.33 1.04|1.0   0 4.0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:27 ubuntu dstat.sh[59214]: 19-02 18:15:27|  1   1  96   0   0|4657M  529M  177M 2440M|4651B 1506B|   0  4081B|   0  1.00 |1139  1504 |0.58 1.33 1.04|1.0   0 3.0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:28 ubuntu dstat.sh[59214]: 19-02 18:15:28|  2   0  95   0   0|4657M  529M  177M 2440M|4425B 1566B|   0   132k|   0  17.0 |1316  1914 |0.58 1.33 1.04|1.0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:29 ubuntu dstat.sh[59214]: 19-02 18:15:29|  1   1  97   0   0|4658M  529M  177M 2440M|4352B 1512B|   0   232k|   0  17.0 |1105  1568 |0.58 1.33 1.04|  0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:30 ubuntu dstat.sh[59214]: 19-02 18:15:30|  2   1  97   0   0|4658M  529M  177M 2440M|4247B 1566B|   0    64k|   0  10.0 |1046  1517 |0.70 1.34 1.04|1.0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:31 ubuntu dstat.sh[59214]: 19-02 18:15:31|  2   0  96   0   0|4657M  529M  177M 2440M|4799B 1710B|   0     0 |   0     0 |1134  1562 |0.70 1.34 1.04|  0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:32 ubuntu dstat.sh[59214]: 19-02 18:15:32|  2   1  97   0   0|4657M  529M  177M 2440M|5196B 1458B|   0     0 |   0     0 |1078  1474 |0.70 1.34 1.04|1.0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:33 ubuntu dstat.sh[59214]: 19-02 18:15:33|  2   0  97   0   0|4657M  529M  177M 2440M|4919B 1620B|   0    12k|   0  2.00 |1096  1501 |0.70 1.34 1.04|1.0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:34 ubuntu dstat.sh[59214]: 19-02 18:15:34|  2   1  96   0   0|4657M  529M  177M 2440M|5216B 1512B|   0   100k|   0  12.0 |1355  1862 |0.70 1.34 1.04|  0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:35 ubuntu dstat.sh[59214]: 19-02 18:15:35|  2   1  97   0   0|4657M  529M  177M 2440M|4498B  810B|   0   320k|   0  29.0 |1245  1855 |0.72 1.34 1.04|  0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:36 ubuntu dstat.sh[59214]: 19-02 18:15:36|  2   1  95   0   0|4657M  529M  177M 2440M|4895B 1188B|   0   192k|   0  13.0 |1317  1979 |0.72 1.34 1.04|  0   0 1.0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:37 ubuntu dstat.sh[59214]: 19-02 18:15:37|  1   0  97   0   0|4657M  529M  177M 2440M|4802B 1566B|   0     0 |   0     0 |1070  1462 |0.72 1.34 1.04|  0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:38 ubuntu dstat.sh[59214]: 19-02 18:15:38|  3   1  95   1   0|4657M  529M  177M 2440M|5281B 1620B|   0   148k|   0  19.0 |1498  2017 |0.72 1.34 1.04|  0   0   0|   0     0 |           | 18  259    0   25    0
Feb 19 18:15:39 ubuntu dstat.sh[59214]: 19-02 18:15:39|  8   4  86   0   0|4644M  542M  177M 2440M|5279B 1760B|   0   212k|   0  15.0 |3200  8855 |0.72 1.34 1.04|  0   0  36|   0     0 |           | 18  259    0   26    0
Feb 19 18:15:40 ubuntu dstat.sh[59214]: 19-02 18:15:40|  2   0  97   0   0|4644M  542M  177M 2440M|4591B 1554B|   0     0 |   0     0 |1061  1445 |0.82 1.35 1.05|  0   0   0|   0     0 |           | 18  259    0   26    0
Feb 19 18:15:41 ubuntu dstat.sh[59214]: 19-02 18:15:41|  2   2  94   0   0|4646M  540M  177M 2440M|4387B 1713B|   0    88k|   0  8.01 |1454  1764 |0.82 1.35 1.05|1.0   0  32|   0     0 |           | 18  259    0   24    0
Feb 19 18:15:42 ubuntu dstat.sh[59214]: 19-02 18:15:42| 10  18  70   0   0|4665M  522M  177M 2440M|5036B 1564B|   0    52k|   0  3.99 |5064  4053 |0.82 1.35 1.05|1.0   0 279|   0     0 |           | 18  259    0   24    0
Feb 19 18:15:43 ubuntu dstat.sh[59214]: 19-02 18:15:43| 23   5  72   0   0|4707M  479M  177M 2440M|5901B 3757B|   0     0 |   0     0 |3844  5041 |0.82 1.35 1.05|2.0   0 1.0|   0     0 |           | 18  260    0   24    0
Feb 19 18:15:44 ubuntu dstat.sh[59214]: 19-02 18:15:44| 21   3  72   1   0|4708M  478M  177M 2441M|  13k 8996B| 906k  634k|55.1  69.2 |4240  4937 |0.82 1.35 1.05|2.0   0   0|   0     0 |           | 18  260    0   26    0
Feb 19 18:15:45 ubuntu dstat.sh[59214]: 19-02 18:15:45| 38   8  52   0   0|4724M  461M  177M 2442M|4145B 1847B|  64k  658k|3.99  78.8 |5393  6259 |0.84 1.34 1.05|2.0   0  26|   0     0 |           | 18  259    0   23    0
Feb 19 18:15:46 ubuntu dstat.sh[59214]: 19-02 18:15:46| 33   8  58   0   0|4827M  358M  177M 2442M|  28k   25k| 112k  168k|5.00  9.00 |3531  2961 |0.84 1.34 1.05|2.0   0 6.0|   0     0 |           | 18  261    0   29    0
