Feb 13 09:28:21 np0000000052 systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 13 09:28:21 np0000000052 dstat.sh[59573]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 13 09:28:21 np0000000052 dstat.sh[59573]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 13 09:36:57 np0000000052 dstat.sh[59573]: 13-02 09:36:57|  2   1  97   0   0|5057M  286M  183M 2285M|5507B 1620B|   0   416k|   0  20.0 |1049  1490 |0.81 1.45 1.05|1.0   0   0|   0     0 |           | 18  290    0   28    0
Feb 13 09:36:58 np0000000052 dstat.sh[59573]: 13-02 09:36:58|  2   0  97   0   0|5040M  303M  183M 2285M|6060B 1690B|   0    36k|   0  4.00 |1003  1425 |0.81 1.45 1.05|  0   0   0|   0     0 |           | 18  290    0   28    0
Feb 13 09:36:59 np0000000052 dstat.sh[59573]: 13-02 09:36:59|  1   1  97   0   0|5034M  309M  183M 2285M|5754B 1713B|   0     0 |   0     0 |1016  1425 |0.81 1.45 1.05|2.0   0   0|   0     0 |           | 18  290    0   28    0
Feb 13 09:37:00 np0000000052 dstat.sh[59573]: 13-02 09:37:00|  2   1  96   0   0|5029M  314M  183M 2285M|5007B 1620B|   0   864k|   0   165 |1382  1959 |0.81 1.45 1.05|  0   0   0|   0     0 |           | 18  290    0   28    0
Feb 13 09:37:01 np0000000052 dstat.sh[59573]: 13-02 09:37:01|  1   1  97   0   0|5024M  319M  183M 2285M|4391B 1456B|   0  4090B|   0  1.00 | 972  1434 |0.81 1.45 1.05|  0   0   0|   0     0 |           | 18  290    0   28    0
Feb 13 09:37:02 np0000000052 dstat.sh[59573]: 13-02 09:37:02|  2   1  96   1   0|5020M  323M  183M 2285M|5425B 1622B|   0   349k|   0  25.0 |1170  1585 |0.74 1.43 1.05|  0   0   0|   0     0 |           | 18  290    0   20    0
Feb 13 09:37:03 np0000000052 dstat.sh[59573]: 13-02 09:37:03|  1   0  97   0   0|5017M  326M  183M 2285M|4859B 1620B|   0    72k|   0  10.0 |1027  1450 |0.74 1.43 1.05|  0   0   0|   0     0 |           | 18  290    0   20    0
Feb 13 09:37:04 np0000000052 dstat.sh[59573]: 13-02 09:37:04|  2   1  96   0   0|5015M  328M  183M 2285M|4621B 1620B|   0    44k|   0  3.00 | 998  1421 |0.74 1.43 1.05|  0   0   0|   0     0 |           | 18  290    0   20    0
Feb 13 09:37:05 np0000000052 dstat.sh[59573]: 13-02 09:37:05|  2   1  95   0   0|5013M  330M  183M 2285M|4319B 1620B|   0   452k|   0  34.0 |1415  2268 |0.74 1.43 1.05|  0   0   0|   0     0 |           | 18  290    0   20    0
Feb 13 09:37:06 np0000000052 dstat.sh[59573]: 13-02 09:37:06|  2   1  97   0   0|5012M  331M  183M 2285M|4381B 1621B|   0    60k|   0  4.00 |1038  1472 |0.74 1.43 1.05|  0   0 1.0|   0     0 |           | 18  290    0   16    0
Feb 13 09:37:07 np0000000052 dstat.sh[59573]: 13-02 09:37:07|  2   1  96   0   0|5010M  333M  183M 2285M|4515B 1619B|   0   256k|   0  24.0 |1340  1920 |0.68 1.40 1.04|  0   0 1.0|   0     0 |           | 18  290    0   16    0
Feb 13 09:37:08 np0000000052 dstat.sh[59573]: 13-02 09:37:08|  1   1  97   0   0|5009M  334M  183M 2285M|4381B 1620B|   0    80k|   0  12.0 |1277  1842 |0.68 1.40 1.04|  0   0 1.0|   0     0 |           | 18  290    0   16    0
Feb 13 09:37:09 np0000000052 dstat.sh[59573]: 13-02 09:37:09|  7   3  89   0   0|5002M  342M  183M 2285M|4521B 1459B|   0    36k|   0  4.00 |2286  7341 |0.68 1.40 1.04|  0   0  36|   0     0 |           | 18  290    0   17    0
Feb 13 09:37:10 np0000000052 dstat.sh[59573]: 13-02 09:37:10|  1   1  96   0   0|5002M  342M  183M 2285M|4740B 1620B|   0   176k|   0  11.0 |1083  1516 |0.68 1.40 1.04|  0   0   0|   0     0 |           | 18  290    0    7    0
Feb 13 09:37:11 np0000000052 dstat.sh[59573]: 13-02 09:37:11|  1   0  97   0   0|5002M  342M  183M 2285M|4559B 1620B|   0    60k|   0  6.00 | 994  1455 |0.68 1.40 1.04|1.0   0   0|   0     0 |           | 18  290    0    7    0
Feb 13 09:37:12 np0000000052 dstat.sh[59573]: 13-02 09:37:12|  1   1  97   0   0|5002M  342M  183M 2285M|4577B 1620B|   0     0 |   0     0 |1052  1445 |0.63 1.38 1.04|  0   0   0|   0     0 |           | 18  290    0    7    0
Feb 13 09:37:13 np0000000052 dstat.sh[59573]: 13-02 09:37:13|  1   0  97   0   0|5002M  342M  183M 2285M|4499B 1620B|   0  4095B|   0  1.00 | 951  1389 |0.63 1.38 1.04|  0   0   0|   0     0 |           | 18  290    0    7    0
Feb 13 09:37:14 np0000000052 dstat.sh[59573]: 13-02 09:37:14|  2   1  96   0   0|5002M  342M  183M 2285M|4434B 1621B|   0   380k|   0  28.0 |1302  1962 |0.63 1.38 1.04|  0   0   0|   0     0 |           | 18  290    0    4    0
Feb 13 09:37:15 np0000000052 dstat.sh[59573]: 13-02 09:37:15|  3   1  95   0   0|5002M  341M  183M 2285M|4585B 1620B|  96k  668k|6.00   134 |1570  2158 |0.63 1.38 1.04|  0   0 2.0|   0     0 |           | 18  290    0    4    0
Feb 13 09:37:16 np0000000052 dstat.sh[59573]: 13-02 09:37:16|  2   1  97   0   0|5002M  341M  183M 2285M|4339B 1458B|   0    40k|   0  2.00 | 994  1487 |0.63 1.38 1.04|  0   0 1.0|   0     0 |           | 18  290    0    4    0
Feb 13 09:37:17 np0000000052 dstat.sh[59573]: 13-02 09:37:17|  1   0  97   0   0|4994M  349M  183M 2285M|4755B 1619B|   0   228k|   0  17.0 |1058  1529 |0.58 1.36 1.03|  0   0   0|   0     0 |           | 18  290    0    4    0
Feb 13 09:37:18 np0000000052 dstat.sh[59573]: 13-02 09:37:18|  1   1  97   0   0|4994M  349M  183M 2285M|4977B 1619B|   0    88k|   0  9.99 | 967  1467 |0.58 1.36 1.03|  0   0   0|   0     0 |           | 18  290    0    4    0
Feb 13 09:37:19 np0000000052 dstat.sh[59573]: 13-02 09:37:19|  1   1  97   0   0|4994M  349M  183M 2285M|4681B 1620B|   0  8194B|   0  2.00 | 968  1451 |0.58 1.36 1.03|  0   0   0|   0     0 |           | 18  290    0    4    0
Feb 13 09:37:20 np0000000052 dstat.sh[59573]: 13-02 09:37:20|  2   1  97   0   0|4994M  349M  183M 2285M|4681B 1620B|   0     0 |   0     0 |1038  1490 |0.58 1.36 1.03|  0   0   0|   0     0 |           | 18  290    0    4    0
Feb 13 09:37:21 np0000000052 dstat.sh[59573]: 13-02 09:37:21|  1   1  97   0   0|4994M  349M  183M 2285M|4500B 1620B|   0  2240k|   0  21.0 |1006  1452 |0.58 1.36 1.03|  0   0   0|   0     0 |           | 18  290    0    4    0
Feb 13 09:37:22 np0000000052 dstat.sh[59573]: 13-02 09:37:22|  3   1  94   0   0|4994M  349M  183M 2285M|4398B 1620B|   0   732k|   0  61.0 |1872  2732 |0.53 1.33 1.02|1.0   0 1.0|   0     0 |           | 18  290    0    4    0
Feb 13 09:37:23 np0000000052 dstat.sh[59573]: 13-02 09:37:23|  1   1  96   0   0|4994M  349M  183M 2285M|4097B 1458B|   0    80k|   0  12.0 |1293  1926 |0.53 1.33 1.02|  0   0 1.0|   0     0 |           | 18  290    0    4    0
Feb 13 09:37:24 np0000000052 dstat.sh[59573]: 13-02 09:37:24|  2   1  97   0   0|4994M  349M  183M 2285M|4261B 1620B|   0    72k|   0  9.00 |1091  1588 |0.53 1.33 1.02|  0   0   0|   0     0 |           | 18  290    0    4    0
Feb 13 09:37:25 np0000000052 dstat.sh[59573]: 13-02 09:37:25|  3   2  94   0   0|4995M  348M  183M 2285M|4166B 1620B|   0   428k|   0  40.0 |1660  2174 |0.53 1.33 1.02|  0   0 6.0|   0     0 |           | 18  290    0    4    0
Feb 13 09:37:26 np0000000052 dstat.sh[59573]: 13-02 09:37:26| 10   5  80   3   0|5028M  311M  183M 2287M|6983B 3988B|2348k   61M| 507   301 |2790  3572 |0.53 1.33 1.02|  0   0 6.0|   0     0 |           | 18  291    0    4    0
Feb 13 09:37:27 np0000000052 dstat.sh[59573]: 13-02 09:37:27| 20   4  75   0   0|5036M  302M  183M 2288M|  11k 8250B|   0   284k|   0  23.0 |3487  4466 |0.57 1.33 1.02|1.0   0 5.0|   0     0 |           | 18  294    0    5    0
Feb 13 09:37:28 np0000000052 dstat.sh[59573]: 13-02 09:37:28| 15   3  82   0   0|5047M  291M  183M 2288M|  14k   11k|   0     0 |   0     0 |2171  2073 |0.57 1.33 1.02|1.0   0   0|   0     0 |           | 18  297    0    5    0
Feb 13 09:37:29 np0000000052 dstat.sh[59573]: 13-02 09:37:29| 16   4  78   0   0|5045M  293M  183M 2288M|  13k   10k|  16k  237k|1.00  23.1 |2756  2928 |0.57 1.33 1.02|2.0   0 5.0|   0     0 |           | 18  300    0    6    0
Feb 13 09:37:30 np0000000052 dstat.sh[59573]: 13-02 09:37:30| 17   5  76   0   0|5050M  288M  183M 2288M|  14k   12k|   0   458k|   0  20.9 |4525  6011 |0.57 1.33 1.02|  0   0 6.0|   0     0 |           | 18  299    0    7    0
Feb 13 09:37:31 np0000000052 dstat.sh[59573]: 13-02 09:37:31| 15   4  79   0   0|5044M  293M  183M 2288M|  16k   12k|   0  1376k|   0   130 |3176  3277 |0.57 1.33 1.02|  0   0 5.0|   0     0 |           | 18  299    0   10    0
Feb 13 09:37:32 np0000000052 dstat.sh[59573]: 13-02 09:37:32| 16   3  78   0   0|5042M  296M  183M 2288M|  15k   12k|   0  2292k|   0   323 |3427  3581 |0.52 1.31 1.02|  0   0 5.0|   0     0 |           | 18  299    0   11    0
Feb 13 09:37:33 np0000000052 dstat.sh[59573]: 13-02 09:37:33| 45   6  47   0   0|4847M  490M  183M 2288M|6577B 2708B|   0   296k|   0  33.0 |3866  2934 |0.52 1.31 1.02|3.0   0  20|   0     0 |           | 18  290    0   14    0
Feb 13 09:37:34 np0000000052 dstat.sh[59573]: 13-02 09:37:34| 54   9  37   0   0|4985M  352M  183M 2288M|4861B 1620B|   0   164k|   0  10.0 |3686  2508 |0.52 1.31 1.02|3.0   0 5.0|   0     0 |           | 18  292    0   14    0
Feb 13 09:37:35 np0000000052 dstat.sh[59573]: 13-02 09:37:35| 59   6  34   0   0|4988M  350M  183M 2289M|5025B 1622B|   0  1445k|   0  81.1 |4244  2981 |0.52 1.31 1.02|2.0   0 5.0|   0     0 |           | 18  290    0   15    0
Feb 13 09:37:36 np0000000052 dstat.sh[59573]: 13-02 09:37:36| 32   5  62   0   0|5007M  330M  183M 2289M|5038B 1619B|   0    32k|   0  3.00 |3748  4680 |0.52 1.31 1.02|2.0   0 1.0|   0     0 |           | 18  288    0   19    0
Feb 13 09:37:37 np0000000052 dstat.sh[59573]: 13-02 09:37:37| 46   7  47   0   0|4907M  430M  183M 2289M|4579B 1663B|   0   156k|   0  21.0 |3668  2606 |0.64 1.32 1.02|2.0   0 9.0|   0     0 |           | 18  282    0   19    0
Feb 13 09:37:38 np0000000052 dstat.sh[59573]: 13-02 09:37:38| 45   8  46   0   0|5004M  332M  183M 2290M|4278B 1458B|   0   324k|   0  35.0 |4979  7692 |0.64 1.32 1.02|1.0   0 2.0|   0     0 |           | 18  288    0   20    0
Feb 13 09:37:39 np0000000052 dstat.sh[59573]: 13-02 09:37:39|  9   2  87   0   0|5004M  331M  183M 2291M|4317B 1619B|   0   472k|   0  27.0 |4072  7693 |0.64 1.32 1.02|1.0   0   0|   0     0 |           | 18  290    0   23    0
Feb 13 09:37:40 np0000000052 dstat.sh[59573]: 13-02 09:37:40|  2   0  96   0   0|5002M  332M  183M 2291M|4440B 1620B|   0    32k|   0  4.00 |1137  1609 |0.64 1.32 1.02|  0   0   0|   0     0 |           | 18  290    0   23    0
Feb 13 09:37:41 np0000000052 dstat.sh[59573]: 13-02 09:37:41|  3   1  95   1   0|5003M  332M  183M 2291M|4891B 1620B|   0   408k|   0  28.0 |1243  1750 |0.64 1.32 1.02|  0   0   0|   0     0 |           | 18  290    0   23    0
Feb 13 09:37:42 np0000000052 dstat.sh[59573]: 13-02 09:37:42|  3   1  96   0   0|5003M  332M  183M 2291M|5868B 1620B|   0   480k|   0  48.0 |1453  2152 |0.59 1.29 1.02|  0   0   0|   0     0 |           | 18  290    0   23    0
Feb 13 09:37:43 np0000000052 dstat.sh[59573]: 13-02 09:37:43|  1   0  96   0   0|5003M  332M  183M 2291M|4559B 1662B|   0    52k|   0  6.00 | 991  1476 |0.59 1.29 1.02|1.0   0   0|   0     0 |           | 18  290    0   23    0
Feb 13 09:37:44 np0000000052 dstat.sh[59573]: 13-02 09:37:44|  1   1  97   0   0|5002M  332M  183M 2291M|4372B 1620B|   0     0 |   0     0 |1049  1525 |0.59 1.29 1.02|  0   0   0|   0     0 |           | 18  290    0   23    0
Feb 13 09:37:45 np0000000052 dstat.sh[59573]: 13-02 09:37:45|  3   1  93   0   0|5002M  332M  183M 2291M|4344B 1619B|   0   280k|   0  26.0 |1480  1958 |0.59 1.29 1.02|  0   0   0|   0     0 |           | 18  290    0   23    0
Feb 13 09:37:46 np0000000052 dstat.sh[59573]: 13-02 09:37:46|  8   1  90   0   0|5003M  332M  183M 2291M|4400B 1459B|   0   292k|   0  36.0 |2467  3547 |0.59 1.29 1.02|  0   0 1.0|   0     0 |           | 18  290    0   23    0
Feb 13 09:37:47 np0000000052 dstat.sh[59573]: 13-02 09:37:47|  2   1  96   0   0|5003M  332M  183M 2291M|4457B 1620B|   0  8371k|   0  1057 |1441  1639 |0.54 1.27 1.01|  0   0   0|   0     0 |           | 18  290    0   22    0
Feb 13 09:37:48 np0000000052 dstat.sh[59573]: 13-02 09:37:48|  1   1  96   0   0|5003M  332M  183M 2291M|4500B 1620B|   0   332k|   0  18.0 |1064  1522 |0.54 1.27 1.01|  0   0   0|   0     0 |           | 18  290    0   22    0
Feb 13 09:37:49 np0000000052 dstat.sh[59573]: 13-02 09:37:49|  1   0  97   0   0|5003M  332M  183M 2291M|4920B 1620B|   0    36k|   0  5.00 |1030  1471 |0.54 1.27 1.01|  0   0   0|   0     0 |           | 18  290    0   22    0
Feb 13 09:37:50 np0000000052 dstat.sh[59573]: 13-02 09:37:50|  3   1  94   0   0|5003M  332M  183M 2291M|4799B 1620B|   0   248k|   0  23.0 |1564  2111 |0.54 1.27 1.01|  0   0   0|   0     0 |           | 18  290    0   22    0
Feb 13 09:37:51 np0000000052 dstat.sh[59573]: 13-02 09:37:51|  2   1  96   0   0|5003M  332M  183M 2291M|4561B 1662B|   0   120k|   0  9.00 |1079  1532 |0.54 1.27 1.01|  0   0   0|   0     0 |           | 18  290    0   22    0
Feb 13 09:37:52 np0000000052 dstat.sh[59573]: 13-02 09:37:52|  2   1  96   0   0|5003M  332M  183M 2291M|4638B 1620B|   0   252k|   0  23.0 |1423  2029 |0.50 1.25 1.01|  0   0   0|   0     0 |           | 18  290    0   22    0
Feb 13 09:37:53 np0000000052 dstat.sh[59573]: 13-02 09:37:53|  2   0  96   0   0|5003M  332M  183M 2291M|4455B 1457B|   0    80k|   0  12.0 |1224  1848 |0.50 1.25 1.01|  0   0   0|   0     0 |           | 18  290    0   22    0
Feb 13 09:37:54 np0000000052 dstat.sh[59573]: 13-02 09:37:54|  1   1  97   0   0|5003M  332M  183M 2291M|4740B 1620B|   0     0 |   0     0 |1090  1516 |0.50 1.25 1.01|  0   0   0|   0     0 |           | 18  290    0   22    0
Feb 13 09:37:55 np0000000052 dstat.sh[59573]: 13-02 09:37:55|  2   1  96   0   0|5003M  332M  183M 2291M|4622B 1621B|   0   368k|   0  32.0 |1404  2014 |0.50 1.25 1.01|  0   0   0|   0     0 |           | 18  290    0   22    0
Feb 13 09:37:56 np0000000052 dstat.sh[59573]: 13-02 09:37:56|  1   1  96   0   0|5003M  332M  183M 2291M|5990B 1617B|   0    92k|   0  13.0 |1150  1585 |0.50 1.25 1.01|  0   0 1.0|   0     0 |           | 18  290    0   22    0
Feb 13 09:37:57 np0000000052 dstat.sh[59573]: 13-02 09:37:57| 26   7  65   0   0|4942M  392M  183M 2292M|6837B 2051B| 376k   24k|30.0  2.00 |3336  2809 |0.46 1.23 1.00|3.0   0  71|   0     0 |           | 18  286    0   24    0
Feb 13 09:37:58 np0000000052 dstat.sh[59573]: 13-02 09:37:58| 27   5  66   0   0|4678M  657M  183M 2292M|6058B 1971B|  72k 4095B|5.00  1.00 |2553  2031 |0.46 1.23 1.00|2.0   0 8.0|   0     0 |           | 18  286    0   24    0
Feb 13 09:37:59 np0000000052 dstat.sh[59573]: 13-02 09:37:59| 23   5  71   0   0|4741M  592M  183M 2292M|5584B 2217B| 156k    0 |19.0     0 |2349  3361 |0.46 1.23 1.00|1.0   0 3.0|   0     0 |           | 18  286    0   24    0
Feb 13 09:38:00 np0000000052 dstat.sh[59573]: 13-02 09:38:00| 22   6  71   0   0|4831M  502M  183M 2293M|4586B 1620B| 172k    0 |12.0     0 |2655  2924 |0.46 1.23 1.00|1.0   0  16|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:01 np0000000052 dstat.sh[59573]: 13-02 09:38:01| 22   5  72   0   0|4867M  466M  183M 2293M|4218B 1458B|   0  1284k|   0  3.00 |2245  1757 |0.46 1.23 1.00|1.0   0 4.0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:02 np0000000052 dstat.sh[59573]: 13-02 09:38:02| 10   2  87   0   0|4869M  464M  183M 2293M|5247B 1620B|   0   560k|   0  70.0 |1580  1657 |0.50 1.23 1.00|  0   0 1.0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:03 np0000000052 dstat.sh[59573]: 13-02 09:38:03|  2   1  97   0   0|4869M  464M  183M 2293M|4496B 1758B|   0    60k|   0  5.99 |1028  1487 |0.50 1.23 1.00|  0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:04 np0000000052 dstat.sh[59573]: 13-02 09:38:04|  1   1  97   0   0|4866M  467M  183M 2293M|4625B 1622B|   0     0 |   0     0 | 983  1438 |0.50 1.23 1.00|  0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:05 np0000000052 dstat.sh[59573]: 13-02 09:38:05|  3   1  94   0   0|4862M  471M  183M 2293M|4437B 1619B|   0   496k|   0  32.0 |1389  1980 |0.50 1.23 1.00|  0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:06 np0000000052 dstat.sh[59573]: 13-02 09:38:06|  1   1  96   0   0|4858M  475M  183M 2293M|5092B 1618B|   0    56k|   0  4.99 |1058  1542 |0.50 1.23 1.00|  0   0 1.0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:07 np0000000052 dstat.sh[59573]: 13-02 09:38:07|  3   1  94   0   0|4855M  478M  183M 2293M|4824B 1713B|   0   276k|   0  27.0 |1424  2038 |0.46 1.21 0.99|  0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:08 np0000000052 dstat.sh[59573]: 13-02 09:38:08|  3   1  94   0   0|4850M  483M  183M 2293M|4453B 1456B|   0    96k|   0  12.0 |1436  2000 |0.46 1.21 0.99|  0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:09 np0000000052 dstat.sh[59573]: 13-02 09:38:09|  7   5  87   0   0|4849M  484M  183M 2293M|4748B 1623B|   0     0 |   0     0 |2404  6785 |0.46 1.21 0.99|  0   0  36|   0     0 |           | 18  290    0   27    0
Feb 13 09:38:10 np0000000052 dstat.sh[59573]: 13-02 09:38:10|  2   1  97   0   0|4843M  490M  183M 2293M|5160B 1620B|   0   176k|   0  11.0 |1169  1614 |0.46 1.21 0.99|  0   0   0|   0     0 |           | 18  290    0   27    0
Feb 13 09:38:11 np0000000052 dstat.sh[59573]: 13-02 09:38:11|  2   0  96   0   0|4844M  489M  183M 2293M|4965B 1755B|   0    32k|   0  3.99 |1041  1522 |0.46 1.21 0.99|  0   0   0|   0     0 |           | 18  290    0   27    0
Feb 13 09:38:12 np0000000052 dstat.sh[59573]: 13-02 09:38:12|  2   1  96   0   0|4844M  489M  183M 2293M|5254B 1625B|   0     0 |   0     0 |1076  1487 |0.42 1.19 0.99|  0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:13 np0000000052 dstat.sh[59573]: 13-02 09:38:13|  2   0  96   0   0|4843M  490M  183M 2293M|4499B 1620B|   0  4095B|   0  1.00 |1095  1533 |0.42 1.19 0.99|2.0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:14 np0000000052 dstat.sh[59573]: 13-02 09:38:14|  1   1  97   0   0|4842M  491M  183M 2293M|5212B 1620B|   0     0 |   0     0 |1096  1548 |0.42 1.19 0.99|  0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:15 np0000000052 dstat.sh[59573]: 13-02 09:38:15|  2   1  96   0   0|4842M  491M  183M 2293M|4606B 1459B|   0   344k|   0  27.0 |1405  2038 |0.42 1.19 0.99|  0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:16 np0000000052 dstat.sh[59573]: 13-02 09:38:16|  2   1  97   0   0|4843M  490M  183M 2293M|4621B 1620B|   0    36k|   0  4.00 |1074  1555 |0.42 1.19 0.99|  0   0 1.0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:17 np0000000052 dstat.sh[59573]: 13-02 09:38:17|  2   0  97   0   0|4843M  490M  183M 2293M|4393B 1709B|   0    48k|   0  6.00 |1077  1531 |0.39 1.17 0.98|  0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:18 np0000000052 dstat.sh[59573]: 13-02 09:38:18|  2   1  96   0   0|4843M  490M  183M 2293M|4680B 1620B|   0  4240k|   0   533 |1195  1557 |0.39 1.17 0.98|  0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:19 np0000000052 dstat.sh[59573]: 13-02 09:38:19|  1   1  97   0   0|4843M  490M  183M 2293M|4981B 1620B|   0  4097B|   0  1.00 |1039  1446 |0.39 1.17 0.98|  0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:20 np0000000052 dstat.sh[59573]: 13-02 09:38:20|  2   0  97   0   0|4843M  490M  183M 2293M|4320B 1620B|   0     0 |   0     0 |1101  1513 |0.39 1.17 0.98|  0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:21 np0000000052 dstat.sh[59573]: 13-02 09:38:21|  1   0  97   0   0|4843M  490M  183M 2293M|4980B 1620B|   0  4096B|   0  1.00 | 997  1483 |0.39 1.17 0.98|  0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:22 np0000000052 dstat.sh[59573]: 13-02 09:38:22|  2   1  96   0   0|4843M  490M  183M 2293M|4475B 1458B|   0   248k|   0  23.0 |1313  1921 |0.36 1.15 0.98|1.0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:23 np0000000052 dstat.sh[59573]: 13-02 09:38:23|  3   1  94   1   0|4843M  490M  183M 2293M|4505B 1664B|   0  2319k|   0   155 |1733  2648 |0.36 1.15 0.98|  0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:24 np0000000052 dstat.sh[59573]: 13-02 09:38:24|  4   0  93   0   0|4843M  490M  183M 2293M|4496B 1619B|   0    32k|   0  3.00 |1678  1987 |0.36 1.15 0.98|1.0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:25 np0000000052 dstat.sh[59573]: 13-02 09:38:25|  3   2  93   0   0|4843M  490M  183M 2293M|4679B 1620B|   0   128k|   0  16.0 |1925  2381 |0.36 1.15 0.98|  0   0 6.0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:26 np0000000052 dstat.sh[59573]: 13-02 09:38:26|  1   0  97   0   0|4843M  490M  183M 2293M|4800B 1620B|   0     0 |   0     0 |1104  1564 |0.36 1.15 0.98|  0   0 1.0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:27 np0000000052 dstat.sh[59573]: 13-02 09:38:27|  2   1  96   0   0|4843M  490M  183M 2293M|4577B 1760B|   0   188k|   0  12.0 |1286  1666 |0.33 1.13 0.97|1.0   0   0|   0     0 |           | 18  290    0   26    0
Feb 13 09:38:28 np0000000052 dstat.sh[59573]: 13-02 09:38:28|  9  15  73   0   0|4857M  476M  183M 2293M|4564B 1712B|   0  1205k|   0   224 |6372  7251 |0.33 1.13 0.97|1.0   0 297|   0     0 |           | 18  290    0   25    0
Feb 13 09:38:29 np0000000052 dstat.sh[59573]: 13-02 09:38:29| 23   7  69   0   0|4923M  410M  183M 2293M|4729B 1661B|   0     0 |   0     0 |2862  2339 |0.33 1.13 0.97|2.0   0  17|   0     0 |           | 18  290    0   25    0
Feb 13 09:38:30 np0000000052 dstat.sh[59573]: 13-02 09:38:30| 17   2  80   0   0|4917M  416M  183M 2293M|  14k   11k|   0   264k|   0  23.0 |3138  3365 |0.33 1.13 0.97|4.0   0   0|   0     0 |           | 18  291    0   27    0
Feb 13 09:38:31 np0000000052 dstat.sh[59573]: 13-02 09:38:31| 33   7  56   1   0|4892M  440M  183M 2294M|6274B 2824B| 356k 1268k|22.0   147 |6268  8282 |0.33 1.13 0.97|2.0   0  26|   0     0 |           | 18  290    0   28    0
Feb 13 09:38:32 np0000000052 dstat.sh[59573]: 13-02 09:38:32| 36   8  55   0   0|4990M  342M  183M 2294M|  25k   21k| 140k  188k|6.00  8.00 |3817  3082 |0.46 1.14 0.98|2.0   0 5.0|   0     0 |           | 18  291    0   27    0
