Sep 07 17:50:54 jammy-provider-cloud-0000007592 systemd[1]: Started Devstack devstack@dstat.service.
Sep 07 17:50:55 jammy-provider-cloud-0000007592 dstat.sh[58831]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 07 17:50:55 jammy-provider-cloud-0000007592 dstat.sh[58831]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 07 17:58:58 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:58:58| 11  13  69   5   0|4434M  194M  206M 2906M|5601B 1620B|  12k   27M|3.00  1643 |8660    16k|0.72 1.26 0.96|1.0 1.0 118|   0     0 |   0     0 | 18  264    6   25    0
Sep 07 17:58:59 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:58:59| 21   9  68   2   0|4431M  195M  206M 2908M|7001B 1512B|   0  6170k|   0   539 |3430  5585 |0.72 1.26 0.96|2.0   0  78|   0     0 |   0     0 | 18  264    6   25    0
Sep 07 17:59:00 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:00| 23   8  67   1   0|4433M  192M  206M 2909M|5698B 1620B|   0  1480k|   0  93.0 |2451  3642 |0.72 1.26 0.96|2.0   0  59|   0     0 |   0     0 | 18  264    6   25    0
Sep 07 17:59:01 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:01| 24   7  68   0   0|4441M  181M  206M 2910M|8060B 1685B|   0  1588k|   0  76.6 |2312  3362 |0.72 1.26 0.96|3.0   0  53|   0     0 |   0     0 | 18  264    6   25    0
Sep 07 17:59:02 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:02| 17  10  70   1   0|4462M  146M  206M 2925M|5960B 1713B|  72k 5144k|13.0   146 |2386  3673 |0.75 1.26 0.96|2.0   0  34|   0     0 |   0     0 | 18  264    6   25    0
Sep 07 17:59:03 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:03| 18   9  72   1   0|4423M  149M  206M 2958M|5624B 1694B|1836k   88k| 449  4.00 |1902  2449 |0.75 1.26 0.96|2.0   0  22|   0     0 |   0     0 | 18  264    6   25    0
Sep 07 17:59:04 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:04| 17  10  72   0   0|4429M  146M  206M 2954M|5505B 1565B|  12k  564k|1.00   119 |1893  2496 |0.75 1.26 0.96|2.0   0  38|   0     0 |   0     0 | 18  264    6   25    0
Sep 07 17:59:05 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:05| 18  15  66   0   0|4432M  143M  206M 2955M|6557B 1629B| 398k  109k|9.05  13.1 |3574  6941 |0.75 1.26 0.96|4.0   0  73|   0     0 |   0     0 | 18  264    6   25    0
Sep 07 17:59:06 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:06| 31  12  54   1   0|4152M  420M  206M 2957M|6696B 2699B|2213k  336k| 113  11.0 |4591  6983 |0.75 1.26 0.96|2.0   0  53|   0     0 |   0     0 | 18  256    6   28    0
Sep 07 17:59:07 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:07| 24   2  72   0   0|4207M  365M  206M 2957M|  14k 6286B|  96k   72k|12.0  5.00 |1316  1890 |0.77 1.25 0.96|2.0   0   0|   0     0 |   0     0 | 18  256    6   28    0
Sep 07 17:59:08 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:08| 26   6  66   1   0|4282M  283M  206M 2965M|  14k 6134B|6881k  254k| 117  2.98 |1818  3775 |0.77 1.25 0.96|3.0   0 5.0|   0     0 |   0     0 | 18  264    6   32    0
Sep 07 17:59:09 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:09| 26  14  56   2   0|4137M  405M  206M 2987M|  15k 6532B|  20M 1084k| 284  25.2 |3762  5820 |0.77 1.25 0.96|2.0   0  84|   0     0 |   0     0 | 18  256    1   36    0
Sep 07 17:59:10 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:10| 23   5  71   0   0|4146M  396M  206M 2987M|6250B 1683B|  16k  219k|3.97  13.9 |1662  2257 |0.77 1.25 0.96|2.0   0  16|   0     0 |   0     0 | 18  256    1   36    0
Sep 07 17:59:11 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:11|  5   2  90   0   0|4086M  509M  206M 2936M|6539B 1636B|  92k  156k|5.00  5.00 |1765  2810 |0.77 1.25 0.96|2.0   0  25|   0     0 |   0     0 | 18  256    1   36    0
Sep 07 17:59:12 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:12|  3   2  94   0   0|4086M  509M  206M 2936M|  15k 6184B|   0   760k|   0  26.0 |1435  2369 |0.71 1.23 0.95|1.0   0   0|   0     0 |   0     0 | 18  256    1   36    0
Sep 07 17:59:13 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:13|  6   3  89   0   0|4081M  514M  206M 2936M|6199B 1619B|   0    72k|   0  5.00 |1731  4726 |0.71 1.23 0.95|1.0   0  34|   0     0 |   0     0 | 18  256    1   37    0
Sep 07 17:59:14 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:14|  1   1  96   0   0|4068M  526M  206M 2936M|7167B 1621B|   0    48k|   0  2.00 |1032  1703 |0.71 1.23 0.95|1.0   0   0|   0     0 |   0     0 | 18  256    1   36    0
Sep 07 17:59:15 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:15|  3   0  96   0   0|4068M  526M  206M 2936M|6172B 1620B|   0    84k|   0  6.00 |1085  1814 |0.71 1.23 0.95|1.0   0   0|   0     0 |   0     0 | 18  256    1   36    0
Sep 07 17:59:16 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:16|  3   1  96   0   0|4068M  526M  206M 2936M|5816B 1784B|   0  4096B|   0  1.00 |1100  1773 |0.71 1.23 0.95|1.0   0   0|   0     0 |   0     0 | 18  256    1   36    0
Sep 07 17:59:17 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:17|  2   1  96   0   0|4069M  526M  206M 2936M|5770B 1621B|   0  4762k|   0   331 |1048  1785 |0.65 1.21 0.95|2.0   0   0|   0     0 |   0     0 | 18  256    1   36    0
Sep 07 17:59:18 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:18|  2   0  95   0   0|4069M  526M  206M 2936M|5322B 1529B|   0   100k|   0  13.0 |1228  2196 |0.65 1.21 0.95|1.0   0   0|   0     0 |   0     0 | 18  256    1   36    0
Sep 07 17:59:19 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:19|  3   1  95   0   0|4069M  526M  206M 2936M|  14k 6430B|   0   321k|   0  32.1 |1291  2152 |0.65 1.21 0.95|1.0   0   0|   0     0 |   0     0 | 18  256    2   36    0
Sep 07 17:59:20 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:20|  2   1  95   0   0|4069M  526M  206M 2936M|7237B 1685B|   0  4198k|   0   522 |1311  2125 |0.65 1.21 0.95|1.0   0   0|   0     0 |   0     0 | 18  256    2   34    0
Sep 07 17:59:21 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:21|  2   1  96   0   0|4069M  526M  206M 2936M|5916B 1620B|   0     0 |   0     0 |1128  1855 |0.65 1.21 0.95|1.0   0 2.0|   0     0 |   0     0 | 18  256    2   34    0
Sep 07 17:59:22 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:22|  2   0  96   0   0|4069M  526M  206M 2936M|  13k 1694B|   0   272k|   0  24.0 |1163  1889 |0.60 1.19 0.94|1.0   0   0|   0     0 |   0     0 | 18  256    2   34    0
Sep 07 17:59:23 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:23|  1   1  96   0   0|4069M  526M  206M 2936M|5614B 1620B|   0    48k|   0  4.00 |1029  1747 |0.60 1.19 0.94|1.0   0   0|   0     0 |   0     0 | 18  256    2   32    0
Sep 07 17:59:24 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:24|  2   1  97   0   0|4069M  526M  206M 2936M|8467B 1694B|   0  4097B|   0  1.00 |1102  1834 |0.60 1.19 0.94|1.0   0   0|   0     0 |   0     0 | 18  256    2   32    0
Sep 07 17:59:25 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:25|  3   0  93   0   0|4069M  526M  206M 2936M|7369B 1458B|   0  8192B|   0  2.00 |1329  2103 |0.60 1.19 0.94|1.0   0   0|   0     0 |   0     0 | 18  256    2   25    0
Sep 07 17:59:26 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:26|  4   3  91   0   0|4069M  526M  206M 2936M|6698B 1786B|   0     0 |   0     0 |2019  3583 |0.60 1.19 0.94|3.0   0   0|   0     0 |   0     0 | 18  256    2   25    0
Sep 07 17:59:27 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:27|  4   0  94   0   0|4069M  526M  206M 2936M|7794B 1620B|   0    64k|   0  5.00 |1300  2129 |0.55 1.17 0.94|1.0   0   0|   0     0 |   0     0 | 18  256    2   15    0
Sep 07 17:59:28 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:28|  3   1  96   0   0|4069M  526M  206M 2936M|8964B 1715B|   0   140k|   0  11.0 |1094  1834 |0.55 1.17 0.94|1.0   0   0|   0     0 |   0     0 | 18  256    2   15    0
Sep 07 17:59:29 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:29|  1   1  96   0   0|4069M  526M  206M 2936M|6665B 1845B|   0    84k|   0  9.00 |1093  1874 |0.55 1.17 0.94|1.0   0   0|   0     0 |   0     0 | 18  256    3   13    0
Sep 07 17:59:30 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:30|  2   2  96   0   0|4069M  526M  206M 2936M|5632B 1789B|   0   292k|   0  15.0 |1135  2010 |0.55 1.17 0.94|1.0   0   0|   0     0 |   0     0 | 18  256    3   13    0
Sep 07 17:59:31 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:31|  2   0  95   0   0|4069M  525M  206M 2936M|6474B 1551B|   0    52k|   0  5.00 |1143  1895 |0.55 1.17 0.94|1.0   0 2.0|   0     0 |   0     0 | 18  256    3   13    0
Sep 07 17:59:32 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:32|  2   1  96   0   0|4069M  525M  206M 2936M|5152B 1694B|   0  4097B|   0  1.00 |1049  1764 |0.50 1.15 0.93|2.0   0   0|   0     0 |   0     0 | 18  256    3   13    0
Sep 07 17:59:33 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:33|  2   1  96   0   0|4070M  525M  206M 2936M|5077B 1783B|   0    51M|   0  61.0 |1114  1816 |0.50 1.15 0.93|2.0   0   0|   0     0 |   0     0 | 18  256    3   13    0
Sep 07 17:59:34 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:34|  2   1  95   0   0|4071M  524M  206M 2936M|  14k 6293B|   0     0 |   0     0 |1131  1901 |0.50 1.15 0.93|1.0   0   0|   0     0 |   0     0 | 18  256    3   13    0
Sep 07 17:59:35 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:35|  3   0  95   0   0|4071M  524M  206M 2936M|6730B 1620B|   0   280k|   0  12.0 |1179  2022 |0.50 1.15 0.93|1.0   0   0|   0     0 |   0     0 | 18  256    3   13    0
Sep 07 17:59:36 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:36| 17   2  77   0   0|4073M  522M  206M 2936M|  16k 6403B|   0   785k|   0  99.6 |3001  5301 |0.50 1.15 0.93|1.0   0   0|   0     0 |   0     0 | 18  254    3   13    0
Sep 07 17:59:37 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:37|  5   1  93   0   0|4073M  522M  206M 2936M|  15k 6196B|   0   237k|   0  28.1 |1526  2398 |0.46 1.13 0.93|1.0   0   0|   0     0 |   0     0 | 18  254    3   13    0
Sep 07 17:59:38 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:38|  2   0  97   0   0|4073M  522M  206M 2936M|5124B 1553B|   0   104k|   0  7.01 |1009  1734 |0.46 1.13 0.93|1.0   0   0|   0     0 |   0     0 | 18  254    3   13    0
Sep 07 17:59:39 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:39|  3   1  95   0   0|4073M  522M  206M 2936M|5725B 1849B|   0   853k|   0  58.1 |1294  2100 |0.46 1.13 0.93|1.0   0 2.0|   0     0 |   0     0 | 18  254    4   13    0
Sep 07 17:59:40 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:40|  2   1  95   0   0|4073M  522M  206M 2936M|  14k 6312B|   0   279k|   0  16.0 |1257  2089 |0.46 1.13 0.93|1.0   0   0|   0     0 |   0     0 | 18  254    4   13    0
Sep 07 17:59:41 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:41| 19   3  75   1   0|4110M  482M  207M 2937M|6057B 1626B|1345k 1361k| 110   235 |2041  3322 |0.46 1.13 0.93|1.0   0 7.0|   0     0 |   0     0 | 18  258    4   13    0
Sep 07 17:59:42 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:42| 25   3  71   0   0|4116M  476M  207M 2938M|5404B 1690B|  12k  834k|2.99  8.98 |1895  3001 |0.67 1.16 0.94|2.0   0 5.0|   0     0 |   0     0 | 18  260    4   14    0
Sep 07 17:59:43 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:43| 25   3  72   0   0|4131M  461M  207M 2938M|5432B 1626B|  16k  169k|1.00  24.1 |1879  2983 |0.67 1.16 0.94|3.0   0 5.0|   0     0 |   0     0 | 18  263    4   14    0
Sep 07 17:59:44 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:44| 24   4  71   1   0|4105M  486M  207M 2938M|5947B 1533B|   0  1598k|   0   116 |2397  3957 |0.67 1.16 0.94|3.0   0  10|   0     0 |   0     0 | 18  262    4   14    0
Sep 07 17:59:45 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:45| 24   4  71   0   0|4126M  465M  207M 2938M|8229B 1621B|   0   264k|   0  25.0 |1970  3037 |0.67 1.16 0.94|2.0   0 5.0|   0     0 |   0     0 | 18  262    4   14    0
Sep 07 17:59:46 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:46| 48   6  45   0   0|3755M  837M  207M 2938M|5407B 1784B|   0   646k|   0  70.8 |2673  4136 |0.67 1.16 0.94|3.0   0  21|   0     0 |   0     0 | 18  256    4   17    0
Sep 07 17:59:47 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:47| 64   8  26   0   0|3794M  798M  207M 2938M|6139B 1734B| 132k  180k|6.01  16.0 |1881  2411 |0.93 1.21 0.95|5.0   0 6.0|   0     0 |   0     0 | 18  252    4   17    0
Sep 07 17:59:48 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:48| 79  13   7   0   0|3997M  593M  207M 2939M|  13k 6175B| 364k 1556k|27.0   170 |4015  7680 |0.93 1.21 0.95|4.0   0 7.0|   0     0 |   0     0 | 18  252    4   25    0
Sep 07 17:59:49 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:49| 63   9  28   0   0|4072M  516M  207M 2942M|  15k 6395B| 336k 1498k|43.0  96.9 |6003    15k|0.93 1.21 0.95|2.0   0 6.0|   0     0 |   0     0 | 18  252    5   32    0
Sep 07 17:59:50 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:50| 23   4  71   0   0|4048M  540M  207M 2942M|5786B 1772B|4104B   72k|1.00  6.01 |1580  2309 |0.93 1.21 0.95|3.0   0 6.0|   0     0 |   0     0 | 18  252    5   32    0
Sep 07 17:59:51 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:51| 21   5  74   0   0|4072M  514M  207M 2944M|5300B 1447B| 111k  159k|7.94  15.9 |4220    11k|0.93 1.21 0.95|2.0   0 4.0|   0     0 |   0     0 | 18  258    5   33    0
Sep 07 17:59:52 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:52|  2   2  95   0   0|4072M  514M  207M 2944M|  17k 6250B|   0   372k|   0  27.0 |1242  1961 |0.86 1.19 0.95|1.0   0   0|   0     0 |   0     0 | 18  258    5   33    0
Sep 07 17:59:53 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:53|  3   1  96   0   0|4072M  514M  207M 2944M|9102B 1621B|   0   244k|   0  8.00 |1167  1942 |0.86 1.19 0.95|1.0   0   0|   0     0 |   0     0 | 18  258    5   33    0
Sep 07 17:59:54 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:54|  2   1  96   0   0|4072M  514M  207M 2944M|7012B 1694B|   0    84k|   0  6.00 |1022  1734 |0.86 1.19 0.95|1.0   0   0|   0     0 |   0     0 | 18  258    5   33    0
Sep 07 17:59:55 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:55|  3   0  96   0   0|4072M  514M  207M 2944M|7751B 1666B|   0   128k|   0  17.0 |1212  2065 |0.86 1.19 0.95|  0   0   0|   0     0 |   0     0 | 18  258    5   33    0
Sep 07 17:59:56 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:56|  3   1  94   0   0|4073M  513M  207M 2944M|5672B 1688B|   0   371k|   0  30.9 |1165  1983 |0.86 1.19 0.95|1.0   0   0|   0     0 |   0     0 | 18  258    5   33    0
Sep 07 17:59:57 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:57|  2   1  96   0   0|4073M  513M  207M 2944M|5854B 1732B|   0    24k|   0  4.00 |1011  1742 |0.79 1.17 0.94|1.0   0   0|   0     0 |   0     0 | 18  258    5   32    0
Sep 07 17:59:58 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:58|  2   0  96   0   0|4073M  513M  207M 2944M|4515B 1457B|   0     0 |   0     0 |1043  1767 |0.79 1.17 0.94|1.0   0   0|   0     0 |   0     0 | 18  258    5   32    0
Sep 07 17:59:59 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:59:59|  3   0  95   0   0|4073M  513M  207M 2944M|  14k 6214B|   0   101k|   0  14.1 |1163  1936 |0.79 1.17 0.94|2.0   0   0|   0     0 |   0     0 | 18  258    5   32    0
Sep 07 18:00:00 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:00|  2   1  95   0   0|4073M  513M  207M 2944M|4779B 1683B|   0   219k|   0  19.9 |1259  2205 |0.79 1.17 0.94|1.0   0   0|   0     0 |   0     0 | 18  258    5   32    0
Sep 07 18:00:01 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:01|  2   0  95   0   0|4073M  513M  207M 2944M|5553B 1620B|   0    36k|   0  5.00 |1157  1907 |0.79 1.17 0.94|1.0   0 2.0|   0     0 |   0     0 | 18  258    5   32    0
Sep 07 18:00:02 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:02|  2   1  96   0   0|4073M  513M  207M 2944M|5786B 1715B|   0     0 |   0     0 |1041  1782 |0.73 1.15 0.94|1.0   0   0|   0     0 |   0     0 | 18  258    5   32    0
Sep 07 18:00:03 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:03|  2   1  96   0   0|4073M  513M  207M 2944M|6006B 1671B|   0     0 |   0     0 |1089  1808 |0.73 1.15 0.94|1.0   0   0|   0     0 |   0     0 | 18  258    5   32    0
Sep 07 18:00:04 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:04|  3   1  95   0   0|4073M  513M  207M 2944M|7768B 1709B|   0     0 |   0     0 |1067  1746 |0.73 1.15 0.94|1.0   0   0|   0     0 |   0     0 | 18  258    5   32    0
Sep 07 18:00:05 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:05|  4   1  94   0   0|4073M  513M  207M 2944M|7527B 1462B|   0   104k|   0  12.0 |1151  1902 |0.73 1.15 0.94|1.0   0   0|   0     0 |   0     0 | 18  258    5   32    0
Sep 07 18:00:06 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:06|  3   1  96   0   0|4073M  513M  207M 2944M|6268B 1620B|   0   168k|   0  11.0 |1160  1954 |0.73 1.15 0.94|1.0   0   0|   0     0 |   0     0 | 18  258    5   32    0
Sep 07 18:00:07 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:07|  2   1  96   0   0|4073M  513M  207M 2944M|7177B 1731B|   0    36k|   0  5.00 |1044  1741 |0.67 1.13 0.93|1.0   0   0|   0     0 |   0     0 | 18  258    5   32    0
Sep 07 18:00:08 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:08|  3   1  96   0   0|4073M  513M  207M 2944M|5814B 1621B|   0     0 |   0     0 |1068  1717 |0.67 1.13 0.93|1.0   0   0|   0     0 |   0     0 | 18  258    5   29    0
Sep 07 18:00:09 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:09|  2   1  96   0   0|4073M  513M  207M 2944M|6503B 1621B|   0    72k|   0  9.00 |1057  1835 |0.67 1.13 0.93|1.0   0   0|   0     0 |   0     0 | 18  258    5   29    0
Sep 07 18:00:10 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:10| 37  12  49   0   0|3881M  705M  207M 2944M|6000B 1737B| 424k  884k|31.0  77.0 |2871  4779 |0.67 1.13 0.93|3.0   0  74|   0     0 |   0     0 | 18  208    5   29    0
Sep 07 18:00:11 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:11| 46  10  44   0   0|3812M  774M  207M 2944M|6741B 1830B|8182B 1518k|2.00  16.0 |1952  2659 |0.67 1.13 0.93| 10   0  10|   0     0 |   0     0 | 17  193    5   31    0
Sep 07 18:00:12 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:12| 44  12  42   0   0|3759M  825M  207M 2945M|6411B 1753B| 237k   11M|32.1  1079 |3459  6094 |0.78 1.15 0.94|3.0   0 5.0|   0     0 |   0     0 | 17  193    5   39    0
Sep 07 18:00:13 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:13| 26   4  68   1   0|3796M  788M  207M 2947M|6283B 1663B| 780k   60k| 102  4.00 |1666  3463 |0.78 1.15 0.94|7.0   0  32|   0     0 |   0     0 | 17  195    5   39    0
Sep 07 18:00:14 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:14| 30   2  66   0   0|3845M  739M  207M 2946M|  16k 6217B|   0     0 |   0     0 |1832  2563 |0.78 1.15 0.94|6.0   0 2.0|   0     0 |   0     0 | 17  195    5   39    0
Sep 07 18:00:15 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:15| 28   5  67   0   0|3840M  743M  207M 2947M|  16k 6360B| 479k  411k|10.1  15.1 |2722  5524 |0.78 1.15 0.94|9.0   0 6.0|   0     0 |   0     0 | 18  199    5   42    1
Sep 07 18:00:16 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:16| 45   8  46   0   0|3935M  645M  207M 2949M|  25k 6142B| 541k  994k|86.5   105 |5685    12k|0.78 1.15 0.94|1.0   0   0|   0     0 |   0     0 | 18  220    5   50    0
Sep 07 18:00:17 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:17|  3   0  95   0   0|3935M  645M  207M 2949M|7551B 1620B|   0   980k|   0   151 |1133  1826 |0.71 1.13 0.93|  0   0   0|   0     0 |   0     0 | 18  220    5   50    0
Sep 07 18:00:18 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:18|  7   1  92   0   0|3936M  645M  207M 2949M|6159B 1512B|   0     0 |   0     0 |1350  2124 |0.71 1.13 0.93|1.0   0   0|   0     0 |   0     0 | 18  220    5   50    0
Sep 07 18:00:19 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:19|  4   1  92   0   0|3937M  644M  207M 2949M|  14k 6176B|  32k 1236k|2.00   113 |1769  2728 |0.71 1.13 0.93|1.0   0 3.0|   0     0 |   0     0 | 18  220    5   50    0
Sep 07 18:00:20 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:20|  3   1  94   0   0|3937M  644M  207M 2949M|5861B 1566B|   0    32k|   0  3.00 |1198  2110 |0.71 1.13 0.93|1.0   0   0|   0     0 |   0     0 | 18  220    5   50    0
Sep 07 18:00:21 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:21|  4   1  95   0   0|3937M  643M  207M 2949M|5926B 1694B|   0    16k|   0  3.00 |1261  1962 |0.71 1.13 0.93|2.0   0 2.0|   0     0 |   0     0 | 18  220    5   50    0
Sep 07 18:00:22 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:22|  4   1  93   0   0|3937M  643M  207M 2949M|8143B 1620B|   0     0 |   0     0 |2061  3704 |0.66 1.11 0.93|3.0   0   0|   0     0 |   0     0 | 18  220    5   50    0
Sep 07 18:00:23 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:23|  5   1  92   0   0|3937M  643M  207M 2949M|5549B 1760B|   0   272k|   0  16.0 |1345  2167 |0.66 1.11 0.93|1.0   0   0|   0     0 |   0     0 | 18  220    5   50    0
Sep 07 18:00:24 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:24|  4   1  94   0   0|3937M  643M  207M 2949M|  15k 1691B|   0    44k|   0  3.99 |1264  1856 |0.66 1.11 0.93|1.0   0   0|   0     0 |   0     0 | 18  220    5   50    0
Sep 07 18:00:25 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:25|  1   1  95   0   0|3941M  639M  207M 2949M|7299B 1513B|   0    52k|   0  4.00 |1128  1891 |0.66 1.11 0.93|1.0   0   0|   0     0 |   0     0 | 18  222    5   50    0
Sep 07 18:00:26 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:26| 24   2  73   0   0|3951M  630M  207M 2950M|  17k 6214B|  32k  318k|1.01  47.3 |2377  4186 |0.66 1.11 0.93|2.0   0 2.0|   0     0 |   0     0 | 18  232    5   50    0
Sep 07 18:00:27 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:27|  7   0  91   0   0|3953M  627M  207M 2950M|9218B 1549B|  32k  115k|2.97  1.98 |1310  2231 |0.60 1.09 0.92|  0   0   0|   0     0 |   0     0 | 18  232    5   50    0
Sep 07 18:00:28 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:00:28|  2   1  96   0   0|3953M  627M  207M 2950M|6430B 1722B|   0  4115B|   0  1.00 |1059  1765 |0.60 1.09 0.92|1.0   0   0|   0     0 |   0     0 | 18  232    5   50    0
