Jul 25 06:17:03 jammy-provider-cloud-0000007400 systemd[1]: Started Devstack devstack@dstat.service.
Jul 25 06:17:03 jammy-provider-cloud-0000007400 dstat.sh[57574]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 25 06:17:03 jammy-provider-cloud-0000007400 dstat.sh[57574]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 25 06:27:34 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:34|  1   0  97   0   0|4016M  626M  204M 2894M|8533B 1707B|   0  4099B|   0  1.00 |1064  1734 |0.53 0.97 0.86|  0   0   0|   0     0 |   0     0 | 18  244    5   58    0
Jul 25 06:27:35 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:35|  3   1  94   0   0|4016M  625M  204M 2894M|5472B 1513B|   0   156k|   0  20.0 |1523  2715 |0.53 0.97 0.86|1.0   0 2.0|   0     0 |   0     0 | 18  244    5   58    0
Jul 25 06:27:36 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:36|  2   1  95   0   0|4016M  625M  204M 2894M|9733B 1617B|   0   587k|   0  44.9 |1552  2546 |0.48 0.95 0.85|  0   0 2.0|   0     0 |   0     0 | 18  248    5   58    0
Jul 25 06:27:37 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:37|  3   1  95   0   0|4017M  625M  204M 2894M|4656B 1710B|   0   640k|   0  20.0 |1326  2061 |0.48 0.95 0.85|  0   0 2.0|   0     0 |   0     0 | 18  248    5   58    0
Jul 25 06:27:38 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:38|  1   1  97   0   0|4017M  625M  204M 2894M|6322B 1695B|   0     0 |   0     0 | 985  1677 |0.48 0.95 0.85|1.0   0   0|   0     0 |   0     0 | 18  248    5   58    0
Jul 25 06:27:39 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:39|  2   0  96   0   0|4017M  625M  204M 2894M|6001B 1619B|   0   132k|   0  16.0 |1270  2215 |0.48 0.95 0.85|1.0   0   0|   0     0 |   0     0 | 18  248    5   58    0
Jul 25 06:27:40 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:40|  6   7  86   0   0|4024M  617M  204M 2894M|5913B 1622B|   0   376k|   0  47.1 |2263  3850 |0.48 0.95 0.85|1.0   0 137|   0     0 |   0     0 | 18  248    5   55    0
Jul 25 06:27:41 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:41| 20   9  72   0   0|4075M  566M  204M 2894M|9141B 1568B|   0  4100B|   0  1.00 |2280  3559 |0.52 0.95 0.86|1.0   0 190|   0     0 |   0     0 | 18  248    5   55    0
Jul 25 06:27:42 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:42| 24   3  71   1   0|4110M  532M  204M 2894M|  42k 1586B|  52k  804k|4.00  39.0 |1991  3556 |0.52 0.95 0.86|1.0   0 1.0|   0     0 |   0     0 | 18  254    5   55    0
Jul 25 06:27:43 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:43| 26   5  67   0   0|4076M  565M  204M 2894M|5252B 1614B|  28k 2263k|2.99   196 |3106  6405 |0.52 0.95 0.86|1.0   0  23|   0     0 |   0     0 | 18  255    5   57    0
Jul 25 06:27:44 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:44| 22   7  71   0   0|4068M  573M  204M 2895M|6976B 1623B|   0  1126k|   0   169 |2531  4817 |0.52 0.95 0.86|1.0   0  93|   0     0 |   0     0 | 18  255    5   67    0
Jul 25 06:27:45 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:45| 10  19  71   0   0|4075M  566M  204M 2895M|  18k 2572B|   0   405k|   0  20.0 |3567  5978 |0.52 0.95 0.86|1.0   0 398|   0     0 |   0     0 | 18  255    5   64    0
Jul 25 06:27:46 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:46| 22   3  72   0   0|4145M  496M  204M 2895M|5515B 1617B| 144k  263k|21.0  14.0 |1464  2152 |0.56 0.95 0.86|1.0   0 2.0|   0     0 |   0     0 | 18  255    5   64    0
Jul 25 06:27:47 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:47| 28   5  66   0   0|4115M  522M  205M 2898M|7721B 1624B|  16k  565k|3.01  8.02 |2226  5758 |0.56 0.95 0.86|1.0   0  37|   0     0 |   0     0 | 18  255    5   64    0
Jul 25 06:27:48 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:48| 24   4  71   0   0|4165M  471M  205M 2898M|6063B 1749B|  16k 2361k|1.00   127 |2433  4885 |0.56 0.95 0.86|1.0   0   0|   0     0 |   0     0 | 18  256    5   64    0
Jul 25 06:27:49 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:49| 25   3  69   2   0|4174M  461M  205M 2899M|6448B 1515B| 810k 1992k|60.1   215 |4072  9282 |0.56 0.95 0.86|5.0   0 3.0|   0     0 |   0     0 | 18  260    5   47    0
Jul 25 06:27:50 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:50| 29   3  66   1   0|4190M  445M  205M 2900M|  14k 6946B| 271k 1656k|16.0   258 |4511  9744 |0.56 0.95 0.86|  0   0 3.0|   0     0 |   0     0 | 18  265    5   48    0
Jul 25 06:27:51 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:51|  7   2  90   1   0|4192M  443M  205M 2900M|9300B 3837B|  16k 4194k|1.00   278 |2090  4164 |0.60 0.96 0.86|2.0   0   0|   0     0 |   0     0 | 18  265    5   48    0
Jul 25 06:27:52 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:52|  3   1  94   0   0|4192M  442M  205M 2900M|6817B 1620B|   0  1168k|   0  93.0 |1558  2910 |0.60 0.96 0.86|1.0   0   0|   0     0 |   0     0 | 18  266    5   48    0
Jul 25 06:27:53 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:53|  8   1  87   0   0|4193M  441M  205M 2900M|  29k   13k|  64k 5236k|3.99   612 |2952  5144 |0.60 0.96 0.86|  0   0 1.0|   0     0 |   0     0 | 18  265    5   48    0
Jul 25 06:27:54 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:54| 26   4  69   1   0|4208M  426M  205M 2901M|5854B 1621B|  16k 1733k|1.00   151 |3835  7308 |0.60 0.96 0.86|1.0   0 2.0|   0     0 |   0     0 | 18  275    5   49    0
Jul 25 06:27:55 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:55| 24   4  70   1   0|4213M  421M  205M 2901M|  10k 4337B|  44k 2983k|4.99   323 |5745    12k|0.60 0.96 0.86|  0   0 3.0|   0     0 |   0     0 | 18  274    5   56    0
Jul 25 06:27:56 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:56|  7   1  88   0   0|4213M  421M  205M 2901M|8872B 3654B|   0  1503k|   0   111 |2071  3865 |0.71 0.97 0.86|  0   0   0|   0     0 |   0     0 | 18  275    5   57    0
Jul 25 06:27:57 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:57|  6   1  93   1   0|4213M  421M  205M 2901M|  25k   10k|   0   976k|   0  97.0 |2087  3638 |0.71 0.97 0.86|1.0   0   0|   0     0 |   0     0 | 18  275    5   57    0
Jul 25 06:27:58 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:58| 27   5  67   1   0|4220M  413M  205M 2901M|5572B 1680B|   0  1744k|   0   218 |4672    11k|0.71 0.97 0.86|1.0   0 1.0|   0     0 |   0     0 | 18  277    5   60    0
Jul 25 06:27:59 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:27:59| 14   2  82   1   0|4221M  412M  205M 2902M|  10k 4339B|   0  6223k|   0   492 |4108  8517 |0.71 0.97 0.86|  0   0   0|   0     0 |   0     0 | 18  276    5   61    0
Jul 25 06:28:00 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:00| 13   2  84   1   0|4222M  411M  205M 2902M|9881B 4342B|   0  2365k|   0   227 |3316  6544 |0.71 0.97 0.86|1.0   0   0|   0     0 |   0     0 | 18  276    5   63    0
Jul 25 06:28:01 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:01| 10   2  86   0   0|4222M  410M  205M 2902M|9805B 4342B|   0   888k|   0   101 |2290  4576 |0.65 0.96 0.86|1.0   0   0|   0     0 |   0     0 | 18  276    5   65    0
Jul 25 06:28:02 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:02|  8   1  90   0   0|4223M  410M  205M 2902M|5377B 1690B| 148k  560k|8.00  48.0 |1615  3041 |0.65 0.96 0.86|1.0   0   0|   0     0 |   0     0 | 18  278    5   65    0
Jul 25 06:28:03 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:03| 14   2  82   1   0|4223M  409M  205M 2902M|  31k   13k|   0  1033k|   0   118 |2850  5592 |0.65 0.96 0.86|  0   0   0|   0     0 |   0     0 | 18  276    5   66    0
Jul 25 06:28:04 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:04|  7   2  87   1   0|4223M  409M  205M 2903M|  29k   12k|   0  1043k|   0   127 |2677  4824 |0.65 0.96 0.86|  0   0   0|   0     0 |   0     0 | 18  276    5   67    0
Jul 25 06:28:05 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:05|  8   1  88   0   0|4223M  409M  205M 2903M|  31k   13k|   0  1172k|   0   129 |2555  4555 |0.65 0.96 0.86|  0   0 2.0|   0     0 |   0     0 | 18  276    5   67    0
Jul 25 06:28:06 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:06| 13   2  83   1   0|4223M  409M  205M 2903M|4596B 1621B|   0  1024k|   0   111 |3059  5837 |0.60 0.94 0.85|2.0   0   0|   0     0 |   0     0 | 18  278    5   68    0
Jul 25 06:28:07 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:07| 26   5  68   1   0|4224M  407M  205M 2903M|4668B 1619B|   0  1331k|   0   154 |5348    11k|0.60 0.94 0.85|1.0   0   0|   0     0 |   0     0 | 18  279    5   73    0
Jul 25 06:28:08 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:08| 26   5  67   1   0|4225M  406M  205M 2903M|5925B 1730B|   0  3872k|   0   339 |6035    13k|0.60 0.94 0.85|2.0   0   0|   0     0 |   0     0 | 18  277    5   76    0
Jul 25 06:28:09 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:09|  9   2  87   0   0|4226M  405M  205M 2903M|5555B 1619B|   0  4597k|   0   278 |3074  6436 |0.60 0.94 0.85|2.0   0 2.0|   0     0 |   0     0 | 18  279    5   64    0
Jul 25 06:28:10 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:10|  6   1  92   0   0|4226M  405M  205M 2903M|4695B 1620B|   0   284k|   0  40.0 |1739  3080 |0.60 0.94 0.85|  0   0   0|   0     0 |   0     0 | 18  279    5   64    0
Jul 25 06:28:11 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:11|  8   0  91   0   0|4226M  405M  205M 2904M|8940B 1587B|   0   292k|   0  41.0 |1885  3617 |0.63 0.94 0.86|1.0   0   0|   0     0 |   0     0 | 18  279    5   58    0
Jul 25 06:28:12 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:12| 30   4  65   1   0|4227M  404M  205M 2904M|  42k 1621B|   0  1950k|   0   241 |5351    10k|0.63 0.94 0.86|2.0   0   0|   0     0 |   0     0 | 18  279    5   62    0
Jul 25 06:28:13 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:13| 26   4  67   1   0|4234M  396M  205M 2904M|5339B 1564B| 224k 3072k|14.0   266 |5449    12k|0.63 0.94 0.86|1.0   0 1.0|   0     0 |   0     0 | 18  281    5   62    0
Jul 25 06:28:14 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:14|  6   1  92   0   0|4236M  394M  205M 2904M|5358B 1620B|   0  1676k|   0   113 |1804  3392 |0.63 0.94 0.86|1.0   0   0|   0     0 |   0     0 | 18  280    5   62    0
Jul 25 06:28:15 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:15| 13   2  83   1   0|4244M  386M  205M 2904M|  12k 4362B|   0  2930k|   0   336 |3002  6178 |0.63 0.94 0.86|  0   0 2.0|   0     0 |   0     0 | 18  280    5   55    0
Jul 25 06:28:16 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:16|  9   2  87   1   0|4248M  382M  205M 2905M|9633B 4313B|  64k 2077k|4.00   200 |2587  4964 |0.66 0.94 0.86|  0   0   0|   0     0 |   0     0 | 18  280    5   56    0
Jul 25 06:28:17 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:17|  6   2  90   0   0|4249M  381M  205M 2905M|5605B 1693B|   0   732k|   0  76.0 |1976  3793 |0.66 0.94 0.86|1.0   0   0|   0     0 |   0     0 | 18  281    5   55    0
Jul 25 06:28:18 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:18| 11   2  85   1   0|4251M  378M  205M 2905M|  11k 4459B|   0  5205k|   0   384 |2820  6184 |0.66 0.94 0.86|  0   0   0|   0     0 |   0     0 | 18  280    5   59    0
Jul 25 06:28:19 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:19| 14   3  82   1   0|4255M  374M  205M 2905M|  29k   12k|   0  9305k|   0   990 |3685  6035 |0.66 0.94 0.86|2.0   0   0|   0     0 |   0     0 | 18  280    5   66    0
Jul 25 06:28:20 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:20|  9   2  87   1   0|4255M  374M  205M 2905M|  10k 3904B|   0  4403k|   0   147 |2638  5083 |0.66 0.94 0.86|  0   0   0|   0     0 |   0     0 | 18  280    5   68    0
Jul 25 06:28:21 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:21|  8   1  90   0   0|4257M  372M  205M 2906M|6136B 1569B|   0   573k|   0  45.1 |1714  3058 |0.69 0.94 0.86|2.0   0   0|   0     0 |   0     0 | 18  282    5   70    0
Jul 25 06:28:22 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:22|  8   2  86   0   0|4258M  371M  205M 2906M|  31k   13k|   0  1413k|   0   169 |3729  6807 |0.69 0.94 0.86|1.0   0   0|   0     0 |   0     0 | 18  280    5   70    0
Jul 25 06:28:23 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:23| 13   2  84   1   0|4260M  369M  205M 2906M|8352B 1626B|  16k 1529k|1.00   162 |3129  5697 |0.69 0.94 0.86|3.0   0 2.0|   0     0 |   0     0 | 18  284    5   71    0
Jul 25 06:28:24 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:24| 11   2  83   1   0|4262M  366M  205M 2906M|  10k 4422B|   0  1434k|   0   171 |3026  5658 |0.69 0.94 0.86|1.0   0   0|   0     0 |   0     0 | 18  284    5   74    0
Jul 25 06:28:25 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:25| 17   3  79   1   0|4263M  366M  205M 2906M|  48k   22k|   0  2557k|   0   142 |3123  5261 |0.69 0.94 0.86|1.0   0 2.0|   0     0 |   0     0 | 18  284    5   79    0
Jul 25 06:28:26 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:26|  7   1  90   0   0|4264M  364M  205M 2906M|7181B 1512B|   0  1164k|   0   114 |2034  3714 |0.63 0.93 0.85|  0   0   0|   0     0 |   0     0 | 18  284    5   80    0
Jul 25 06:28:27 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:27|  5   1  92   0   0|4264M  364M  205M 2906M|7742B 1623B|   0   685k|   0  49.1 |1535  2744 |0.63 0.93 0.85|  0 1.0   0|   0     0 |   0     0 | 18  284    5   81    0
Jul 25 06:28:28 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:28|  2   1  94   1   0|4264M  364M  205M 2906M|5114B 1688B|   0  5912k|   0   388 |1877  3909 |0.63 0.93 0.85|2.0   0   0|   0     0 |   0     0 | 18  285    5   81    0
Jul 25 06:28:29 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:29|  5   1  92   0   0|4264M  364M  205M 2906M|5084B 1639B|   0   424k|   0  52.0 |1699  3290 |0.63 0.93 0.85|1.0   0   0|   0     0 |   0     0 | 18  284    5   81    0
Jul 25 06:28:30 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:30|  6   2  91   0   0|4264M  364M  205M 2907M|5742B 1623B|   0   577k|   0  76.1 |1891  3535 |0.63 0.93 0.85|  0   0 1.0|   0     0 |   0     0 | 18  286    5   81    0
Jul 25 06:28:31 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:31| 10   2  86   1   0|4267M  361M  205M 2907M|  15k 7035B|   0  1017k|   0   156 |2514  4793 |0.58 0.91 0.85|  0   0   0|   0     0 |   0     0 | 18  286    5   85    0
Jul 25 06:28:32 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:32|  9   3  85   1   0|4267M  361M  205M 2907M|  16k 6014B|   0  1286k|   0   186 |2952  5450 |0.58 0.91 0.85|1.0   0   0|   0     0 |   0     0 | 18  286    5   87    0
Jul 25 06:28:33 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:33| 12   2  84   1   0|4267M  361M  205M 2907M|  13k 7489B|   0  1479k|   0   219 |3151  5901 |0.58 0.91 0.85|1.0   0   0|   0     0 |   0     0 | 18  287    5   93    0
Jul 25 06:28:34 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:34| 10   2  87   1   0|4268M  359M  205M 2908M|  24k 9231B|   0  1117k|   0   108 |2515  4514 |0.58 0.91 0.85|2.0   0   0|   0     0 |   0     0 | 18  287    5   95    0
Jul 25 06:28:35 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:35|  3   0  94   0   0|4268M  359M  205M 2908M|6515B 1690B|   0   686k|   0  54.9 |1663  2925 |0.58 0.91 0.85|  0   0 2.0|   0     0 |   0     0 | 18  286    5   95    0
Jul 25 06:28:36 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:36| 11   2  85   0   0|4268M  358M  205M 2908M|  13k 4362B|  16k 1043k|1.00   139 |2875  5280 |0.54 0.90 0.84|  0   0   0|   0     0 |   0     0 | 18  286    5   99    0
Jul 25 06:28:37 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:37|  8   3  87   1   0|4269M  357M  205M 2908M|  12k 4447B|   0  1478k|   0   150 |2695  4646 |0.54 0.90 0.84|  0   0 1.0|   0     0 |   0     0 | 18  286    6  100    0
Jul 25 06:28:38 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:38|  8   2  89   0   0|4269M  357M  205M 2908M|  13k 3980B|   0  1144k|   0   135 |2420  4552 |0.54 0.90 0.84|  0   0   0|   0     0 |   0     0 | 18  286    6  103    0
Jul 25 06:28:39 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:39| 11   2  86   1   0|4269M  357M  205M 2908M|  19k 8124B|   0  1360k|   0   166 |2663  5033 |0.54 0.90 0.84|  0   0   0|   0     0 |   0     0 | 18  287    6  108    0
Jul 25 06:28:40 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:40|  8   2  87   0   0|4269M  357M  205M 2909M|  16k 6389B|   0  1176k|   0   123 |2702  5049 |0.54 0.90 0.84|2.0   0   0|   0     0 |   0     0 | 18  286    6  109    0
Jul 25 06:28:41 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:41| 29   4  65   1   0|4269M  357M  205M 2909M|9152B 1744B|  16k 9019k|1.00   677 |5783    12k|0.57 0.90 0.84|1.0   0   0|   0     0 |   0     0 | 18  288    6  111    0
Jul 25 06:28:42 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:42| 25   4  69   1   0|4270M  356M  205M 2909M|  42k 1661B|  32k 1511k|1.00   177 |5989    12k|0.57 0.90 0.84|1.0   0   0|   0     0 |   0     0 | 18  288    6  112    0
Jul 25 06:28:43 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:43|  8   1  89   0   0|4270M  356M  205M 2909M|7761B 1691B|   0  1194k|   0   134 |2487  4639 |0.57 0.90 0.84|  0   0   0|   0     0 |   0     0 | 18  286    6  112    0
Jul 25 06:28:44 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:44| 11   2  85   1   0|4271M  354M  205M 2910M|  12k 4458B|   0  8469k|   0   948 |3147  5248 |0.57 0.90 0.84|  0   0   0|   0     0 |   0     0 | 18  286    6  112    0
Jul 25 06:28:45 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:45|  8   2  88   0   0|4271M  354M  205M 2910M|9671B 4304B|   0  1649k|   0   179 |2724  4999 |0.57 0.90 0.84|  0   0 2.0|   0     0 |   0     0 | 18  286    6  113    0
Jul 25 06:28:46 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:46| 11   2  85   1   0|4272M  353M  205M 2910M|  12k 3834B|   0  1809k|   0   215 |2932  5487 |0.61 0.90 0.84|  0   0   0|   0     0 |   0     0 | 18  286    6  107    0
Jul 25 06:28:47 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:47|  5   3  90   1   0|4295M  330M  205M 2911M|6352B 1514B|   0   729k|   0  49.1 |1639  3813 |0.61 0.90 0.84|3.0   0  32|   0     0 |   0     0 | 18  287    6  108    0
Jul 25 06:28:48 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:48|  9   2  87   0   0|4277M  347M  205M 2910M|  27k   13k|   0  5633k|   0   418 |3205  6449 |0.61 0.90 0.84|  0   0 2.0|   0     0 |   0     0 | 18  286    6  109    0
Jul 25 06:28:49 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:49| 25   3  70   2   0|4278M  347M  205M 2910M|5463B 1771B|  16k 2814k|1.00   315 |5469    11k|0.61 0.90 0.84|1.0   0   0|   0     0 |   0     0 | 18  288    6  111    0
Jul 25 06:28:50 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:50| 27   3  67   1   0|4278M  346M  205M 2911M|6015B 1618B|   0  2613k|   0   253 |5846    12k|0.61 0.90 0.84|1.0   0   0|   0     0 |   0     0 | 18  286    6  111    0
Jul 25 06:28:51 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:51| 27   4  68   1   0|4278M  345M  205M 2911M|5223B 1696B|  16k 2760k|1.00   284 |5973    12k|0.64 0.90 0.85|3.0   0   0|   0     0 |   0     0 | 18  288    6  115    0
Jul 25 06:28:52 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:52| 28   4  66   1   0|4280M  344M  205M 2911M|6433B 1691B|   0  2240k|   0   268 |5544    11k|0.64 0.90 0.85|1.0   0   0|   0     0 |   0     0 | 18  287    6  119    0
Jul 25 06:28:53 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:53| 25   5  68   1   0|4280M  343M  205M 2912M|5542B 1686B|  68k 2878k|6.01   318 |6012    13k|0.64 0.90 0.85|1.0   0   0|   0     0 |   0     0 | 18  288    6  120    0
Jul 25 06:28:54 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:54| 28   4  66   2   0|4281M  342M  205M 2912M|7203B 1511B|   0  6128k|   0   511 |5585    12k|0.64 0.90 0.85|3.0   0   0|   0     0 |   0     0 | 18  287    6  123    0
Jul 25 06:28:55 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:55| 20   3  74   1   0|4281M  341M  205M 2912M|6432B 1690B|   0  2007k|   0   194 |5166  9897 |0.64 0.90 0.85|1.0   0 2.0|   0     0 |   0     0 | 18  286    6  123    0
Jul 25 06:28:56 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:56|  7   1  91   0   0|4281M  341M  205M 2912M|5286B 1622B|  32k 2759k|1.00   104 |2215  3947 |0.59 0.89 0.84|1.0   0   0|   0     0 |   0     0 | 18  286    6  116    0
Jul 25 06:28:57 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:57|  5   1  91   1   0|4281M  341M  205M 2912M|6025B 1665B|   0   986k|   0   104 |1919  3409 |0.59 0.89 0.84|1.0   0   0|   0     0 |   0     0 | 18  287    6  116    0
Jul 25 06:28:58 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:58|  6   2  90   0   0|4283M  339M  205M 2912M|  10k 4352B|   0  1346k|   0   131 |2277  4399 |0.59 0.89 0.84|1.0   0   0|   0     0 |   0     0 | 18  286    6  115    0
Jul 25 06:28:59 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:28:59| 15   3  81   1   0|4283M  338M  205M 2913M|  32k   13k|   0  1616k|   0   188 |3351  6249 |0.59 0.89 0.84|  0   0   0|   0     0 |   0     0 | 18  286    6  121    0
Jul 25 06:29:00 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:29:00|  8   1  88   1   0|4284M  338M  205M 2913M|  24k   10k|   0  1316k|   0   130 |2664  4684 |0.59 0.89 0.84|  0   0   0|   0     0 |   0     0 | 18  286    6  119    0
Jul 25 06:29:01 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:29:01| 10   2  86   0   0|4284M  337M  205M 2913M|4018B 1457B|   0  1327k|   0   136 |2316  4694 |0.54 0.87 0.84|  0   0   0|   0     0 |   0     0 | 18  286    6  120    0
Jul 25 06:29:02 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:29:02|  9   2  86   2   0|4284M  337M  205M 2913M|7069B 1624B|   0  5485k|   0   415 |2699  5778 |0.54 0.87 0.84|2.0   0   0|   0     0 |   0     0 | 18  286    6  121    0
Jul 25 06:29:03 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:29:03|  3   2  94   0   0|4284M  337M  205M 2913M|  10k 4420B|   0  1061k|   0  82.8 |1677  2987 |0.54 0.87 0.84|2.0   0   0|   0     0 |   0     0 | 18  287    6  121    0
