Feb 12 15:21:49 np0000000046 systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 12 15:21:50 np0000000046 dstat.sh[58901]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 12 15:21:50 np0000000046 dstat.sh[58901]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 12 15:30:35 np0000000046 dstat.sh[58901]: 12-02 15:30:35|  1   0  97   0   0|5036M  315M  186M 2286M|5244B 1619B|   0   360k|   0  9.00 | 977  1439 |0.85 1.35 0.97|1.0   0   0|   0     0 |           | 18  293    1   26    0
Feb 12 15:30:36 np0000000046 dstat.sh[58901]: 12-02 15:30:36|  2   1  95   0   0|5036M  315M  186M 2286M|5303B 1616B|   0   203k|   0  20.9 |1386  1953 |0.85 1.35 0.97|1.0   0   0|   0     0 |           | 18  293    1   26    0
Feb 12 15:30:37 np0000000046 dstat.sh[58901]: 12-02 15:30:37|  3   1  94   0   0|5036M  315M  186M 2286M|4890B 1622B|   0   605k|   0  33.0 |1442  2074 |0.85 1.35 0.97|  0   0   0|   0     0 |           | 18  293    1   26    0
Feb 12 15:30:38 np0000000046 dstat.sh[58901]: 12-02 15:30:38|  2   1  97   0   0|5036M  315M  186M 2286M|4379B 1620B|   0  1156k|   0   187 |1143  1514 |0.85 1.35 0.97|  0   0   0|   0     0 |           | 18  293    1   26    0
Feb 12 15:30:39 np0000000046 dstat.sh[58901]: 12-02 15:30:39|  1   0  97   0   0|5036M  315M  186M 2286M|  28k 1852B|   0     0 |   0     0 |1037  1447 |0.78 1.33 0.96|  0   0   0|   0     0 |           | 18  293    1   26    0
Feb 12 15:30:40 np0000000046 dstat.sh[58901]: 12-02 15:30:40|  2   1  97   0   0|5036M  315M  186M 2286M|5522B 1621B|   0     0 |   0     0 | 959  1409 |0.78 1.33 0.96|  0   0   0|   0     0 |           | 18  293    1   26    0
Feb 12 15:30:41 np0000000046 dstat.sh[58901]: 12-02 15:30:41|  2   1  96   1   0|5036M  314M  186M 2286M|5101B 1620B|   0  2016k|   0  94.0 |1286  2032 |0.78 1.33 0.96|  0   0   0|   0     0 |           | 18  293    1   26    0
Feb 12 15:30:42 np0000000046 dstat.sh[58901]: 12-02 15:30:42|  3   1  95   0   0|5036M  314M  186M 2286M|6749B 1685B|   0    36k|   0  5.00 |1304  1904 |0.78 1.33 0.96|  0   0   0|   0     0 |           | 18  293    1   26    0
Feb 12 15:30:43 np0000000046 dstat.sh[58901]: 12-02 15:30:43|  2   1  96   0   0|5036M  314M  186M 2286M|  44k 2395B|4109B  132k|1.00  7.02 |1242  1700 |0.78 1.33 0.96|  0   0 1.0|   0     0 |           | 18  293    1   26    0
Feb 12 15:30:44 np0000000046 dstat.sh[58901]: 12-02 15:30:44|  2   1  96   0   0|5036M  314M  186M 2286M|4549B 1615B|   0    92k|   0  5.98 |1179  1582 |0.72 1.31 0.95|  0   0   0|   0     0 |           | 18  293    1   21    0
Feb 12 15:30:45 np0000000046 dstat.sh[58901]: 12-02 15:30:45|  2   1  97   0   0|5036M  314M  186M 2286M|4744B 1621B|   0   748k|   0  58.0 | 995  1430 |0.72 1.31 0.95|  0   0   0|   0     0 |           | 18  293    1   21    0
Feb 12 15:30:46 np0000000046 dstat.sh[58901]: 12-02 15:30:46|  3   1  94   0   0|5036M  314M  186M 2286M|  37k 1920B|   0   156k|   0  13.0 |1405  1965 |0.72 1.31 0.95|  0   0   0|   0     0 |           | 18  293    1   21    0
Feb 12 15:30:47 np0000000046 dstat.sh[58901]: 12-02 15:30:47|  4   1  94   0   0|5036M  314M  186M 2287M|  60k 2684B|   0   273k|   0  12.0 |1526  2443 |0.72 1.31 0.95|  0   0   0|   0     0 |           | 18  293    1   21    0
Feb 12 15:30:48 np0000000046 dstat.sh[58901]: 12-02 15:30:48| 11   7  79   0   0|5061M  280M  186M 2296M| 136k 2933B|3759k 4813k|74.8  51.9 |3020  3207 |0.72 1.31 0.95|1.0   0  37|   0     0 |           | 18  292    0   20    0
Feb 12 15:30:49 np0000000046 dstat.sh[58901]: 12-02 15:30:49| 10  15  68   4   0|5062M  261M  186M 2313M|4506B 1622B|   0    26M|   0  1546 |8132    11k|0.74 1.30 0.96|3.0   0 119|   0     0 |           | 18  292    0   20    0
Feb 12 15:30:50 np0000000046 dstat.sh[58901]: 12-02 15:30:50| 18  11  67   2   0|5062M  256M  186M 2317M|4458B 1617B|  16k 7670k|1.00   725 |5387  6171 |0.74 1.30 0.96|1.0   0  63|   0     0 |           | 18  292    0   20    0
Feb 12 15:30:51 np0000000046 dstat.sh[58901]: 12-02 15:30:51| 22   9  67   1   0|5078M  240M  186M 2317M|4516B 1617B|   0  1780k|   0   107 |3613  2991 |0.74 1.30 0.96|1.0   0  36|   0     0 |           | 18  292    0   20    0
Feb 12 15:30:52 np0000000046 dstat.sh[58901]: 12-02 15:30:52| 25   9  65   1   0|5074M  243M  186M 2318M|4570B 1630B|   0  1364k|   0  79.5 |3679  3036 |0.74 1.30 0.96|2.0   0  32|   0     0 |           | 18  292    0   13    0
Feb 12 15:30:53 np0000000046 dstat.sh[58901]: 12-02 15:30:53| 25   6  67   0   0|5066M  247M  186M 2321M|4366B 1615B|   0  2205k|   0   225 |3470  3157 |0.74 1.30 0.96|2.0   0  21|   0     0 |           | 18  292    0   13    0
Feb 12 15:30:54 np0000000046 dstat.sh[58901]: 12-02 15:30:54| 23   5  69   0   0|5070M  240M  186M 2323M|4633B 1457B| 388k 1515k|65.9  15.0 |4274  5488 |0.76 1.30 0.96|  0 1.0  18|   0     0 |           | 18  292    0   13    0
Feb 12 15:30:55 np0000000046 dstat.sh[58901]: 12-02 15:30:55| 15  11  71   1   0|5082M  172M  186M 2377M|5549B 1621B| 228k 4366k|21.0  99.1 |3438  3170 |0.76 1.30 0.96|1.0   0  45|   0     0 |           | 18  292    0   13    0
Feb 12 15:30:56 np0000000046 dstat.sh[58901]: 12-02 15:30:56| 21   8  70   0   0|5102M  148M  186M 2380M|5614B 1622B| 236k 2816k|12.0  28.0 |3026  2437 |0.76 1.30 0.96|1.0   0  26|   0     0 |           | 18  292    0    4    0
Feb 12 15:30:57 np0000000046 dstat.sh[58901]: 12-02 15:30:57| 22   4  72   0   0|5093M  216M  186M 2321M|5280B 1607B|  44k  262k|7.94  23.8 |2904  3030 |0.76 1.30 0.96|  0   0  18|   0     0 |           | 18  292    0    4    0
Feb 12 15:30:58 np0000000046 dstat.sh[58901]: 12-02 15:30:58|  3   0  96   0   0|5067M  242M  186M 2321M|4492B 1672B|   0   165k|   0  6.04 |1102  1518 |0.76 1.30 0.96|  0   0   0|   0     0 |           | 18  292    0    4    0
Feb 12 15:30:59 np0000000046 dstat.sh[58901]: 12-02 15:30:59|  2   1  95   0   0|5042M  266M  186M 2321M|4619B 1620B|   0    48k|   0  6.00 |1159  1551 |0.70 1.27 0.95|  0   0   0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:00 np0000000046 dstat.sh[58901]: 12-02 15:31:00|  2   1  97   0   0|5040M  269M  186M 2321M|4743B 1621B|   0   180k|   0  12.0 |1038  1444 |0.70 1.27 0.95|  0   0   0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:01 np0000000046 dstat.sh[58901]: 12-02 15:31:01|  2   1  96   0   0|5039M  270M  186M 2321M|4160B 1459B|   0    36k|   0  4.00 |1089  1492 |0.70 1.27 0.95|  0   0   0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:02 np0000000046 dstat.sh[58901]: 12-02 15:31:02|  3   1  94   0   0|5037M  271M  186M 2321M|4990B 1618B|   0     0 |   0     0 |1289  1822 |0.70 1.27 0.95|  0   0   0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:03 np0000000046 dstat.sh[58901]: 12-02 15:31:03|  2   1  95   0   0|5036M  273M  186M 2321M|4557B 1619B|   0   108k|   0  15.0 |1384  1951 |0.70 1.27 0.95|1.0   0 2.0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:04 np0000000046 dstat.sh[58901]: 12-02 15:31:04|  3   1  94   0   0|5035M  274M  186M 2321M|4560B 1620B|   0  1436k|   0   243 |1616  2152 |0.64 1.25 0.95|  0   0 1.0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:05 np0000000046 dstat.sh[58901]: 12-02 15:31:05|  2   1  97   0   0|5033M  275M  186M 2321M|4361B 1625B|   0   120k|   0  11.0 |1094  1665 |0.64 1.25 0.95|  0   0   0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:06 np0000000046 dstat.sh[58901]: 12-02 15:31:06|  3   0  95   0   0|5032M  277M  186M 2321M|4291B 1664B|   0   421k|   0  27.0 |1541  2180 |0.64 1.25 0.95|  0   0   0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:07 np0000000046 dstat.sh[58901]: 12-02 15:31:07|  3   1  94   0   0|5031M  278M  186M 2321M|4715B 1617B|   0   599k|   0  45.9 |1493  2124 |0.64 1.25 0.95|  0   0   0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:08 np0000000046 dstat.sh[58901]: 12-02 15:31:08|  2   1  97   0   0|5031M  278M  186M 2321M|3864B 1460B|   0    32k|   0  4.01 | 944  1398 |0.64 1.25 0.95|  0   0   0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:09 np0000000046 dstat.sh[58901]: 12-02 15:31:09|  1   1  97   0   0|5031M  278M  186M 2321M|4978B 1619B|   0     0 |   0     0 |1079  1484 |0.59 1.23 0.94|  0   0   0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:10 np0000000046 dstat.sh[58901]: 12-02 15:31:10|  1   0  97   0   0|5031M  278M  186M 2321M|4799B 1620B|   0     0 |   0     0 | 923  1375 |0.59 1.23 0.94|  0   0   0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:11 np0000000046 dstat.sh[58901]: 12-02 15:31:11|  3   0  94   0   0|5031M  278M  186M 2321M|5022B 1614B|   0     0 |   0     0 |1235  1545 |0.59 1.23 0.94|  0   0   0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:12 np0000000046 dstat.sh[58901]: 12-02 15:31:12|  7   4  88   0   0|5031M  278M  186M 2321M|4947B 1623B|   0  8209B|   0  2.00 |3443  5029 |0.59 1.23 0.94|  0   0 1.0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:13 np0000000046 dstat.sh[58901]: 12-02 15:31:13|  6   1  91   0   0|5031M  278M  186M 2321M|4672B 1617B|   0    68k|   0  5.99 |1778  2018 |0.59 1.23 0.94|  0   0 1.0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:14 np0000000046 dstat.sh[58901]: 12-02 15:31:14|  4   1  94   0   0|5031M  278M  186M 2321M|4929B 1620B|   0   248k|   0  30.0 |1714  2178 |0.55 1.21 0.93|  0   0   0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:15 np0000000046 dstat.sh[58901]: 12-02 15:31:15|  1   1  97   0   0|5031M  278M  186M 2321M|4458B 1458B|   0     0 |   0     0 | 990  1409 |0.55 1.21 0.93|  0   0   0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:16 np0000000046 dstat.sh[58901]: 12-02 15:31:16|  3   1  95   0   0|5031M  278M  186M 2321M|4873B 1624B|   0   180k|   0  26.1 |1533  2195 |0.55 1.21 0.93|  0   0   0|   0     0 |           | 18  292    0    4    0
Feb 12 15:31:17 np0000000046 dstat.sh[58901]: 12-02 15:31:17|  3   1  94   0   0|5031M  278M  186M 2321M|4694B 1619B|   0   408k|   0  28.0 |1408  2130 |0.55 1.21 0.93|  0   0   0|   0     0 |           | 18  292    0    2    0
Feb 12 15:31:18 np0000000046 dstat.sh[58901]: 12-02 15:31:18|  1   1  96   0   0|5030M  278M  186M 2321M|4794B 1618B|   0   120k|   0  18.0 |1212  1847 |0.55 1.21 0.93|  0   0   0|   0     0 |           | 18  292    0    2    0
Feb 12 15:31:19 np0000000046 dstat.sh[58901]: 12-02 15:31:19|  2   1  96   0   0|5030M  278M  186M 2321M|4685B 1622B|   0    88k|   0  12.0 |1248  1809 |0.50 1.19 0.93|  0   0   0|   0     0 |           | 18  292    0    2    0
Feb 12 15:31:20 np0000000046 dstat.sh[58901]: 12-02 15:31:20|  2   1  97   0   0|5031M  278M  186M 2321M|5013B 1622B|   0     0 |   0     0 | 974  1396 |0.50 1.19 0.93|  0   0   0|   0     0 |           | 18  292    0    2    0
Feb 12 15:31:21 np0000000046 dstat.sh[58901]: 12-02 15:31:21|  1   1  97   0   0|5030M  278M  186M 2321M|4817B 1709B|   0  3283k|   0   225 |1108  1532 |0.50 1.19 0.93|  0   0   0|   0     0 |           | 18  292    0    2    0
Feb 12 15:31:22 np0000000046 dstat.sh[58901]: 12-02 15:31:22|  4   1  95   0   0|5030M  278M  186M 2322M|4800B 1622B|   0   216k|   0  9.01 |1287  1965 |0.50 1.19 0.93|  0   0   0|   0     0 |           | 18  292    0    2    0
Feb 12 15:31:23 np0000000046 dstat.sh[58901]: 12-02 15:31:23|  2   1  96   0   0|5030M  278M  186M 2322M|4030B 1455B|   0   255k|   0  15.0 |1261  1918 |0.50 1.19 0.93|2.0   0 1.0|   0     0 |           | 18  292    0    2    0
Feb 12 15:31:24 np0000000046 dstat.sh[58901]: 12-02 15:31:24|  1   1  97   0   0|5030M  278M  186M 2322M|4816B 1625B|   0  4109B|   0  1.00 |1076  1475 |0.46 1.17 0.92|  0   0   0|   0     0 |           | 18  292    0    2    0
Feb 12 15:31:25 np0000000046 dstat.sh[58901]: 12-02 15:31:25|  1   0  97   0   0|5030M  278M  186M 2322M|4379B 1620B|   0  1264k|   0   194 |1022  1450 |0.46 1.17 0.92|  0   0   0|   0     0 |           | 18  292    0    2    0
Feb 12 15:31:26 np0000000046 dstat.sh[58901]: 12-02 15:31:26|  2   2  94   0   0|5030M  278M  186M 2322M|4609B 1616B|4086B   59M|1.00   106 |1718  2376 |0.46 1.17 0.92|  0   0   0|   0     0 |           | 18  292    0    2    0
Feb 12 15:31:27 np0000000046 dstat.sh[58901]: 12-02 15:31:27| 13   6  81   0   0|5039M  268M  186M 2322M|4518B 1620B|   0   284k|   0  19.0 |3657  7562 |0.46 1.17 0.92|1.0   0  41|   0     0 |           | 18  292    0    3    0
Feb 12 15:31:28 np0000000046 dstat.sh[58901]: 12-02 15:31:28| 11   3  81   3   0|5045M  259M  187M 2324M|  11k 9605B|2347k  344k| 507  10.0 |2800  3659 |0.46 1.17 0.92|  0   0   0|   0     0 |           | 18  293    0    3    0
Feb 12 15:31:29 np0000000046 dstat.sh[58901]: 12-02 15:31:29| 21   4  73   0   0|5064M  239M  187M 2324M|7209B 4586B|  16k  753k|1.00  19.0 |3028  3260 |0.50 1.17 0.92|  0   0 5.0|   0     0 |           | 18  297    0    3    0
Feb 12 15:31:30 np0000000046 dstat.sh[58901]: 12-02 15:31:30| 16   3  80   0   0|5064M  239M  187M 2324M|  13k   10k|  16k  180k|1.00  21.0 |2471  2542 |0.50 1.17 0.92|1.0   0 5.0|   0     0 |           | 18  300    0    4    0
Feb 12 15:31:31 np0000000046 dstat.sh[58901]: 12-02 15:31:31| 13   3  83   0   0|5071M  232M  187M 2324M|  15k   11k|   0   148k|   0  10.0 |2205  2381 |0.50 1.17 0.92|3.0   0   0|   0     0 |           | 18  301    0    4    0
Feb 12 15:31:32 np0000000046 dstat.sh[58901]: 12-02 15:31:32| 15   5  79   0   0|5073M  229M  187M 2325M|  14k   11k|   0   332k|   0  37.0 |2928  3346 |0.50 1.17 0.92|  0   0  11|   0     0 |           | 18  301    0    5    0
Feb 12 15:31:33 np0000000046 dstat.sh[58901]: 12-02 15:31:33| 13   4  81   0   0|5072M  231M  187M 2325M|  15k   11k|   0   275k|   0  32.9 |2789  3141 |0.50 1.17 0.92|2.0   0 5.0|   0     0 |           | 18  301    0    6    0
Feb 12 15:31:34 np0000000046 dstat.sh[58901]: 12-02 15:31:34| 14   4  81   0   0|5081M  221M  187M 2325M|  14k   12k|   0   172k|   0  24.0 |2711  2900 |0.54 1.17 0.92|  0   0 6.0|   0     0 |           | 18  301    0    7    0
Feb 12 15:31:35 np0000000046 dstat.sh[58901]: 12-02 15:31:35| 44   7  48   0   0|4870M  433M  187M 2325M|7200B 2576B|   0   120k|   0  15.0 |3629  2598 |0.54 1.17 0.92|1.0   0  20|   0     0 |           | 18  292    0   10    0
Feb 12 15:31:36 np0000000046 dstat.sh[58901]: 12-02 15:31:36| 68  10  21   1   0|4910M  392M  187M 2325M|5208B 1627B|   0  5579k|   0   557 |5256  4253 |0.54 1.17 0.92|4.0   0 7.0|   0     0 |           | 18  290    0   10    0
Feb 12 15:31:37 np0000000046 dstat.sh[58901]: 12-02 15:31:37| 81   9   9   0   0|4996M  306M  187M 2325M|4628B 1615B|   0   562k|   0  25.9 |5198  3528 |0.54 1.17 0.92|3.0   0 6.0|   0     0 |           | 18  288    0   12    0
Feb 12 15:31:38 np0000000046 dstat.sh[58901]: 12-02 15:31:38| 57   8  34   0   0|4954M  347M  187M 2326M|4511B 1456B|   0   264k|   0  27.0 |6044    11k|0.54 1.17 0.92|1.0   0 7.0|   0     0 |           | 18  288    0   17    0
Feb 12 15:31:39 np0000000046 dstat.sh[58901]: 12-02 15:31:39| 22   5  72   0   0|4984M  317M  187M 2326M|4741B 1620B|   0     0 |   0     0 |2140  1698 |0.58 1.16 0.93|1.0   0 1.0|   0     0 |           | 18  288    0   17    0
Feb 12 15:31:40 np0000000046 dstat.sh[58901]: 12-02 15:31:40| 20   3  75   0   0|5011M  289M  187M 2327M|5219B 1620B|   0   160k|   0  18.0 |4714  7723 |0.58 1.16 0.93|  0   0   0|   0     0 |           | 18  292    0   19    0
Feb 12 15:31:41 np0000000046 dstat.sh[58901]: 12-02 15:31:41|  2   1  97   0   0|5011M  289M  187M 2327M|5116B 1625B|   0   473k|   0  20.1 |1194  1623 |0.58 1.16 0.93|  0   0   0|   0     0 |           | 18  292    0   19    0
Feb 12 15:31:42 np0000000046 dstat.sh[58901]: 12-02 15:31:42|  2   0  95   0   0|5011M  289M  187M 2327M|5416B 1620B|   0    48k|   0  5.00 |1402  2185 |0.58 1.16 0.93|  0   0   0|   0     0 |           | 18  292    0   19    0
Feb 12 15:31:43 np0000000046 dstat.sh[58901]: 12-02 15:31:43|  2   1  96   0   0|5011M  289M  187M 2327M|4272B 1621B|   0   172k|   0  7.00 |1102  1630 |0.58 1.16 0.93|1.0   0   0|   0     0 |           | 18  292    0   19    0
Feb 12 15:31:44 np0000000046 dstat.sh[58901]: 12-02 15:31:44|  2   1  95   0   0|5011M  289M  187M 2327M|4198B 1661B|   0   176k|   0  23.0 |1534  2159 |0.53 1.14 0.92|  0   0 1.0|   0     0 |           | 18  292    0   19    0
Feb 12 15:31:45 np0000000046 dstat.sh[58901]: 12-02 15:31:45|  1   0  97   0   0|5011M  289M  187M 2327M|4247B 1615B|   0     0 |   0     0 | 954  1407 |0.53 1.14 0.92|  0   0   0|   0     0 |           | 18  292    0   19    0
Feb 12 15:31:46 np0000000046 dstat.sh[58901]: 12-02 15:31:46|  2   1  96   0   0|5011M  289M  187M 2327M|4218B 1458B|   0   492k|   0  42.0 |1362  1998 |0.53 1.14 0.92|  0   0   0|   0     0 |           | 18  292    0   19    0
Feb 12 15:31:47 np0000000046 dstat.sh[58901]: 12-02 15:31:47|  3   1  95   0   0|5011M  289M  187M 2327M|4397B 1620B|   0   172k|   0  11.0 |1282  1988 |0.53 1.14 0.92|  0   0   0|   0     0 |           | 18  292    0   19    0
Feb 12 15:31:48 np0000000046 dstat.sh[58901]: 12-02 15:31:48|  2   1  96   0   0|5011M  289M  187M 2327M|4410B 1622B|   0    92k|   0  13.0 |1284  1935 |0.53 1.14 0.92|  0   0   0|   0     0 |           | 18  292    0   19    0
Feb 12 15:31:49 np0000000046 dstat.sh[58901]: 12-02 15:31:49|  2   1  96   0   0|5011M  289M  187M 2327M|4046B 1620B|   0   104k|   0  16.0 |1341  1957 |0.49 1.12 0.91|1.0   0   0|   0     0 |           | 18  292    0   19    0
Feb 12 15:31:50 np0000000046 dstat.sh[58901]: 12-02 15:31:50|  1   0  97   0   0|5011M  289M  187M 2327M|4371B 1620B|   0     0 |   0     0 | 996  1499 |0.49 1.12 0.91|  0   0   0|   0     0 |           | 18  292    0   18    0
Feb 12 15:31:51 np0000000046 dstat.sh[58901]: 12-02 15:31:51|  2   1  96   1   0|5011M  289M  187M 2327M|4353B 1623B|   0  9640k|   0  1136 |1718  1874 |0.49 1.12 0.91|  0   0   0|   0     0 |           | 18  292    0   18    0
Feb 12 15:31:52 np0000000046 dstat.sh[58901]: 12-02 15:31:52|  3   1  95   0   0|5011M  289M  187M 2328M|4660B 1619B|   0    44k|   0  4.00 |1375  2044 |0.49 1.12 0.91|  0   0   0|   0     0 |           | 18  292    0   18    0
Feb 12 15:31:53 np0000000046 dstat.sh[58901]: 12-02 15:31:53|  1   1  97   0   0|5011M  289M  187M 2328M|4036B 1457B|   0  1407k|   0  3.00 |1061  1558 |0.49 1.12 0.91|  0   0   0|   0     0 |           | 18  292    0   18    0
Feb 12 15:31:54 np0000000046 dstat.sh[58901]: 12-02 15:31:54|  2   1  97   0   0|5011M  289M  187M 2328M|5050B 1623B|   0  4104B|   0  1.00 |1140  1615 |0.45 1.10 0.91|  0   0 1.0|   0     0 |           | 18  292    0   18    0
Feb 12 15:31:55 np0000000046 dstat.sh[58901]: 12-02 15:31:55|  1   1  97   0   0|5011M  289M  187M 2328M|5845B 1620B|   0     0 |   0     0 |1044  1504 |0.45 1.10 0.91|1.0   0 2.0|   0     0 |           | 18  292    0   18    0
Feb 12 15:31:56 np0000000046 dstat.sh[58901]: 12-02 15:31:56|  2   0  96   0   0|5011M  289M  187M 2328M|6501B 1619B|   0   136k|   0  18.0 |1369  1885 |0.45 1.10 0.91|  0   0   0|   0     0 |           | 18  292    0   18    0
Feb 12 15:31:57 np0000000046 dstat.sh[58901]: 12-02 15:31:57|  4   1  94   0   0|5011M  289M  187M 2328M|5853B 1659B|   0   172k|   0  11.0 |1390  1870 |0.45 1.10 0.91|  0   0   0|   0     0 |           | 18  292    0   18    0
Feb 12 15:31:58 np0000000046 dstat.sh[58901]: 12-02 15:31:58|  5   5  90   1   0|5016M  284M  187M 2328M|4935B 1865B| 265k   52k|24.1  7.03 |1919  2341 |0.45 1.10 0.91|3.0   0  42|   0     0 |           | 18  292    0   18    0
Feb 12 15:31:59 np0000000046 dstat.sh[58901]: 12-02 15:31:59| 38   6  55   0   0|4669M  631M  187M 2328M|4733B 2149B| 184k  140k|11.0  9.98 |3514  2481 |0.66 1.14 0.92|1.0   0  36|   0     0 |           | 18  288    0   20    0
Feb 12 15:32:00 np0000000046 dstat.sh[58901]: 12-02 15:32:00| 23   4  71   0   0|4747M  552M  187M 2328M|4399B 1958B| 136k   12k|16.0  3.00 |2323  1925 |0.66 1.14 0.92|1.0   0 2.0|   0     0 |           | 18  288    0   20    0
Feb 12 15:32:01 np0000000046 dstat.sh[58901]: 12-02 15:32:01| 23   5  70   0   0|4800M  498M  187M 2329M|4484B 1614B| 199k   28k|16.9  2.99 |3475  4802 |0.66 1.14 0.92|1.0   0  16|   0     0 |           | 18  292    0   22    0
Feb 12 15:32:02 np0000000046 dstat.sh[58901]: 12-02 15:32:02| 23   6  70   0   0|4843M  455M  187M 2329M|4596B 1627B|   0     0 |   0     0 |2520  2331 |0.66 1.14 0.92|1.0   0 5.0|   0     0 |           | 18  292    0   22    0
Feb 12 15:32:03 np0000000046 dstat.sh[58901]: 12-02 15:32:03| 16   2  80   0   0|4854M  443M  187M 2330M|4795B 1800B|   0   236k|   0  12.0 |2044  2075 |0.66 1.14 0.92|  0   0 1.0|   0     0 |           | 18  292    0   22    0
Feb 12 15:32:04 np0000000046 dstat.sh[58901]: 12-02 15:32:04|  2   1  96   0   0|4855M  443M  187M 2330M|4503B 1621B|   0   120k|   0  16.0 |1422  2022 |0.60 1.12 0.91|  0   0 1.0|   0     0 |           | 18  292    0   22    0
Feb 12 15:32:05 np0000000046 dstat.sh[58901]: 12-02 15:32:05|  2   0  96   0   0|4855M  443M  187M 2330M|5064B 1619B|   0    32k|   0  3.00 |1100  1640 |0.60 1.12 0.91|  0   0   0|   0     0 |           | 18  292    0   22    0
Feb 12 15:32:06 np0000000046 dstat.sh[58901]: 12-02 15:32:06|  2   1  95   0   0|4855M  443M  187M 2330M|4522B 1619B|   0   528k|   0  30.0 |1324  1889 |0.60 1.12 0.91|  0   0   0|   0     0 |           | 18  292    0   22    0
Feb 12 15:32:07 np0000000046 dstat.sh[58901]: 12-02 15:32:07|  6   1  91   0   0|4855M  443M  187M 2330M|5020B 1619B|   0   192k|   0  14.0 |1958  2386 |0.60 1.12 0.91|  0   0   0|   0     0 |           | 18  292    0   22    0
Feb 12 15:32:08 np0000000046 dstat.sh[58901]: 12-02 15:32:08|  2   1  95   0   0|4855M  443M  187M 2330M|4151B 1545B|   0    64k|   0  7.99 |1496  1942 |0.60 1.12 0.91|  0   0 1.0|   0     0 |           | 18  292    0   22    0
Feb 12 15:32:09 np0000000046 dstat.sh[58901]: 12-02 15:32:09|  2   1  97   0   0|4855M  443M  187M 2330M|4757B 1626B|   0     0 |   0     0 |1165  1585 |0.55 1.10 0.91|  0   0   0|   0     0 |           | 18  292    0   22    0
Feb 12 15:32:10 np0000000046 dstat.sh[58901]: 12-02 15:32:10|  6   3  89   0   0|4855M  443M  187M 2330M|4860B 1620B|   0    92k|   0  6.00 |3558  5348 |0.55 1.10 0.91|  0   0 1.0|   0     0 |           | 18  292    0   22    0
