Sep 16 10:42:54 jammy-provider-cloud-0000007627 systemd[1]: Started Devstack devstack@dstat.service.
Sep 16 10:42:54 jammy-provider-cloud-0000007627 dstat.sh[58634]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 16 10:42:54 jammy-provider-cloud-0000007627 dstat.sh[58634]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 16 10:51:47 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:51:47|  2   1  97   0   0|3981M  632M  203M 2924M|5659B 1513B|   0   833k|   0  93.1 |1112  1851 |1.10 1.26 0.92|  0   0   0|   0     0 |   0     0 | 18  246    5   51    0
Sep 16 10:51:48 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:51:48|  1   1  96   0   0|3981M  632M  203M 2924M|6694B 1617B|   0    40k|   0  4.99 |1043  1703 |1.10 1.26 0.92|  0   0   0|   0     0 |   0     0 | 18  246    5   51    0
Sep 16 10:51:49 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:51:49|  2   1  96   0   0|3981M  632M  203M 2924M|5451B 1621B|   0    80k|   0  9.01 |1029  1689 |1.01 1.24 0.91|4.0   0   0|   0     0 |   0     0 | 18  246    5   51    0
Sep 16 10:51:50 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:51:50|  1   1  96   0   0|3981M  632M  203M 2924M|5769B 1619B|   0   188k|   0  14.0 |1204  2061 |1.01 1.24 0.91|  0   0   0|   0     0 |   0     0 | 18  246    5   51    0
Sep 16 10:51:51 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:51:51|  2   1  96   0   0|3981M  632M  203M 2924M|5392B 1565B|   0    40k|   0  6.00 |1083  1866 |1.01 1.24 0.91|  0   0   0|   0     0 |   0     0 | 18  246    5   51    0
Sep 16 10:51:52 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:51:52|  3   0  95   0   0|3981M  632M  203M 2924M|5565B 1620B|   0   148k|   0  18.0 |1439  2586 |1.01 1.24 0.91|  0   0 2.0|   0     0 |   0     0 | 18  250    5   51    0
Sep 16 10:51:53 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:51:53|  3   1  94   0   0|3982M  631M  203M 2924M|6918B 1513B| 124k  204k|1.00  33.0 |1493  2644 |1.01 1.24 0.91|2.0   0 2.0|   0     0 |   0     0 | 18  250    5   51    0
Sep 16 10:51:54 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:51:54|  1   0  96   0   0|3982M  631M  203M 2924M|6271B 1758B|   0   320k|   0  20.0 |1135  1881 |0.93 1.21 0.91|1.0   0   0|   0     0 |   0     0 | 18  250    5   51    0
Sep 16 10:51:55 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:51:55|  1   0  96   0   0|3982M  631M  203M 2924M|7559B 1620B|   0    32k|   0  4.00 |1099  1798 |0.93 1.21 0.91|  0   0   0|   0     0 |   0     0 | 18  250    5   51    0
Sep 16 10:51:56 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:51:56|  1   1  97   0   0|3982M  631M  203M 2924M|7676B 1694B|   0     0 |   0     0 | 983  1659 |0.93 1.21 0.91|  0   0   0|   0     0 |   0     0 | 18  250    5   49    0
Sep 16 10:51:57 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:51:57| 12  15  72   0   0|4015M  598M  203M 2924M|6657B 1714B|   0    28k|   0  2.00 |2913  4743 |0.93 1.21 0.91|1.0   0 327|   0     0 |   0     0 | 18  250    5   49    0
Sep 16 10:51:58 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:51:58| 27   4  69   0   0|4057M  556M  203M 2924M|5709B 1715B|   0     0 |   0     0 |2029  2968 |0.93 1.21 0.91|1.0   0   0|   0     0 |   0     0 | 18  252    5   48    0
Sep 16 10:51:59 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:51:59| 28   3  67   1   0|4085M  528M  203M 2924M|5551B 1611B| 120k 1459k|8.01   120 |3646  6574 |0.86 1.19 0.90|3.0 1.0 1.0|   0     0 |   0     0 | 18  253    5   49    0
Sep 16 10:52:00 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:00| 25   4  70   0   0|4029M  583M  203M 2924M|5054B 1605B|  48k  256k|3.00  24.0 |2470  4330 |0.86 1.19 0.90|1.0   0  59|   0     0 |   0     0 | 18  251    5   56    0
Sep 16 10:52:01 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:01| 12  18  68   0   0|4036M  576M  203M 2924M|  17k 2609B|   0   484k|   0  28.0 |4451  8553 |0.86 1.19 0.90|1.0   0 450|   0     0 |   0     0 | 18  251    5   56    0
Sep 16 10:52:02 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:02| 26   4  70   0   0|4105M  506M  203M 2925M|6886B 1942B| 144k 3884k|21.0   250 |2044  3316 |0.86 1.19 0.90|1.0   0 2.0|   0     0 |   0     0 | 18  251    5   41    0
Sep 16 10:52:03 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:03| 26   3  71   0   0|4079M  529M  203M 2928M|5831B 1623B|  32k 1214k|6.01  43.1 |1899  3138 |0.86 1.19 0.90|1.0   0 5.0|   0     0 |   0     0 | 18  251    5   41    0
Sep 16 10:52:04 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:04| 25   3  70   0   0|4130M  478M  203M 2928M|7923B 1617B|   0   659k|   0  48.9 |2611  4982 |0.87 1.19 0.91|1.0   0   0|   0     0 |   0     0 | 18  252    5   42    0
Sep 16 10:52:05 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:05| 26   3  69   1   0|4140M  467M  203M 2929M|6023B 1717B| 922k 1430k|63.1   160 |4005  8134 |0.87 1.19 0.91|3.0   0 2.0|   0     0 |   0     0 | 18  258    5   44    0
Sep 16 10:52:06 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:06| 25   4  69   2   0|4158M  448M  203M 2930M|  16k 7011B| 256k 1422k|15.0   207 |4336  7977 |0.87 1.19 0.91|1.0   0 3.0|   0     0 |   0     0 | 18  261    5   46    0
Sep 16 10:52:07 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:07|  8   3  87   0   0|4172M  434M  203M 2930M|  12k 3829B|  16k  989k|1.00  82.0 |2074  3471 |0.87 1.19 0.91|1.0 1.0 1.0|   0     0 |   0     0 | 18  263    5   46    0
Sep 16 10:52:08 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:08|  6   1  92   0   0|4173M  433M  203M 2930M|  20k 7547B|  32k 4988k|2.01   518 |2072  3031 |0.87 1.19 0.91|2.0   0   0|   0     0 |   0     0 | 18  265    5   46    0
Sep 16 10:52:09 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:09|  6   2  89   0   0|4174M  432M  203M 2930M|  41k   16k|  32k  892k|1.99   103 |2806  4697 |0.80 1.17 0.90|2.0   0 1.0|   0     0 |   0     0 | 18  263    5   46    0
Sep 16 10:52:10 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:10| 27   3  68   1   0|4177M  428M  203M 2931M|6934B 1624B|  16k 2033k|1.00   236 |5396    10k|0.80 1.17 0.90|1.0   0 2.0|   0     0 |   0     0 | 18  268    5   49    0
Sep 16 10:52:11 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:11| 17   2  78   2   0|4179M  426M  203M 2931M|  11k 4335B|  16k 4498k|1.00   390 |4281  8980 |0.80 1.17 0.90|1.0   0   0|   0     0 |   0     0 | 18  267    5   50    0
Sep 16 10:52:12 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:12| 11   2  83   1   0|4179M  426M  203M 2931M|  28k   12k|   0  5273k|   0   370 |2827  5519 |0.80 1.17 0.90|1.0   0   0|   0     0 |   0     0 | 18  268    5   51    0
Sep 16 10:52:13 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:13| 11   2  85   1   0|4185M  419M  203M 2931M|7715B 1793B|   0  1893k|   0   166 |2943  5687 |0.80 1.17 0.90|1.0   0 2.0|   0     0 |   0     0 | 18  273    5   51    0
Sep 16 10:52:14 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:14| 27   4  68   1   0|4200M  404M  203M 2931M|6571B 1622B|   0  2094k|   0   219 |4985  9332 |0.82 1.17 0.90|1.0   0 1.0|   0     0 |   0     0 | 18  273    5   54    0
Sep 16 10:52:15 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:15| 15   5  77   1   0|4204M  400M  203M 2932M|  10k 4336B|   0  2377k|   0   246 |4165  8148 |0.82 1.17 0.90|  0   0  34|   0     0 |   0     0 | 18  272    5   56    0
Sep 16 10:52:16 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:16| 11   3  83   1   0|4205M  399M  203M 2932M|  10k 4470B|   0  2203k|   0   191 |2781  5285 |0.82 1.17 0.90|1.0   0   0|   0     0 |   0     0 | 18  272    5   57    0
Sep 16 10:52:17 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:17| 11   2  86   1   0|4205M  398M  203M 2932M|  11k 4173B|   0  1654k|   0   156 |2557  4550 |0.82 1.17 0.90|  0   0   0|   0     0 |   0     0 | 18  273    5   57    0
Sep 16 10:52:18 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:18|  6   1  91   0   0|4205M  398M  203M 2932M|6815B 1799B|4106B 2390k|1.00   283 |1873  3105 |0.82 1.17 0.90|1.0   0   0|   0     0 |   0     0 | 18  274    5   57    0
Sep 16 10:52:19 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:19| 18   3  78   1   0|4207M  397M  203M 2933M|  28k   13k| 144k 1115k|6.99   127 |3229  5532 |0.83 1.16 0.90|1.0 1.0   0|   0     0 |   0     0 | 18  272    5   58    0
Sep 16 10:52:20 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:20| 10   2  85   1   0|4207M  397M  203M 2933M|  28k   13k|   0  5160k|   0   385 |3326  6349 |0.83 1.16 0.90|2.0   0   0|   0     0 |   0     0 | 18  272    5   58    0
Sep 16 10:52:21 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:21|  8   1  89   0   0|4206M  397M  203M 2933M|  27k   12k|   0   688k|   0  90.9 |2257  4041 |0.83 1.16 0.90|  0   0   0|   0     0 |   0     0 | 18  273    5   58    0
Sep 16 10:52:22 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:22| 10   2  87   1   0|4206M  397M  203M 2933M|6904B 1959B|   0   876k|   0  89.4 |2775  5158 |0.83 1.16 0.90|1.0   0   0|   0     0 |   0     0 | 18  274    5   58    0
Sep 16 10:52:23 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:23| 25   4  66   1   0|4208M  394M  203M 2934M|6825B 1615B|  20k 2412k|1.99   261 |6392    12k|0.83 1.16 0.90|1.0   0 4.0|   0     0 |   0     0 | 18  277    5   50    0
Sep 16 10:52:24 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:24| 27   3  68   1   0|4208M  393M  203M 2934M|6196B 1733B|   0  2513k|   0   262 |5259    11k|0.84 1.16 0.90|2.0   0   0|   0     0 |   0     0 | 18  277    5   53    0
Sep 16 10:52:25 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:25| 12   2  84   0   0|4209M  393M  203M 2934M|6289B 1617B|   0   974k|   0  89.8 |3338  6716 |0.84 1.16 0.90|1.0   0 4.0|   0     0 |   0     0 | 18  283    5   49    0
Sep 16 10:52:26 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:26|  4   1  93   1   0|4209M  393M  203M 2934M|8697B 1621B|   0   797k|   0  34.0 |1368  2196 |0.84 1.16 0.90|  0   0   0|   0     0 |   0     0 | 18  283    5   49    0
Sep 16 10:52:27 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:27|  4   1  93   0   0|4209M  393M  203M 2934M|5454B 1664B|   0   545k|   0  33.0 |1349  2164 |0.84 1.16 0.90|1.0   0   0|   0     0 |   0     0 | 18  283    5   47    0
Sep 16 10:52:28 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:28| 27   3  68   1   0|4210M  392M  203M 2934M|6106B 1502B|   0  1855k|   0   237 |4888  9994 |0.84 1.16 0.90|1.0   0   0|   0     0 |   0     0 | 18  284    5   50    0
Sep 16 10:52:29 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:29| 26   5  67   1   0|4210M  391M  203M 2935M|8779B 1854B|   0    12M|   0  1116 |5662    12k|0.86 1.16 0.90|3.0   0   0|   0     0 |   0     0 | 18  283    5   51    0
Sep 16 10:52:30 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:30| 10   1  86   1   0|4212M  388M  203M 2935M|6833B 1614B| 223k 1594k|13.9   168 |2852  5493 |0.86 1.16 0.90|  0   0   0|   0     0 |   0     0 | 18  282    5   51    0
Sep 16 10:52:31 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:31| 15   3  80   1   0|4220M  381M  203M 2935M|  13k 4594B|   0  1728k|   0   181 |3634  6569 |0.86 1.16 0.90|  0   0 1.0|   0     0 |   0     0 | 18  282    5   47    0
Sep 16 10:52:32 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:32|  9   2  87   1   0|4223M  377M  203M 2936M|  13k 4437B|  64k 1774k|4.00   175 |2446  4646 |0.86 1.16 0.90|1.0   0   0|   0     0 |   0     0 | 18  282    5   48    0
Sep 16 10:52:33 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:33|  7   2  89   1   0|4224M  376M  203M 2936M|7172B 1713B|   0  4041k|   0   111 |2236  4165 |0.86 1.16 0.90|2.0   0 2.0|   0     0 |   0     0 | 18  283    5   45    0
Sep 16 10:52:34 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:34| 12   1  85   0   0|4227M  373M  203M 2936M|  11k 4255B|   0  1012k|   0   114 |2657  4906 |0.79 1.14 0.90|  0   0   0|   0     0 |   0     0 | 18  282    5   49    0
Sep 16 10:52:35 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:35|  9   2  87   1   0|4231M  369M  203M 2936M|9812B 3801B|   0   769k|   0  68.1 |2026  3571 |0.79 1.14 0.90|6.0   0   0|   0     0 |   0     0 | 18  282    6   53    0
Sep 16 10:52:36 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:36|  9   2  89   1   0|4237M  362M  203M 2936M|  25k   10k|   0  1037k|   0   127 |2383  4168 |0.79 1.14 0.90|1.0   0   0|   0     0 |   0     0 | 18  283    6   53    0
Sep 16 10:52:37 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:37|  6   2  89   1   0|4237M  362M  203M 2936M|9802B 3862B|   0  6330k|   0   450 |2769  5543 |0.79 1.14 0.90|5.0   0   0|   0     0 |   0     0 | 18  282    6   55    0
Sep 16 10:52:38 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:38| 11   2  84   1   0|4239M  360M  203M 2936M|  28k   13k|   0  1646k|   0   164 |3120  5550 |0.79 1.14 0.90|  0   0   0|   0     0 |   0     0 | 18  282    6   57    0
Sep 16 10:52:39 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:39| 10   3  85   1   0|4241M  358M  203M 2936M|7925B 1622B|  16k 4719k|1.00   540 |2759  5011 |0.72 1.12 0.89|2.0   0   0|   0     0 |   0     0 | 18  282    6   57    0
Sep 16 10:52:40 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:40| 11   2  84   1   0|4244M  355M  203M 2937M|8283B 4190B|   0  1011k|   0   155 |2728  5239 |0.72 1.12 0.89|1.0   0   0|   0     0 |   0     0 | 18  283    6   60    0
Sep 16 10:52:41 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:41|  6   2  91   1   0|4244M  355M  203M 2937M|6405B 1868B|   0   964k|   0  99.0 |1777  3423 |0.72 1.12 0.89|2.0   0   0|   0     0 |   0     0 | 18  283    6   61    0
Sep 16 10:52:42 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:42|  6   2  89   0   0|4245M  354M  203M 2937M|  10k 4403B|   0  1531k|   0   153 |2532  4769 |0.72 1.12 0.89|  0   0   0|   0     0 |   0     0 | 18  282    6   65    0
Sep 16 10:52:43 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:43|  8   1  88   1   0|4246M  353M  203M 2937M|  25k 1676B|   0   956k|   0   101 |2254  4028 |0.72 1.12 0.89|  0   0 2.0|   0     0 |   0     0 | 18  282    6   66    0
Sep 16 10:52:44 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:44|  6   1  91   0   0|4246M  353M  203M 2937M|6863B 1694B|   0   788k|   0  67.0 |1692  3058 |0.67 1.10 0.89|  0   0   0|   0     0 |   0     0 | 18  282    6   67    0
Sep 16 10:52:45 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:45|  6   2  92   0   0|4246M  353M  203M 2937M|6420B 1622B|   0   513k|   0  50.1 |1552  2807 |0.67 1.10 0.89|  0   0   0|   0     0 |   0     0 | 18  282    6   67    0
Sep 16 10:52:46 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:46|  6   1  92   0   0|4246M  352M  203M 2937M|7091B 1618B|   0   511k|   0  49.0 |1659  2901 |0.67 1.10 0.89|  0   0   0|   0     0 |   0     0 | 18  282    6   67    0
Sep 16 10:52:47 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:47| 11   2  86   1   0|4247M  351M  203M 2937M|  17k 7033B|  64k 1185k|1.00   161 |2689  4926 |0.67 1.10 0.89|1.0   0   0|   0     0 |   0     0 | 18  282    6   70    0
Sep 16 10:52:48 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:48|  7   2  90   1   0|4247M  351M  203M 2937M|8804B 3638B|   0   805k|   0  64.0 |1881  3391 |0.67 1.10 0.89|3.0   0   0|   0     0 |   0     0 | 18  283    6   73    0
Sep 16 10:52:49 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:49|  5   1  91   1   0|4248M  351M  203M 2938M|  11k 4079B|   0  1336k|   0   173 |2444  4589 |0.69 1.10 0.89|1.0   0   0|   0     0 |   0     0 | 18  282    6   73    0
Sep 16 10:52:50 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:50| 15   3  78   1   0|4248M  350M  203M 2938M|  47k   21k|   0  1727k|   0   214 |3487  6352 |0.69 1.10 0.89|1.0   0   0|   0     0 |   0     0 | 18  283    6   77    0
Sep 16 10:52:51 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:51| 11   3  82   2   0|4249M  349M  203M 2938M|  11k 4119B|   0  7214k|   0   499 |3570  7016 |0.69 1.10 0.89|  0   0   0|   0     0 |   0     0 | 18  282    6   77    0
Sep 16 10:52:52 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:52| 15   2  82   1   0|4249M  348M  203M 2939M|8093B 3251B|  16k 1098k|1.00   147 |2513  4869 |0.69 1.10 0.89|1.0   0   0|   0     0 |   0     0 | 18  283    6   80    0
Sep 16 10:52:53 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:53|  8   1  87   1   0|4249M  348M  203M 2939M|8107B 3039B|   0  1091k|   0   151 |2525  4707 |0.69 1.10 0.89|3.0 1.0 2.0|   0     0 |   0     0 | 18  283    6   82    0
Sep 16 10:52:54 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:54|  5   1  93   0   0|4249M  348M  203M 2939M|  10k 4266B|   0  1415k|   0   158 |1749  3237 |0.64 1.08 0.89|  0   0   0|   0     0 |   0     0 | 18  282    6   82    0
Sep 16 10:52:55 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:55|  9   2  87   1   0|4249M  347M  203M 2939M|  10k 3841B|   0   833k|   0   119 |2376  4502 |0.64 1.08 0.89|  0   0   0|   0     0 |   0     0 | 18  282    6   83    0
Sep 16 10:52:56 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:56| 10   2  85   0   0|4249M  347M  203M 2939M|  29k   13k|   0  1167k|   0   153 |2853  5176 |0.64 1.08 0.89|  0   0   0|   0     0 |   0     0 | 18  282    6   85    0
Sep 16 10:52:57 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:57| 15   3  81   2   0|4250M  346M  203M 2939M|5436B 1796B|  16k 1535k|1.00   191 |3519  7695 |0.64 1.08 0.89|1.0   0   0|   0     0 |   0     0 | 18  284    6   86    0
Sep 16 10:52:58 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:58| 27   3  67   1   0|4251M  346M  203M 2940M|5642B 1656B|  72k 2662k|7.98   304 |5029    12k|0.64 1.08 0.89|1.0   0   0|   0     0 |   0     0 | 18  282    6   90    0
Sep 16 10:52:59 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:52:59| 18   4  75   2   0|4252M  344M  203M 2940M|7460B 1690B|   0  4710k|   0   360 |5094    11k|0.67 1.08 0.89|1.0   0   0|   0     0 |   0     0 | 18  282    6   90    0
Sep 16 10:53:00 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:00| 12   3  82   2   0|4253M  343M  203M 2940M|8815B 4295B|  16k   13M|1.00  1184 |3675  7448 |0.67 1.08 0.89|  0   0   0|   0     0 |   0     0 | 18  283    6   92    0
Sep 16 10:53:01 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:01|  6   2  91   1   0|4252M  343M  203M 2940M|8921B 1800B|  16k 2043k|1.00   136 |2204  3760 |0.67 1.08 0.89|1.0   0 2.0|   0     0 |   0     0 | 18  283    6   93    0
Sep 16 10:53:02 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:02|  9   1  87   1   0|4253M  343M  203M 2940M|  11k 4241B|   0  1323k|   0   155 |2528  4585 |0.67 1.08 0.89|  0   0   0|   0     0 |   0     0 | 18  282    6   85    0
Sep 16 10:53:03 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:03| 15   3  79   1   0|4253M  342M  203M 2940M|  11k 4082B|   0  1318k|   0   171 |4447  8948 |0.67 1.08 0.89|  0   0 2.0|   0     0 |   0     0 | 18  282    6   87    0
Sep 16 10:53:04 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:04| 17   3  78   1   0|4254M  341M  203M 2941M|  29k   12k|  64k 1567k|4.01   150 |3642  7014 |0.61 1.06 0.88|  0   0   0|   0     0 |   0     0 | 18  283    6   92    0
Sep 16 10:53:05 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:05| 11   3  84   1   0|4254M  341M  203M 2941M|9606B 1939B|  16k 1284k|1.00   138 |3420  6478 |0.61 1.06 0.88|1.0   0   0|   0     0 |   0     0 | 18  284    6   92    0
Sep 16 10:53:06 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:06| 29   3  67   1   0|4255M  340M  203M 2941M|6087B 1642B|   0  3613k|   0   349 |5087    11k|0.61 1.06 0.88|1.0   0   0|   0     0 |   0     0 | 18  283    6   91    0
Sep 16 10:53:07 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:07| 25   5  68   3   0|4256M  338M  203M 2942M|5919B 1696B|   0  5766k|   0   482 |7642    16k|0.61 1.06 0.88|1.0   0   0|   0     0 |   0     0 | 18  283    6   91    0
Sep 16 10:53:08 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:08| 27   3  66   1   0|4256M  338M  203M 2942M|  16k 6038B|   0  3580k|   0   344 |5938    12k|0.61 1.06 0.88|5.0   0   0|   0     0 |   0     0 | 18  283    6   96    0
Sep 16 10:53:09 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:09| 24   4  69   1   0|4258M  336M  203M 2942M|  19k 6211B|   0  2628k|   0   248 |6992    14k|0.56 1.04 0.88|1.0   0   0|   0     0 |   0     0 | 18  283    6   97    0
Sep 16 10:53:10 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:10| 28   4  66   1   0|4258M  336M  203M 2943M|6992B 1621B|   0  2153k|   0   283 |5222    12k|0.56 1.04 0.88|1.0   0   0|   0     0 |   0     0 | 18  284    6   98    0
Sep 16 10:53:11 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:11| 25   2  70   1   0|4259M  334M  203M 2943M|5426B 1613B|   0  2259k|   0   219 |5475    13k|0.56 1.04 0.88|  0 1.0   0|   0     0 |   0     0 | 18  283    6   99    0
Sep 16 10:53:12 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:12|  9   1  87   1   0|4259M  333M  203M 2943M|5344B 1692B|   0  1550k|   0   158 |3038  6384 |0.56 1.04 0.88|  0   0   0|   0     0 |   0     0 | 18  282    6   97    0
Sep 16 10:53:13 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:13|  8   2  85   2   0|4260M  333M  203M 2943M|6782B 1808B|   0  6604k|   0   484 |3156  6359 |0.56 1.04 0.88|  0   0 2.0|   0     0 |   0     0 | 18  282    6   98    0
Sep 16 10:53:14 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:14| 11   2  84   1   0|4261M  332M  203M 2943M|9955B 4356B|   0  1812k|   0   207 |2937  5919 |0.52 1.03 0.87|  0   0   0|   0     0 |   0     0 | 18  282    6   98    0
Sep 16 10:53:15 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:15| 13   3  83   1   0|4284M  308M  203M 2945M|  11k 3963B|   0  7963k|   0   840 |2942  5574 |0.52 1.03 0.87|6.0   0  32|   0     0 |   0     0 | 18  282    6  106    0
Sep 16 10:53:16 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:53:16|  8   3  87   1   0|4267M  325M  203M 2943M|  25k   10k|   0  1141k|   0   140 |2786  8236 |0.52 1.03 0.87|1.0   0 2.0|   0     0 |   0     0 | 18  283    6  103    0
