Feb 16 18:11:12 np0000000000 systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 16 18:11:12 np0000000000 dstat.sh[59187]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 16 18:11:12 np0000000000 dstat.sh[59187]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 16 18:19:37 np0000000000 dstat.sh[59187]: 16-02 18:19:37|  2   1  96   0   0|5011M  312M  188M 2300M|4518B 1458B|   0  3236k|   0   191 |1183  1760 |0.96 1.52 1.07|1.0   0   0|   0     0 |           | 18  290    0   26    0
Feb 16 18:19:38 np0000000000 dstat.sh[59187]: 16-02 18:19:38|  1   1  97   0   0|5000M  324M  188M 2300M|5356B 1620B|   0    36k|   0  5.00 | 998  1437 |0.96 1.52 1.07|1.0   0   0|   0     0 |           | 18  290    0   26    0
Feb 16 18:19:39 np0000000000 dstat.sh[59187]: 16-02 18:19:39|  1   0  97   0   0|5000M  324M  188M 2300M|4850B 1617B|   0   922k|   0   198 |1097  1475 |0.96 1.52 1.07|1.0   0   0|   0     0 |           | 18  290    0   26    0
Feb 16 18:19:40 np0000000000 dstat.sh[59187]: 16-02 18:19:40|  2   1  96   0   0|5000M  324M  188M 2300M|5362B 1669B|   0     0 |   0     0 |1109  1555 |0.96 1.52 1.07|1.0   0   0|   0     0 |           | 18  290    0   26    0
Feb 16 18:19:41 np0000000000 dstat.sh[59187]: 16-02 18:19:41|  1   0  97   0   0|4999M  325M  188M 2300M|4198B 1619B|   0     0 |   0     0 | 993  1517 |0.88 1.50 1.06|2.0   0   0|   0     0 |           | 18  290    0   26    0
Feb 16 18:19:42 np0000000000 dstat.sh[59187]: 16-02 18:19:42|  1   1  96   0   0|4997M  327M  188M 2300M|4436B 1618B|   0    80k|   0  7.99 |1070  1582 |0.88 1.50 1.06|1.0   0   0|   0     0 |           | 18  290    0   26    0
Feb 16 18:19:43 np0000000000 dstat.sh[59187]: 16-02 18:19:43|  2   1  96   0   0|4995M  329M  188M 2300M|4581B 1621B|  32k  561k|1.00  47.0 |1365  2092 |0.88 1.50 1.06|2.0   0 1.0|   0     0 |           | 18  290    0   26    0
Feb 16 18:19:44 np0000000000 dstat.sh[59187]: 16-02 18:19:44|  1   0  97   0   0|4993M  331M  188M 2300M|4098B 1458B|   0    32k|   0  4.00 | 939  1461 |0.88 1.50 1.06|1.0   0   0|   0     0 |           | 18  290    0   26    0
Feb 16 18:19:45 np0000000000 dstat.sh[59187]: 16-02 18:19:45|  1   1  97   0   0|4992M  332M  188M 2300M|4436B 1618B|   0  4092B|   0  1.00 | 997  1472 |0.88 1.50 1.06|2.0   0   0|   0     0 |           | 18  290    0   20    0
Feb 16 18:19:46 np0000000000 dstat.sh[59187]: 16-02 18:19:46|  2   0  96   0   0|4990M  333M  188M 2300M|4554B 1618B|   0    84k|   0  12.0 |1261  1820 |0.81 1.47 1.06|1.0   0   0|   0     0 |           | 18  290    0   20    0
Feb 16 18:19:47 np0000000000 dstat.sh[59187]: 16-02 18:19:47|  1   1  96   0   0|4989M  334M  188M 2300M|4928B 1623B|   0   317k|   0  25.0 |1206  1864 |0.81 1.47 1.06|2.0   0 1.0|   0     0 |           | 18  290    0   20    0
Feb 16 18:19:48 np0000000000 dstat.sh[59187]: 16-02 18:19:48|  2   1  97   1   0|4989M  335M  188M 2300M|5240B 1621B|   0    76k|   0  10.0 |1306  1877 |0.81 1.47 1.06|1.0   0 1.0|   0     0 |           | 18  290    0   20    0
Feb 16 18:19:49 np0000000000 dstat.sh[59187]: 16-02 18:19:49|  1   1  97   0   0|4989M  335M  188M 2300M|4907B 1616B|   0     0 |   0     0 | 966  1472 |0.81 1.47 1.06|1.0   0   0|   0     0 |           | 18  290    0   15    0
Feb 16 18:19:50 np0000000000 dstat.sh[59187]: 16-02 18:19:50|  2   1  96   0   0|4989M  335M  188M 2300M|5054B 1717B|   0    32k|   0  3.01 |1115  1546 |0.81 1.47 1.06|1.0   0   0|   0     0 |           | 18  290    0   15    0
Feb 16 18:19:51 np0000000000 dstat.sh[59187]: 16-02 18:19:51|  1   1  97   0   0|4989M  335M  188M 2300M|5960B 1458B|   0   276k|   0  21.0 |1013  1522 |0.75 1.45 1.05|2.0   0   0|   0     0 |           | 18  290    0   15    0
Feb 16 18:19:52 np0000000000 dstat.sh[59187]: 16-02 18:19:52|  2   0  97   0   0|4989M  335M  188M 2300M|5634B 1618B|   0     0 |   0     0 |1026  1503 |0.75 1.45 1.05|1.0   0   0|   0     0 |           | 18  290    0   15    0
Feb 16 18:19:53 np0000000000 dstat.sh[59187]: 16-02 18:19:53|  1   1  97   0   0|4989M  335M  188M 2300M|5182B 1621B|   0     0 |   0     0 |1049  1539 |0.75 1.45 1.05|1.0   0 1.0|   0     0 |           | 18  290    0    4    0
Feb 16 18:19:54 np0000000000 dstat.sh[59187]: 16-02 18:19:54|  1   0  97   0   0|4989M  335M  188M 2300M|4504B 1621B|   0  4099B|   0  1.00 | 980  1451 |0.75 1.45 1.05|1.0   0   0|   0     0 |           | 18  290    0    4    0
Feb 16 18:19:55 np0000000000 dstat.sh[59187]: 16-02 18:19:55|  2   1  97   0   0|4989M  335M  188M 2300M|5041B 1620B|   0   416k|   0  95.0 |1075  1537 |0.75 1.45 1.05|1.0   0   0|   0     0 |           | 18  290    0    4    0
Feb 16 18:19:56 np0000000000 dstat.sh[59187]: 16-02 18:19:56|  2   1  95   0   0|4989M  335M  188M 2300M|4497B 1619B|   0   112k|   0  18.0 |1347  1830 |0.69 1.43 1.05|1.0   0   0|   0     0 |           | 18  290    0    4    0
Feb 16 18:19:57 np0000000000 dstat.sh[59187]: 16-02 18:19:57|  1   1  96   0   0|4989M  334M  188M 2300M|4675B 1618B|   0  1402k|   0  37.0 |1189  1712 |0.69 1.43 1.05|2.0   0   0|   0     0 |           | 18  290    0    4    0
Feb 16 18:19:58 np0000000000 dstat.sh[59187]: 16-02 18:19:58|  1   1  97   0   0|4989M  334M  188M 2300M|5117B 1620B|   0    72k|   0  10.0 |1099  1556 |0.69 1.43 1.05|1.0   0   0|   0     0 |           | 18  290    0    4    0
Feb 16 18:19:59 np0000000000 dstat.sh[59187]: 16-02 18:19:59|  2   0  98   0   0|4989M  334M  188M 2300M|4519B 1458B|   0     0 |   0     0 | 914  1399 |0.69 1.43 1.05|1.0   0   0|   0     0 |           | 18  290    0    4    0
Feb 16 18:20:00 np0000000000 dstat.sh[59187]: 16-02 18:20:00|  1   1  97   0   0|4989M  334M  188M 2300M|5049B 1623B|   0    76k|   0  5.01 |1140  1587 |0.69 1.43 1.05|2.0   0   0|   0     0 |           | 18  290    0    4    0
Feb 16 18:20:01 np0000000000 dstat.sh[59187]: 16-02 18:20:01|  1   0  97   0   0|4989M  334M  188M 2300M|4439B 1619B|   0    44k|   0  2.00 |1007  1462 |0.63 1.40 1.04|2.0   0   0|   0     0 |           | 18  290    0    4    0
Feb 16 18:20:02 np0000000000 dstat.sh[59187]: 16-02 18:20:02|  3   2  95   1   0|4981M  342M  188M 2300M|4860B 1620B|   0    59M|   0   117 |1659  2521 |0.63 1.40 1.04|1.0   0 1.0|   0     0 |           | 18  290    0    4    0
Feb 16 18:20:03 np0000000000 dstat.sh[59187]: 16-02 18:20:03|  7   3  87   1   0|4998M  324M  188M 2302M|4997B 1620B|1900k  460k| 288  31.0 |2085  2780 |0.63 1.40 1.04|1.0   0 7.0|   0     0 |           | 18  290    0    4    0
Feb 16 18:20:04 np0000000000 dstat.sh[59187]: 16-02 18:20:04| 14   2  81   1   0|5005M  314M  188M 2303M|  12k 9737B|1195k    0 | 269     0 |2762  3509 |0.63 1.40 1.04|3.0   0   0|   0     0 |           | 18  293    0    4    0
Feb 16 18:20:05 np0000000000 dstat.sh[59187]: 16-02 18:20:05| 17   4  78   0   0|5004M  313M  188M 2304M|  14k   10k|  92k 1879k|12.0   194 |2693  2584 |0.63 1.40 1.04|2.0   0 8.0|   0     0 |           | 18  296    0    5    0
Feb 16 18:20:06 np0000000000 dstat.sh[59187]: 16-02 18:20:06| 20   3  76   0   0|5015M  302M  188M 2304M|8449B 4269B|  32k  211k|2.00  27.9 |2632  2641 |0.66 1.39 1.04|2.0   0 5.0|   0     0 |           | 18  298    1    6    0
Feb 16 18:20:07 np0000000000 dstat.sh[59187]: 16-02 18:20:07| 12   3  83   0   0|5018M  299M  188M 2304M|  15k   11k|   0   204k|   0  21.0 |2631  2924 |0.66 1.39 1.04|3.0   0 5.0|   0     0 |           | 18  298    0    7    0
Feb 16 18:20:08 np0000000000 dstat.sh[59187]: 16-02 18:20:08| 13   4  82   0   0|5025M  293M  188M 2304M|  14k   10k|   0   304k|   0  28.0 |2568  2734 |0.66 1.39 1.04|3.0   0 5.0|   0     0 |           | 18  298    0    8    0
Feb 16 18:20:09 np0000000000 dstat.sh[59187]: 16-02 18:20:09| 13   3  82   0   0|5018M  300M  188M 2304M|  15k   12k|   0   324k|   0  32.0 |2697  3003 |0.66 1.39 1.04|2.0   0 5.0|   0     0 |           | 18  298    0    9    0
Feb 16 18:20:10 np0000000000 dstat.sh[59187]: 16-02 18:20:10| 13   3  83   0   0|5031M  287M  188M 2304M|  15k   12k|   0   176k|   0  17.0 |2470  2577 |0.66 1.39 1.04|2.0   0 2.0|   0     0 |           | 18  298    0   10    0
Feb 16 18:20:11 np0000000000 dstat.sh[59187]: 16-02 18:20:11| 43   7  49   0   0|4843M  474M  188M 2304M|4859B 1619B|   0   168k|   0  13.0 |3594  2391 |0.69 1.39 1.04|2.0   0  20|   0     0 |           | 18  290    0   12    0
Feb 16 18:20:12 np0000000000 dstat.sh[59187]: 16-02 18:20:12| 68   9  22   0   0|4982M  335M  188M 2304M|4572B 1624B|   0   249k|   0  21.1 |4295  2347 |0.69 1.39 1.04|4.0   0 6.0|   0     0 |           | 18  288    0   12    0
Feb 16 18:20:13 np0000000000 dstat.sh[59187]: 16-02 18:20:13| 81   9   9   0   0|4995M  322M  188M 2304M|5185B 1619B|   0  2235k|   0   160 |4903  3318 |0.69 1.39 1.04|3.0   0 8.0|   0     0 |           | 18  286    0   14    0
Feb 16 18:20:14 np0000000000 dstat.sh[59187]: 16-02 18:20:14| 46   7  46   0   0|5059M  257M  188M 2306M|4774B 1460B|   0   136k|   0  16.0 |5091  9878 |0.69 1.39 1.04|2.0   0 1.0|   0     0 |           | 18  288    0   20    0
Feb 16 18:20:15 np0000000000 dstat.sh[59187]: 16-02 18:20:15| 24   4  70   0   0|5017M  299M  188M 2306M|4903B 1614B|   0   438k|   0  34.9 |2682  2537 |0.69 1.39 1.04|3.0   0 7.0|   0     0 |           | 18  286    0   20    0
Feb 16 18:20:16 np0000000000 dstat.sh[59187]: 16-02 18:20:16| 20   4  74   0   0|5044M  271M  188M 2307M|4620B 1620B|   0  7464k|   0   803 |5403  8941 |0.63 1.36 1.03|1.0   0 1.0|   0     0 |           | 18  290    0   21    0
Feb 16 18:20:17 np0000000000 dstat.sh[59187]: 16-02 18:20:17|  2   1  94   0   0|5037M  278M  188M 2307M|4978B 1619B|   0  2523k|   0   123 |1583  2424 |0.63 1.36 1.03|1.0   0 1.0|   0     0 |           | 18  290    0   21    0
Feb 16 18:20:18 np0000000000 dstat.sh[59187]: 16-02 18:20:18|  2   1  95   0   0|5030M  284M  188M 2307M|5048B 1617B|   0   216k|   0  24.0 |1471  2237 |0.63 1.36 1.03|1.0   0 1.0|   0     0 |           | 18  290    0   21    0
Feb 16 18:20:19 np0000000000 dstat.sh[59187]: 16-02 18:20:19|  3   2  94   0   0|5025M  290M  188M 2307M|5163B 1623B|   0   156k|   0  20.0 |1500  2046 |0.63 1.36 1.03|3.0   0 6.0|   0     0 |           | 18  290    0   21    0
Feb 16 18:20:20 np0000000000 dstat.sh[59187]: 16-02 18:20:20|  2   1  96   0   0|5015M  300M  188M 2307M|4826B 1620B|   0   152k|   0  13.0 |1173  1650 |0.63 1.36 1.03|1.0   0   0|   0     0 |           | 18  290    0   21    0
Feb 16 18:20:21 np0000000000 dstat.sh[59187]: 16-02 18:20:21|  2   1  97   0   0|5011M  303M  188M 2307M|4910B 1460B|   0   108k|   0  8.01 |1081  1519 |0.58 1.34 1.03|1.0   0   0|   0     0 |           | 18  290    0   21    0
Feb 16 18:20:22 np0000000000 dstat.sh[59187]: 16-02 18:20:22|  2   1  95   0   0|5008M  306M  188M 2307M|4559B 1620B|   0   344k|   0  23.0 |1263  1737 |0.58 1.34 1.03|1.0   0   0|   0     0 |           | 18  290    0   21    0
Feb 16 18:20:23 np0000000000 dstat.sh[59187]: 16-02 18:20:23|  5   2  91   0   0|5005M  310M  188M 2307M|4811B 1618B|   0     0 |   0     0 |2997  4726 |0.58 1.34 1.03|1.0   0 2.0|   0     0 |           | 18  290    0   21    0
Feb 16 18:20:24 np0000000000 dstat.sh[59187]: 16-02 18:20:24|  5   1  93   0   0|5002M  312M  188M 2307M|4878B 1626B|   0   108k|   0  10.0 |1751  2066 |0.58 1.34 1.03|  0   0   0|   0     0 |           | 18  290    0   23    0
Feb 16 18:20:25 np0000000000 dstat.sh[59187]: 16-02 18:20:25|  2   1  95   0   0|5000M  314M  188M 2307M|4612B 1617B|   0   112k|   0  15.0 |1415  1962 |0.58 1.34 1.03|1.0   0   0|   0     0 |           | 18  290    0   20    0
Feb 16 18:20:26 np0000000000 dstat.sh[59187]: 16-02 18:20:26|  2   0  96   0   0|4998M  316M  188M 2307M|4620B 1620B|   0    84k|   0  12.0 |1316  1815 |0.53 1.32 1.02|1.0   0   0|   0     0 |           | 18  290    0   20    0
Feb 16 18:20:27 np0000000000 dstat.sh[59187]: 16-02 18:20:27|  1   1  96   0   0|4997M  318M  188M 2307M|4618B 1619B|   0   372k|   0  28.0 |1206  1738 |0.53 1.32 1.02|1.0   0   0|   0     0 |           | 18  290    0   20    0
Feb 16 18:20:28 np0000000000 dstat.sh[59187]: 16-02 18:20:28|  2   0  96   0   0|4996M  319M  188M 2307M|4655B 1500B|   0   172k|   0  7.00 |1109  1566 |0.53 1.32 1.02|2.0   0   0|   0     0 |           | 18  290    0   20    0
Feb 16 18:20:29 np0000000000 dstat.sh[59187]: 16-02 18:20:29|  1   1  97   0   0|4996M  319M  188M 2307M|4318B 1619B|   0    36k|   0  5.00 |1047  1538 |0.53 1.32 1.02|1.0   0   0|   0     0 |           | 18  290    0   20    0
Feb 16 18:20:30 np0000000000 dstat.sh[59187]: 16-02 18:20:30|  2   0  97   0   0|4996M  319M  188M 2307M|4422B 1621B|   0  4098B|   0  1.00 | 996  1535 |0.53 1.32 1.02|2.0   0   0|   0     0 |           | 18  290    0   20    0
Feb 16 18:20:31 np0000000000 dstat.sh[59187]: 16-02 18:20:31|  1   1  97   0   0|4995M  319M  188M 2307M|4624B 1621B|   0     0 |   0     0 | 972  1496 |0.49 1.30 1.02|1.0   0   0|   0     0 |           | 18  290    0   20    0
Feb 16 18:20:32 np0000000000 dstat.sh[59187]: 16-02 18:20:32|  2   1  96   0   0|4995M  319M  188M 2307M|4739B 1620B|   0    84k|   0  12.0 |1160  1792 |0.49 1.30 1.02|1.0   0   0|   0     0 |           | 18  290    0   20    0
Feb 16 18:20:33 np0000000000 dstat.sh[59187]: 16-02 18:20:33|  1   1  96   0   0|4995M  319M  188M 2307M|5199B 1619B|   0   276k|   0  24.0 |1415  2083 |0.49 1.30 1.02|1.0   0 1.0|   0     0 |           | 18  290    0   20    0
Feb 16 18:20:34 np0000000000 dstat.sh[59187]: 16-02 18:20:34|  1   0  96   0   0|4995M  319M  188M 2307M|4879B 1618B|   0    92k|   0  6.99 |1060  1561 |0.49 1.30 1.02|1.0   0   0|   0     0 |           | 18  290    0   20    0
Feb 16 18:20:35 np0000000000 dstat.sh[59187]: 16-02 18:20:35| 31   9  59   0   0|4716M  598M  188M 2307M|5854B 1862B| 373k 4105B|29.1  1.00 |3834  2908 |0.49 1.30 1.02|2.0   0  71|   0     0 |           | 18  286    0   22    0
Feb 16 18:20:36 np0000000000 dstat.sh[59187]: 16-02 18:20:36| 29   7  63   0   0|4665M  649M  188M 2307M|5284B 2132B|  72k 5633k|4.99   708 |4019    14k|0.53 1.29 1.02|3.0   0  43|   0     0 |           | 18  286    0   23    0
Feb 16 18:20:37 np0000000000 dstat.sh[59187]: 16-02 18:20:37| 22   6  71   1   0|4732M  580M  188M 2309M|4571B 1624B| 329k  229k|31.1  14.0 |3556  4797 |0.53 1.29 1.02|2.0   0  10|   0     0 |           | 18  288    0   24    0
Feb 16 18:20:38 np0000000000 dstat.sh[59187]: 16-02 18:20:38| 21   7  70   0   0|4806M  507M  188M 2309M|5070B 1624B|8212B  124k|2.00  6.01 |2585  1986 |0.53 1.29 1.02|2.0   0  13|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:39 np0000000000 dstat.sh[59187]: 16-02 18:20:39| 23   3  72   0   0|4852M  460M  188M 2309M|4663B 1614B|   0     0 |   0     0 |2084  1638 |0.53 1.29 1.02|2.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:40 np0000000000 dstat.sh[59187]: 16-02 18:20:40|  4   1  94   0   0|4852M  461M  188M 2309M|4931B 1806B|   0    12k|   0  3.01 |1183  1591 |0.53 1.29 1.02|2.0   0 1.0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:41 np0000000000 dstat.sh[59187]: 16-02 18:20:41|  7   2  89   0   0|4857M  456M  188M 2309M|4722B 1614B|   0   331k|   0  35.9 |2487  3493 |0.57 1.29 1.01|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:42 np0000000000 dstat.sh[59187]: 16-02 18:20:42|  3   1  96   0   0|4853M  459M  188M 2309M|4388B 1623B|   0   397k|   0  31.1 |1505  2081 |0.57 1.29 1.01|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:43 np0000000000 dstat.sh[59187]: 16-02 18:20:43|  2   1  96   0   0|4851M  462M  188M 2309M|4862B 1458B|   0   468k|   0  59.0 |1095  1540 |0.57 1.29 1.01|1.0   0 1.0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:44 np0000000000 dstat.sh[59187]: 16-02 18:20:44|  2   1  97   0   0|4848M  464M  188M 2309M|4527B 1620B|   0     0 |   0     0 | 991  1459 |0.57 1.29 1.01|2.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:45 np0000000000 dstat.sh[59187]: 16-02 18:20:45|  1   1  97   1   0|4849M  464M  188M 2309M|4890B 1711B|   0   220k|   0  15.0 |1041  1540 |0.57 1.29 1.01|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:46 np0000000000 dstat.sh[59187]: 16-02 18:20:46|  2   1  95   0   0|4846M  466M  188M 2309M|4143B 1621B|   0   132k|   0  19.0 |1368  1896 |0.52 1.27 1.01|2.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:47 np0000000000 dstat.sh[59187]: 16-02 18:20:47|  2   1  96   0   0|4844M  468M  188M 2309M|4500B 1760B|   0   676k|   0  24.0 |1316  1940 |0.52 1.27 1.01|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:48 np0000000000 dstat.sh[59187]: 16-02 18:20:48|  1   0  96   0   0|4843M  470M  188M 2309M|4571B 1618B|   0    88k|   0  13.0 |1372  2015 |0.52 1.27 1.01|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:49 np0000000000 dstat.sh[59187]: 16-02 18:20:49|  2   1  97   0   0|4841M  471M  188M 2309M|4272B 1621B|   0     0 |   0     0 |1002  1451 |0.52 1.27 1.01|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:50 np0000000000 dstat.sh[59187]: 16-02 18:20:50|  2   1  97   0   0|4840M  473M  188M 2309M|4642B 1552B|   0     0 |   0     0 | 980  1428 |0.52 1.27 1.01|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:51 np0000000000 dstat.sh[59187]: 16-02 18:20:51|  2   0  96   0   0|4839M  474M  188M 2309M|6359B 1620B|   0   332k|   0  29.0 |1164  1645 |0.48 1.24 1.00|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:52 np0000000000 dstat.sh[59187]: 16-02 18:20:52|  1   0  97   0   0|4838M  475M  188M 2309M|5700B 1620B|   0     0 |   0     0 | 968  1433 |0.48 1.24 1.00|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:53 np0000000000 dstat.sh[59187]: 16-02 18:20:53|  2   1  97   0   0|4838M  475M  188M 2309M|5540B 1621B|   0     0 |   0     0 |1065  1523 |0.48 1.24 1.00|2.0   0 1.0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:54 np0000000000 dstat.sh[59187]: 16-02 18:20:54|  2   1  96   0   0|4838M  474M  188M 2309M|4503B 1621B|   0  4098B|   0  1.00 |1022  1512 |0.48 1.24 1.00|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:55 np0000000000 dstat.sh[59187]: 16-02 18:20:55|  2   0  97   0   0|4838M  474M  188M 2309M|5099B 1710B|   0     0 |   0     0 |1083  1535 |0.48 1.24 1.00|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:56 np0000000000 dstat.sh[59187]: 16-02 18:20:56|  2   1  95   0   0|4838M  474M  188M 2309M|5159B 1620B|   0   116k|   0  14.0 |1349  1809 |0.44 1.22 1.00|4.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:57 np0000000000 dstat.sh[59187]: 16-02 18:20:57|  1   1  96   0   0|4838M  474M  188M 2309M|4673B 1618B|   0  4446k|   0   569 |1278  1795 |0.44 1.22 1.00|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:58 np0000000000 dstat.sh[59187]: 16-02 18:20:58|  2   1  97   0   0|4838M  474M  188M 2309M|4775B 1458B|   0    72k|   0  10.0 |1103  1589 |0.44 1.22 1.00|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:20:59 np0000000000 dstat.sh[59187]: 16-02 18:20:59|  2   1  97   0   0|4838M  474M  188M 2309M|5525B 1622B|   0     0 |   0     0 | 991  1464 |0.44 1.22 1.00|2.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:21:00 np0000000000 dstat.sh[59187]: 16-02 18:21:00|  1   0  97   0   0|4838M  474M  188M 2309M|5460B 1620B|   0  8192B|   0  2.00 |1022  1492 |0.44 1.22 1.00|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:21:01 np0000000000 dstat.sh[59187]: 16-02 18:21:01|  2   1  97   0   0|4838M  474M  188M 2309M|5226B 1664B|   0    48k|   0  3.00 |1022  1485 |0.41 1.20 0.99|2.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:21:02 np0000000000 dstat.sh[59187]: 16-02 18:21:02|  2   0  96   0   0|4838M  474M  188M 2309M|4300B 1752B|   0   108k|   0  8.96 |1140  1723 |0.41 1.20 0.99|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:21:03 np0000000000 dstat.sh[59187]: 16-02 18:21:03|  2   1  95   0   0|4838M  474M  188M 2309M|4889B 1624B|   0   269k|   0  26.1 |1487  2195 |0.41 1.20 0.99|2.0   0 1.0|   0     0 |           | 18  290    0   24    0
Feb 16 18:21:04 np0000000000 dstat.sh[59187]: 16-02 18:21:04|  2   0  97   0   0|4838M  474M  188M 2309M|4558B 1619B|   0   132k|   0  26.0 |1038  1486 |0.41 1.20 0.99|1.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:21:05 np0000000000 dstat.sh[59187]: 16-02 18:21:05|  2   1  97   0   0|4838M  474M  188M 2309M|5060B 1459B|   0     0 |   0     0 |1031  1472 |0.41 1.20 0.99|2.0   0   0|   0     0 |           | 18  290    0   24    0
Feb 16 18:21:06 np0000000000 dstat.sh[59187]: 16-02 18:21:06| 12  15  72   0   0|4869M  444M  188M 2309M|5948B 1712B|   0    88k|   0  11.0 |5239  4519 |0.45 1.20 0.99|2.0   0 311|   0     0 |           | 18  290    0   22    0
Feb 16 18:21:07 np0000000000 dstat.sh[59187]: 16-02 18:21:07| 19   3  77   0   0|4917M  395M  188M 2309M|8809B 3993B|   0   327k|   0  25.9 |2125  2025 |0.45 1.20 0.99|4.0   0 1.0|   0     0 |           | 18  291    0   22    0
Feb 16 18:21:08 np0000000000 dstat.sh[59187]: 16-02 18:21:08| 20   3  76   1   0|4919M  393M  188M 2309M|  12k 9002B| 320k  561k|19.0  66.1 |4595  6054 |0.45 1.20 0.99|6.0   0 1.0|   0     0 |           | 18  291    0   24    0
Feb 16 18:21:09 np0000000000 dstat.sh[59187]: 16-02 18:21:09| 38   9  52   1   0|4969M  343M  188M 2309M|5910B 2824B|  80k 3976k|4.00   287 |5308  6341 |0.45 1.20 0.99|3.0   0  26|   0     0 |           | 18  290    0   25    0
Feb 16 18:21:10 np0000000000 dstat.sh[59187]: 16-02 18:21:10| 31   5  62   0   0|5024M  287M  188M 2309M|  32k   29k| 112k  272k|5.00  13.0 |3619  3321 |0.45 1.20 0.99|2.0   0 4.0|   0     0 |           | 18  292    0   31    0
Feb 16 18:21:11 np0000000000 dstat.sh[59187]: 16-02 18:21:11| 12  15  72   0   0|5025M  286M  188M 2310M|  15k   11k|  16k  180k|1.00  9.00 |5439  4841 |0.42 1.18 0.99|1.0   0 338|   0     0 |           | 18  290    0   32    0
Feb 16 18:21:12 np0000000000 dstat.sh[59187]: 16-02 18:21:12| 16  10  72   0   0|5057M  254M  188M 2310M|  16k 2607B|  56k  164k|2.00  9.99 |3555  3068 |0.42 1.18 0.99|2.0   0 134|   0     0 |           | 18  290    0   32    0
