May 25 16:01:08 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 25 16:01:08 ubuntu dstat.sh[65944]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 25 16:01:08 ubuntu dstat.sh[65944]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 25 16:11:04 ubuntu dstat.sh[65944]: 25-05 16:11:04|  1   1  97   0   0|5076M  322M  184M 2232M|5219B 1760B|   0     0 |   0     0 | 935  1306 |0.46 1.19 1.01|  0   0   0|   0     0 |           | 18  287    0   37    0
May 25 16:11:05 ubuntu dstat.sh[65944]: 25-05 16:11:05|  1   1  97   0   0|5073M  325M  184M 2232M|4921B 1620B|   0   136k|   0  18.0 |1137  1692 |0.46 1.19 1.01|  0   0 1.0|   0     0 |           | 18  287    0   37    0
May 25 16:11:06 ubuntu dstat.sh[65944]: 25-05 16:11:06|  1   0  97   0   0|5070M  327M  184M 2232M|5478B 1662B|   0   208k|   0  17.0 |1001  1370 |0.46 1.19 1.01|1.0   0   0|   0     0 |           | 18  287    0   37    0
May 25 16:11:07 ubuntu dstat.sh[65944]: 25-05 16:11:07|  2   1  97   0   0|5068M  329M  184M 2232M|6600B 1620B|   0   144k|   0  20.0 |1211  1698 |0.46 1.19 1.01|  0   0   0|   0     0 |           | 18  287    0   37    0
May 25 16:11:08 ubuntu dstat.sh[65944]: 25-05 16:11:08|  1   0  97   0   0|5066M  331M  184M 2232M|5015B 1296B|   0  4095B|   0  1.00 | 926  1336 |0.46 1.19 1.01|  0   0   0|   0     0 |           | 18  287    0   37    0
May 25 16:11:09 ubuntu dstat.sh[65944]: 25-05 16:11:09|  2   1  96   0   0|5065M  333M  184M 2232M|4135B  294B|   0   480k|   0  45.0 |1440  2208 |0.43 1.17 1.00|  0   0   0|   0     0 |           | 18  287    0   37    0
May 25 16:11:10 ubuntu dstat.sh[65944]: 25-05 16:11:10|  1   1  97   0   0|5063M  335M  184M 2232M|4935B 1499B|   0  1203k|   0   251 |1015  1375 |0.43 1.17 1.00|  0   0   0|   0     0 |           | 18  287    0   37    0
May 25 16:11:11 ubuntu dstat.sh[65944]: 25-05 16:11:11|  2   1  96   0   0|5062M  336M  184M 2232M|5118B 1710B|   0   260k|   0  23.0 |1164  1719 |0.43 1.17 1.00|  0   0   0|   0     0 |           | 18  287    0   37    0
May 25 16:11:12 ubuntu dstat.sh[65944]: 25-05 16:11:12|  2   1  96   0   0|5061M  337M  184M 2232M|4340B 1459B|   0    88k|   0  12.0 |1243  1738 |0.43 1.17 1.00|  0   0   0|   0     0 |           | 18  287    0   33    0
May 25 16:11:13 ubuntu dstat.sh[65944]: 25-05 16:11:13|  2   0  97   0   0|5060M  337M  184M 2232M|4260B 1620B|   0     0 |   0     0 | 999  1349 |0.43 1.17 1.00|  0   0   0|   0     0 |           | 18  287    0   33    0
May 25 16:11:14 ubuntu dstat.sh[65944]: 25-05 16:11:14|  1   0  97   0   0|5060M  337M  184M 2232M|4627B 1496B|   0   180k|   0  12.0 | 980  1329 |0.39 1.16 1.00|  0   0   0|   0     0 |           | 18  287    0   33    0
May 25 16:11:15 ubuntu dstat.sh[65944]: 25-05 16:11:15|  2   1  96   0   0|5060M  337M  184M 2232M|4943B 1756B|   0   136k|   0  21.0 |1251  1796 |0.39 1.16 1.00|  0   0 1.0|   0     0 |           | 18  287    0   33    0
May 25 16:11:16 ubuntu dstat.sh[65944]: 25-05 16:11:16|  1   1  97   0   0|5060M  337M  184M 2232M|4836B 1458B|   0   176k|   0  11.0 | 948  1350 |0.39 1.16 1.00|1.0   0   0|   0     0 |           | 18  287    0   27    0
May 25 16:11:17 ubuntu dstat.sh[65944]: 25-05 16:11:17|  2   1  95   0   0|5055M  342M  184M 2232M|5170B 1620B|  28k  136k|6.00  12.0 |1423  1969 |0.39 1.16 1.00|  0   0 3.0|   0     0 |           | 18  287    0   27    0
May 25 16:11:18 ubuntu dstat.sh[65944]: 25-05 16:11:18|  1   0  98   0   0|5054M  344M  184M 2232M|4700B 1501B|   0     0 |   0     0 | 892  1258 |0.39 1.16 1.00|1.0   0   0|   0     0 |           | 18  287    0   27    0
May 25 16:11:19 ubuntu dstat.sh[65944]: 25-05 16:11:19|  2   1  96   0   0|5054M  344M  184M 2232M|4739B 1620B|   0   460k|   0  42.0 |1417  2117 |0.36 1.14 0.99|  0   0   0|   0     0 |           | 18  287    0   27    0
May 25 16:11:20 ubuntu dstat.sh[65944]: 25-05 16:11:20|  1   1  97   0   0|5054M  343M  184M 2232M|5229B 1802B|   0    64k|   0  8.00 |1027  1370 |0.36 1.14 0.99|  0   0   0|   0     0 |           | 18  287    0   20    0
May 25 16:11:21 ubuntu dstat.sh[65944]: 25-05 16:11:21|  4   7  87   0   0|5059M  338M  184M 2232M|4841B 1715B|   0    48k|   0  6.02 |2581  2331 |0.36 1.14 0.99|1.0   0 108|   0     0 |           | 18  287    0   20    0
May 25 16:11:22 ubuntu dstat.sh[65944]: 25-05 16:11:22| 13  15  71   0   0|5094M  303M  184M 2232M|4751B 1716B|   0    60k|   0  7.01 |4286  3276 |0.36 1.14 0.99|1.0   0 203|   0     0 |           | 18  287    0   20    0
May 25 16:11:23 ubuntu dstat.sh[65944]: 25-05 16:11:23| 20   3  75   0   0|5139M  258M  184M 2232M|  10k 7306B|   0     0 |   0     0 |2101  1644 |0.36 1.14 0.99|1.0   0 6.0|   0     0 |           | 18  288    0   20    0
May 25 16:11:24 ubuntu dstat.sh[65944]: 25-05 16:11:24| 25   6  68   1   0|5180M  217M  184M 2233M|9320B 5752B| 582k 2308k|36.1   177 |5530  7336 |0.65 1.18 1.01|2.0   0 3.0|   0     0 |           | 18  288    0    7    0
May 25 16:11:25 ubuntu dstat.sh[65944]: 25-05 16:11:25| 42   9  48   0   0|5230M  167M  184M 2233M|5727B 2653B|  84k 2392k|5.98   401 |4901  5097 |0.65 1.18 1.01|3.0   0  32|   0     0 |           | 18  287    0    8    0
May 25 16:11:26 ubuntu dstat.sh[65944]: 25-05 16:11:26| 33   6  60   0   0|5261M  175M  183M 2195M|  42k   38k| 128k  317k|6.02  22.1 |3839  3695 |0.65 1.18 1.01|2.0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:27 ubuntu dstat.sh[65944]: 25-05 16:11:27|  7   3  88   0   0|5220M  216M  183M 2195M|4542B 1614B| 135k  319k|3.98  35.9 |2042  2630 |0.65 1.18 1.01|2.0   0  35|   0     0 |           | 18  287    0   19    0
May 25 16:11:28 ubuntu dstat.sh[65944]: 25-05 16:11:28|  2   1  95   0   0|5218M  218M  183M 2195M|4196B 1618B|   0    36k|   0  3.00 |1413  2040 |0.65 1.18 1.01|  0   0 3.0|   0     0 |           | 18  287    0   19    0
May 25 16:11:29 ubuntu dstat.sh[65944]: 25-05 16:11:29|  4   2  92   1   0|5217M  219M  183M 2196M|4441B 1662B|   0  2133k|   0   201 |2032  3002 |0.76 1.20 1.01|  0   0 2.0|   0     0 |           | 18  287    0   19    0
May 25 16:11:30 ubuntu dstat.sh[65944]: 25-05 16:11:30|  3   1  96   0   0|5215M  221M  183M 2196M|4350B 1590B|   0   336k|   0  19.0 |1277  1858 |0.76 1.20 1.01|  0   0 1.0|   0     0 |           | 18  287    0   19    0
May 25 16:11:31 ubuntu dstat.sh[65944]: 25-05 16:11:31|  1   1  97   0   0|5213M  222M  183M 2196M|4817B 1620B|   0     0 |   0     0 | 997  1395 |0.76 1.20 1.01|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:32 ubuntu dstat.sh[65944]: 25-05 16:11:32|  1   1  96   0   0|5212M  224M  183M 2196M|4338B 1458B|   0  2308k|   0   109 |1251  1860 |0.76 1.20 1.01|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:33 ubuntu dstat.sh[65944]: 25-05 16:11:33|  1   1  97   0   0|5210M  226M  183M 2196M|4622B 1621B|   0   108k|   0  13.0 |1039  1587 |0.76 1.20 1.01|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:34 ubuntu dstat.sh[65944]: 25-05 16:11:34|  1   1  97   0   0|5209M  227M  183M 2196M|4275B 1457B|   0    60k|   0  7.99 |1025  1413 |0.70 1.18 1.01|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:35 ubuntu dstat.sh[65944]: 25-05 16:11:35|  2   1  96   0   0|5208M  228M  183M 2196M|4590B 1459B|  16k  440k|1.00  41.0 |1441  2121 |0.70 1.18 1.01|  0   0 2.0|   0     0 |           | 18  287    0   19    0
May 25 16:11:36 ubuntu dstat.sh[65944]: 25-05 16:11:36|  2   1  96   0   0|5207M  229M  183M 2196M|5237B 1620B|   0   140k|   0  15.0 |1162  1493 |0.70 1.18 1.01|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:37 ubuntu dstat.sh[65944]: 25-05 16:11:37|  3   1  94   0   0|5206M  230M  183M 2196M|  10k 2835B|   0   164k|   0  24.0 |1530  1937 |0.70 1.18 1.01|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:38 ubuntu dstat.sh[65944]: 25-05 16:11:38|  2   1  98   0   0|5206M  230M  183M 2196M|4159B 1458B|   0  4097B|   0  1.00 | 950  1274 |0.70 1.18 1.01|1.0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:39 ubuntu dstat.sh[65944]: 25-05 16:11:39|  2   1  95   0   0|5206M  230M  183M 2196M|2515B  294B|   0   308k|   0  38.0 |1453  2210 |0.64 1.16 1.00|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:40 ubuntu dstat.sh[65944]: 25-05 16:11:40|  2   0  97   0   0|5206M  230M  183M 2196M|5235B 1457B|   0   112k|   0  9.00 | 954  1347 |0.64 1.16 1.00|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:41 ubuntu dstat.sh[65944]: 25-05 16:11:41|  1   1  96   0   0|5206M  230M  183M 2196M|5178B 1620B|   0   592k|   0  45.0 |1264  1918 |0.64 1.16 1.00|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:42 ubuntu dstat.sh[65944]: 25-05 16:11:42|  2   1  96   0   0|5206M  230M  183M 2196M|4920B 1620B|   0    80k|   0  13.0 |1190  1734 |0.64 1.16 1.00|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:43 ubuntu dstat.sh[65944]: 25-05 16:11:43|  1   1  98   0   0|5206M  230M  183M 2196M|4502B 1621B|   0     0 |   0     0 | 871  1262 |0.64 1.16 1.00|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:44 ubuntu dstat.sh[65944]: 25-05 16:11:44|  1   1  97   0   0|5206M  230M  183M 2196M|4917B 1619B|   0   256k|   0  16.0 | 910  1304 |0.59 1.14 0.99|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:45 ubuntu dstat.sh[65944]: 25-05 16:11:45|  2   1  95   0   0|5206M  230M  183M 2196M|4988B 1687B|   0   420k|   0  40.0 |1448  2190 |0.59 1.14 0.99|  0   0 1.0|   0     0 |           | 18  287    0   19    0
May 25 16:11:46 ubuntu dstat.sh[65944]: 25-05 16:11:46|  1   1  98   0   0|5206M  230M  183M 2196M|4878B 1620B|   0     0 |   0     0 | 907  1320 |0.59 1.14 0.99|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:47 ubuntu dstat.sh[65944]: 25-05 16:11:47|  2   0  96   0   0|5206M  230M  183M 2196M|4337B 1458B|   0    84k|   0  12.0 |1210  1718 |0.59 1.14 0.99|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:48 ubuntu dstat.sh[65944]: 25-05 16:11:48|  1   1  98   0   0|5206M  230M  183M 2196M|4380B 1620B|   0     0 |   0     0 | 819  1262 |0.59 1.14 0.99|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:49 ubuntu dstat.sh[65944]: 25-05 16:11:49|  2   1  96   0   0|5206M  230M  183M 2196M|5639B 1662B|   0   280k|   0  35.0 |1480  2263 |0.54 1.12 0.99|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:50 ubuntu dstat.sh[65944]: 25-05 16:11:50|  2   1  97   0   0|5206M  230M  183M 2196M|4508B 1328B|   0   128k|   0  10.0 |1024  1410 |0.54 1.12 0.99|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:51 ubuntu dstat.sh[65944]: 25-05 16:11:51|  1   0  97   0   0|5206M  230M  183M 2196M|5227B 1350B|   0   316k|   0  22.0 | 952  1342 |0.54 1.12 0.99|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:52 ubuntu dstat.sh[65944]: 25-05 16:11:52|  1   1  97   0   0|5206M  230M  183M 2196M|4232B 1512B|   0    76k|   0  10.0 |1023  1336 |0.54 1.12 0.99|  0   0   0|   0     0 |           | 18  287    0   19    0
May 25 16:11:53 ubuntu dstat.sh[65944]: 25-05 16:11:53|  1   1  97   0   0|5206M  230M  183M 2196M|4552B 1632B|   0     0 |   0     0 |1029  1372 |0.54 1.12 0.99|  0   0 2.0|   0     0 |           | 18  287    0   17    0
May 25 16:11:54 ubuntu dstat.sh[65944]: 25-05 16:11:54|  2   0  96   0   0|5206M  230M  183M 2196M|4592B 1512B|   0     0 |   0     0 |1150  1424 |0.50 1.10 0.98|  0   0   0|   0     0 |           | 18  287    0   17    0
May 25 16:11:55 ubuntu dstat.sh[65944]: 25-05 16:11:55|  2   1  94   0   0|5206M  230M  183M 2196M|5036B 1697B|   0   608k|   0  59.0 |1641  2367 |0.50 1.10 0.98|  0   0 1.0|   0     0 |           | 18  287    0   17    0
May 25 16:11:56 ubuntu dstat.sh[65944]: 25-05 16:11:56|  2   1  97   0   0|5206M  230M  183M 2196M|4730B 1512B|   0  2013k|   0   368 |1315  1782 |0.50 1.10 0.98|  0   0   0|   0     0 |           | 18  287    0   17    0
May 25 16:11:57 ubuntu dstat.sh[65944]: 25-05 16:11:57|  3   2  93   0   0|5207M  229M  183M 2196M|4907B 1566B|   0   256k|   0  31.0 |1827  2336 |0.50 1.10 0.98|  0   0  18|   0     0 |           | 18  287    0   15    0
May 25 16:11:58 ubuntu dstat.sh[65944]: 25-05 16:11:58|  7   4  87   0   0|5199M  237M  183M 2196M|4591B 1512B|  12k  128k|1.00  9.00 |2263  4887 |0.50 1.10 0.98|  0   0  36|   0     0 |           | 18  287    0   16    0
May 25 16:11:59 ubuntu dstat.sh[65944]: 25-05 16:11:59|  2   1  95   0   0|5199M  237M  183M 2196M|4004B 1565B|   0   676k|   0  60.0 |1484  2192 |0.46 1.08 0.98|  0   0   0|   0     0 |           | 18  287    0   16    0
May 25 16:12:00 ubuntu dstat.sh[65944]: 25-05 16:12:00|  2   1  97   0   0|5199M  237M  183M 2196M|3760B 1030B|   0   313k|   0  44.2 |1047  1400 |0.46 1.08 0.98|  0   0   0|   0     0 |           | 18  287    0   16    0
May 25 16:12:01 ubuntu dstat.sh[65944]: 25-05 16:12:01|  1   1  96   0   0|5199M  237M  183M 2196M|4898B 1573B|   0     0 |   0     0 | 997  1326 |0.46 1.08 0.98|  0   0   0|   0     0 |           | 18  287    0   15    0
May 25 16:12:02 ubuntu dstat.sh[65944]: 25-05 16:12:02|  2   1  97   0   0|5199M  237M  183M 2196M|4862B 1621B|   0  4098B|   0  1.00 | 995  1331 |0.46 1.08 0.98|  0   0   0|   0     0 |           | 18  287    0   15    0
May 25 16:12:03 ubuntu dstat.sh[65944]: 25-05 16:12:03|  1   1  97   0   0|5199M  237M  183M 2196M|4739B 1620B|   0     0 |   0     0 | 915  1278 |0.46 1.08 0.98|1.0   0   0|   0     0 |           | 18  287    0   15    0
May 25 16:12:04 ubuntu dstat.sh[65944]: 25-05 16:12:04|  1   1  96   0   0|5199M  237M  183M 2196M|4978B 1619B|   0     0 |   0     0 | 970  1340 |0.42 1.06 0.97|  0   0   0|   0     0 |           | 18  287    0   15    0
May 25 16:12:05 ubuntu dstat.sh[65944]: 25-05 16:12:05|  2   1  97   0   0|5199M  237M  183M 2196M|5163B 1663B|   0   108k|   0  12.0 |1177  1694 |0.42 1.06 0.97|  0   0 1.0|   0     0 |           | 18  287    0   15    0
May 25 16:12:06 ubuntu dstat.sh[65944]: 25-05 16:12:06|  2   1  96   0   0|5199M  237M  183M 2196M|  10k 2937B|   0   208k|   0  17.0 |1094  1459 |0.42 1.06 0.97|  0   0   0|   0     0 |           | 18  287    0   15    0
May 25 16:12:07 ubuntu dstat.sh[65944]: 25-05 16:12:07|  2   1  96   0   0|5199M  237M  183M 2196M|7413B 1629B|   0   128k|   0  19.0 |1357  1855 |0.42 1.06 0.97|  0   0   0|   0     0 |           | 18  287    0   15    0
May 25 16:12:08 ubuntu dstat.sh[65944]: 25-05 16:12:08|  1   0  97   0   0|5199M  237M  183M 2196M|6366B 1686B|   0  4096B|   0  1.00 | 877  1271 |0.42 1.06 0.97|  0   0   0|   0     0 |           | 18  287    0   15    0
May 25 16:12:09 ubuntu dstat.sh[65944]: 25-05 16:12:09|  1   1  96   0   0|5199M  237M  183M 2196M|5432B 1512B|   0   464k|   0  42.0 |1412  2129 |0.39 1.04 0.97|  0   0   0|   0     0 |           | 18  287    0   15    0
May 25 16:12:10 ubuntu dstat.sh[65944]: 25-05 16:12:10|  1   0  98   0   0|5199M  237M  183M 2196M|4572B 1752B|   0    32k|   0  4.00 | 935  1331 |0.39 1.04 0.97|1.0   0   0|   0     0 |           | 18  287    0   15    0
May 25 16:12:11 ubuntu dstat.sh[65944]: 25-05 16:12:11|  1   0  96   0   0|5199M  237M  183M 2196M|4563B 1566B|   0   252k|   0  23.0 |1176  1720 |0.39 1.04 0.97|  0   0   0|   0     0 |           | 18  287    0   15    0
May 25 16:12:12 ubuntu dstat.sh[65944]: 25-05 16:12:12|  1   1  96   0   0|5199M  237M  183M 2196M|4051B 1512B|   0   844k|   0   170 |1225  1750 |0.39 1.04 0.97|  0   0   0|   0     0 |           | 18  287    0   15    0
May 25 16:12:13 ubuntu dstat.sh[65944]: 25-05 16:12:13|  2   1  96   1   0|5199M  237M  183M 2196M|4313B 1568B|   0  2288k|   0   138 |1285  2029 |0.39 1.04 0.97|  0   0   0|   0     0 |           | 18  287    0   15    0
May 25 16:12:14 ubuntu dstat.sh[65944]: 25-05 16:12:14|  1   1  97   0   0|5199M  237M  183M 2196M|5406B 1513B|   0    52k|   0  5.00 | 963  1309 |0.36 1.03 0.96|  0   0   0|   0     0 |           | 18  287    0   15    0
May 25 16:12:15 ubuntu dstat.sh[65944]: 25-05 16:12:15|  2   1  96   0   0|5199M  237M  183M 2196M|4470B 1078B|   0   100k|   0  12.0 |1160  1670 |0.36 1.03 0.96|  0   0 1.0|   0     0 |           | 18  287    0   15    0
May 25 16:12:16 ubuntu dstat.sh[65944]: 25-05 16:12:16|  1   0  97   0   0|5199M  237M  183M 2196M|4775B 1458B|   0     0 |   0     0 | 998  1365 |0.36 1.03 0.96|  0   0   0|   0     0 |           | 18  287    0   15    0
May 25 16:12:17 ubuntu dstat.sh[65944]: 25-05 16:12:17| 13   6  80   0   0|5226M  209M  183M 2196M|7799B 4098B|   0   288k|   0  34.0 |2779  3032 |0.36 1.03 0.96|1.0   0  37|   0     0 |           | 18  288    0   15    0
May 25 16:12:18 ubuntu dstat.sh[65944]: 25-05 16:12:18| 15   1  82   0   0|5235M  201M  183M 2196M|  10k 7028B|  56k   40k|5.00  3.00 |2878  3828 |0.36 1.03 0.96|  0   0 2.0|   0     0 |           | 18  294    0   15    0
May 25 16:12:19 ubuntu dstat.sh[65944]: 25-05 16:12:19| 10  17  72   1   0|5227M  208M  183M 2196M|7879B 4549B|   0   280k|   0  32.1 |5310  4505 |0.41 1.03 0.96|1.0   0 264|   0     0 |           | 18  293    0   16    0
May 25 16:12:20 ubuntu dstat.sh[65944]: 25-05 16:12:20| 11  16  70   0   0|5227M  209M  183M 2196M|  16k 2536B| 116k  160k|5.00  11.0 |5023  3730 |0.41 1.03 0.96|1.0   0 234|   0     0 |           | 18  293    0   16    0
May 25 16:12:21 ubuntu dstat.sh[65944]: 25-05 16:12:21| 22   4  72   0   0|5273M  162M  183M 2197M|4514B 1619B| 460k  715k|24.0  23.0 |2117  1754 |0.41 1.03 0.96|2.0   0 2.0|   0     0 |           | 18  293    0   16    0
May 25 16:12:22 ubuntu dstat.sh[65944]: 25-05 16:12:22| 23   5  71   1   0|5312M  170M  182M 2152M|4450B 1864B| 380k 1568k|35.0   256 |2382  1822 |0.41 1.03 0.96|2.0   0   0|   0     0 |           | 18  293    0   16    0
May 25 16:12:23 ubuntu dstat.sh[65944]: 25-05 16:12:23| 22   4  72   2   0|5280M  195M  182M 2158M|4300B 1789B|2734k    0 | 280     0 |2838  3022 |0.41 1.03 0.96|1.0   0 9.0|   0     0 |           | 18  291    0   16    2
May 25 16:12:24 ubuntu dstat.sh[65944]: 25-05 16:12:24| 25   5  70   0   0|5339M  137M  182M 2158M|4731B 1624B|   0   790k|   0  26.1 |3331  3812 |0.46 1.03 0.96|1.0   0   0|   0     0 |           | 18  292    0   16    2
May 25 16:12:25 ubuntu dstat.sh[65944]: 25-05 16:12:25| 24   3  69   1   0|5343M  132M  182M 2158M|4963B 1615B|   0  2220k|   0   177 |6692  9505 |0.46 1.03 0.96|1.0   0 1.0|   0     0 |           | 18  295    0   15    2
May 25 16:12:26 ubuntu dstat.sh[65944]: 25-05 16:12:26| 20   4  73   1   0|5346M  162M  180M 2129M|6161B 2573B|1045k 1261k|67.0   173 |4532  6189 |0.46 1.03 0.96|  0   0 1.0|   0     0 |           | 18  298    0   17    2
May 25 16:12:27 ubuntu dstat.sh[65944]: 25-05 16:12:27| 11   2  85   1   0|5347M  161M  180M 2129M|5173B 2441B| 176k  988k|10.0   141 |3451  4808 |0.46 1.03 0.96|1.0   0   0|   0     0 |           | 18  298    0   18    2
May 25 16:12:28 ubuntu dstat.sh[65944]: 25-05 16:12:28|  5   1  93   0   0|5348M  160M  180M 2129M|5561B 1693B|   0   261k|   0  31.1 |1601  2260 |0.46 1.03 0.96|2.0   0 1.0|   0     0 |           | 18  299    0   18    2
May 25 16:12:29 ubuntu dstat.sh[65944]: 25-05 16:12:29|  6   2  88   1   0|5353M  154M  180M 2129M|5274B 2075B|  16k 1016k|1.00   108 |2741  4104 |0.50 1.03 0.96|  0   0 3.0|   0     0 |           | 18  298    0    7    2
May 25 16:12:30 ubuntu dstat.sh[65944]: 25-05 16:12:30| 14   2  82   1   0|5353M  154M  180M 2129M|  11k 3460B| 224k 2316k|14.0   233 |4014  5611 |0.50 1.03 0.96|  0   0 2.0|   0     0 |           | 18  298    0   12    2
May 25 16:12:31 ubuntu dstat.sh[65944]: 25-05 16:12:31| 21   4  71   2   0|5354M  153M  180M 2130M|4585B 1623B|  80k 8110k|4.01   579 |7174    11k|0.50 1.03 0.96|5.0   0 1.0|   0     0 |           | 18  301    0   14    2
May 25 16:12:32 ubuntu dstat.sh[65944]: 25-05 16:12:32| 24   5  69   1   0|5356M  151M  180M 2130M|4209B 1455B|   0  1916k|   0   205 |7421    11k|0.50 1.03 0.96|1.0   0   0|   0     0 |           | 18  302    0   15    2
May 25 16:12:33 ubuntu dstat.sh[65944]: 25-05 16:12:33|  9   3  86   1   0|5363M  143M  180M 2130M|5602B 2565B|  16k 1589k|1.00   192 |3332  5209 |0.50 1.03 0.96|  0   0   0|   0     0 |           | 18  300    0   16    2
May 25 16:12:34 ubuntu dstat.sh[65944]: 25-05 16:12:34|  9   2  87   1   0|5364M  143M  180M 2130M|9985B 3282B|   0  1318k|   0   134 |2994  4059 |0.46 1.01 0.96|  0   0   0|   0     0 |           | 18  300    0   17    2
May 25 16:12:35 ubuntu dstat.sh[65944]: 25-05 16:12:35| 15   4  78   1   0|5363M  143M  180M 2130M|5995B 1634B|   0  2167k|   0   245 |5682  8368 |0.46 1.01 0.96|1.0   0 1.0|   0     0 |           | 18  301    0   19    2
May 25 16:12:36 ubuntu dstat.sh[65944]: 25-05 16:12:36| 25   5  67   1   0|5363M  142M  180M 2131M|4756B 1620B|   0  2743k|   0   267 |7642    11k|0.46 1.01 0.96|2.0   0   0|   0     0 |           | 18  302    0   19    2
May 25 16:12:37 ubuntu dstat.sh[65944]: 25-05 16:12:37| 13   4  81   2   0|5365M  140M  180M 2131M|  15k 5580B|   0  3305k|   0   308 |4584  6674 |0.46 1.01 0.96|  0   0   0|   0     0 |           | 18  301    0   20    2
May 25 16:12:38 ubuntu dstat.sh[65944]: 25-05 16:12:38| 12   4  80   3   0|5365M  140M  180M 2131M|5842B 2562B|   0    13M|   0  1258 |4803  6916 |0.46 1.01 0.96|  0   0   0|   0     0 |           | 18  301    0   22    2
May 25 16:12:39 ubuntu dstat.sh[65944]: 25-05 16:12:39| 12   2  83   0   0|5365M  140M  180M 2131M|4719B 2332B|   0  1000k|   0   122 |3412  4801 |0.50 1.01 0.96|  0   0   0|   0     0 |           | 18  301    0   24    2
May 25 16:12:40 ubuntu dstat.sh[65944]: 25-05 16:12:40|  5   2  92   0   0|5365M  140M  180M 2131M|6155B 1693B|   0   783k|   0  63.3 |1943  2605 |0.50 1.01 0.96|1.0   0   0|   0     0 |           | 18  302    0   24    2
May 25 16:12:41 ubuntu dstat.sh[65944]: 25-05 16:12:41| 17   2  77   1   0|5367M  137M  180M 2132M|6390B 2259B| 147k 1187k|7.97   123 |4022  4902 |0.50 1.01 0.96|  0   0   0|   0     0 |           | 18  301    0   24    2
